xxx_303806307	A	A	A	A	A	A	A	A	A	A	A
79	比起眼前令人憧憬的倒影，卜卜更想追随着分析员，亲身度过那些考验。	比起眼前令人憧憬的倒影，卜卜更想追隨著分析員，親身度過那些考驗。	目の前のきれいな映像に憧れるだけより、ブブはやっぱり、分析員と一緒にいっぱい苦しいのを乗り越えていきたい。	수면에 비친 이상적인 모습보다, 보보는 분석가를 따라서 직접 시련을 겪고 싶어.	Compared to that dreamlike reflection, what I wanted more was to follow you and go through all the hardships with you.						0
80	卜卜终于有资格站在更靠近playername的地方。	卜卜終於有資格站在更靠近playername的地方。	ブブはやっと、分析員のすぐそばに並んで立てるところまで来れたから。	보보는 드디어 playername에게 더 가까운 곳에 설 자격을 얻었어.	Now I've finally earned the right to stand beside you, playername.						0
81	一伸手，就可以紧紧牵住你。	一伸手，就可以緊緊牽住你。	手を伸ばせば、ちゃんとこうして、ぎゅっと繋げる。	손을 뻗으면, 너를 꼭 붙잡을 수 있어.	All I have to do is reach out, and I can hold you tight.						0
82	不再留恋水中虚影，卜卜站起身来，拉住我的手。	不再留戀水中虛影，卜卜站起身來，拉住我的手。	水の中の幻影に未練を残すことなく、ブブはすっと立ち上がり、私の手をしっかり握った。	물속 그림자에 더 이상 미련을 두지 않고, 보보는 몸을 일으켜 내 손을 잡았다.	No longer focused on the illusion in the water, Bubu stood up and took my hand.						0
83	现在的话，卜卜觉得，比那时更美。	現在的話，卜卜覺得，比那時更美。	だから今の方が、もっときれい。ブブは、そう思うんだ。	지금이, 보보는 그때보다 더 아름답다고 생각해.	I think the exosuit looks even more beautiful than back then.						0
84	playername，你看这个。	playername，你看這個。	見てて。	playername, 이거 봐.	playername, look.						0
85	卜卜将手攥成拳伸到我面前，翻面朝上，慢慢张开手指。	卜卜將手捏成拳伸到我面前，翻面朝上，慢慢張開手指。	ブブは小さく拳を握り、その拳を私の目の前に差し出すと、くるりと手首を返して掌を上に向け、一枚一枚、指を開いていく。	보보는 주먹 쥔 손을 내 앞으로 내밀더니, 손바닥을 위로 향하게 뒤집어 천천히 손가락을 펼쳤다.	Bubu made a fist and held it out in front of me, palm up, then slowly unfurled her fingers.						0
86	我以为是她又在哪个角落里找到了什么精巧的小玩意儿，要送给我。	我以為是她又在哪個角落裡找到了什麼精巧的小玩意，要送給我。	またどこかで小さな宝物でも見つけてきて、「はい、これあげる」なんて言い出すのだろう――そう思っていた。	나는 그녀가 또 어딘가에서 찾아낸 작은 물건을 내게 선물하려는 줄 알았다.	I thought it would be some delicate trinket she'd found to give me again.						0
87	但摊开的手掌上却并没有松果之类的东西。	但攤開的手掌上卻並沒有松果之類的東西。	ところが、その手のひらの上には、松ぼっくりひとつ、何も乗っていない。	하지만 펼쳐진 손바닥 위에 솔방울 같은 건 없었다.	But there were no pinecones or anything like that in her outstretched palm.						0
88	就在此时，一阵环佩叮当的悦耳声音从卜卜身后响起。	就在此時，一陣環佩叮噹的悅耳聲音從卜卜身後響起。	――ちりん、と澄んだ鈴の音のような金属音が、そのときブブの背後から聞こえた。	바로 그때, 보보의 뒤에서 장신구가 부딪치는 듯한 청아한 소리가 울렸다.	Just then, a pleasant jingling, like ornaments chiming together, rang out from behind her.						0
89	七枚菱形镜片飞出，聚集在她的手掌上方，悬浮着组成一朵剔透的小花。	七枚菱形鏡片飛出，聚集在她的手掌上方，懸浮著組成一朵剔透的小花。	七枚のひし形の鏡片がふわりと飛び出し、彼女の掌の上で集まり、宙に浮かんだまま、小さな透き通る花のかたちを象っていく。	일곱 개의 마름모 모양 거울 조각이 날아와 그녀의 손바닥 위에 모여들더니, 공중에서 투명한 작은 꽃으로 피어났다.	Seven diamond-shaped shards flew out, gathering above her palm, hovering to form a crystal-clear little flower.						0
90	是不是很好看？	是不是很好看？	きれいでしょ。	예쁘지?	Pretty, huh?						0
91	卜卜轻抬手腕，将那朵花送入空中，更多“镜爻”的碎片也汇聚而来，花朵也随之越开越盛。	卜卜輕抬手腕，將那朵花送入空中，更多「鏡爻」的碎片也匯聚而來，花朵也隨之越開越盛。	ブブが手首をすっと上げると、小さな花はふわりと空へ昇っていく。さらに多くの「鏡爻」の欠片が集まり、花は幾重にも重なり、大きく華やかに咲き広がっていった。	보보가 손목을 가볍게 들어 올려 그 꽃을 공중으로 띄우자, '거울괘'의 조각들이 더 많이 모여들며 꽃이 더 활짝 피었다.	Bubu lifted her wrist lightly and sent the flower drifting into the air. More Specular Array fragments converged on it, and the flower bloomed bigger and fuller.						0
92	绚丽的“镜爻之花”盛开在我面前，折射着柔和的光线，却将冬日树林照得梦幻而美好。	絢麗的「鏡爻之花」盛開在我面前，折射著柔和的光線，卻將冬日樹林照得夢幻而美好。	冬の森に淡い光を撒き散らしながら、「鏡爻の花」は目の前で満開になる。透き通る光が反射し合い、冷たい世界をやわらかな夢の景色へと塗り替えていく。	눈부시게 아름다운 '거울괘의 꽃'이 내 앞에서 만개하며 부드러운 빛을 굴절시켜, 겨울 숲을 환상적이고 아름답게 비추었다.	The beautiful Specular Array flower opened fully before me, refracting soft light that bathed the winter forest in a dreamy, enchanted glow.						0
93	卜卜？	卜卜？	……ブブ？	보보?	Bubu?						0
94	刚刚还站在我身边的卜卜却没了踪影。	剛剛還站在我身邊的卜卜卻沒了蹤影。	さっきまで隣にいたはずのブブの姿が、気づけば見当たらない。	조금 전까지 내 곁에 있던 보보가 흔적도 없이 사라졌다.	Bubu, who'd just been standing beside me, was nowhere to be seen.						0
95	我正想疑惑寻找，转头就看见那朵“镜爻之花”中闪过一缕灰毛。	我正想疑惑尋找，轉頭就看見那朵「鏡爻之花」中閃過一縷灰毛。	不思議に思って視線を巡らせたところで、「鏡爻の花」の中に、ふわりと灰色の毛並みが揺れるのが見えた。	의아해하며 그녀를 찾으려고 고개를 돌리자 그 '거울괘의 꽃' 속에서 회색빛이 스쳐 지나가는 게 보였다.	I looked around in confusion, then turned my head and caught a flash of gray within the flower.						0
96	流光溢彩的花朵里，一双手轻巧拨开迷雾，接着探出卜卜那毛茸茸的灰色小脑袋。	流光溢彩的花朵裡，一雙手輕巧撥開迷霧，接著探出卜卜那毛茸茸的灰色小腦袋。	きらめく花弁のあいだから、ふたつの手がそっと光をかき分ける。	휘황찬란한 꽃 속에서, 두 손이 안개를 가볍게 헤치더니, 이어서 보보의 작고 복슬복슬한 회색 머리가 나타났다.	Inside the radiant flower, a pair of hands gently reached out, and then Bubu's fluffy little gray head poked out.						0
97	playername。	playername。	分析員。	playername.	playername.						0
98	宛如来自镜中的精灵，卜卜从“花”中探出身体。	宛如來自鏡中的精靈，卜卜從「花」中探出身體。	まるで鏡の国から迷い出てきた小さな精霊のように、ブブは「花」の中からするりと身を現す。	마치 거울의 정령처럼, 보보는 '꽃' 속에서 몸을 내밀었다.	Like a mirror spirit, Bubu emerged from the crystalline flower.						0
99	我的脸被卜卜双手捧住，像被轻柔的羽翼抚摸，少女的上半个身体靠近。	我的臉被卜卜雙手捧住，像被輕柔的羽翼撫摸，少女的上半個身體靠近。	両手で包み込まれた私の顔は、柔らかな羽根で撫でられているみたいにあたたかく、少女の上半身が、そっと近づいてきた。	부드러운 날개가 어루만지듯 보보는 두 손으로 내 얼굴을 감쌌고, 소녀의 상반신이 가까워졌다.	She cupped my face in both hands, the touch soft as feathers brushing against me, and the upper half of her body leaned in.						0
100	一个吻落在我的唇上。像秋日的阳光，醇美又温暖。	一個吻落在我的唇上。像秋日的陽光，醇美又溫暖。	ひとつのキスが、そっと私の唇に落ちる。秋の陽だまりみたいに、まろやかで、やさしくあたたかい。	입술이 맞닿았다. 가을날의 햇살처럼 부드럽고 따뜻했다.	A kiss fell on my lips, like autumn sunlight, mellow and warm.						0
101	在优化这身战术套装的时候，我就幻想过这样的场景。	在優化這身戰術套裝的時候，我就幻想過這樣的場景。	この戦術装備をブラッシュアップしてた時からね、ブブ、ずっとこんな場面を妄想してたんだ。	이 전술 슈트를 최적화할 때 이런 장면을 상상했었어.	When I was optimizing this exosuit, I used to imagine a scene just like this.						0
102	卜卜轻巧地从那朵“镜爻”组成的花朵中跃出，回到地面上。	卜卜輕巧地從那朵「鏡爻」組成的花朵中躍出，回到地面上。	ブブは「鏡爻」の花から身をひらりと抜け出し、そのまま軽やかに地面へ降り立つ。	보보는 '거울괘'로 이루어진 꽃 속에서 가볍게 뛰어나와 지면으로 돌아왔다.	Bubu hopped lightly out of the flower woven from the Specular Array and landed on the ground.						0
103	playername引导着我，一步步构想出“镜爻”，完善我的战术套装。	playername引導著我，一步步構想出「鏡爻」，完善我的戰術套裝。	分析員が導いてくれて、少しずつ「鏡爻」の形が見えてきて、わたしの戦術装備もちゃんと完成していった。	playername의 도움으로, 나는 한 걸음씩 '거울괘'를 구상하고, 내 전술 슈트를 완성했어.	playername, it was you who guided me, step by step, to conceive of the Specular Array and perfect my exosuit.						0
104	也是你带领着我，在耶洛沙，完成了对我来说里程碑一样的历险。	也是你帶領著我，在耶洛沙，完成了對我來說里程碑一樣的歷險。	イェロシャでの、あの「節目」みたいな大冒険だって、引っ張っていってくれたのは分析員だもん。	옐로샤에서 내게 이정표 같았던 모험을 완료하도록 이끌어준 것도 너야.	And it was you who led me, in Yehrus, through an adventure that was like a milestone in my life.						0
105	除了可以在作战时帮助你对抗伤害、辅助你潜行探查之外……	除了可以在作戰時幫助你對抗傷害、輔助你潛行探查之外……	戦場で分析員を守ったり、ダメージを肩代わりしたり、潜入や偵察のお手伝いができるだけじゃなくて……	전투에서 너를 도와 피해를 막고, 잠행 탐색을 보조하는 것 외에도…	Beyond protecting you in battle, or aiding your stealth and scouting...						0
106	我总想着，让镜爻再多留下一些我们之间的纪念。	我總想著，讓鏡爻再多留下一些我們之間的紀念。	「鏡爻」には、ブブと分析員の思い出も、ちょっと欲張って刻んでおきたいなって。	나는 계속 거울괘가 우리의 추억을 더 많이 남겨주길 바라.	I kept thinking, I wanted the Specular Array to create more memories for us.						0
107	和playername共度的这一个秋天，就用这样的方式将它留住吧。	和playername共度的這一個秋天，就用這樣的方式將它留住吧。	この秋、分析員と一緒に過ごした時間を――こうやって、ちゃんと閉じ込めておこうよ。	playername와(과) 함께한 이 가을을, 이렇게 간직하는 거야.	This autumn I spent with you, playername, let's preserve it like this.						0
108	说完，卜卜轻轻挥手，菱形镜片组成的花朵升上天空，忽而怒放，四散开来。	說完，卜卜輕輕揮手，菱形鏡片組成的花朵升上天空，忽而怒放，四散開來。	そう言ってブブがそっと手を振ると、菱形の鏡片でできた花がふわりと空へ舞い上がり、次の瞬間、ぱっと大輪の光となって弾け散った。	말을 마친 보보는 가볍게 손을 흔들었고, 마름모 거울 조각으로 이루어진 꽃이 하늘로 올라가더니 활짝 피어나 사방으로 흩어졌다.	Bubu gave a gentle wave. The flower formed from mirror-like shards rose into the sky, then suddenly burst open, scattering in all directions.						0
109	精致细碎的“花瓣”如金秋落叶一般，纷纷扬扬地下落，在冬日阳光下折射出璀璨光芒。	精緻細碎的「花瓣」如金秋落葉一般，紛紛揚揚地下落，在冬日的陽光下折射出璀璨光芒。	こまかな「花びら」の一枚一枚が、黄金の落葉みたいに空から降りそそぎ、陽を受けてまばゆい光を四方へ散らす。	정교하고 잘게 부서진 '꽃잎'들이 가을 낙엽처럼 흩날리며 떨어지고, 겨울 햇빛 아래서 찬란한 빛을 굴절시켰다.	The delicate, tiny "petals" drifted down like golden autumn leaves, fluttering and swirling, refracting dazzling light in the sun.						0
110	卜卜在这“落叶”之中伫立，自信的眼眸中所闪烁的光华，更胜周遭美景万千。	卜卜在這「落葉」之中佇立，自信的眼眸中所閃爍的光華，更勝周遭美景萬千。	きらめく「落葉」のシャワーの中で、ブブはまっすぐ立っている。自信に満ちたその瞳の輝きは、周りのどんな景色よりも強く、美しくゆらめいていた。	그 '낙엽' 속에 서 있는 보보의 자신감 넘치는 눈동자가 발하는 광채는 주변의 경치보다 훨씬 더 아름다웠다.	Bubu stood amidst the "falling leaves," and the brilliance shining in her confident eyes outshone the beauty of the entire scene.						0
111	我的卜卜，也越来越光彩夺目了啊。	我的卜卜，也越來越光彩奪目了啊。	……私のブブは、本当にどんどん眩しくなっていくな。	우리 보보, 점점 더 눈부시게 빛나는구나.	My Bubu is growing to be more and more radiant.						0
112	是吗？但在卜卜看来，这都是playername带给卜卜的光彩。	是嗎？但在卜卜看來，這都是playername帶給卜卜的光彩。	そうかな？でもブブからするとね、それはぜんぶ、分析員がくれた光なんだよ。	그래? 하지만 보보가 볼 때 이 모든 건 playername이(가) 보보에게 준 빛이야.	Really? But to me, all this radiance is what you've brought me.						0
113	是playername告诉我，循着自己的心神，勇敢去做就好。	是playername告訴我，循著自己的心神，勇敢去做就好。	分析員が教えてくれたの。「心」の向く方へ、勇気を出して進めばいいって。	내 마음을 따라 용감하게 행동하면 된다고 playername이(가) 알려줬어.	playername, you told me that as long as I follow my heart, I just need to move forward bravely.						0
114	也是playername告诉我，慌张、不安、疑问的思绪，与勇敢的思绪并没有什么不同。	也是playername告訴我，慌張、不安、疑問的思緒，與勇敢的思緒並沒有什麼不同。	それに、ドキドキも、不安も、迷いも――勇気とそんなに変わらないって、分析員が言ってくれた。	당황스럽고, 불안하고, 의문스러운 생각들도 용감한 생각과 다를 게 없다는 것도 playername이(가) 알려줬지.	And you told me that thoughts of panic, unease, and doubt aren't any different from thoughts of courage.						0
115	因为，只要去做，所有的慌张和不安也都会随之烟消云散。	因為，只要去做，所有的慌張和不安也都會隨之煙消雲散。	だって、やってみればさ、ぐるぐるしてた不安も怖さも、いつの間にかどこかへ消えていっちゃうんだもん。	왜냐하면, 일단 행동하면 모든 당황과 불안도 따라서 사라지니까.	Because once I act, all the panic and unease will just vanish like smoke.						0
116	而做，才是最重要的事情。	而做，才是最重要的事情。	いちばん大事なのは、考えて止まることじゃなくて――「やる」って決めて、ちゃんと踏み出すこと。	그래서 행동하는 게 가장 중요해.	And taking action is what matters most.						0
117	卜卜伸手接住一枚缓缓落下的菱形镜片，接着又将它送回天空。	卜卜伸手接住一枚緩緩落下的菱形鏡片，接著又將它送回天空。	ブブはそっと手を伸ばし、ゆっくり落ちてくる菱形の鏡片を一枚受け止めると、指先ですくい上げるようにして、もう一度空へ放ってやる。	보보는 손을 뻗어 천천히 떨어지는 마름모 거울 조각 하나를 받아내고, 다시 그것을 하늘로 돌려보냈다.	Bubu reached out and caught one shard as it drifted down, then sent it back into the sky.						0
118	就像飞鸟一样，只需任它翱翔。	就像飛鳥一樣，只需任牠翱翔。	鳥と同じさ。ただ、飛ばせてやればいい。	마치 날아가는 새처럼, 그저 날아오르게 두면 돼.	Just like a bird, you only have to let it soar.						0
119	嗯，就像飞鸟一样——	嗯，就像飛鳥一樣——	うん、鳥みたいにね――	응. 날아가는 새처럼…	Yeah, just like a bird—						0
120	playername所做的一切，让“她”真正学会了翱翔。	playername所做的一切，讓“她”真正學會了翱翔。	分析員がしてくれたこと全部が、ブブに「飛び方」を教えてくれたんだよ。	playername의 모든 행동이 '그녀'가 진정으로 날아오르는 법을 배우게 해줬어.	Everything you've done has taught that bird how to truly soar, playername.						0
121	顿了顿，卜卜再次向我摊开手掌。	頓了頓，卜卜再次向我攤開手掌。	そこで一拍置いてから、ブブはもう一度、私に向かってそっと掌を差し出す。	보보는 잠시 멈추었다가 다시 내게 손바닥을 펼쳐 보였다.	After a brief pause, Bubu once again held out her hand to me.						0
122	喏。	喏。	ほら――	자.	Look.						0
123	这次，白皙的掌心却空无一物。	這次，白皙的掌心卻空無一物。	けれど今度、その白い掌には、何ひとつ乗っていない。	이번에는 뽀얀 손바닥에 아무것도 없었다.	This time, her pale palm was completely empty.						0
124	这次是什么？	這次是什麼？	今度は、何のプレゼントだ？	이번엔 뭐야?	What is it this time?						0
125	只有在playername身边，卜卜的每一次翱翔才会有意义。	只有在playername身邊，卜卜的每一次翱翔才會有意義。	分析員のそばで飛べる時だけ、ブブの一回一回の「飛翔」には意味がつくんだ。	보보의 모든 비상은, playername의 곁에 있을 때만 의미가 있어.	Only when I'm at your side, playername, does soaring make sense for me.						0
126	所以……	所以……	だからね……	그러니까…	So...						0
127	鸟儿会筑巢，卜卜也总有一天能和playername一起……	鳥兒會築巢，卜卜也總有一天能和playername一起……	鳥はさ、いつか巣をつくるでしょ？ブブも、いつか分析員と一緒に――ふふっ。	새는 둥지를 지으니까, 보보도 언젠가 playername와(과) 함께…	Birds build nests, and playername, someday I'd also like that with you...						0
128	甜美而清丽的面孔上毫无怯意，眼中盈满坦然笑意。	甜美而清麗的面孔上毫無怯意，眼中盈滿坦然笑意。	甘く澄んだ顔立ちには、怯えの色なんて少しもない。ただ、まっすぐでおだやかな笑みが、瞳いっぱいに広がっている。	달콤하고 맑은 얼굴에 두려움은 보이지 않고, 눈에는 편안한 웃음이 가득했다.	Her sweet, refined face showed no trace of fear, and her eyes were filled with an easy, open smile.						0
129	要握住卜卜的手吗？	要握住卜卜的手嗎？	ブブの手、握ってくれる？	보보랑 손잡을래?	Will you take my hand?						0
130	好啊。	好啊。	ああ。	좋아.	Certainly.						0
131	我也笑着将手伸出，反握住卜卜。	我也笑著將手伸出，反握住卜卜。	私も笑って手を伸ばし、その小さな手をしっかりと握り返す。	나도 웃으며 손을 내밀어 보보의 손을 맞잡았다.	Smiling, I reached out and took Bubu's hand.						0
132	进入冬季的天总是黑得更早些。	進入冬季的天總是黑得更早些。	冬に入った空は、いつもよりずっと早く暗くなる。	겨울로 접어든 하늘은 더 일찍 어두워졌다.	In winter, the sky turned dark a little earlier.						0
133	好在有镜爻的流光，星月的清辉，照亮林间步履。	好在有鏡爻的流光，星月的清輝，照亮林間步履。	けれど「鏡爻」の流れる光と、星と月の澄んだきらめきがあれば、森の道を進むには十分だ。	다행히 거울괘와 달과 별의 빛이 숲속 발걸음을 비춰주었다.	Fortunately, the flowing light of the Specular Array and the cool glow of the stars and moon lit our path through the woods.						0
134	向着山林的出口走去，一路上，镜爻的菱形镜片环绕着我和卜卜悠然飞舞。	向著山林的出口走去，一路上，鏡爻的菱形鏡片環繞著我和卜卜悠然飛舞。	山を抜ける道へ向かって歩きながら、菱形の鏡片たちは、ブブと私の周りを悠々と輪を描くように飛び続ける。	숲 밖으로 걸어가는 내내, 거울괘의 마름모 거울 조각들이 나와 보보를 둘러싸고 유유히 춤췄다.	As we walked toward the edge of the forest, the shards of the Specular Array drifted in lazy circles around Bubu and me.						0
135	每一枚镜片上都映照出我俩依偎相随的身影。	每一枚鏡片上都映照出我們依偎相隨的身影。	一枚一枚の鏡片には、寄り添って歩く二人の姿が、何度も何度も映し出されていた。	거울 조각마다 우리가 서로 의지하며 걸어가는 모습이 비쳤다.	Each shard reflected us leaning close together—						0
136	十指紧扣。	十指緊扣。	指と指を絡めて、強く、離さぬように。	두 손을 꼭 잡은 채.	And our fingers interlacing tighter.						0
