xxx_4196567374	A	A	A	A	A	A	A	A	A	A	A
91	只在那片柔软的皮肤上喷洒了一点，冰柠混合花香的气息就开始缓缓释放，从最初的浓郁逐渐变得柔和而持久。	只在那片柔軟的皮膚上噴灑了一點，冰檸混合花香的氣味就開始慢慢釋放，從最初的濃郁逐漸變得柔和而持久。	手首の内側にひと吹きすると、柑橘とフローラルが混ざった香りがしっとり広がり始め、次第に柔らかく落ち着いた残り香へ変わる。	부드러운 피부에 향수를 살짝 뿌리자, 레몬 향이 섞인 꽃향기가 서서히 퍼졌고, 처음의 짙었던 향이 점차 부드럽게 변해 오래 지속되었다.	With just a spray on that soft skin, the scent of icy lemon mixed with floral notes began to slowly release, turning from initial richness to a soft and lingering fragrance.						0
92	真好闻，原来香水就是这么用的？	真好聞，原來香水就是這樣用的？	うわ…いい匂い…香水って、こういう感じなんだね…	냄새 좋다. 향수는 이렇게 쓰는 거구나?	That's a nice smell. So this is how perfume's supposed to work?						0
93	不完全是，香水喷洒在不同的部位，就会结合出不同的气味。	也不完全是，香水噴灑在不同的部位，就會結合出不同的氣味。	いや、つける所によって香り立ちも変わるさ。	꼭 그런 건 아냐. 향수는 뿌리는 부위에 따라서 다른 향이 만들어져.	Not entirely. Perfume on different parts of the body creates unique scents.						0
94	接下来，我们试试耳后如何？	接下來，我們試試耳後如何？	次は耳の後ろを試すぞ。	이제 귀 뒤에 뿌려볼까?	Next, should we try behind the ear?						0
95	手指轻轻拂过她的头发，我在她耳后那片敏感区域轻轻涂抹。	手指輕輕拂過她的頭髮，我在她耳後那片敏感區域輕輕塗抹。	彼女の髪をそっとかき上げ、うなじ近くへ香りを乗せる。	나는 손끝으로 그녀의 머리카락을 살짝 스쳤고, 그녀의 귀 뒤 민감한 부위에 가볍게 발랐다.	My fingers lightly brushed past her hair as I gently applied the fragrance to that sensitive area behind her ear.						0
96	我能感受到她因我的靠近而屏住呼吸，耳垂也因为紧张染上了明艳的血红色。	我能感受到她因我的靠近而摒住呼吸，耳垂也因為緊張染上了明豔的血紅色。	ニタははっと息を呑み、耳たぶが赤く染まっていく。	바싹 다가온 나 때문인지, 그녀가 숨을 참는 모습이 보였다. 귓불도 긴장해서 새빨갛게 물들었다.	I could feel her holding her breath at my proximity, her earlobe turning a vivid crimson from nervousness.						0
b-1											0
97	咬住耳垂	咬住耳垂	そっと耳たぶに歯を立てる	귓불을 깨문다	Bite her earlobe						0
98	分析员……	分析員……	分析員…	분석가…	Adjutant...						0
99	怎么了？	怎麼了？	どうした？	왜 그래?	What's wrong?						0
100	你这是在……品鉴香气吗？	你這是在……品鑑香氣嗎？	そ、それ…香りを確かめてるの…？	지금… 향기를 맡는 거야?	Are you... checking out the smell?						0
101	对，凑近点，才能更好地识别出调香所用的材料。	對，靠近點，才能更好地識別出調香所用的材料。	そうさ。近づかないと、調香のニュアンスが把握しづらい。	맞아. 가까이 다가가야 조향에 사용된 재료를 더 잘 느낄 수 있거든.	Yes, getting closer helps better identify the ingredients used.						0
102	接下来是……	接下來是……	じゃあ次は…	다음은…	Next is...						0
103	我的指尖滑过她的后颈，来到锁骨处。就在我准备继续动作时，她抚上了我的指尖。	我的指尖滑過她的後頸，來到鎖骨處。就在我準備繼續動作時，她撫上了我的指尖。	指先を首筋から鎖骨に滑らせる。そのまま胸のあたりまで触れようとしたとき、ニタは軽く手を添えてきた。	내 손끝은 그녀의 목덜미를 스쳐 지나 쇄골로 향했고, 계속 움직이려고 하자, 그녀가 내 손끝을 어루만졌다.	My fingers traced down her neck to her collarbone. Just as I prepared to continue, she gently touched my fingertips.						0
104	分析员，我听说还有一个留香的地方，你能帮我试试吗？	分析員，我聽說還有一個留香的地方，你能幫我試試嗎？	ね、分析員…私、聞いたことあるんだけど、こっちにつけるのもいいって…	분석가, 향이 오래가는 곳이 한 군데 더 있다고 들었는데 한번 뿌려줄래?	Adjutant, I heard there's another spot you could put perfume on. Help me try it?						0
105	妮塔转身侧躺在床上，臀部微微翘起，展现出诱人的轮廓。	妮塔轉身側躺在床上，臀部微微翹起，展現出誘人的輪廓。	そう言うとニタはベッドに横向きに倒れこみ、少しお尻を上げて艶めかしいラインを描く。	니타는 몸을 돌려 침대에 옆으로 누웠고, 엉덩이를 살짝 세워 매력적인 윤곽을 드러냈다.	Nita turned to lie on her side on the bed, her hips slightly raised, creating an alluring silhouette.						0
106	她缓缓伸直了一条腿，将膝盖后侧面向我，脚趾不经意间勾了勾我的衣角，带着几分邀约的意味。	她緩緩伸直了一條腿，將膝蓋後側面向我，腳趾不經意地勾了勾我的衣角，帶著幾分邀約的意味。	片脚をゆっくり伸ばし、膝の裏を私のほうへ向ける。足先が私の服をちょんと引っかけて、まるで誘う仕草。	그녀는 천천히 한쪽 다리를 뻗어 무릎 뒷부분을 내 쪽으로 향하게 했고, 나를 초대하듯 발가락으로 내 옷자락을 건드렸다.	She slowly extended one leg, presenting the back of her knee, her toes casually hooking onto the edge of my clothes with a hint of invitation.						0
b-2											0
107	乐意至极	樂意至極。	喜んで応じる	기꺼이 뿌려주지	With the greatest pleasure						0
108	我捏住了她的脚踝，指尖带着芬芳的液体，从小腿慢慢向上滑去。	我捏住了她的腳踝，指尖帶著芬芳的液體，從小腿慢慢向上滑去。	そっと足首をとらえ、香りをしみこませた指を上にすべらせる。	나는 그녀의 발목을 잡았고, 손끝에 향기로운 액체를 묻혀 종아리부터 천천히 미끄러져 올라갔다.	I grasped her ankle, my fingertips carrying the fragrant liquid, slowly gliding upward from her calf.						0
109	随着她肌肤温度升高，香气也逐渐释放出更加复杂的层次。	隨著她肌膚溫度升高，香氣也逐漸釋放出更加複雜的層次。	肌が熱を帯びるにつれ、香りもまた豊かに変化していく。	그녀의 피부 온도가 높아지며 향기도 점점 더 복잡하게 퍼져나갔다.	As her skin temperature rose, the scent gradually released more complex layers.						0
110	或许是有些痒，妮塔轻咬下唇，在小声惊呼后，试图将腿收回去。	或許是有點癢，妮塔輕咬下唇，在小聲驚呼後，試圖將腿收回去。	くすぐったさに耐えきれないのか、ニタは小さく声を漏らし、脚を引っ込めようとする。	조금 간지러웠는지 니타는 아랫입술을 살짝 깨물었고, 작은 소리를 내더니 다리를 빼려고 했다.	Perhaps feeling ticklish, Nita gently bit her lower lip and, after a soft gasp, tried to pull her leg back.						0
111	她的身体微微扭动，眼中闪烁着迷乱又期待的复杂情绪。	她的身體微微扭動，眼中閃爍著迷亂又期待的複雜情緒。	少し身をよじる彼女の瞳には、戸惑いと期待が綯い交ぜになった光が宿る。	그녀의 몸이 살짝 흔들렸고, 눈에서는 얼떨떨하지만 기대하는 듯한 복잡한 감정이 반짝였다.	Her body shifted slightly, eyes flickering with confused yet expectant light.						0
b-3											0
112	紧紧握住	緊緊握住	ぐっと押さえる	꽉 잡는다	Hold firmly						0
113	别动。	別動。	じっとしてろ。	가만히 있어.	Hold still.						0
114	她渐渐放弃了抵抗，任由我的指尖打转，沉醉在馥郁的香气中。	她漸漸放棄了抵抗，任由我的指尖打轉，沉醉在馥郁的香氣中。	そのまま押さえると、ニタは身を任せるように力を抜いた。	그녀는 조금씩 저항을 포기했고, 내 손끝이 움직이도록 내버려둔 채 짙은 향기에 심취했다.	She gradually surrendered resistance, allowing my fingertips to circle, immersed in the rich fragrance.						0
115	分析员，你说过我总会赢的，对吧？	分析員，你說過我總會贏的，對吧？	…分析員、「ニタは絶対勝つ」って言ってたでしょ？	분석가, 넌 내가 이길 거라고 했잖아. 그렇지?	Adjutant, you said I'd always win, right?						0
116	我想和你赌一场。	我想和你賭一場。	ちょっと賭けをしない？	너랑 내기 한 판 하고 싶은데.	I want to make a bet with you.						0
117	想赌什么？	想賭什麼？	何を賭けるんだ？	무슨 내기?	What do you have in mind?						0
118	赌，我和分析员谁先忍不住。	賭，我和分析員誰先忍不住。	どっちが先に我慢できなくなるか…	나랑 분석가 중 누가 더 참을성이 없는지.	Betting on which one of us gives in first.						0
119	哦？难道你认为我会输？	哦？難道你認為我會輸？	ほう、それで私が負けると？	응? 설마 내가 질 거라고 생각해?	Oh? Do you think I'd lose?						0
120	当然。	當然。	当然…負かすよ。	당연하지.	Of course.						0
121	妮塔缓缓起身，牵起我的手，放在她的身体上。	妮塔緩緩起身，牽起我的手，放在她的身體上。	ゆっくりと起き上がり、私の手を取って、自分の体へ導く。	니타는 천천히 몸을 일으켜 내 손을 잡았고, 그녀의 몸 위에 올려놓았다.	Nita slowly rose, took my hand, and placed it on her body.						0
122	我能感受到掌下肌肉的紧实与温软，是力量与柔美的完美结合。	我能感受到掌下肌肉的緊實與柔軟，是力量與柔美的完美結合。	指先から伝わるのは、引き締まった筋肉の奥に柔らかさがある絶妙な感触。	탄탄하면서 따뜻하고 부드러운 근육이 손바닥 아래로 느껴졌고, 힘과 부드러움이 완벽하게 어우러졌다.	I could feel the firmness and softness of the muscles beneath my palm, a perfect combination of strength and beauty.						0
123	然后，她慢慢引导我的手向上移动，滑过腰部后，再继续向上……	然後，她慢慢引導我的手向上移動，滑過腰部後，再繼續往上……	そのまま腰から胸元へ――さらには上へと誘っていく。	그 후, 그녀는 천천히 내 손을 위로 옮겼고, 허리를 지나 계속 위로 향했다…	Then, she slowly guided my hand upward, sliding past her waist, then continuing higher...						0
124	我的筹码很多，这里，还有这里……	我的籌碼很多，這裡，還有這裡……	私、たくさん「チップ」を持ってるんだよ。ここも、ここも…	나는 패가 많은데. 여기랑 여기…	I got plenty of chips to bet, here, and here...						0
125	当然，最大的筹码在这里。	當然，最大的籌碼在這裡。	それに、一番大きな賭け金は…ここ。	물론 가장 큰 패는 여기 있어.	Of course, the best I got is right here.						0
126	她的指尖停留在我的胸口，感知着皮肤和骨骼之下，那不安分的跳动。	她的指尖停留在我的胸口，感受著皮膚和骨骼之下，那不安分的跳動。	彼女の指は私の胸へ添い、ドクンと高鳴る鼓動を感じとる。	그녀의 손끝이 내 가슴에 멈춘 채, 피부와 뼈 아래의 요란한 박동을 느꼈다.	Her fingertips rested on my chest, feeling the restless beating beneath my ribcage.						0
127	分析员的心跳很快，被我听得一清二楚……	分析員的心跳很快，被我聽得一清二楚……	ね、分析員。心拍がすごく速いの、私にはぜーんぶ聞こえちゃうんだ…	분석가의 심장이 빠르게 뛰네. 또렷하게 들려…	Your heart's racing, I can hear it clear as day...						0
128	所以我想……我会赢的~	所以我想……我會贏的~	だから、たぶん私が勝つんじゃないかな♪	그래서 난… 내가 이길 거라고 생각해~	So I think... I'm going to win~						0
129	香气愈发清甜，情欲也扩散至身体的每一处。	香氣越發清甜，情慾也擴散至身體的每一處。	香りはより甘く濃厚になり、全身を包み込む。	향기가 점점 달콤해졌고, 욕망이 몸 구석구석에 퍼졌다.	The fragrance grew increasingly sweet, and desire spread to every part of the body.						0
130	嗒——嗒——嗒。	答——答——答。	タッ——タッ——タッ。	탁… 탁… 탁.	Tak — tak — tak.						0
131	命运掷骰子的声音似乎再度响起，不知道骰子停下时，是谁将沉溺于对方的温暖，一败涂地。	命運擲骰子的聲音似乎再度響起，不知道骰子停下時，是誰將沉溺於對方的溫暖，一敗塗地。	再び聞こえる「運命のサイコロ」が転がる音。果たして、その出目が止まるとき、先に溺れてしまうのはどっちだろう？	운명의 주사위 소리가 다시 울리는 듯했다. 주사위가 멈출 때, 상대방의 온기에 빠져 참패하는 쪽은 과연 누구일까.	The sound of fate rolling dice seemed to echo once more, and when it finally stopped, who knew which of us would be drowning in the other's warmth, utterly defeated.						0
