xxx_1049439587	A	A	A	A	A	A	A	A	A	A	A
90	她的头埋在我的怀里，呼吸声变得粗重，身躯也愈发灼热——我注意到她的耳根红了，下一秒，连带着整张脸颊都晕成一片。	她的頭埋在我的懷裡，呼吸聲變得粗重，身軀也越發灼熱——我注意到她的耳根紅了，下一秒，連帶著整張臉頰都暈成一片。	彼女は私の胸に顔を埋め、呼吸は荒く、体は熱を帯びていく——耳の根元が赤く染まり、次の瞬間には頬全体も一気に赤くなった。	그녀는 내 품에 얼굴을 파묻은 채 거칠게 숨을 내쉬었고, 몸도 점점 더 뜨거워졌다. 그녀의 빨개진 귓불을 발견하는 순간, 뺨까지 곧바로 붉게 물들었다.	Her face was buried in my chest, her breathing grew heavy, and her body grew warmer. The tips of her ears were red, and in a moment, so was her entire face.						0
91	你犯规……	你犯規……	反則だ……	반칙이야…	That's cheating...						0
92	我觉得可能是晴太可爱了吧。	我覺得可能是晴太可愛了吧。	晴が可愛すぎるせいだよ。	하루가 너무 귀여워서 그런 게 아닐까요?	Maybe it's your fault for being too cute.						0
93	明明不是那样的……	明明不是那樣的……	そんなこと、ないのに……	그럴 리가…	You know that's not why...						0
94	她站直了身体，轻轻拍了拍自己早已红透的脸颊，甩了甩头，深吸一口气，似是这样就能让自己的情绪冷静一点。	她站直了身體，輕輕拍了拍自己早已紅透的臉頰，甩了甩頭，深吸一口氣，似是這樣就能讓自己的情緒冷靜一點。	彼女は背筋を伸ばし、真っ赤な頬を軽く叩いて、頭を振り、気持ちを落ち着かせるように深呼吸した。	그녀는 몸을 똑바로 세우고, 새빨개진 볼을 살살 찰싹이며 고개를 저었다. 그리고 자신의 감정을 가라앉히려는 듯 깊게 숨을 들이마셨다.	She straightened, tapped her burning cheeks, shook her head, and drew a deep breath, as if doing so could cool her down.						0
95	而后——	而後——	そして——	그러더니…	And then—						0
96	她坚定地，以一位剑士的身份再度举起了竹剑。	她堅定地，以一位劍士的身分再度舉起了竹劍。	剣士としての覚悟を胸に、再び竹刀を高く掲げた。	그녀는 검사의 자세로, 다시 한번 단호하게 죽도를 들어 올렸다.	With the resolve of a swordswoman, she raised her sword once more.						0
97	身为你的剑，我是不会轻易倒下的，所以……我们再来。	身為你的劍，我是絕對不會輕易倒下的，所以……我們再來。	自分はあなたの剣だ、そう簡単には倒れない。だから……もう一度やろう。	나는 너의 검이야, 쉽게 쓰러지지 않아. 그러니까… 다시 해.	As your sword, I won't fall so easily. So... let's go again.						0
98	竹剑破空声再度划破宁静。	竹劍破空聲再度劃破寧靜。	竹刀の音が再び静けさを切り裂いた。	죽도가 허공을 가르는 소리가 다시 한번 고요를 깨뜨렸다.	The whoosh of the sword split the stillness again.						0
99	于是我俩不再保留，此起彼伏的剑鸣声中，我们以斩击来宣言，以刀剑来对话，好似默契的双人舞，又仿佛相互拥抱缠绵。	於是我倆不再保留，此起彼伏的劍鳴聲中，我們以斬擊來宣言，以刀劍來對話，好似默契的雙人舞，又彷彿相互擁抱纏綿。	こうして私たちは、鳴り響く剣撃を言葉とし、交わす刃で対話した。それはまるで息の合ったタンゴのようであり、心と体が溶け合っていくようだった。	우리는 더 이상 주저하지 않았다. 끊이지 않는 검의 울림 속에서 검격으로 선언하고 검으로 대화했다. 마치 호흡이 척척 맞는 페어 안무 같기도, 또 서로 얽혀드는 포옹 같기도 했다.	We both stopped holding back. Each strike was a declaration, and we let our swords speak for us. It was more a dance than sparring, two hearts finding rhythm through their blades, as if every swing was an embrace intertwined.						0
100	分析员，你是不是觉得我很笨……	分析員，你是不是覺得我很笨……	分析員は自分のこと……不器用だと思うか？	분석가, 나 참 바보 같지…?	Adjutant... am I stupid to you...						0
101	晴突然这么问。	晴突然這麼問。	晴がふいにそう訊いてきた。	하루가 갑자기 이렇게 물었다.	Haru asked out of nowhere.						0
102	居然是这个问题？	居然是這個問題？	なぜそんなことを？	갑자기 이런 질문이라니?	Haru's question caught me by surprise.						0
103	我一时没反应过来，连带着手中的剑也慢了三分，差点被晴抓住了破绽。	我一時沒反應過來，連帶著手中的劍也慢了三分，差點被晴抓住了破綻。	私は一瞬反応が遅れ、剣先もわずかに鈍り、危うく晴に隙を突かれそうになった。	살짝 당황하는 바람에 내 손안의 검도 조금 느려졌고, 하마터면 하루 앞에서 허점을 드러낼 뻔했다.	I faltered for an instant, my sword slowed by a fraction, and Haru almost caught the opening.						0
104	当然不是，晴一直都是个聪明的女孩。	當然不是，晴一直都是個聰明的女孩。	そんなことない、晴は賢い子だ。	물론 아니죠. 하루는 언제나 지혜로운 소녀인걸요.	Of course not. I've always thought you were a smart girl.						0
105	我一直希望自己能成为一柄与你相称的剑，我做到了，可是……	我一直希望自己能成為一柄與你相稱的劍，我做到了，可是……	ずっと、あなたにふさわしい剣になりたいと思ってた。それは叶ったけど……	난 항상 너에게 어울리는 검이 되고 싶었어. 그리고 그 목표를 이뤄냈지. 하지만…	I've wanted to become a worthy sword for you, and I've done that, but...						0
106	可是“仅仅作为一个女孩子”这样的事情，我却怎么也做不到……	可是「僅僅作為一個女孩子」這樣的事情，我卻怎麼也做不到……	「ただの女の子」でいることだけは、どうしてもできなかった……	하지만 '평범한 소녀'라는 건, 아무리 노력해도 될 수가 없어…	But I can't figure out how to be "just a girl"...						0
107	原来晴一直在在意这个吗？	原來晴一直在在意這個嗎？	晴はずっと、そんなことを気にしていたのか。	하루가 계속 이런 걸 신경 쓰고 있었나?	So this is what you've been worrying about?						0
108	我也不知道该如何回答，此刻的安慰似乎并不如倾听来得有效。	我也不知道該如何回答，此刻的安慰似乎並不如傾聽來得有效。	どう答えるべきかわからなかった。今は下手な慰めより、話を聞くほうがいい気がした。	나도 어떻게 대답해야 할지 몰랐다. 지금 이 순간에는 위로보다는 경청이 더 효과적일 것 같았다.	I didn't know how to answer. Comforting her seemed less useful at the moment than listening.						0
109	我试过了，我试过了无数次。	我試過了，我試過了無數次。	やってみたんだ。何度も、何度も。	나도 해 봤어. 계속해서 해 봤다고.	I've tried countless times.						0
110	我也想只作为一个女孩子跟随在分析员的身边，会撒娇，会温柔亲昵地抱在一起……我们会约会，去坐摩天轮，一起看远方的夕阳。	我也想只作為一個女孩跟隨在分析員的身邊，會撒嬌，會溫柔親暱地抱在一起……我們會約會，去坐摩天輪，一起看遠方的夕陽。	ただの女の子として分析員のそばにいたかった。甘えて、優しく寄り添って、抱き合って……デートして、観覧車に乗って、一緒に夕日を眺めたかった……	나도 그저 소녀처럼 분석가 곁에 있고 싶었어. 애교도 부리고, 서로 부드럽게 안아주고… 데이트도 하고, 관람차도 타고, 함께 노을도 보고 싶었어.	I want to be by your side just as a girl, your girl... someone who can pout, who can be gentle, who can hold you close... We'd go on dates, ride the Ferris wheel, and watch the sunset together.						0
111	我也有想过的，我想过很多遍的，可是我总是做不到……	我也有想過的，我想過很多遍的，可是我總是做不到……	何度も思い描いたのに、どうしてもできなかった……	나도 생각해 봤어. 여러 번 생각해 봤지만, 도저히 못 하겠어…	I've rehearsed it in my head so many times, but I always end up failing.						0
112	她的语气里带上了一丝失落。	她的語氣裡帶上了一絲失落。	彼女の声には、かすかな寂しさがにじんでいた。	그녀의 말투에 쓸쓸함이 묻어났다.	A hint of disappointment crept into her voice.						0
113	可是为什么呢……我不明白。	可是為什麼呢……我不明白。	どうしてなんだろう……	하지만 왜일까… 이해가 안 돼.	Why...? I don't understand.						0
114	明明昨天都鼓足了勇气的，明明事先都准备好了的，可是我还是会手忙脚乱，还是会不小心把草莓酱挤满蛋包饭……	明明昨天都鼓足了勇氣的，明明事先都準備好了的，可是我還是會手忙腳亂，還是會不小心把草莓醬擠滿蛋包飯……	昨日はあんなに勇気を出して、準備もしてたのに、それでも慌てて、オムライスをいちごソースで真っ赤にしてしまって……	어제는 분명 용기를 냈고, 모든 걸 미리 준비했는데도 여전히 허둥댔어. 실수로 오므라이스에 딸기잼을 잔뜩 쏟아버리기까지 했잖아…	I worked up my courage and made all the preparations, and yet I still messed up, squeezing strawberry syrup all over the omelet rice...						0
115	我不明白，为什么我总是那么笨拙，总是把事情都搞砸，总是不能成为那样一个普普通通的女孩子呢？	我不明白，為什麼我總是那麼笨拙，總是把事情都搞砸，總是不能成為那樣一個普普通通的女孩子呢？	どうして自分はこんなに不器用で、いつも失敗して、ただの女の子になれないんだ……	이해가 안 돼. 난 어째서 항상 서투른 걸까? 어째서 자꾸만 무언가를 망치고, 자꾸만 평범한 소녀가 되는 데 실패하는 걸까?	Why am I always so clumsy? Why do I always mess things up? Why can't I ever just... be an ordinary girl?						0
116	这么说着，她的剑乱了——或许是心里的某个地方乱了。	這麼說著，她的劍亂了——或許是心裡的某個地方亂了。	そう言いながら、彼女の剣が乱れた——きっと、心のどこかが揺れてしまったのだ。	그렇게 말하는 그녀의 검이 흐트러졌다. 마음속의 어느 구석이 흐트러진 것 같았다.	As she voiced her worries, her sword faltered, or maybe something inside her faltered.						0
117	于是连带着，那剑光组成的疾风骤雨也开始动摇。	於是連帶著，那劍光組成的疾風驟雨也開始動搖。	それに呼応するように、剣光の嵐も揺らぎはじめた。	그러더니 검의 빛으로 형성된 그 폭풍우도 흔들리기 시작했다.	And the storm she brought with the sword began to waver.						0
118	我知道我是一把剑，一把剑不该奢求那么多的，可是我真的真的——很喜欢你啊。	我知道我是一把劍，一把劍不該奢求那麼多的，可是我真的真的——很喜歡你啊。	単なる剣としての身分で、多くを望むのは間違っていることは、十分わかっている。だが自分は、本当に——あなたのことが好きなんだ。	알아. 나는 검이고, 검은 너무 많은 걸 바라면 안 된다는 거. 하지만 난 정말로, 정말로… 네가 너무 좋아.	I know I'm your sword. A sword shouldn't ask for too much, but I really, really like you.						0
119	没有什么理由的，也不是剑与主人的关系，我只是很想你，很喜欢你，渴望你的回应，我想成为的那种女孩子，就只是这样而已！	沒有什麼理由的，也不是劍與主人的關係，我只是很想你，很喜歡你，渴望你的回應，我想成為的那種女孩子，就只是這樣而已！	理由なんてない、剣と主の関係でもない。ただ会いたくて、ただ好きで、あなたの返事が欲しい。自分は、ただそんな女の子になりたかっただけだ！	별다른 이유는 없어. 검과 주인의 관계 때문이 아니야. 그냥 네가 보고 싶고, 네가 좋고, 네가 응해줬으면 좋겠어. 내가 되고 싶은 그런 소녀는 그저 그뿐이라고!	There's no reason for it, and it has nothing to do with being your sword. I keep thinking about you. I like you, and I want to hear you say it back. I want to be just your girl!						0
120	随着这一句话尾音的落下，蓄势已久的斩击忽地撕裂剑风袭来，我下意识挥剑阻挡。	隨著這一句話尾音的落下，蓄勢已久的斬擊忽地撕裂劍風襲來，我下意識揮劍阻擋。	言葉を言い切ったその瞬間、斬撃が風を裂いて襲いかかってきた。私は反射的に剣を振り上げ、その一撃を受け止めた。	그 말이 떨어지기 무섭게, 거센 참격이 바람을 가르며 날아왔고, 나는 반사적으로 검을 들어 막았다.	Her final word echoed. Along with her true feelings, the strike that she had been building up to was finally unleashed. Instincts took over, and I raised my sword to guard.						0
121	剑刃相交，我这才发现那一剑没有剑意没有技巧甚至也丝毫不凌厉，它如此普通且纯粹，是那个沉睡了不知多少年岁后苏醒的，仅仅身为女孩子的鸣濑晴倾尽全力的一剑。	劍刃相交，我這才發現那一劍沒有劍意沒有技巧甚至也絲毫不凌厲，它如此普通且純粹，是那個沉睡了不知多少年歲後甦醒的，僅僅身為女孩子的鳴瀨晴傾尽全力的一劍。	その攻撃には剣気も技もなく、鋭さもない。ただただ素朴で、純粋で、長い眠りから目覚めたひとりの女の子である鳴瀬晴が、全力で放った一撃だった。	검날이 부딪치는 순간 알았다. 그 검에는 검의 의지도, 기교도 없으며, 조금도 날카롭지 않았다. 그토록 평범하고 순수했으며, 긴 세월 잠들어 있다가 깨어난, 평범한 소녀일 뿐인 나루세 하루가 전력을 다해 내지른 검이었다.	It was a swing without technique or edge. When our blades met, I realized it was the purest strike she'd ever made. It was the strike of Naruse Haru, not as a sword, but as a girl who had just awoken after a long, long dream.						0
122	【锵——】	【鏘——】	【キィン——】	[챙!]	Clang—						0
123	剑鸣声回荡在场馆中，我俩的动作凝滞在了同一个瞬间，不动分毫。	劍鳴聲迴盪在場館中，我倆的動作凝滯在了同一個瞬間，不動分毫。	剣鳴が道場に反響し、私たちの動きは同時に止まった。	검의 울림이 도장에 메아리쳤고, 두 사람은 동시에 동작을 멈췄다.	The clashing echoed through the hall. Our actions mirrored each other, and neither of us moved.						0
124	你刚才是不是又说了一遍喜欢我？	你剛才是不是又說了一遍喜歡我？	今、また私のことを「好き」って言ったか。	방금 또 저를 좋아한다고 말한 거죠?	Did you just say you like me again?						0
125	我微笑着调侃她。	我微笑著調侃她。	私は笑いながら、彼女をからかった。	나는 살짝 웃으며 그녀를 놀렸다.	I finally smiled and teased her.						0
126	我，我刚才，我……	我，我剛才，我……	い、いや、今のは、その……	난, 방금, 그게…	I—I just...						0
127	直到这时，晴似乎才意识到自己刚才说了些什么。	直到這時，晴似乎才意識到自己剛才說了些什麼。	晴はようやく、自分が何を言ったのか気づいたようだった。	그제야 하루는 자신이 방금 무슨 말을 했는지 깨달은 듯했다.	Only then did Haru seem to realize what she'd said.						0
128	只是一秒钟的时间，她的整张脸便被染红，神色忽地慌乱，目光也毫无章法地游移起来。	只是一秒鐘的時間，她的整張臉便被染紅，神色忽地慌亂，目光也毫無章法地游移起來。	その瞬間、彼女の瞳は落ち着きを失い、頬を赤らめた。	그녀는 단 1초 만에 얼굴이 온통 발개졌고, 갑자기 당황한 기색을 보이며 시선도 정처 없이 흔들렸다.	Within a split second, her entire face was red again. Flustered, she looked everywhere but at me.						0
129	我，我刚才，我我我……	我，我剛才，我我我……	違う、じ、自分は……	난, 방금, 그, 그게…	I—I just... I...						0
130	她的舌头好像打结了，支支吾吾说不出话来。	她的舌頭好像打結了，支支吾吾說不出話來。	舌がもつれて、うまく言葉が出てこない。	혀가 꼬인 것처럼 말을 더듬으며 우물쭈물했다.	Her tongue seemed tied, refusing to let her get a complete sentence out.						0
131	我，我平时不这样的……呜嗯！	我，我平時不是這樣的……嗚嗯！	自分は、いつもはこんなんじゃ……うっ！	내, 내가 평소엔 이러지 않는데… 으앗!	I—I'm not usually like this... Ugh!						0
132	一声悲鸣，晴一下子失去平衡摔在了地面上，而后抬起头来看着我。我凝视着她的双眼，她便在我的目光中手足无措起来。	一聲悲鳴，晴一下子失去平衡摔在了地面上，而後抬起頭來看著我。我凝視著她的雙眼，她便在我的目光中手足無措起來。	悲鳴を上げて、晴はバランスを崩して床に倒れ、顔を上げて私を見た。その瞳をじっと見つめ返すと、彼女は戸惑って、慌てふためきはじめた。	외마디 비명과 함께 갑자기 균형을 잃고 바닥에 넘어진 하루는 고개를 들어 나를 바라보았다. 나는 그녀의 두 눈을 바라봤고, 그녀는 내 시선 속에서 어찌할 바를 모르고 있었다.	She let out a soft yelp, lost balance, and tumbled to the floor. When she looked up, I met her eyes, and she instantly looked away, flustered and helpless.						0
133	【你好啊，仅仅身为一名女孩子的晴。】	【你好啊，僅僅身為一名女孩子的晴。】	【やあ、ただの女の子の晴】	[반가워요, 평범한 소녀, 하루.]	Hello there, "just a girl" Haru.						0
134	我原本想这么说，但似乎并没有这个必要。	我原本想這麼說，但似乎並沒有這個必要。	そう言ってやりたかったけど、その必要はなさそうだった。	나는 이렇게 말하려 했지만, 굳이 그럴 필요는 없어 보였다.	I was tempted to say that, but it didn't seem necessary.						0
135	如今的晴有些笨拙，有些无助，有些惊慌失措，但是……很可爱。	如今的晴有些笨拙，有些無助，有些驚慌失措，但是……很可愛。	今の晴は不器用で、心細くて、うろたえている。だが……とても可愛い。	지금의 하루는 조금 서툴고, 조금 무력하고, 조금 당황스러울지라도… 정말 귀엽다.	The Haru before me was a bit awkward, helpless, and flustered... but very cute.						0
136	——是的，我在用“可爱”这个词来形容晴，我甚至觉得这才是她该有的样子。	——是的，我在用「可愛」這個詞來形容晴，我甚至覺得這才是她該有的樣子。	——そう、私は晴を「可愛い」と思った。むしろ、それこそが本当の彼女らしさだと思えた。	그렇다. 나는 '귀엽다'라는 단어로 하루를 표현했고, 그것이야말로 가장 하루다운 모습이라고 생각했다.	—There was no doubt about it. I thought of Haru as "cute," and even felt this was how she was meant to be.						0
137	于是我笑了笑，如实相告。	於是我笑了笑，如實相告。	だから私は笑って、彼女に伝えた。	그래서 나는 웃어 보이며 솔직하게 말했다.	So I smiled and told her just that.						0
138	其实我觉得，什么模样的晴，我都很喜欢。身为剑的晴也好，仅仅作为一个女孩子的晴也好，笨拙的晴也好，努力的晴也好……那都是真实的你。	其實我覺得，什麼模樣的晴，我都很喜歡。身為劍的晴也好，僅僅作為一個女孩子的晴也好，笨拙的晴也好，努力的晴也好……那都是真實的你。	私は、どんな晴も好きだよ。剣のような晴も、ただの女の子の晴も、不器用な晴も、頑張る晴も……どれも、ありのままの晴だから。	사실 저는요, 하루가 어떤 모습이든 다 좋아요. 검으로서의 하루도 좋고, 평범한 소녀 하루도 좋고, 서툰 하루도 좋고, 노력하는 하루도 좋아요… 그 모든 게 진짜 하루의 모습이니까요.	Honestly, I like you no matter what you're like. Whether as my sword or just as a girl, whether you're stumbling or trying your hardest... they're all you.						0
139	所以，不用执着于你理想的那个女孩，你只要做我的女孩就够了。	所以，不用執著於你理想的那個女孩，你只要做我的女孩就夠了。	だから、理想の女の子になろうとしなくていい。君は、私の晴でいてくれればいいんだ。	그러니까, 하루의 이상 속의 그런 소녀가 되려고 하지 않아도 돼요. 그냥 저만의 소녀가 되어주세요.	So, you don't have to chase some perfect idea of who you should be. Just be my girl, and that's enough.						0
140	我突然有一种错觉——或许晴一直以来都在等待着些什么。	我突然有一種錯覺——或許晴一直以來都在等待著些什麼。	晴はずっと何かを待っていたのではないかと——私はふと思った。	문득 이런 착각이 들었다. 하루는 아마 무언가를 계속 기다리고 있었던 게 아닐까?	I suddenly had the strange feeling that Haru had been waiting for something all along.						0
141	是什么呢？	是什麼呢？	それは何だろう。	그게 뭘까?	But what would it be?						0
142	某个承诺？某个邀请？	某個承諾？某個邀請？	約束？誘い？	어떤 약속일까? 아니면 제안?	A promise? An invitation?						0
143	或者……某只伸出的手？	或者……某隻伸出的手？	それとも……差し伸べられる手？	또는… 누군가가 내미는 손이 아닐까?	Or... a hand reaching out to her?						0
144	我当然不会知道，少女曾希冀那远方的身影朝她伸出的大手，此刻的默契或许是心灵相通，也或许是机缘巧合。	我當然不會知道，少女曾希冀那遠方的身影朝她伸出的大手，此刻的默契或許是心靈相通，也或許是機緣巧合。	彼女が遠い背中から差し伸べられる手を願っていたことなど、私にわかるはずがない。今この瞬間、心が共鳴したのかもしれないし、ただの偶然かもしれない。	소녀가 저 멀리 있는 그림자가 그 큰 손을 내밀어주길 얼마나 간절히 바랐는지, 나는 당연히 알 길이 없었다. 지금 이 순간의 교감은 어쩌면 마음이 통한 것일 수도, 또는 우연의 일치일지도 모르겠다.	Of course, I couldn't have known that she had once longed for a broad hand reaching out from the distance. Perhaps the coincidence was proof that our souls were connected, or perhaps it was fate.						0
145	于是我朝着她伸出手来，指缝之间洒落阳光斑驳，浮灰飞扬起来，令人联想起记忆里某段等待已久的问答。	於是我朝著她伸出手來，指縫之間灑落陽光斑駁，浮灰飛揚起來，令人聯想起記憶裡某段等待已久的問答。	私は彼女にそっと手を差し出した。指の間から陽の光がこぼれ、舞い上がる塵が、どこか懐かしいやり取りを思い出させた。	그래서 나는 그녀에게 손을 내밀었다. 손가락 사이로 햇살이 일렁이고, 먼지가 날아오르자, 기억 저편의 오랫동안 기다려온 어떤 질문과 대답이 떠올랐다.	I reached out to her. Sunlight dappled between my fingers, dust motes rising, calling to mind a question that had waited a long, long time for its answer.						0
146	“尽情哭泣吧，并不是作为剑……而仅仅是作为一个女孩子，尽情哭泣吧。”	「盡情哭泣吧，並不是作為劍……而僅僅是作為一個女孩子，盡情哭泣吧。」	「思う存分泣けばいい。剣としてではなく……ただの女の子として、ね」	"마음껏 울어요. 검으로서가 아니라… 그저 한 소녀로서, 마음껏 울어요."	"Let it out. Cry as loud as you want. Not as my sword... But just as a girl... my girl."						0
147	我曾这么和她说过，但我想她大概没能明白我的意思。	我曾這麼和她說過，但我想她大概沒能明白我的意思。	私はそう言ったことがある。だが、きっと彼女には、その本当の意味までは伝わっていなかった。	그녀에게 내가 이런 말을 건넸었지만, 아마 그녀는 내 의도를 이해하지 못했나 보다.	I'd told her that once, though I doubt she understood me back then.						0
148	“无论是作为剑的晴，还是仅仅作为一个女孩子的晴，我都很喜欢。”	「無論是作為劍的晴，還是僅僅作為一個女孩子的晴，我都很喜歡。」	「剣のような晴も、ただの女の子の晴も、どんな晴も好きなんだ」	"검으로서의 하루든, 평범한 소녀 하루든 상관없어요. 저는 다 좋아요."	"I like you no matter what you're like. Whether as my sword or just as a girl... "						0
149	“所以怎样都好，不用执着于你理想的那个女孩，你只要做我的女孩就够了。”	「所以怎樣都好，不用執著於你理想的那個女孩，你只要做我的女孩就夠了。」	「だから、理想の女の子になろうとしなくていい。君は、私の晴でいてくれればいいんだ」	"그러니 어떤 모습이든 괜찮아요. 하루의 이상 속의 그런 소녀가 되려고 하지 않아도 돼요. 그냥 저만의 소녀가 되어주세요."	"So, you don't have to chase some perfect idea of who you should be. Just be my girl, and that's enough."						0
150	或许这才是我该说的。	或許這才是我該說的。	本当に言うべきだったのは、この言葉なんだと思った。	내가 해야 할 말은 아마 이거였을 것이다.	Perhaps that was what I should have said.						0
151	两道目光久久相接，沉默之中，时光安静地流淌，仿佛两台沉寂多年的电台期盼着它们的再一次通讯。	兩道目光久久相接，沉默之中，時光安靜地流淌，彷彿兩台沉寂多年的電台期盼著它們的再一次通訊。	二人は見つめ合い、無言のまま時が静かに流れていく。まるで長いあいだ途切れていた無線が、応答を待っているかのようだった。	두 시선이 오래오래 마주했고, 시간은 침묵 속에서 조용히 흘러갔다. 마치 오랫동안 침묵해 온 라디오 두 대가 또 한 번의 통신을 기다리는 것처럼.	We gazed upon each other in silence, and time flowed quietly, like two long-silent radios waiting for their signals to align again.						0
152	她却没有回应，只是伸出手来，默默地握住了我掌心最后一抹阳光。	她卻沒有回應，只是伸出手來，默默地握住了我掌心最後一抹陽光。	彼女は何も言わず、手を伸ばし、私の手のひらに残った最後の陽の光を握りしめた。	하지만 그녀는 대답하지 않았고, 그저 손을 뻗어 내 손바닥에 남은 마지막 햇살을 조용히 잡았다.	Still silent, she also reached out and closed her fingers around the last sliver of sunlight in my palm.						0
153	……	……	……	……	...						0
154	夜深了，空气多了几分灼热，正如少女的身躯起伏之间那逐渐升温的呼吸。四下里被单凌乱，单薄的毯子勾勒出玲珑浮凸的曲线。	夜深了，空氣多了幾分灼熱，正如少女的身軀起伏之間那逐漸升溫的呼吸。四周裡被單凌亂，單薄的毯子勾勒出玲瓏浮凸的曲線。	夜が更け、空気は彼女の呼吸のように、ほのかな熱を帯びた。乱れたシーツの中、薄い毛布越しに彼女の体の輪郭が浮かび上がっていた。	밤이 깊어졌다. 오르락내리락하는 소녀의 몸과 함께 점차 열이 오르는 숨결처럼, 공기도 한층 더 뜨거워졌다. 사방으로 흐트러진 이불 사이로, 얇은 담요가 아름답고도 볼록한 곡선을 그려냈다.	The night had deepened, and the air carried a feverish warmth, rising and falling with the rhythm of her breath. The tangled sheets lay in disarray, and a thin blanket traced her delicate curves.						0
155	月光抚过光滑仿若锦缎的背脊，凝结出细密的露珠，那些本看不见的星辉也落了下来，融入少女眼中流转的斑斓。	月光撫過光滑仿若緞帶的背脊，凝結出細密的露珠，那些本看不見的星輝也落了下來，融入少女眼中流轉的斑斕。	月の光が彼女のなめらかな背を優しくなで、細かな露を結ばせた。見えない星のきらめきも降りそそぎ、彼女の瞳の奥に溶け込んでいった。	달빛이 비단결 같은 등을 어루만지고, 오밀조밀한 이슬방울이 드러나면서, 보이지 않던 별빛이 내려와 소녀의 빛나는 눈동자 속에 녹아들었다.	Her back was tender and smooth as satin; even moonlight seemed to glide helplessly off it, gathering into fine beads of dew. The hidden stars, too, descended, mingling with the glimmer that swirled in her eyes.						0
156	她抬起头来，眼眸轻眨，连带着深处的星光跳动如火，那火苗摇曳着，点燃缱绻时醉人的暧昧与浓情。	她抬起頭來，眼眸輕眨，連帶著深處的星光跳動如火，那火苗搖曳著，點燃纏綿時醉人的曖昧與濃情。	彼女は顔を上げ、まばたきのたびに瞳の奥で星のような光が揺れた。その揺らめきが、そっと余韻に火を灯した。	그녀가 고개를 들어 눈을 깜빡이자, 깊숙이 자리 잡은 별빛이 불꽃처럼 일렁였다. 그 불꽃이 흔들리며 달콤하고도 아찔한 사랑의 분위기를 더욱 뜨겁게 달궜다.	She lifted her head, lashes fluttering. In her gaze, the starlight flickered like a tender flame, soft, wavering, and yet enough to set the night alight with desire and yearning.						0
157	那我们可说好了，我……我来做你的女孩。	那我們就說好了，我……我來做你的女孩。	約束だ、自分は……あなたの晴になる。	그럼 약속할게. 내가… 내가 너의 소녀가 될게.	Then it's settled, I... I'll be your girl.						0
158	……说好了哦？	……說好了哦？	……約束、だからな？	… 약속한 거다?	...Promise?						0
159	她信手掀起薄毯，钻入我的怀中，灼热的身躯轻轻颤动，口中的吐息起落在脖颈间，仿佛羽毛拂过按捺不住的灵魂。	她信手掀起薄毯，鑽入我的懷中，灼熱的身軀輕輕顫動，口中的吐息起落在脖頸間，彷彿羽毛拂過按捺不住的靈魂。	彼女は毛布をめくり、私の胸にもぐり込んだ。熱を帯びた身体は震え、吐息が首筋をかすめる。それは羽根が魂を撫でるように、ざわめきを呼び起こした。	그녀는 얇은 담요를 휙 들치며 내 품으로 파고들었다. 뜨거운 몸이 살짝 떨리고, 목덜미에 닿는 숨결은 마치 영혼을 간질이는 깃털 같았다.	With a gentle motion, she slipped beneath the blanket and leaned into me. Her warm body trembled faintly against my chest, each breath brushing against my skin like a feather over my restless soul.						0
160	火燃烧了起来。	火燃燒了起來。	火がともった。	불이 타오르기 시작했다.	And so, the fire raged.						0
161	那是两个灵魂阔别多年的碰撞，一场等待许久的问与答，默契到极致的合奏里，连喘息的声音都显得格外奢侈。	那是兩個靈魂闊別多年的碰撞，一場等待許久的問與答，默契到極致的合奏裡，連喘息的聲音都顯得格外奢侈。	長く離れていた二つの心が触れ合い、待ち続けた問いと答えが重なり、吐息さえ贅沢な演奏に聞こえるほど、完璧なハーモニーがそこにあった。	긴 시간 떨어져 있던 두 영혼의 만남이자, 오랫동안 기다려온 질문과 대답이었다. 완벽한 호흡이 만들어내는 합주 속에서, 거친 숨소리조차 사치스럽게 느껴졌다.	It was two souls colliding after years apart. Long-awaited question and answer, in a duet so perfectly in sync that even the panting breaths felt extravagant.						0
162	我们于旖旎缠绵中交换温度，热烈且真挚地倾泻情感，我们竭尽全力拥吻，倾尽所有给予。	我們於旖旎纏綿中交換溫度，熱烈且真摯地傾瀉情感，我們竭盡全力擁吻，傾盡所有給予。	私たちは寄り添いながら温もりを交わし、熱く口づけを交わし、まっすぐに想いをぶつけ合った。	우리는 달콤하게 서로 얽혀 온기를 나누며, 뜨겁고 진실되게 감정을 쏟아냈다. 온 힘을 다해 서로를 끌어안고 입 맞추며 모든 것을 쏟아부었다.	We traded warmth in our woven embrace, pouring out our feelings with heat and sincerity. We kissed with everything we had and gave all we could.						0
163	就像两条交相缠绕的蛇，相互挣扎着在对方的灵魂里留下自己的痕迹。	就像兩條交相纏繞的蛇，相互掙扎著在對方的靈魂裡留下自己的痕跡。	絡み合う二匹の蛇のように、もがきながらお互いの魂に、互いの痕を刻みつけていった。	마치 두 마리의 뱀이 뒤엉키며 서로의 영혼에 흔적을 남기려 몸부림치는 것처럼.	Like two entwined serpents, we tried feverishly to leave marks upon each other's souls.						0
