xxx_3817439327	A	A	A	A	A	A	A	A	A	A	A
79	我没采纳她意见，还刻意抱得更贴近胸口。大概是挤压到敏感处，她没再说话，只是安分地将头埋进我的衣服里。	我沒採納她意見，刻意抱得更貼近胸口。大概是擠壓到敏感處，她沒再說話，只是安分地將頭埋進我的衣服裡。	その抗議は無視して、より強く抱き寄せる。どこか敏感なところに当たったのか、もう何も言わず胸に顔をうずめている。	나는 그녀의 의견을 무시하고, 일부러 가슴에 더 가까이 안았다. 아마 예민한 부분이 눌렸는지, 그녀는 더 이상 말하지 않고 조용히 내 옷에 얼굴을 파묻었다.	But I didn't. Instead, I just held her tighter. She quickly fell quiet, gradually curling closer into me, her head nestling into my coat.						0
80	来到房间，我将她放到床上。就在我准备直起身子时，却发现脖颈被她的手臂勾住。	來到房間，我將她放到床上。就在我準備直起身子時，卻發現脖頸被她的手臂勾住。	ベッドに降ろして体を離そうとすると、ニタの腕が首に巻きつき、逃れられない姿勢に。	방에 도착해 그녀를 침대에 눕혔다. 그리고 몸을 일으키려는 순간, 목에 그녀의 팔이 감겨 있는 걸 발견했다.	Back in her room, I gently lowered her onto the bed. Just as I began to pull away, her arm looped smoothly around my neck, drawing me back.						0
81	因为动弹不得，我只能以一个颇为滑稽的姿势半跪在床上。而身下的妮塔总算敢直视我，眸中尽是肆无忌惮。	因為動彈不得，我只能以一個相當滑稽的姿勢半跪在床上。而身下的妮塔總算敢直視我，眸中盡是肆無忌憚。	まるで逆転して、こっちが拘束されている形。少し滑稽な姿勢のまま彼女を見下ろすと、挑発的な視線が返ってきた。	움직일 수 없게 된 나는 꽤나 우스꽝스러운 자세로 침대에 무릎을 꿇은 채 있었다. 눈 밑에 있던 니타는 나를 똑바로 응시하며, 강렬한 눈빛으로 날 쳐다봤다.	And there I was — caught halfway, one knee pressed into the mattress, trapped in a rather ridiculous position. Her eyes met mine, daring, playful, and deliciously wicked.						0
82	看来不知道什么时候，猎人和猎物的身份发生了转换。	看來不知道什麼時候，獵人和獵物的身分發生了轉換。	どうやらいつの間にか狩人と獲物が逆転したらしい。	마치 사냥꾼과 사냥감의 위치가 바뀌어있는 듯한 느낌이었다.	Oh... so now the hunter has become the prey.						0
83	分析员~	分析員~	分析員♡	분석가~	Adjutant~						0
84	缱绻的嗓音钻入我的耳畔，整个房间仿佛被一层若有若无的旖旎氛围笼罩。	纓綹的嗓音鑽入我的耳畔，整個房間彷彿被一層若有若無的旖旎氛圍籠罩。	声がかすれ、部屋にはしっとりした空気が漂う。	감미로운 목소리가 내 귓가를 스쳤고, 방 전체가 희미하면서도 아련한 분위기로 감싸인 듯했다.	Her voice wrapped around me like silk — soft, dangerously sweet. It filled the room with a haze of warmth and want, every syllable laced with tender heat.						0
85	她握住我的一只手，从锁骨处滑向右肩。又引领帮她褪下衣物。	她握住我的一隻手，從鎖骨滑向右肩。又引領幫她褪下衣物。	軽く導かれるままに彼女の肩へ手を滑らせ、服をさっとずらす。	그녀는 한 손을 붙잡고, 쇄골에서 오른쪽 어깨 사이로 손을 미끄러뜨렸다. 그리고 이어서 옷을 벗도록 이끌었다.	She took my hand, guiding it slowly from the curve of her collarbone down to the gentle slope of her shoulder, then carefully slipped the fabric from her skin, letting it fall.						0
86	小麦色的皮肤暴露在空气中，灯光又为其镀上一层诱人的光泽。	小麥色的肌膚暴露在空氣中，燈光又為其鍍上一層誘人的光澤。	その服の下、小麦色の肌が光を受け、静かに艶めきを放っていた。	구릿빛 피부가 공기 중에 드러났고, 한 줄기 조명이 그 위에 매혹적인 광택을 더했다.	The muted glow in the room illuminated her sun-kissed skin, gleaming softly, like warm honey in candlelight.						0
87	想听听我的心跳声吗？	想聽聽我的心跳聲嗎？	…私の心拍、もっと聞いてみる？	내 심장 소리를 듣고 싶어?	Wanna hear my heartbeat?						0
b-1											0
88	想	想	あ、聞きたいんだ。	응.	I do						0
89	在得到我肯定的答复之后，她抚上我的侧脸，将我的头轻轻按向她的胸前。	在得到我肯定的答覆之後，她撫上我的側臉，將我的頭輕輕按向她的胸前。	ニタは私の頭を抱き寄せ、胸に当てる。	내가 대답하자, 그녀는 나의 얼굴을 가볍게 어루만지며 내 머리를 가슴 앞에다가 눌렀다.	At my response, she reached up to cup my cheek, guiding me downward.						0
90	耳朵贴在滑嫩的肌肤之上，首先感受到的是她身体细微的颤抖。	耳朵貼在滑嫩的肌膚之上，首先感受到的是她身體細微的顫抖。	耳に触れるのは、すべすべの肌と彼女のかすかな震え。	귀가 매끄러운 피부에 닿자, 가장 먼저 느껴진 것은 그녀의 미세한 떨림이었다.	I rested my ear against her chest — warm, soft, trembling faintly beneath the surface.						0
91	看来刚才的主动，也不过是虚张声势。	看來剛才的主動，也不過是虛張聲勢。	先ほどまで小悪魔みたいな表情だったけど、本当は緊張しているみたいだ。	조금 전까지 주동적이었던 모습은 온데간데없었다.	Ah, I see. So all that earlier bravado... was just her way of masking the nervous flutter beneath.						0
92	妮塔温软的身体支撑着我，闲下来的双手便开始肆意探索。	妮塔溫軟的身體支撐著我，閒下來的雙手便開始肆意探索。	柔らかな体に身を預けながら、空いた手が自由に愛撫する。	따뜻하고 부드러운 그녀의 몸이 나를 지탱해 주었고, 자유로워진 내 손은 그녀를 마음껏 탐색하기 시작했다.	My hands, now free, began to move with a rhythm of their own — slowly tracing the familiar contours of her body, rediscovering every delicate curve.						0
b-2											0
93	轻抚	輕撫	そっと触れる	부드럽게 쓰다듬는다	Touch her gently						0
94	点按	點選	ツンツン押す	가볍게 어루만진다	Press						0
95	嗯……嗯……	嗯……嗯……	ん…あぁ…	하아… 하아…	Mmh... yes...						0
96	不得不说，妮塔半眯起眼忍耐的表情，让我更加大胆起来。	不得不說，妮塔半瞇起眼忍耐的表情，讓我更加大膽。	半分瞼を閉じて耐えているニタの顔が何とも色っぽくて、思わずさらに大胆になる。	니타가 반쯤 감은 눈으로 참는 표정을 나를 더욱 대담하게 만들었다.	The way Nita squinted, her struggle to keep her composure nearly unraveling before my touch, only heightened the irresistible urge to press just a bit further.						0
97	在她的防线即将全面崩溃之前，我暂时停下了手上的动作，认真聆听起来。	在她的防線即將全面崩潰之前，我暫時停下了手上的動作，認真聆聽。	限界寸前で動きをやめ、息づかいを感じながら心臓の音に耳を傾ける。	그녀의 방어선이 곧 무너질 것 같은 순간, 나는 잠시 손을 멈추고 진지하게 귀를 기울였다.	But right before her self-control broke completely, I paused — leaning closer, listening intently.						0
98	咚咚、咚咚、咚咚——！	咚咚、咚咚、咚咚——！	ドクン、ドクン、ドクン――	두근두근, 두근두근, 두근두근…!	Thump. Thump. Thump.						0
99	越来越急促的心跳声，每一次跃动都为我而生，为我而鸣的心跳声。	越來越急促的心跳聲，每一次躍動都為我而生，為我而鳴的心跳聲。	――ふたりだけの世界に鳴り響くビート、すべて私の存在を刻んでいるみたいだ。	점점 더 급해지는 심장 박동 소리, 나를 위해 존재하고, 나를 위해 울리는 심장 소리.	Her heartbeat raced beneath my fingertips, every pulse strong, clear — beating for me alone.						0
100	分析员，你听到了吗？	分析員，你聽到了嗎？	分析員…聞こえるでしょ？	분석가, 들려?	Adjutant... can you hear it?						0
101	我的心……会永远为你跳动，它……属于你。	我的心……會永遠為你跳動，它……屬於你。	この心臓、一生あんたのものだよ。	나의 심장은… 늘 분석가를 위해 뛰고 있어. 내 마음은… 언제나 네 것이야.	My heart — it's always been yours. Always will be.						0
102	妮塔喘着粗气，话语也变得支离破碎起来。在理智即将消亡前，她将被子笼过我们的头顶。	妮塔喘著氣，話語也變得支離破碎起來。在理智即將消亡前，她將被子籠過我們的頭頂。	息が荒くなったニタは言葉も途切れがちで、理性が吹き飛ぶ直前に、布団をばさりとかぶせてくる。	그녀는 숨을 헐떡거렸고, 말이 끊기기 시작했다. 그리고 이성이 사라지기 직전, 그녀는 이불을 우리 머리 위로 덮었다.	Her breath hitched, her voice dissolved into gasps trembling with quiet longing. Before the last shreds of reason slipped away, she pulled the blanket over us.						0
103	安静的黑暗中，心跳声更加强烈，就像擂起的鼓，但光有鼓是不够的。	在安靜的黑暗中，心跳聲更加強烈，就像擂起的鼓，但光有鼓是不夠的。	闇が降りた世界に、心臓の音はいっそう大きく響く。けれど鼓動だけじゃ足りない。	고요한 어둠 속에서 심장 소리는 더욱 강렬해졌고, 마치 두드리는 북소리 같았다. 아니, 북소리로는 부족했다.	Wrapped in a cocoon of gentle, private darkness, her heartbeat grew even bolder — each beat resonating deeply, an intimate rhythm echoing in the silence between our bodies.						0
104	水声成了主要伴奏，混杂些黏腻的声响。	水聲成了主要伴奏，混雜些黏膩的聲響。	水音のような濡れた音、とろけ合う粘り気のある響きが甘美な世界を彩っていく。	물소리가 주요 반주가 되었고, 끈적한 소리가 뒤섞였다.	But rhythm alone was not enough to carry us through the night. Then came the slimy sound — of heat melting into heat.						0
105	还可以再快些吗？	還可以再快一點嗎？	もっと…速く鳴らせるか？	조금만 더 빨리 해도 될까?	Mind if I go faster?						0
106	我的问法或许不够明确，但彻底迷失的妮塔除了点头，也做不出任何别的反应。	我的問法或許不夠明確，但完全迷失的妮塔除了點頭，也做不出任何別的反應。	私の問いはあいまいだったけど、もう何も考えられなくなったニタは小さくうなずくしかできない。	질문이 명확하지 않았지만, 쾌락의 소용돌이에 완전히 휩쓸린 니타는 고개를 끄덕일 뿐 다른 반응을 할 여력이 없었다.	Perhaps my question was too subtle — but Nita, already lost in sensation, could only nod in response.						0
107	为了能将跳动声听得更清楚，我在沟壑间反复辗转，用唇勾勒出心脏的轮廓。	為了能將跳動聲聽得更清楚，我在溝壑間反覆輾轉，用唇勾勒出心臟的輪廓。	心音をさらに感じ取ろうと、胸の谷間を何度もなぞり、唇で心臓の位置を描く。	그녀의 심장 소리를 더 분명히 듣고자, 나는 골짜기 사이를 오가며 입술로 심장의 윤곽을 그렸다.	To hear her heartbeat more clearly, I leaned in — my lips gently brushing the soft hollow between those graceful curves, right where her pulse thundered the loudest.						0
108	带着清甜香气的汗珠滚下，最后落在我的身上，炙热而滚烫。	帶著清甜香氣的汗珠滾下，最後落在我的身上，炙熱而滾燙。	甘い香りの汗がつーっと滴り落ちてきて、体を熱く濡らしていく。	달콤한 향기가 나는 땀방울이 굴러내렸고, 마지막엔 내 몸에 떨어졌다. 그건 뜨겁게 타는 것만 같았다.	Droplets of sweat, carrying that sweet and familiar scent, rolled down her skin and landed on mine — each one searing, like embers on bare flesh.						0
109	分析员，不要光用听的……	分析員，不要光用聽的……	はぁ…分析員…聞いてるだけじゃ…	분석가, 그냥 듣지만 말고…	Adjutant... don't just listen...						0
110	那你想让我怎么做？	那你想讓我怎麼做？	じゃあ、何をするべきか、教えてくれよ。	그럼 어떻게 해줬으면 좋겠어?	Then tell me — what do you want?						0
111	深入地……连上我的身体，我的心。这样……我们就能一起跳动……	深入地……連上我的身體，我的心。這樣……我們就能一起跳動……	もっと深く…深く結んで…一緒に鼓動したいの…	깊게… 내 몸과 마음을 연결한 것처럼 해줘… 그래야 함께 뛸 수 있을 것 같아…	Go deeper... Feel me — all of me. Only when we're truly connected... will our hearts beat as one...						0
112	气息、温度、触感交织在一起，却都不及身体结合时的亲密。	氣息、溫度、觸感交織在一起，卻不及身體結合時的親密。	息遣い、体温、肌の感触が交錯するけど、やはり肉体が結ばれる瞬間には敵わない。	숨결, 온기, 촉감 등 몸의 여러 감각이 얽혔지만, 하나로 결합할 때의 희열은 이루 말할 수 없었다.	Our breath, our warmth, our bodies — all intertwined, pressing ever closer, yet still longing for something more.						0
113	我们渐渐无法忍受在密闭的被子中，为了大口呼吸，两人纠缠着从中突破。	我們漸漸無法忍受在密閉的被子中，為了大口呼吸，兩人糾纏著從中突破。	掛け布団の下で苦しくなったので、互いに激しくもつれ合いながら抜け出す。	점차 답답해지는 이불 속을 참지 못하고, 우린 서로 얽힌 채 그 속을 빠져나왔다.	Eventually, the blanket became too heavy, the heat overwhelming. Still wrapped around each other, we emerged into the open air, gasping, flushed, breathless.						0
114	而将爱欲照的一清二楚的橙色暖光不知道什么时候熄灭了。	而將愛欲照的一清二楚的橙色暖光不知道什麼時候熄滅了。	橙色の明かりをまとっていた部屋のランプが、いつのまにか消えていた。	사랑의 욕망을 선명하게 비추던 따뜻한 오렌지색 빛은 언제 꺼졌는지 모른다.	At some point, the soft amber light had gone out without us noticing. Now, shadows gently embraced the room, silently guarding the intimacy we'd shared.						0
115	夜色漫长，而我们还有很多时间。	夜色漫長，而我們還有很多時間。	夜は長く、まだまだ楽める時間はある。	밤은 길고, 우리에겐 아직 많은 시간이 있었다.	The night stretched on — and we had all the time in the world.						0
116	滴、滴、滴——！	滴、滴、滴——！	ピッ、ピッ、ピッ――	띠이이! 띠이이! 띠이이!	*beep—* *beep—*						0
117	迷迷糊糊间，我好像听到了终端震动的提示音。但很快，我清醒的意识又溃散了，重新坠入到睡梦中去。	迷迷糊糊間，我好像聽到了終端震動的提示音。但很快，我清醒的意識又潰散了，又重新墜入睡夢中去。	うつらうつらしながら、端末の通知音を聞いた気もするが、意識は再び夢に落ちていった。	흐릿한 의식 속에서, 나는 단말기의 진동 알림 소리를 들은 것 같았다. 하지만 곧, 다시 잠에 빠져들었다.	Somewhere in the haze of sleep, I vaguely registered the faint buzzing of my terminal. Or maybe it was just part of a dream. Either way, it wasn't enough to awaken me.						0
118	等我彻底醒来时，时间已经接近中午。	等我徹底醒來時，時間已經接近中午。	完全に目を覚ましたときはもう昼近く。	완전히 깨어났을 때는 이미 정오에 가까웠다.	By the time consciousness finally found me, the morning had already slipped toward noon.						0
119	此时的太阳有些微微晃眼，将我身边空出的一大片床单晒得暖烘烘。	此時的太陽有些微微晃眼，將我身邊空出的一大片床單曬得暖烘烘。	ニタの姿はなく、日差しだけが温かく布団を照らしている。	태양이 눈부시게 비추고 있었고, 내 옆에 있는 침대 시트는 따뜻하게 햇볕에 말라 있었다.	Sunlight poured through the window, perhaps a touch too bright, warming the rumpled sheets on the empty half of the bed.						0
120	妮塔？	妮塔？	ニタ？	니타?	Nita?						0
121	无人回应，房间陷入了古怪的寂静中。我又将注意力投向终端，屏幕上也没有显示任何新消息。	無人回應，房間陷入了古怪的寂靜中。我又將注意力投向終端，螢幕上也沒有顯示任何新訊息。	返事はなく、部屋は妙に静かだ。端末を確認したが、連絡もなし。	아무런 대답이 없었고, 방은 괴이한 고요함에 빠져 있었다. 단말기를 봤지만, 아무런 메시지가 없었다.	No response. A strange quiet lingered in the room. I glanced at my terminal — no new messages, no missed calls.						0
122	直觉告诉我，不必现在就去将问题刨根问底，因为反常往往能酝酿出惊喜。	直覺告訴我，不必現在就去將問題刨根問底，因為異常往往能醞釀出驚喜。	でも、かすかな予感がして、特に不安は覚えなかった。予想外のことほど、面白いものになるかもしれない。	직감이 말해주었다. 지금 당장 문제를 캐물을 필요는 없다. 왜냐하면 이상한 일은 종종 서프라이즈를 만들어내기 때문이다.	Still... something told me now wasn't the moment to worry or ask questions. Sometimes, the unusual is just the prelude to something unexpectedly wonderful.						0
123	稍作整理，我来到基地大厅寻找芙提雅，一般这个时候，她都驾驶着那辆黄色小车，到处乱窜着。	稍作整理，我來到基地大廳尋找芙提雅，一般這個時候，她都駕駛著那輛黃色小車，到處亂竄。	少し身支度を整え、フリティアを探しに社員寮ホールへ向かう。大抵、あの黄色い車で走り回っているはず。	정리를 마치고 나는 프티야를 찾으러 숙소 로비로 향했다. 보통 이 시간이면 그녀는 노란색 붕붕카를 타고 여기저기 돌아다니곤 했다.	After a quick freshening-up, I headed to the hall, hoping to find Fritia. Around this time of day, she was usually zooming about, steering her yellow wiggle car like a pro racer.						0
124	嘟嘟嘟！嘟嘟嘟！车辆左转~	嘟嘟嘟！嘟嘟嘟！車輛左轉~	ブッブー！ぶーぶー！左に曲がるよー！	빠바방! 빠바방! 좌회전~	Toot toot! Toot toot! Turning left~						0
125	还没见到人影，尾音上扬的手动鸣笛声就这么轻快地飘了过来。	還沒見到人影，尾音上揚的手動鳴笛聲就這麼輕快地飄了過來。	姿は見えなくとも、ハイテンションの擬音が早くも聞こえる。	아직 그녀의 모습은 보이지 않는데, 끝소리가 올라간 수동 경적 소리가 경쾌하게 들려왔다.	Even before I saw her, Fritia's sing-song honking echoed merrily from around the corner.						0
126	见到我招手，黄色小车晃悠悠地驶了过来，绕着我跑了两圈才肯停下。	見到我招手，黃色小車晃悠地駛了過來，繞著我跑了兩圈才肯停下。	私が手を振ると車がぐるりと回り、勢い余って二周ほどしてからようやく停まる。	그녀는 내게 손을 흔들며, 느릿느릿 다가와 나를 에워싸서 두 바퀴 돌고 나서야 멈췄다.	I raised a hand to signal her. Right on cue, the yellow wiggle car came wobbling into view, circled me twice with a playful flourish, then finally squeaked to a halt.						0
127	芙提雅的车技真是越来越好了，什么时候也教教我？	芙提雅的車技真是越來越好了，什麼時候也教教我？	いやあ、フリティア、運転が上達したな。今度コツを教えてよ。	프티야의 운전 실력이 나날이 좋아지고 있네. 언제 한번 시간 되면 알려줄 수 있지?	Your driving's getting better and better, Fritia. When are you gonna teach me a few tricks?						0
128	听到我的夸奖，芙提雅叉起小手，嘴角轻轻勾起，十分得意的样子。	聽到我的誇獎，芙提雅叉起小手，嘴角輕輕勾起，十分得意的樣子。	褒められたフリティアは得意げに胸を張るが、すぐ「うーん…」と悩ましげに唸る。	내 칭찬을 들은 프티야는 두 손을 포개고 입가를 살짝 올리며 매우 뿌듯해하는 표정을 지었다.	Fritia puffed up proudly, crossing her arms as a playful smirk tugged at her lips.						0
129	分析员找我，总不能是为了夸我车技好吧？让我猜猜分析员的真实意图……	分析員找我，總不能是為了誇我車技好吧？讓我猜猜分析員的真實意圖……	会いに来たのは、まさか運転の話じゃないでしょ？	분석가가 나를 찾은 건 내 운전 실력을 칭찬하기 위해서가 아닐 텐데? 분석가의 진짜 의도를 한번 맞춰볼까나…	You didn't come all this way just to praise my driving, did you? Let me guess what you're really here for...						0
130	我知道了~分析员是想打听新模组的研发进度！对不对？	我知道了~分析員是想打聽新模組的研發進度！對不對？	ひょっとして新モジュールの進捗、聞きたいんじゃない？	알겠다~ 분석가는 신규 모듈의 개발 진행 상황을 묻고 싶은 거지! 맞지?	Oh! I know~ You're dying to ask about the new module, right?						0
131	厉害啊，心思都被你看得透透的。	厲害啊，心思都被你看得透透的。	さすがフリティア、ドンピシャだよ。	대단한데, 이젠 내 마음을 꿰뚫어 보는구나.	Wow, you really do read me like a book.						0
132	这都好几天过去了，研发部门完成得如何？	這都好幾天過去了，研發部門完成得如何？	あれから何日か経ったし、新モジュールの開発進捗を知りたくてさ。	며칠이 지난 것 같은데, 개발부에서는 어떻게 진행 중이야?	It's been a few days now. How's R&D holding up?						0
133	这个嘛……	這個嘛……	それがね…	그건…	Weeell...						0
134	芙提雅左看右看，又用手抵住下巴，露出一副为难的样子。	芙提雅左看右看，又用手抵住下巴，露出一副為難的樣子。	フリティアはきょろきょろして、少し考え込む。	프티야는 좌우를 살피고, 턱에 손을 대며 고민하는 표정을 지었다.	She glanced around with caution, tapping her finger thoughtfully against her chin.						0
135	你这是什么表情？	你這是什麼表情？	何その顔…	그 표정은 뭐야?	What's with that look?						0
136	忽然，芙提雅的眼眸中闪过一道惊喜，她的手指轻点向我身后，唇角勾起一抹得逞的笑容。	突然，芙提雅的眼眸中閃過一道驚喜，她的手指輕點向我身後，唇角勾起一抹得逞的笑容。	その視線を追おうと振り返ると、彼女が突然クスッと笑う。	갑자기 프티야의 눈에 반짝임이 스쳐 지나갔다. 그녀는 손가락으로 내 뒤를 가리키며 입가에 승리의 미소를 띠었다.	Then came the glint of mischief — her eyes lit up, barely containing her grin as she pointed just behind me.						0
137	分析员，看你后面~	分析員，看你後面~	ほら、後ろ見てみなよー	분석가, 뒤를 봐~	Hey, what's that over there~?						0
138	在我转身之际，扭扭车飞速驶离现场，生怕打扰了接下来的时刻。	在我轉身之際，扭扭車飛速駛離現場，生怕打擾了接下來的時刻。	振り向くと同時に、フリティアは車をアクセル全開で逃げ出した。こっちを邪魔しないよう配慮したかのように…	내가 돌아서는 순간, 프티야는 붕붕카를 타고 빠르게 현장을 떠났다.	I instinctively turned, and that was all the opportunity she needed. With a cheerful squeal of wheels, her little yellow car zipped off like lightning.						0
139	一眼望去，基地大厅还是朴素如常。	一眼望去，基地大廳還是樸素如常。	見渡す限り、いつもと変わらないホール。	하지만 숙소의 로비는 여전히 변함이 없어 보였다.	The hall looked just the same — quiet, plain, familiar — until a figure stepped into view and stole every bit of my attention.						0
140	直到一个身影出现，瞬间就夺走了我所有的注意力。	直到一個身影出現，瞬間就奪走了我所有的注意力。	でも、一人の少女の姿が目に入った瞬間、視線も、意識も、何もかも奪われた。	그러다 한 사람이 나타나자, 나의 모든 시선이 그쪽으로 쏠렸다.	There she was — Nita.						0
141	远处的少女一改往日大步流星，此刻迈着碎步，手指不安地抚弄着新装甲的边缘，带着少有的羞涩朝我缓缓靠近。	遠處的少女一改往日大步流星，此刻邁著碎步，手指不安地撫弄著新裝甲的邊緣，帶著少有的羞澀朝我緩緩靠近。	いつもなら大股で歩くニタが普段と違い、控えめな足取り。指先で新しい戦術装備の端をいじり、恥ずかしそうに顔を伏せながら、ゆっくり近づいてくる。	멀리서 보이는 한 소녀가 평소와는 다른 조심스러운 걸음으로 다가오고 있었다. 소녀는 손가락으로 신형 전술 슈트의 가장자리를 불안하게 만지작거리며, 평소와는 다른 수줍은 모습으로 천천히 내게 다가왔다.	Gone was her usual confident stride. Instead, she approached in small, tentative steps, fingers nervously tugging at the trim of her brand-new exosuit, each movement laced with a rare shyness.						0
142	分……分析员……你好啊。	分……分析員……你好啊。	…あ、あの、こんにちは、分析員…どう…かな？	분, 분석가… 왔어?	H—Hey, Adjutant...						0
143	妮塔朝我挥挥手，动作僵硬地像机器人。这幅拘谨的模样让我忍不住笑了出来。	妮塔朝我揮揮手，動作僵硬地像機器人。這件拘謹的模樣讓我忍不住笑了出來。	ぎこちなく手を振ってくれた。まるでロボットのような固さに、私は思わず吹き出しそうになった。	니타는 나에게 손을 흔들었지만, 그 동작은 마치 로봇처럼 뻣뻣했다. 이런 어색한 모습에 나는 웃음을 참을 수 없었다.	She gave a stiff little wave, like a robot still learning how to wave properly. It was so uncharacteristically awkward, I couldn't help but chuckle.						0
144	原来是试穿新装甲去了啊，我说怎么一声不吭，人就不见了呢。	原來是試穿新裝甲去了啊，我說怎麼一聲不吭，人就不見了。	なるほど。ひと言くらい言ってよ。呼んでも応答ないから心配したぞ。	새로운 전술 슈트를 시험해 보러 갔었구나. 그래서 아무 말 없이 사라졌던 거였군.	So that's where you vanished to — slipping off to try on the new gear, huh?						0
145	这不是想给分析员一个惊喜吗？	還不是想給分析員一個驚喜嗎？	ご、ごめん！サプライズしたくて…	분석가에게 깜짝선물을 주려고 했어.	I... I wanted to surprise you!						0
146	没想到研发部门的速度还挺快，我正准备催催，你都已经穿上了。	沒想到研發部門的速度還挺快，我正準備催一催，你都已經穿上了。	それに開発部、思ったより早く作業を仕上げてくれたのか。	개발부에서 이렇게까지 빠르게 완성할 줄이야. 안 그래도 재촉하려던 참인데, 벌써 입고 있네.	Didn't expect R&D to finish this fast. I was just about to ask Fritia for an update, and here you are — already suited up.						0
147	她们让我先试试合不合身，听说样式也是做了些特别设计，新模组就装在这里~	她們讓我先試試看合不合身，聽說樣式也是做了一些特別設計，新模組就裝在這裡~	適合テストとかもあるらしくて…いろいろ準備があるみたい。新モジュールはここに装着されてるんだって。	개발부에서 먼저 맞는지부터 시험해 보라고 했어. 디자인도 특별히 바뀌었다고 하더라고. 신규 모듈은 여기에 장착되어 있고~	They asked me to test the fit first. Said the design has some special touches. And right here — this is the new module~						0
148	不过我也不懂这些，还得让分析员帮我把把关。	不過我也不懂這些，還得請分析員幫我把關。	…でも私にはよくわからないから、分析員に見てもらいたくて。	하지만 이런 건 나도 잘 몰라서, 분석가가 조금 도와줬으면 좋겠어.	But, you know... tech stuff isn't really my thing... So I figured I'd let you take a look.						0
149	战术套装通常以功能性为先，美感为次。但“悸响”却恰到好处地展现了妮塔修长的腿部线条与紧致的腰身。	戰術套裝通常以功能性為先，美感為次。但「悸響」卻恰到好處地展現了妮塔修長的腿部線條與緊緻的腰身。	戦術装備は実用優先がほとんどだが、「ドゥンドゥビ」はニタのすらりとした脚やしなやかな腰のラインを美しく引き立てる。	전술 슈트는 보통 기동성을 최우선으로 하고, 미적 요소는 그 다음으로 한다. 하지만 '펄스'는 니타의 길고 날씬한 다리 라인과 탄탄한 허리를 적절히 드러냈다.	Exosuits usually prioritize function over flair— but Pulse traced her figure as if sculpted just for her: long legs, a slender waist, every line sleek and clean.						0
150	白蓝配色也更称妮塔小麦色的皮肤，整体看上去，清爽活力却又不失优雅。	白藍配色也更稱妮塔小麥色的肌膚，整體看上去，清爽活力卻又不失優雅。	白×青のカラーが褐色の肌によく映えて、涼しげで軽快、それでいて上品。	흰색과 파란색의 조합은 니타의 황갈색 피부와도 잘 어울려, 전체적으로 시원하고 활기차면서도 우아한 느낌을 선사했다.	The white-and-blue palette lit up against her sun-kissed skin, striking a perfect balance of freshness, vitality, and elegance.						0
151	见我久久不说话，妮塔表情变得慌张起来，不自信地再度打量自己。	見我久久不說話，妮塔表情變得慌張起來，不自信地再度打量自己。	思わず黙って見惚れていると、ニタが戸惑ってうつむく。	내가 오랫동안 말이 없자, 니타의 표정이 당황스러워지며 자신을 다시 한번 힐끔거렸다.	I must've gone quiet for too long. She shifted uneasily under my gaze, stealing glances down at herself as if checking for something out of place.						0
152	是不合适吗？我也是觉得有点……奇怪？	是不合適嗎？我也是覺得有點……奇怪？	あ、あの…変かな？どこかおかしいとか？	좀 이상한가? 안 그래도 나도 좀 그렇게 생각하긴 했는데…	You don't like it? I mean, I thought it looked kinda weird too...						0
153	不，很合适哦。	不，很合適哦。	いや、とても似合っている。	아니, 너무 잘 어울려서 그래.	No. It's perfect.						0
b-3											0
154	妮塔……很美。	妮塔……很美。	すごく綺麗だよ…ニタは。	니타는… 정말 아름다워.	Nita... you look stunning.						0
155	听到我肯定的回答后，妮塔脸上的绯色虽然丝毫未退，但紧绷的身体总算放松了下来。	聽到我肯定的回答後，妮塔臉上的緋色雖然絲毫未退，但緊繃的身體總算放鬆了下來。	私の言葉にニタの頬はますます赤くなるが、緊張はほぐれたようだ。	확신에 찬 대답을 듣자, 니타의 얼굴은 빨개졌고, 긴장된 몸이 풀렸다.	My words didn't quite erase the blush rising in her cheeks, but the tension in her shoulders softened.						0
156	之后就要进入适应性测试的环节了……	之後就要進入適應性測試的環節了……	これから適合テストがあるんだって。	이제 적응력 테스트 단계로 들어가야 해…	Next up is the adaptive training...						0
157	是担心自己做不好吗？	是擔心自己做不好嗎？	自分で上手くできないのを心配してるのか？	혹시 잘하지 못할까 봐 걱정돼서 그래?	Nervous about how it'll go?						0
158	不，怎么会呢。我现在可是信心满满！	不，怎麼會呢。我現在可是信心滿滿！	不安は…ないよ、今は不思議とやる気が湧いてるんだ。	아니야, 설마~ 난 지금 자신감이 넘친다고!	No way. I feel great — better than great!						0
159	妮塔的手轻轻覆在了搭载模组的位置，指尖微微颤动，仿佛在感受其下隐藏的能量。	妮塔的手輕輕覆在了搭載模組的位置，指尖微微顫動，彷彿在感受其下隱藏的能量。	そう言いながら、戦術装備のモジュール部分に指先を当てて確かめる。	니타는 손으로 모듈이 장착된 위치를 가볍게 어루만졌다. 미세하게 떨리는 손끝을 보니 아래에 숨겨진 에너지를 느끼는 듯했다.	She placed her hand gently over the module, fingers trembling, as if sensing a quiet pulse echoing beneath the surface.						0
