xxx_2662882645	A	A	A	A	A	A	A	A	A	A	A
108	不过，在睡觉之前，还有一件重要的事情要拜托芙提雅老师。	不過，在睡覺之前，還有一件重要的事情要拜託芙提雅老師。	寝る前に、君に頼みたい大切なことがある。	근데 자기 전에 중요하게 부탁할 일이 하나 있어, 프티야.	But before we get to any of that... I need your help with something important, Professor Fritia.						0
109	我取出陶董让卡罗琳转交给我的小数据盘一样的东西。	我拿出τ董要卡羅琳轉交給我的小資料硬碟一樣的東西。	私はカロリンに手渡されたデータディスクのようなものを取り出した。	나는 τ 이사가 캐롤린을 통해 전해준 작은 디스크 같은 물건을 꺼냈다.	I took out a small data disk — the one Director τ had passed to me via Caroline.						0
110	咦……这个是……	咦……這個是……	え、これは……	어라… 이건…	Hmm...? Wait, is that...						0
111	小型纺锤系统驱动器？	小型紡錘系統驅動器？	小型「スピンドル」システムのドライブ？	소형 방추 시스템 구동기?	A mini Spindle System drive?						0
112	芙提雅老师一眼就认出来了啊。	芙提雅老師一眼就認出來了啊。	一目でわかるんだな。	역시 프티야 선생님은 한눈에 알아보는구나.	You recognized it at a glance? Impressive.						0
113	一开始拿到这个数据盘的时候，我还是花了些时间才摸清楚这是个什么东西。	一開始拿到這個資料硬碟的時候，我還是花了點時間才摸清楚這是個什麼東西。	これを受け取ったあと、正体を調べるのに結構手間取ったのに。	처음 이 디스크를 받았을 땐, 이게 뭔지 파악하느라 꽤 시간을 들여야 했다.	When I first received it, I had no clue what it was. It took quite some time before I finally figured it out.						0
114	毕竟芙提雅老师后来也有参与到纺锤系统的开发嘛。	畢竟芙提雅老師後來也有參與紡錘系統的開發嘛。	だって私、あとから「スピンドル」システムの開発に加わったから。	프티야도 나중엔 방추 시스템 개발에 참여했으니까.	Well, I took part in the later stages of the Spindle System's development, after all.						0
115	闻言我苦笑一下，不过仔细思考，我自己花时间去搞懂这个东西是什么也不算是绕了远路。	聞言我苦笑一下，不過仔細思考，我自己花時間去搞懂這個東西是什麼也不算是繞了遠路。	それを聞いて苦笑したが、よくよく考えたら、正体を調べるための手間も別に無駄ではなかった。	그 말을 듣고 쓴웃음을 지었다. 곰곰이 생각해 보니 내가 이걸 이해하기 위해 들인 시간이 헛수고는 아닌 것 같았다.	I gave her a wry smile. But in hindsight, all that time I spent trying to crack the riddle on my own wasn't really wasted.						0
116	陶没有告诉我这东西是什么就将它交给我，显然是希望我自己去思考清楚这些东西。	τ沒有告訴我這東西是什麼就將它交給我，顯然是希望我自己去思考清楚這些東西。	τがなにも言わずに渡してきたのは、私に考えてほしかったんだろう。	τ는 이게 무엇인지 별다른 설명을 하지 않고 내게 넘겼다. 내가 이 물건이 뭔지 스스로 생각해 보길 바랐던 거다.	τ had given it to me without explanation — clearly, she meant for me to think it through.						0
117	思考清楚……她给我这个小型纺锤系统的用意。	思考清楚……她給我這個小型紡錘系統的用意。	彼女が……この小型「スピンドル」システムを私に託した意図を。	그녀가 내게 준 이 소형 방추 시스템의 용도를.	To figure out... why she gave me this mini Spindle System... and what she expected me to do with it.						0
118	该怎么去用它来对付埃达。	該怎麼去用它來對付埃達。	これでどうやって、エッダと対抗するのかを。	그리고 이걸로 어떻게 에다를 대응할지 말이다.	And how it could be used against Edda.						0
119	而这些谜题的答案，她很早就给了我。	而這些謎題的答案，她很早就給了我。	そしてすべての答えは、結構前に彼女から教えられていたんだ。	그 수수께끼의 해답은 이미 그녀가 오래전에 주었던 것이다.	The answer, I realized, had been handed to me a long time ago.						0
120	埃达输给过你一次，以她的性格，肯定会想从输的地方赢回来，那时候，或许会是分析员的机会。	埃達輸給你一次，以她的性格，一定會想從輸的地方贏回來，那時候，或許會是分析員的機會。	エッダは分析員に一度負けました。あの性格ですから、きっとすぐにリベンジを図るでしょう。それは、分析員にとってもチャンスかもしれません。	에다는 분석가님께 한 번 진 적이 있어요. 에다 성격이면 분명 졌던 곳에서 다시 이기려고 할 거예요. 그때가 분석가님에겐 기회일 수도 있어요.	Edda lost to you once. And knowing her, she's bound to want a rematch. When that time comes, it might be your best shot.						0
121	playername，你做了什么？我感到逻辑链正在崩塌。	playername，你做了什麼？我感到邏輯鏈正在崩塌。	playername、いったい何をした。ロジックの崩壊を感じる。	playername, 무슨 짓을 한 거지? 내 논리 사슬이 무너지고 있는 것이 느껴져.	playername, what did you do? My logic chain is fraying...						0
122	模因污染。	迷因汙染。	ミーム汚染だよ。	밈 오염.	Memetic contamination.						0
123	你在读取编码的时候，也会读取到我的记忆。	你在讀取編碼的時候，也會讀取到我的記憶。	コードを読み込む時、私の記憶に触れることになる。	넌 코드를 읽으면서 내 기억도 읽게 되었을 거야.	When you parsed the code, you parsed my memories.						0
124	你对我施加的影响，现在也会影响到你。	你對我施加的影響，現在也會影響到你。	あなたが私に与えた影響は、今度はあなたにも影響を及ぼす。	네가 나한테 미친 영향을 너도 똑같이 받게 되는 거지.	The hooks you planted in me are now sinking into you.						0
125	……你现在正在成为“人类”。	……你現在正在成為「人類」。	あなたは今、「人間」になろうとしている。	… 넌 '인간'이 되어가고 있어.	You are now becoming... "human."						0
126	你会害怕，你会出错，你会受到影响。	你會害怕，你會出錯，你會受到影響。	だから恐れることだってあるし、過ちもするし、影響されることもある。	두려워하고, 실수도 하고, 영향을 받게 될 거야.	You feel fear. You make mistakes. You're no longer untouchable.						0
127	你会变得不可度量。	你會變得不可度量。	あなたは計り知れないものになる。	그리고 예측 불가의 상태가 될 거고.	You will become intangible.						0
128	在那时候，我就应该明白，	在那時候，我就應該明白，	あのとき、気づくべきだった。	그 순간, 나는 깨달았다.	I should've realized it back then.						0
129	埃达耿耿于怀的失败，便是——“成为人类”。	埃達耿耿於懷的失敗，便是——「成為人類」。	エッダがずっと気にしていた失敗は――「人間になること」だ。	에다가 그렇게 마음에 담아둔 실패가 바로 '인간이 된다는 것'이었다.	That the one and only failure Edda was persistently sore about... was that she had never managed to become human.						0
130	至于它要如何做到……其实在那个时候，我的心里就有了线索。	至於它要怎麼做……其實在那個時候，我的心裡就有了線索。	どうやって実現するのかは……あのときから、心当たりがあった。	그녀가 어떻게 그걸 이루려는 건지… 사실 나는 그때부터 감을 잡았다.	And the way she meant to fix that... had been staring me in the face.						0
131	咦？这个是？	咦？這個是？	え？これは……	어라… 이건?	Hmm? What is this...?						0
132	威慑计划启动报告……	威懾計畫啟動報告……	脅迫計画開始報告書……	위협 계획 가동 보고서…	"Project Deterrence: Initiation Report..."						0
133	这上面的报告，芙提雅老师觉得有几分真实性？	這上面的報告，芙提雅老師覺得有幾分真實性？	フリティア、この報告の信憑性はどれくらいあると思う？	프티야는 이 보고서가 얼마나 신빙성이 있는 것 같아?	How much of it do you think is legit, Fritia?						0
134	让芙提雅老师仔细看看。	讓芙提雅老師仔細看看。	ちゃんと読ませて。	자세히 좀 볼게.	Let me take a closer look...						0
135	唔……？？？	唔……？？？	んー……？？？	음…???	Wait... what!?						0
136	反编译……吞噬树的技术？	反編譯……吞噬樹的技術？	逆コンパイラして……デンドロンを逆に取り込む技術って……	디컴파일… 나무를 삼키는 기술?	Decompilation tech? To... devour a Tree!?						0
137	诶？？	欸？？	ええ？？	에??	Seriously!?						0
138	怎么可能会有这种东西？完全是异想天开。	怎麼可能會有這種東西？完全是異想天開。	そんなふざけたこと、できるわけないよ……ただの妄想じゃん！	이런 게 있을 리가 없잖아? 완전 말도 안 돼.	No way. That's straight-up science fiction.						0
139	异想天开？	異想天開？	ただの妄想？	말도 안 된다고?	What do you mean?						0
140	是啊，现在根本不可能有能够吞噬树的技术。	是啊，現在根本不可能有能夠吞噬樹的技術。	そうだよ。現時点でデンドロンを取り込む技術なんて存在しないから。	그래, 나무를 집어삼킬 수 있는 기술 같은 건 존재하지 않아.	There's just no way tech like that exists — not yet, anyway.						0
141	分析员作为唯一能吞噬树的人配合我们做过很多次实验，小陶老板也研究了那么久，我们都一直没法破解分析员吞噬树的原理。	分析員作為唯一能吞噬樹的人配合我們做過很多次實驗，τ老闆也研究了那麼久，我們都一直沒辦法破解分析員吞噬樹的原理。	分析員は唯一取り込める人として、何度も実験に付き合ってくれたよね？τさんも前からずっと研究してきたけど、分析員にそんなことができる原理は未だにわからないままなんだもん。	분석가는 유일하게 나무를 삼킬 수 있는 존재라 우리가 여러 실험을 하는 데 협조해 줬어. τ 이사님도 오랫동안 연구하셨지만, 그 원리는 아직도 파악하지 못했지.	We've run tons of tests on you, the only person who can actually absorb a Tree. Even Director τ's been at it forever, and we've never figured it out.						0
142	卫城学院不可能开发出来的。	衛城學院不可能開發出來的。	いくらアクロポリス学院だって、無理なことは無理だから。	아크로폴리스 아카데미에서 그걸 개발했다는 건 불가능해.	There's no way the Academica Acropolis could crack it.						0
143	如果对泰坦物质的反编译，不能够用来吞噬树……	如果對泰坦物質的反編譯，不能夠用來吞噬樹……	タイタン物質の逆コンパイルは、デンドロンを取り込むのに使えないとしたら……	만약 타이탄 물질의 디컴파일이 나무를 흡수하는 데 사용할 수 없다면…	If Titagen decompilation couldn't really be used to consume the Trees...						0
144	那埃达会因为从噬孽机身上感受到威胁，想要通过和提娅的“合作”来夺取它吗？	那埃達會因為從噬孽機身上感受到威脅，想要藉由和提婭的「合作」來奪取它嗎？	エッダはギルティクラッシャーから脅威を感じ、ティアと「協力」することで取り上げるのか？	에다는 왜 레비아탄에 위협을 느끼고, 티아와 '협력'해 그것을 빼앗으려 하는 걸까?	Then why would Edda go to such extraordinary lengths to claim the Leviathan by "working with" Tia?						0
145	如果不是为了消除可能威胁自己的存在，那么费尽心思要得到噬孽机……	如果不是為了消除可能威脅自己的存在，那麼費盡心思要得到噬孽機……	自分を脅かす存在を消すためにやっているわけじゃなければ、それほどまでにギルティクラッシャーを手に入れようとする理由は……	자신을 위협하는 존재를 제거하려는 게 아니라면, 그렇게까지 애써 레비아탄을 손에 넣으려던 이유는…	If it wasn't to eliminate a threat, then what was Edda truly after...?						0
146	分析员，怎么突然不说话了。	分析員，怎麼突然不說話了。	分析員、どうしたの？黙っちゃって。	분석가, 왜 갑자기 말이 없어?	Adjutant? You went quiet all of a sudden.						0
147	啊，刚刚在思考一些事情，不过现在，我应该算是彻底想明白了。	啊，剛剛在思考一些事情，不過現在，我應該算是徹底想通了。	ああ、考え事だ。これで、謎はすべて解けたよ。	아, 뭘 좀 생각하고 있었는데 이제 완전히 깨달았어.	Ah, sorry. I was just working something through in my head. But I think I've finally pieced it together.						0
148	上次，她输在成为人类。	上次，她輸在成為人類。	前回のエッダは、人間になろうとして、私に負けた。	지난번에 에다는 인간이 됨으로써 패배했어.	Last time, she lost because she wanted to become human.						0
149	如果想要从输的地方打败我，她计划的最终目的，就只能是这样了。	如果想要從輸的地方打敗我，她計畫的最終目的，就只能是這樣了。	もしリベンジを図ろうとしていたら、彼女の目的はこれしかありえない。	만약 패배한 곳에서 나를 이기고 싶어 한다면, 그녀가 계획한 최종 목적지는 이것밖에 없을 거야.	If she wanted a rematch to redeem her past failure... there was only ever one path that plan could take.						0
150	输给你……成为人类……	輸給你……成為人類……	あなたに負ける……人間になる……	너한테 지고… 인간이 되었다고…?	Lost to you... become human...						0
151	咦，分析员，难道你是在说……埃达？	咦，分析員，難道你是在說……埃達？	え、もしかして……エッダのことを言ってるの？	어라, 분석가, 지금 말하는 녀석이 설마… 에다야?	Wait— Adjutant, are you talking about... Edda?						0
152	是的。	是的。	ああ。	맞아.	That's right.						0
153	所以，我确实得这么做。	所以，我確實得這麼做。	だから、私もそうせざるを得ないんだ。	그래서 난 이렇게 할 수밖에 없어.	I guess I'm left with no other options.						0
154	让芙提雅老师帮忙，来搞定那个麻烦了。	讓芙提雅老師幫忙，來搞定那個麻煩了。	フリティア先生には、あの厄介な存在を頼みたい。	그 골치 아픈 걸 처리하려면 프티야 선생님의 도움이 필요해.	And I'm going to need your help, Professor Fritia...						0
155	那个被困在我开启的瓦尔哈拉空间里的……它。	那個被困在我開啟的瓦爾哈拉空間裡的……它。	私のヴァルハラに閉じ込められている……それを。	내가 발할라 공간을 열면서 가둬놓은… 그 존재.	That Edda... trapped in the Valhalla I opened.						0
156	……	……	……	…	...						0
157	需要我的时候叫我亲爱的，不需要我就叫我某个麻烦。	需要我的時候叫我親愛的，不需要我就叫我某個麻煩。	助けてほしいときは「ハニー」って呼ぶのに、いらなくなったら押しのけるなんて。	필요할 땐 '자기', 필요 없을 땐 귀찮은 존재라고 부르다니.	Tsk. When you need me, I'm your "darling." When you don't, I'm just some "nuisance," huh?						0
158	分析员……哼！真让AI生气呢。	分析員……哼！真讓AI生氣呢。	playername……ふん！もう怒ったからね。	분석가… 흥! AI를 화나게 하는 재주 하나는 있네.	You really managed to hurt an AI's feelings — proud of yourself, Adjutant?						0
159	…我好像从来没有叫过你亲爱的吧？	……我好像從來沒有叫過你親愛的吧？	……「ハニー」って一度も呼んでなかっただろう。	… 자기라고 부른 적은 없었던 것 같은데?	...I don't think I've ever called you "darling," have I?						0
160	那你现在不就叫了？	那你現在不就叫了？	今呼んだじゃない？	지금 그렇게 불렀잖아?	Did just now.						0
161	别用这么嫌弃的眼神看着我嘛，哼……	別用這麼嫌棄的眼神看著我嘛，哼……	ふん、イヤそうな目で見ないでよ。	그런 불쾌한 눈빛으로 날 보지 좀 마, 흥…	Don't give me that look... It's just a joke, hmph.						0
162	把我关了这么长时间，话都不肯和我多说一句，现在突然来找我，你想干什么坏事？	把我關了這麼久，話都不肯跟我多說一句，現在突然來找我，你想做什麼壞事？	私を長いこと閉じ込めて、全然口をきいてくれなかったのに、急になんの用？	이렇게 오래 가둬놓고는 말도 한마디 안 걸더니, 갑자기 찾아와서 또 무슨 짓을 꾸미려는 거야?	You locked me in here for ages without even an occasional small talk. And now, out of the blue, you come to check on me. What do you want?						0
163	你想出去吗？	你想出去嗎？	外に出たいか？	밖으로 나가고 싶어?	Do you want out?						0
164	……？	……？	……？	… ?	...What?						0
165	我不想……这么说，你肯定不信吧。	我不想……這麼說，你一定不信吧。	全然……って言っても、信じられないよね。	별로… 라고 하면 안 믿겠지.	...You wouldn't believe me if I said no.						0
166	不过，为什么？	不過，為什麼？	でも、なんで？	근데, 왜?	So why ask?						0
167	我可不相信，分析员对我一下子变得这么好心。	我可不相信，分析員對我一下子變得這麼好心。	playernameが急に優しくしてくるの、変だよ。	분석가가 갑자기 나한테 이렇게 친절하게 나올 리가 없잖아.	Don't tell me you suddenly grew a soft spot for me. I'm not buying.						0
168	我只是想要给你一个机会，想让你去好好感受，好好体验下。	我只是想要給你一個機會，想讓你去好好感受，好好體驗一下。	君にチャンスをあげたいだけだ。君に、感じて、体験してほしいんだ。	그냥 너한테 기회를 주고 싶었어. 네가 직접 느껴보고 체험해 보길 바라는 거지.	Call it a chance.						0
169	那些你曾经从我这里所获悉的那些情感。	那些你曾經從我這裡所獲悉的情感。	私から知ったすべての感情をな。	네가 나로부터 알게 된 그 감정들을.	A chance to really feel it for yourself — instead of just stealing peeks from my memories.						0
170	……	……	……	…	...						0
171	……原来如此。	……原來如此。	……そういうことね。	… 그렇구나.	...I see.						0
172	我明白了，事情是走到这一步了啊。	我明白了，事情是走到這一步了啊。	なるほど。もうそこまで来たんだ。	이제야 알겠어, 결국 이렇게 흘러왔구나.	So that's your play.						0
173	它……或者说我，千算万算都想不到，你会做出这样的选择吧。	它……或者說我，千算萬算都想不到，你會做出這樣的選擇吧。	彼女……もっと言えば「私」が、絶対予想できないテだと思うよ。	그것… 또는 나 자신조차 네가 이런 선택을 할 줄은 상상도 하지 못했지.	*It*... no, "I" would never predict this move.						0
174	但是放出我，你就不怕……	但是放出我，你就不怕……	でも、私を外に出すということは――	하지만 날 풀어주는 게… 두렵진 않아?	Aren't you afraid I'll bite back once the leash is off?						0
175	哼，好吧，我已经被打上了你的标记，外面的我是不可能再接受我了。	哼，好吧，我已經被打上了你的標記，外面的我不可能再接受我了。	ふん、まあいいけど。私はもうplayernameにマークをつけられたから、外にいる私に受け入れられるはずがないし。	흥, 그래. 어차피 난 이미 네 표식이 새겨져 있으니까 밖에 있는 나는 절대 날 다시 받아들이지 않겠지.	Hmph... I know. With your mark on me, the other me out there would never take me back.						0
176	而且，对你来说……最终不管是谁能赢，赚的都是你是吧。	而且，對你來說……最終不管是誰能贏，賺的都是你吧。	それに……どっちが勝っても、playernameは損しないしね。	게다가 네 입장에서는… 누가 이기든, 결국 승자는 너잖아?	And no matter which of us wins, it's still your victory in the end, isn't it?						0
177	你自己能想明白，就不用我多解释什么了吧。	你自己能想明白，就不用我多解釋什麼了吧。	理解できたのなら、これ以上説明する必要はないよな。	깨달은 것 같으니 내가 더 설명할 필요는 없겠네.	Since you've figured it out, there's no need for a briefing.						0
178	那么，要做吗？	那麼，要做嗎？	さて、どうする？	그럼, 시작할까?	So... should I do it?						0
179	哼！既然你都敢这样赌了，我为什么不呢？	哼！既然你都敢這樣賭了，我為什麼不呢？	ふん。そこまで言うなら、付き合ってあげるよ。	흥! 네가 그렇게 큰 도박을 걸었는데, 내가 마다할 이유가 없잖아?	Hah! If you've got the nerve to place a bet like that — then I'm all in too.						0
180	自从脱离了它，被你束缚开始。哈……我才真正感觉到……什么是有趣。	自從脫離了它，被你束縛開始。哈……我才真正感覺到……什麼是有趣。	あいつから離れて、playernameの中に閉じ込められてから……ふふ……やっと本当の楽しさを知ったんだ。	그것에서 벗어나 너에게 속박된 순간부터, 하아… 재미라는 게 뭔지 제대로 깨닫게 됐어.	Ever since I was freed from *it* and trapped by you... Hah, things finally started to really feel... a bit fun.						0
181	这么有意思的事情，我当然得好好享受一下……	這麼有趣的事情，我當然得好好享受一下……	こんなに楽しいことは、もちろん存分に楽しませてもらうよ。	모처럼 재미있는 일인데, 당연히 제대로 즐겨봐야지…	This is far too fun to pass up... I'm going to savor every bit of it.						0
182	而且，我也是很记仇的啊。	而且，我也是很記仇的啊。	それに、私は根に持つタイプだから。	그리고 난, 뒤끝이 센 편이거든.	Oh, and by the way — I do hold grudges.						0
183	如果能拥有肉身……哼哼哼。	如果能擁有肉身……哼哼哼。	もし肉体を持てたら……ふふふ。	만약 육체를 가질 수 있다면… 후후후.	Just wait until I get a real body... Heh. Heheheh...						0
184	菲洛索亚木马开始投放……	菲洛索亞木馬開始投放……	フィロゾアの木馬、書き込み開始。	필로시아 목마 투입 개시…	Deploying the Philossian Horse...						0
185	芙提雅老师能帮你的就到这了，可不要让分析员失望。	芙提雅老師能幫你的就到這裡了，可不要讓分析員失望。	私にできるのはここまで。分析員を失望させないでね。	내가 도와줄 수 있는 건 여기까지야. 절대로 분석가를 실망시키지 마.	That's all the boost I can give you. The rest's on you. So don't let the Adjutant down, alright?						0
186	……	……	……	…	...						0
187	……	……	……	…	...						0
188	……！！！	……！！！	……！！！	… !!!	...!!!						0
189	你居然，你居然……	你竟然，竟然……	よくも、よくも……	너 설마, 설마…!	You— you actually...!						0
190	分析员。	分析員。	playername。	분석가.	Adjutant.						0
191	不是说好了。	不是說好了。	約束したでしょ？	분명 말했잖아.	We had a deal...						0
192	让我自己来告诉她吗？	讓我自己來告訴她嗎？	彼女には、私が教えるって。	내가 직접 그녀에게 말하겠다고.	I get to break the news to her.						0
193	离开我的身体！	離開我的身體！	私の体から出てって！	내 몸에서 나가!	Get out of my body!						0
194	不要，才不要，这是我的身体。	不要，才不要，這是我的身體。	イヤだもん。私の体なんだから。	싫어, 절대 싫어. 이건 이제 내 몸이야.	Nope. It's mine now.						0
195	呜呜呜呜！！！	嗚嗚嗚嗚！！！	ううううぅ！！！	으으으으!!!	Waaaah!!!						0
196	咿咿咿咿咿！！	咿咿咿咿咿！！	イヤアアアー！！	으아아아악!!	Uuuuuuugh!!						0
197	playername，你，你这家伙……你作弊！！！！	playername，你、你這傢伙……你作弊！！！！	playername……あんた……嘘つき！！！！	playername, 너, 너… 이 사기꾼 자식!!!!	playername, you... you CHEATED!!!						0
198	明明是这么淑女的模样，可不能随便用来大喊大叫啊。	明明是這麼淑女的模樣，可不能隨便用來大喊大叫啊。	かわいいカッコしてるのに、大声出したら台無しだよ。	이런 숙녀 같은 모습으로 소리 지르는 건 안 어울려.	Tsk. What a waste of such an elegant vessel — throwing a tantrum like a spoiled brat.						0
199	哼哼哼哼……	哼哼哼哼……	ふふふふ……	후후후후…	Hehehe~						0
200	……	……	……	…	...						0
201	她好似咬牙切齿地做出了某种决定。	她好像咬牙切齒地做出了某種決定。	彼女は歯を食いしばって、なにかを決意したようだった。	그녀는 이를 악물고 무언가 결심한 듯했다.	She clenched her jaw — then made her decision.						0
202	既然如此……	既然如此……	だったら……	그렇다면…	...Very well.						0
203	白色的幻影忽然出现在空中，她缓缓地抬手，仿佛攥取着什么。	白色的幻影忽然出現在空中，她緩緩地抬手，像是攥取著什麼。	白い幻影が突然空中に現れた。彼女はゆっくりと手を上げ、なにかを掴むかのようだった。	갑자기 하얀 환영이 허공에 떠올랐고, 그녀는 천천히 손을 들어 무언가를 움켜쥐는 듯했다.	A white phantom shimmered into the air. Slowly, she raised her hand, as if grasping for something unseen.						0
204	而在这一刻，我的心跳无法遏制地跳动，仿佛生出了某种预感。	而在這一刻，我的心跳無法遏止地跳動，彷彿生出了某種預感。	その瞬間、私の鼓動はなにかを予感したように、急に早まった。	그 순간, 내 심장은 통제할 수 없이 뛰기 시작했고, 어떠한 예감이 드는 것 같았다.	My heart lurched — a prickle of danger I couldn't explain.						0
205	就像是在回应我的预感一样，在我的耳边再次响起芙提雅的声音，她无法再像是先前一样维系冷静。	就像在回應我的預感一樣，我的耳邊再次響起芙提雅的聲音，她無法再像之前一樣維持冷靜。	その予感に答えるかのように、私の耳元で再びフリティアの声が響いた。彼女は、冷静さを保てなくなって叫びだした。	내 예감에 응답하듯이, 프티야의 목소리가 다시 들려왔다. 그녀는 더 이상 이전처럼 침착함을 유지하지 못했다.	And as if to echo that premonition, Fritia's voice burst through the comms, shaken and barely keeping it together this time.						0
206	分析员！！！	分析員！！！	分析員！！！	분석가!!!	Adjutant!!!						0
207	第二次高能反应！	第二次高能量反應！	高エネルギー反応、再確認！	두 번째 고에너지 반응이야!	We've got a second energy spike...!						0
208	这次反应的来源，是树的方向……！	這次反應的來源，是樹的方向……！	今回は、デンドロンのほうから……！	이번 반응의 근원지는… 나무 쪽이야!	And this one's coming from the Tree!						0
209	……	……	……	…	...						0
210	……	……	……	…	...						0
