xxx_2159292262	A	A	A	A	A	A	A	A	A	A	A
91	在分析员说完这四个字后，肴心里有些慌乱。	在分析員說完這四個字後，肴心裡有些慌亂。	その返事を聞いて、肴は密かに慌てだした。	분석가가 몇 글자를 천천히 내뱉자, 야오는 마음이 약간 흔들렸다.	With those three words, Yao began feeling somewhat flustered.						0
92	她期待了很久的这一刻终于来临，可真正面对时，却手足无措。	她期待了很久的這一刻終於來臨，可真正面對時，卻手足無措。	ずっと待ち望んでいたこの瞬間がやっと来たというのに、彼女は逆に慌ててしまった。	오랫동안 기다려온 순간이 드디어 찾아왔지만, 막상 마주하니 어찌할 바를 몰랐다.	The moment she had been looking forward to for so long had finally come. But now that it was really here, she didn't know how to react.						0
93	明明是该由自己主导，把最珍贵的一切交给分析员，用行动来回应他的珍视。	明明是該由自己主導，把最珍貴的一切交給分析員，用行動回應他的珍視。	自分から誘って、自分のすべてを分析員に委ねて、行動で彼の気持ちに応えてあげなくちゃいけないのに。	가장 소중한 모든 것을 분석가에게 맡기고, 그의 소중함에 행동으로 응답해야 하는 순간이었다.	She was convinced she should take the lead and give the Adjutant everything precious to her. She needed to respond to his adoration with action.						0
94	可现在，脑子里只能想到自己的青涩会让分析员失望……	但現在，腦中只能想到自己的青澀會讓分析員失望……	今となっては、経験不足な自分が、分析員を失望させないかとばかり考えてしまう。	하지만 지금 머릿속은 온통 자신의 서투른 모습이 분석가를 실망시키지 않을까 하는 생각뿐이었다…	But now, she could only worry that her immaturity would disappoint him...						0
95	还是交给我吧。	還是交給我吧。	やっぱり、私に任せてくれ。	그럼 내가 할게.	Just let me take care of it.						0
96	分……分析员……	分，分析員……？！	分、分析員……	분… 분석가…	A—Adjutant...						0
97	我捧起她的脸，试探性地吻上她的唇。	我捧起她的臉，試探性地吻上她的唇。	私は彼女の頬に両手を添えると、ゆっくりと唇を塞いだ。	나는 그녀의 얼굴을 두 손으로 감싸고 조심스럽게 그녀의 입을 맞췄다.	I cupped her cheek, tentatively kissing her.						0
98	这个吻从浅尝辄止渐渐变得绵长。手掌顺着她优美的曲线游移，在她细腻的肌肤上撩起水波。	這個吻從淺嚐輒止漸漸變得綿長。手掌順著她優美的曲線游移，在她細膩的肌膚上撩起水波。	口づけが深まるにつれて、私の手もだんだんと彼女の腰に移り、きめ細やかな肌に愛撫を施した。	그 키스는 처음에는 가볍게 시작되더니 점점 깊고 딥해졌다. 내 손은 그녀의 아름다운 곡선을 따라 움직이며 부드러운 피부 위로 물결을 일으켰다.	The initially quick kiss slowly grew longer. My hands moved along her gorgeous curves, creating ripples in her delicate skin.						0
99	玫瑰香气弥漫着，整个空间都笼罩着不可言说的爱欲。浴缸中只剩两人渐渐急促的呼吸，和不断漾出的水声。	玫瑰香氣瀰漫著，整個空間籠罩著不可言說的愛欲。浴缸中只剩下兩人漸漸急促的呼吸，和不斷漾出的水聲。	バラの香りとともに、愛欲が空気中に蔓延する。いつの間にか、ふたりの呼吸と、パシャパシャとこぼれる水の音しか聞こえなくなった。	장미 향기가 가득 퍼지고, 모든 공간이 말로 표현할 수 없는 사랑과 욕망으로 물들었다. 욕조 안에는 두 사람의 점점 가빠지는 숨소리와 계속해서 퍼져나가는 물소리만이 남았다.	The aroma of roses filled the air as we became enveloped in unspeakable desire. The only sounds coming from the bathtub were our shallow breaths and the sound of water sloshing. 						0
100	像两朵云彩般合二为一，也像潮水与月光交融。	像兩朵雲彩般合而為一，也像潮水與月光交融。	ふたつの雲が合わさったように。潮と月の光が引き合うように。	마치 두 구름이 하나로 합쳐지는 것처럼 혹은 일렁이는 파도와 달빛이 서로 어우러지는 것처럼.	It was like two clouds merging, or like the ocean meeting the moonlight.						0
101	肴才知道，原来把自己完完全全地交付给分析员……	肴才知道，原來把自己完全完全交給分析員……	分析員にすべてを委ねたときの気持ちを、肴ははじめて知ってしまった。	야오는 이제야 알았다. 자신을 온전히 분석가에게 맡긴다는 게…	Yao suddenly realized, she had already fully given herself to the Adjutant...						0
102	是这样一种甜蜜又安心的感觉，如果可以，自己愿意永远沉沦在他的庇护里。	是這樣一種甜蜜又安心的感覺，如果可以，自己願意永遠沉淪在他的庇護中。	甘くて、安心する。できれば、一生彼に守られていたい。	이토록 달콤하고도 안심되는 감정이었다는 걸. 만약 가능하다면, 영원히 그의 품 안에서 안식하고 싶었다.	It was a sweet and safe feeling. She wanted to sink into his sanctuary forever if she could.						0
103	我们后来提交的测评报告……实在太简单了……	我們後來提交的測評報告……實在太簡單了……	結局あのアンケートは……ほぼ埋められなかったね。	우리가 나중에 제출한 평가 보고서… 너무 간단하고 별거 없었어…	The survey we filled out later was... way too bare-bones...						0
104	是啊，除了床品和浴缸的体验写得比较详细，其他内容就只有草草几个字。	是啊，除了床品和浴缸的體驗寫得比較詳細，其他內容就只有草草幾個字。	そうだな。寝具とバスタブの欄だけちゃんと記入したけど、ほかは数文字だけで済ますしかなかった。	맞아, 침구랑 욕조 체험만 자세히 적었고, 다른 건 대충 몇 마디로 끝냈지.	Yeah, other than a detailed description of our experience with the bedding and bathtub, everything else was just a few words.						0
105	走的时候，她们还送了纪念礼物。	走的時候，她們還送了紀念禮物。	でもチェックアウトのときに、特別なプレゼントをくれてさ。	떠날 때 그들은 기념 선물까지 챙겨 주더라고.	They still gave us that commemorative gift when we left.						0
106	唉……心里还是觉得过意不去，我们还是找机会再去光顾一次吧。	唉……心裡還是覺得過意不去，我們還是找機會再去光顧一次吧。	はぁ……ちょっと申し訳ないから、時間があればまた泊まりに行こうよ。	하아… 아직도 마음이 좀 불편해. 우리 다시 한번 들러야 할 것 같아.	Geez... I still feel bad about it. Let's find a time to go back there.						0
107	感谢二位的耐心“试享”，欢迎以后再次光临我们酒店。	感謝二位的耐心「試享」，歡迎以後再次光臨我們酒店。	弊ホテルのアンケートにお時間を割いてくださり、ありがとうございました。またのお越しをお待ちしております。	두 분의 인내심 있는 '체험'에 감사드립니다. 나중에 또 저희 호텔에 방문해 주세요.	Thank you for your patience during our trial. We hope you will visit again in the future.						0
108	客气，客气。	客氣，客氣。	いえいえ。	아닙니다.	No need to thank us.						0
109	对了，之前提到的礼物……客人可以去我们布置好的留影区，看看我们准备好的惊喜哦~	對了，之前提到的禮物……客人可以去我們佈置好的留影區，看看我們準備好的驚喜喔~	あ、プレゼントですが……弊ホテルの撮影コーナーにてサプライズをご用意いたしましたので、ぜひお越しください。	그리고 아까 말씀드린 선물은… 고객님들께서 저희가 마련한 포토존에서 확인하실 수 있어요~	Oh, about the gift I mentioned earlier... You can head to the photo area we put together for a little surprise~						0
110	顺着服务员的指示看去，酒店在大厅一角巧妙地布置了一个海岛主题留影区。	順著服務生的指示看去，飯店在大廳一角巧妙地佈置了一個海島主題留影區。	受付が指した方向を見ると、ホールの一角に海島テーマの撮影コーナーが設けられていた。	직원이 가리킨 곳을 따라가 보니, 호텔이 로비 한쪽에 섬 테마 포토존을 정교하게 꾸며놓았다.	Looking over where the employee was pointing, we saw that the hotel had skillfully designed an island-themed photo area in a corner of the lobby.						0
111	人造沙滩上立着黑色的三脚架，等我们走进，才发现酒店提到的惊喜竟然是……	人造沙灘上立著黑色的三腳架，等我們走進，才發現飯店提到的驚喜竟然是……	人工ビーチに立っている黒い三脚の上に、なにかが設置されている。それに近づいて見てみると……	인공 모래사장 위에는 검은 삼각대가 세워져 있었고, 가까이 다가가 보니 호텔이 준비한 서프라이즈는…	A black tripod sat on the artificial beach. When we walked over, we realized the "surprise" was actually...						0
112	几十年前的老古董——拍立得相机！	幾十年前的老古董——拍立得相機！	そこにあるのは、なんと数十年前のカメラ……インスタントカメラだった。	수십 년 된 골동품… 폴라로이드 카메라였다!	An antique from decades ago—a Polaroid camera!						0
113	我没看错吧，这不是资料室才有的拍立得相机吗？！	沒看錯吧，這不是資料室才有的拍立得相機嗎？！	え！？資料室にしか置いていないインスタントカメラじゃない！？	내가 잘못 본 거 아니지? 이거 자료실에나 있을 법한 폴라로이드 아냐?!	Is that what I think it is? It can't be a Polaroid camera, right!? Those things are only in the archives!						0
114	我一边翻阅酒店准备好的说明书，一边尝试按照步骤设置延迟时间。	我一邊翻閱飯店準備好的說明書，一邊試著依照步驟設定延遲時間。	私はホテルが用意した取扱説明書を確認しながら、タイムシフトを設定してみた。	나는 호텔에서 준비한 설명서를 훑어보며, 절차에 따라 타이머를 설정하기 시작했다.	As I looked over the instruction manual provided by the hotel, I attempted to follow the steps to set up a timed shot.						0
115	这台相机保养得不错，使用上应该没什么问题。	這台相機保養得不錯，使用上應該沒什麼問題。	このカメラ、状態がいいな。問題なく使えそうだ。	이 카메라 관리 잘했네, 사용하는 데 문제는 없을 거야.	It looks like this camera has been well taken care of. It should work just fine.						0
116	唉……几十年前的机器居然还不能退休，这不会是我的未来吧？	唉……幾十年前的機器居然還不能退休，這不會是我的未來吧？	はぁ……数十年前のカメラですら働いているだなんて……私の未来もこうなるのでは……	하아… 이렇게 몇십 년 된 기계가 아직도 은퇴를 못했다니, 이거 내 미래 아니야?	Geez... not even this machine from decades ago can retire yet. Is that what the future holds for me too?						0
117	不会的，到时候我一定秒批你的退休申请，然后天天陪你躺平。	不會的，到時候我一定秒批你的退休申請，然後天天陪你躺平。	大丈夫だ。君の定年退職申請をすぐに許可するから、一緒に定年後の生活を楽しもうか。	그럴 리 없어. 그때가 되면 내가 네 은퇴 신청 바로 승인해 주고 맨날 같이 놀아줄게.	Nope. When the time comes, I'll approve your retirement application right away. Then we can laze around every day together.						0
118	哦？那你可得说到做到啊。	哦？那你可要說到做到啊。	ほう…言ったな？	오? 약속 지켜야 해?	Oh? You better keep your word.						0
119	一定，一定。	一定，一定。	ああ、約束するよ。	당연하지, 꼭 그렇게 할 거야.	Of course.						0
120	嗯……设置好了，准备好，要拍咯。	嗯……設定好了，準備好，要拍咯。	これでよし、と……さぁ、準備して。もうすぐ撮るよ。	음… 설정 끝났다. 준비됐지? 찍는다.	Okay... It's set up. Get ready—it's going to take a picture.						0
121	读秒声开始，肴快步跃到我身边，右手轻挽着我的臂弯，左手比出俏皮的剪刀手。	讀秒聲開始，肴快步躍到我身邊，右手輕挽著我的臂彎，左手比出俏皮的剪刀手。	カウントダウンがはじまると、肴は急いで私に駆け寄り、右手を私の腕に回して、左手でピースサインを作った。	카운트다운이 시작되자, 야오는 빠르게 내 옆으로 뛰어와 오른손으로 내 팔을 살짝 끼고 왼손으로 귀여운 브이 포즈를 취했다.	As the countdown started, Yao quickly bounded over to my side, wrapped her right hand around my arm, and playfully made a peace sign with her left hand.						0
122	清脆的咔嚓声过后，一张相片缓缓从相机中吐出。	清脆的咔嚓聲過後，一張相片緩緩從相機中吐出。	「カシャッ」という軽やかな音のあと、カメラから一枚の写真が吐き出された。	경쾌한 '찰칵' 소리가 들리더니, 한 장의 사진이 천천히 카메라에서 나왔다.	After a crisp "snap," a picture slowly began to emerge from the camera.						0
123	诶？这相片……咋是空白的？	欸？這相片……怎麼是空白的？	え？なにも写ってないけど……	엥? 이 사진… 왜 아무것도 안 나왔어?	Huh? Why is it... blank?						0
124	老式相片都需要一点时间显影，耐心等几分钟吧。	老式相片都需要一點時間顯影，耐心等幾分鐘吧。	古いフィルムは現像するのに時間がかかるんだ。数分ほど待ってみて。	옛날 사진은 현상이 필요해. 몇 분만 기다려 봐.	Old photos like this take some time to develop. Let's be patient and wait a few minutes.						0
125	好奇的她就这么举着照片，迎着日光，观察幸福一点点颗粒化的过程。	好奇的她就這麼舉著照片，迎著日光，觀察幸福一點點顆粒化的過程。	彼女は好奇心旺盛な目でフィルムを太陽にかざして、幸せな画面が徐々に現像される光景を観察した。	호기심 많은 그녀는 사진을 들고 햇빛에 비추며 행복이 점차 뚜렷해지는 과정을 지켜보았다.	Curious, Yao held the picture up, facing the sunlight. She watched as our happy moment slowly came into view.						0
126	当模糊的影像逐渐清晰，勾勒出我们相依的轮廓时，她浅浅笑了。	當模糊的影像逐漸清晰，勾勒出我們相依的輪廓時，她淺淺笑了。	ぼんやりとしていた写真がだんだんとハッキリなってくるとき、彼女は微笑んだ。	희미한 이미지가 점점 선명해지고, 우리가 서로 기대고 있는 실루엣이 드러나자 그녀는 살며시 미소를 지었다.	The blurry image became clearer, revealing the outline of us leaning on each other. Yao smiled softly.						0
127	不知道什么时候，她已经从墙上取下这张照片，拿在手里欣赏。	不知道什麼時候，她已經從牆上取下這張照片，拿在手上欣賞。	いつの間にか、彼女は壁からあの写真を取り外して、じっくり眺めた。	언제부터인지 그녀는 이미 벽에 걸린 사진을 내려 손에 들고 감상하고 있었다.	Before I knew it, she had taken the picture down from her wall and was admiring it.						0
128	这是我们第一次单独合影，也算是我们的第一张全家福吧。	這是我們第一次單獨合影，也算是我們的第一張全家福吧。	これは私たちが撮った初めての2ショットだし、初めての家族写真になるのかな。	이게 우리 둘만 찍은 첫 사진이네. 우리 첫 가족사진이라 할 수도 있겠다~	This is the first picture we took alone. You could say it's our first family portrait too.						0
b-5											0
129	全家福？	全家福？	家族写真？	가족사진?	Family portrait?						0
130	咱们是一家人啊，拍出来的合影当然是全家福！	我們是一家人啊，拍出來的合照當然是全家福！	だって、私たちは家族なんでしょ？	우리는 가족이잖아. 그럼 같이 찍은 사진은 당연히 가족사진이지!	We're a family, so this picture of us is naturally a family portrait!						0
131	那哪里算我们的家呢？你的宿舍，还是我的房间？	那哪裡算我們的家呢？你的宿舍，還是我的房間？	じゃあ、家はどこになるんだ？君の寮？それとも、私の部屋かな？	근데 어디가 우리 집인데? 너의 숙소? 아니면 내 방?	So where's our home? Your room, or mine?						0
132	我故意放慢语速，抛出精心设计后的问题，期待她说出那个令人心醉的回答。	我故意放慢語速，拋出精心設計後的問題，期待她說出那個令人心醉的答案。	私はわざと余裕を持った口調で彼女にそう聞いて、期待した目で彼女の口から飛び出てくる答えを待った。	나는 일부러 말투를 느리게 하며 치밀하게 설계한 질문을 던졌다. 그녀가 들려줄 감미로운 대답을 기대하며.	I purposefully spoke slowly, asking a carefully designed question. I eagerly awaited her intoxicating answer.						0
133	肴慢慢深呼一口气，明亮的眼睛里闪过一丝严肃。	肴慢慢深吐一口氣，明亮的眼睛閃過一絲嚴肅。	肴は深呼吸すると、どこか真面目な目で私のほうを見た。	야오는 천천히 깊게 숨을 들이쉬며, 밝은 눈빛 속에 약간의 진지함을 띠었다.	Yao took a deep, deliberate breath. A faint seriousness gleamed in her bright eyes.						0
134	居然问这么傻瓜的问题……分析员肯定是故意的！	居然問這麼傻瓜的問題……分析員一定是故意的！	バカなことを聞くなんて……あんた、わざとだな？	이렇게 바보 같은 질문을 하다니… 분명 일부러 그러는 걸 거야!	What a dumb question... You're doing it on purpose, Adjutant!						0
135	不过，我还是会好好回答的~	不過，我還是會好好回答的~	まぁ、もちろんちゃんと答えるけどね。	그렇지만 낸 제대로 대답할게~	But I'll still give you a good answer~						0
136	家啊……是不用拘泥于形式的……	家啊……是不用拘泥於形式的……	家はね、形に拘らなくてもいいものなんだ。	집이라는 건 형식에 얽매일 필요 없어…	"Home"... doesn't need to stick to any mold...						0
137	只要有我们两个在的地方，那就是家。	只要有我們兩個在的地方，那就是家。	私たちが一緒に住む場所が、私たちの家なんだ。	우리 둘만 있으면 그곳이 바로 집이야.	Wherever we are is home.						0
138	肴突然认真地看着我，仿佛是想穿过肉体，看到我的灵魂最深处。	肴突然認真地看著我，彷彿想穿過肉體，看到我的靈魂最深處。	肴は私の魂まで見透かすような視線で私を見つめた。	야오는 갑자기 진지한 눈빛으로 나를 바라보았다. 마치 내 육체를 뚫고 내 영혼 깊은 곳까지 들여다보려는 듯이.	Yao suddenly looked at me earnestly. It was like she wanted to see through my skin into the deepest part of my soul.						0
139	无论你今后身在何方，无论你是否还留在这个世界。	無論你今後身在何方，無論你是否還留在這個世界。	あんたがどこにいたって、どの世界に留まっていても……	네가 미래에 어디에 있든, 네가 이 세상에 남아 있든 없든,	No matter where the future takes you, whether you stay in this world or not...						0
140	哪怕身份、名字发生翻天覆地的改变……我都会在家里等你。	就算身分、名字發生翻天覆地的改變……我都會在家裡等你。	たとえ立場や名前が変わってしまっても、私は家であんたを待ってるから。	심지어 신분과 이름이 완전히 바뀌더라도… 나는 집에서 널 기다릴 거야.	Even if your identity or name completely changes... I'll be waiting for you at home.						0
141	无论多远的距离，都不会让我们分离。	無論多遠的距離，都不會讓我們分開。	どんなに遠く離れていても、私たちの心はずっと一緒だから。	아무리 먼 거리도 우리를 갈라놓지 못해.	No matter how far the distance, it will never separate us.						0
b-6											0
142	我也不会从你身边离开	我也不會從你身邊離開。	私も君から離れないさ	나도 네 곁에서 떠나지 않을 거야.	I won't leave your side.						0
143	好了好了……	好了好了……	はいはい……	알겠어…	Alright...						0
144	从现在起，禁止说打岔的话，注意力都放到恒约仪式上来！	從現在起，禁止說打岔的話，注意力都放到恆約儀式上來！	今から、本題に戻るよ！今一番大事なのは誓約の儀式だから！	지금부터는 딴소리 금지! 정신 집중하고, 지금 중요한 건 언약 의식이야!	Starting now, no more interruptions! We need to stay 100% focused on the Covenant ceremony!						0
145	让我看看下一项是……	讓我看看下一項是……	さて、次に決めなきゃいけないことは……	어디 보자, 다음 항목은…	Let me see what's next on the agenda...						0
146	平静又寻常的一天。	平靜又尋常的一天。	ありふれた一日。	평화롭고도 평범한 하루였다.	It was a peaceful, ordinary day.						0
147	因为各种原因，我们回忆起过往的种种。	因為各種原因，我們回憶起過往的種種。	いろんなきっかけから、私たちは昔の出来事を振り返った。	여러 가지 이유로 우리는 과거의 여러 순간들을 떠올렸다.	Spurred on by various reasons, we reminisced about the past.						0
148	窗外的阳光温柔地洒进来，给一切镀上了一层温暖的色彩。	窗外的陽光溫柔地灑進來，為一切鍍上了一層溫暖的色彩。	窓から差し込んでくる優しい日差しはすべてを金色に彩った。	창밖으로 부드러운 햇살이 들어와 모든 것에 따스한 색채를 입혔다.	The sunlight outside gently shined through the window, soaking everything in warmth.						0
149	那些最初的心动、温暖的依偎、相守一生的承诺……	那些最初的心動、溫暖的依偎、相守一生的承諾……	最初のときめきも、暖かい寄り添いも、一生一緒にいようという約束も……	처음의 설렘, 따뜻한 의지, 평생을 함께하겠다는 약속…	Those first heartbeats, warm embraces, and promises to be together for eternity...						0
150	都在此刻变得格外清晰。	都在此刻變得格外清晰。	この瞬間、くっきりと愛の形を取った。	이 모든 것이 이 순간 유난히 또렷하게 다가왔다.	Everything grew even clearer at that moment.						0
