xxx_304360038	A	A	A	A	A	A	A	A	A	A	A
82	<span color="#FDAE6FFF">分析员的小狮子</>\n……昨天的事情，谢谢了。	<span color="#FDAE6FFF">分析員的小獅子</>\n……昨天的事情，謝謝了。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n……昨日のこと、感謝するわ。	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n…어제 일은 고마웠어.	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\n...Thanks for yesterday.						0
77	<span color="#FDAE6FFF">分析员的小狮子</>\n你还记得我的名字？	<span color="#FDAE6FFF">分析員的小獅子</>\n你還記得我的名字？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nあたしの名前、覚えてくれてた？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n혹시 내 이름 기억해?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nYou remember my name?						0
78	——12:19——	——12:19——	——12：19——	——12:19——	——12:19——						0
79	<span color="#91BBFFFF">最喜欢的人</>\n嗯，你在加我的备注上写了。	<span color="#91BBFFFF">最喜歡的人</>\n嗯，你在加我的備註上寫了。	<span color="#91BBFFFF">大好きな人</>\n友だち追加するときのメッセージに書いてあるしな。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n응, 비고란에 저장해뒀어.	<span color="#91BBFFFF">My Favorite Person</>\nYeah. You put it in the friend request note.						0
80	<span color="#FDAE6FFF">分析员的小狮子</>\n……	<span color="#FDAE6FFF">分析員的小獅子</>\n……	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n……	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n……	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\n...						0
81	<span color="#91BBFFFF">最喜欢的人</>\n不过就算没有备注，其实也能猜到，你头像的小狮子就和你一样。	<span color="#91BBFFFF">最喜歡的人</>\n不過就算沒有備註，其實也能猜到，你頭像的小獅子就和你一樣。	<span color="#91BBFFFF">大好きな人</>\nまあ、それがなくともわかるよ。アイコンのライオン。君とそっくりだ。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n근데 비고란에 저장을 안 했어도 누군지 맞출 수 있을 거 같아, 프로필 사진의 사자가 너랑 똑같이 생겼거든.	<span color="#91BBFFFF">My Favorite Person</>\nBut even without the note, I would've guessed. Your little lioness avatar looks just like you.						0
83	——13:43——	——13:43——	——13：43——	——13:43——	——13:43——						0
84	<span color="#91BBFFFF">最喜欢的人</>\n嗯。也谢谢你。	<span color="#91BBFFFF">最喜歡的人</>\n嗯。也謝謝你。	<span color="#91BBFFFF">大好きな人</>\n私のほうこそ、ありがとう。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n나도 고마웠어.	<span color="#91BBFFFF">My Favorite Person</>\nNo problem. And thank you, too.						0
85	<span color="#FDAE6FFF">分析员的小狮子</>\n谢我？为什么？	<span color="#FDAE6FFF">分析員的小獅子</>\n謝我？為什麼？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nなんであんたがお礼を言うのよ？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n고마웠다고? 왜?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nThank me? For what?						0
86	<span color="#FDAE6FFF">分析员的小狮子</>\n隔了这么久才回复，你很忙？	<span color="#FDAE6FFF">分析員的小獅子</>\n隔了這麼久才回復，你很忙？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nなんで今まで返事してこなかったわけ？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n왜 이렇게 늦게 답장해, 많이 바빴어?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nTook you a while to reply. You busy?						0
87	<span color="#91BBFFFF">最喜欢的人</>\n抱歉，灾害在扩散，还有很多事情要处理。	<span color="#91BBFFFF">最喜歡的人</>\n抱歉，災害在擴散，還有很多事情要處理。	<span color="#91BBFFFF">大好きな人</>\nすまない。被害が拡大していて、対応しなければいけないことが多いんだ。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n미안, 재해가 확산 중이라서 처리할 일이 많거든.	<span color="#91BBFFFF">My Favorite Person</>\nSorry. The disaster's still spreading... There's a lot to handle.						0
88	<span color="#91BBFFFF">最喜欢的人</>\n现在恢复元气了吗？	<span color="#91BBFFFF">最喜歡的人</>\n現在恢復元氣了嗎？	<span color="#91BBFFFF">大好きな人</>\n調子は戻ったか？	<span color="#91BBFFFF">가장 좋아하는 사람</>\n에너지 충전은 좀 했어?	<span color="#91BBFFFF">My Favorite Person</>\nFeeling better now?						0
89	<span color="#FDAE6FFF">分析员的小狮子</>\n……昨天的我果然很难看吧，妆都花掉了，口红也被抹得乱七八糟。	<span color="#FDAE6FFF">分析員的小獅子</>\n……昨天的我果然很難看吧，妝都花掉了，口紅也被抹得亂七八糟。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n……昨日のあたし、醜かったでしょう？メイクは落ちてたし、口紅も取れちゃって……	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n… 어제 내 모습 엄청 못생겼었지, 화장도 다 지워지고, 입술도 엉망진창이었잖아.	<span color="#FDAE6FFF">Adjutant's Little Lioness</>\n...I must've looked awful yesterday. My makeup was a mess, and my lipstick was all over the place.						0
90	<span color="#91BBFFFF">最喜欢的人</>\n我还是那句话。	<span color="#91BBFFFF">最喜歡的人</>\n我還是那句話。	<span color="#91BBFFFF">大好きな人</>\n私からの返事は変わらない。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n내 대답은 여전해.	<span color="#91BBFFFF">My Favorite Person</>\nI told you yesterday, and I'll say it again.						0
91	<span color="#91BBFFFF">最喜欢的人</>\n很闪耀。	<span color="#91BBFFFF">最喜歡的人</>\n很閃耀。	<span color="#91BBFFFF">大好きな人</>\n昨日の君は、最高に輝いていた。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n정말 눈부셨어.	<span color="#91BBFFFF">My Favorite Person</>\nYou were shining.						0
92	<span color="#FDAE6FFF">分析员的小狮子</>\n……哼，那是你没见过我真正闪耀的样子才会这样想。	<span color="#FDAE6FFF">分析員的小獅子</>\n……哼，那是你沒看過我真正閃耀的樣子才會這樣想。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nふん……。そう感じたのは、私の本当の輝きを知らないからよ。	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n…흥, 그건 나의 진짜 눈부신 모습을 못 봐서 그런 거야.	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\n...Hmph, that's only because you haven't seen me at my best yet.						0
93	<span color="#91BBFFFF">最喜欢的人</>\n哈哈。	<span color="#91BBFFFF">最喜歡的人</>\n哈哈。	<span color="#91BBFFFF">大好きな人</>\nははは。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n하하.	<span color="#91BBFFFF">My Favorite Person</>\nHaha.						0
94	<span color="#FDAE6FFF">分析员的小狮子</>\n可恶，你笑什么。狮子叉腰.jpg	<span color="#FDAE6FFF">分析員的小獅子</>\n可惡，你笑什麼。獅子叉腰.jpg	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n何笑ってるのよ！スタンプ「牙をむくライオン」	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n쳇, 왜 웃어. 토라진 사자.jpg	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nHey! What's so funny? [Lioness Hands on Hips JPG]						0
95	<span color="#91BBFFFF">最喜欢的人</>\n那大概只是闪耀和更闪耀的区别。	<span color="#91BBFFFF">最喜歡的人</>\n那大概只是閃耀和更閃耀的差別。	<span color="#91BBFFFF">大好きな人</>\nまあ、輝きの程度なんて些細なことだ。君はいつだって輝いているよ。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n그래봤자 눈부심과 조금 더 눈부심의 차이 아닐까?	<span color="#91BBFFFF">My Favorite Person</>\nPerhaps the only difference is that you shine even more brightly at your best.						0
96	芬妮凝视这段文字，直到黑屏映照出一张烧红的脸颊，才重新将终端唤醒。	芬妮凝視這段文字，直到黑畫面映照出一張燒紅的臉頰，才重新將終端喚醒。	ファニーの視線はその1行のコメントに釘づけにされた。長い間動かされなかった端末が自動的にスリープモードに入る。真っ黒になった画面に自分の赤くなった顔が映し出されたのを見て、彼女はようやくはっとした。	페니는 이 문구를 빤히 쳐다보다가, 화면이 꺼지면서 붉은 얼굴이 검정 화면에 비치자 그제야 다시 단말기 화면을 깨웠다.	Fenny stared at the messages until her screen dimmed and timed out, reflecting the flush on her cheeks. She quickly tapped the terminal to reactivate it.						0
97	——16:23——	——16:23——	——16：23——	——16:23——	——16:23——						0
98	<span color="#91BBFFFF">最喜欢的人</>\n你喜欢什么颜色？	<span color="#91BBFFFF">最喜歡的人</>\n你喜歡什麼顏色？	<span color="#91BBFFFF">大好きな人</>\n君の好きな色は？	<span color="#91BBFFFF">가장 좋아하는 사람</>\n무슨 색을 가장 좋아해?	<span color="#91BBFFFF">My Favorite Person</>\nWhat's your favorite color?						0
99	<span color="#FDAE6FFF">分析员的小狮子</>\n颜色？	<span color="#FDAE6FFF">分析員的小獅子</>\n顏色？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n色？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n색깔?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nColor? Why?						0
100	<span color="#91BBFFFF">最喜欢的人</>\n给你个惊喜。	<span color="#91BBFFFF">最喜歡的人</>\n給你個驚喜。	<span color="#91BBFFFF">大好きな人</>\nちょっとしたサプライズを用意した。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n서프라이즈를 준비해 줄게.	<span color="#91BBFFFF">My Favorite Person</>\nI've got a surprise for you.						0
101	<span color="#FDAE6FFF">分析员的小狮子</>\n那你什么时候有空。	<span color="#FDAE6FFF">分析員的小獅子</>\n那你什麼時候有空。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nそれで、いつあんたに会えるのよ？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n그럼 언제 시간 돼?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nWhen are you free?						0
102	<span color="#91BBFFFF">最喜欢的人</>\n过两天吧，我来找你。	<span color="#91BBFFFF">最喜歡的人</>\n過兩天吧，我來找你。	<span color="#91BBFFFF">大好きな人</>\n近いうちに、こっちから行くよ。	<span color="#91BBFFFF">가장 좋아하는 사람</>\n나중에 내가 널 찾아갈게.	<span color="#91BBFFFF">My Favorite Person</>\nIn a couple of days. I'll come find you.						0
103	——08:11——	——08:11——	——08：11——	——08:11——	——08:11——						0
104	<span color="#FDAE6FFF">分析员的小狮子</>\n在吗？我还有个问题想问你。	<span color="#FDAE6FFF">分析員的小獅子</>\n在嗎？我還有個問題想問你。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n今時間ある？ちょっと聞きたいことがあるの。	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n바빠? 물어보고 싶은 게 있는데.	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nHey, you there? I've got another question for you.						0
105	——13:11——	——13:11——	——13：11——	——13:11——	——13:11——						0
106	<span color="#FDAE6FFF">分析员的小狮子</>\n？这么忙吗？	<span color="#FDAE6FFF">分析員的小獅子</>\n？這麼忙嗎？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nそんなに忙しいわけ？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n그렇게 바빠?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nHello? That busy, huh?						0
107	——20:19——	——20:19——	——20：19——	——20:19——	——20:19——						0
108	<span color="#FDAE6FFF">分析员的小狮子</>\n你还没有回我的话。	<span color="#FDAE6FFF">分析員的小獅子</>\n你還沒回我的話。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nどうかしたの？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n아직까지 답장 안 해줬어.	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nYou still haven't gotten back to me.						0
109	——11:22——	——11:22——	——11：22——	——11:22——	——11:22——						0
110	<span color="#FDAE6FFF">分析员的小狮子</>\n不是说了今天要来找我吗？你人呢？	<span color="#FDAE6FFF">分析員的小獅子</>\n不是說了今天要來找我嗎？你人呢？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\n今日来るって言ってたでしょう？どこ行ってたのよ？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n오늘 나 찾아온다고 하지 않았어? 어디야?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nYou said you'd come see me today. Where are you?						0
112	——18:53——\n\n你撤回了一条消息。	——18:53——\n\n你撤回了一則訊息。	——18:53——\n\nあなたが１通のメッセージを撤回しました。	——18:53——\n\n삭제된 메시지입니다.	——18:53——\n\nYou've recalled a message.						0
113	<span color="#FDAE6FFF">分析员的小狮子</>\n我会等你。	<span color="#FDAE6FFF">分析員的小獅子</>\n我會等你。	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nいつまでも待ってるわ。	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n기다릴게.	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nI'll wait for you.						0
114	芬妮的指尖划过屏幕，按在屏幕的轻柔力度好像在自己的心脏一点点划过，带来些许有些疼痛的触动。被分析员从会场救出后，她经历了什么呢？	芬妮的指尖劃過螢幕，按在螢幕的輕柔力度好像在自己的心臟一點點劃過，帶來些許有些疼痛的觸動。被分析員從會場救出後，她經歷了什麼呢？	画面をスライドするたびに、ファニーの心は傷ついた。分析員の手により、あの会場から救出されたあと、一体何があったのだろう？	페니는 손가락으로 화면을 드래그할 때마다 마치 자신의 심장을 손가락으로 긁는듯한 고통이 느껴졌다. 분석가에게 구출된 후, 그녀에게 대체 무슨 일이 있었던 것일까?	Fenny's fingers lightly traced the screen, each swipe stirring a slight ache in her heart. After the Adjutant rescued her from the rubble, what had she gone through?						0
115	被分析员救出来后……我再次醒来好像就是躺在医院的病床上了……	被分析員救出來後……我再次醒來好像就是躺在醫院的病床上了……	分析員に助けられた後……目が覚めたら、病室のベッドにいた……	분석가에게 구출되고 나서… 다시 깨어났을 때는 이미 병원의 침대 위였던 거 같아…	After he saved me... the next thing I remember is waking up in a hospital bed.						0
116	昏过去之前，因为是在分析员格外可靠的怀抱里，所以很安心，可醒来的时候……却像是从一场噩梦逃离。	昏過去之前，因為是在分析員格外可靠的懷抱裡，所以很安心，可醒來的時候……卻像是從一場噩夢逃離。	気を失う前は、彼の腕の中にいて、安心して眠りに落ちた……けれど、目が覚めると彼がそばにいなくて、まるで酷い悪夢を見ているような気持ちだった。	기절하기 전에 분석가의 믿음직한 품속이라서 안심했는데, 깨어나서 보니… 마치 악몽에서 깨어난 듯한 느낌이었어.	I felt so safe in his arms before I passed out. But when I woke up... it felt like I'd just escaped a horrible dream.						0
117	还好……那时的我没有我想象的那么狼狈。	還好……那時的我沒有我想像的那麼狼狽。	まあ……あの時の自分は、想像していたよりはマシな状態だったけどね。	다행히도… 그 당시의 난 생각했던 거보다 그렇게 만신창이는 아니었어.	But I didn't look as bad as I imagined... so, silver lining.						0
118	她才从病床惊醒时，医护人员好像就看穿她的想法，送来了一面镜子。镜子照出来的是一张娇艳的脸，嘴唇不是苍白色，好好挂着唇妆，只是稍微有些花。	她才從病床驚醒時，醫護人員好像就看穿她的想法，送來了一面鏡子。鏡子照出來的是一張嬌豔的臉，嘴唇不是蒼白的顏色，好好掛著唇妝，只是稍微有點花。	ファニーが目を覚ました後、気の利いた医療スタッフはすぐに鏡を持ってきた。鏡の中に映った顔には傷ひとつついていない。昏睡していたせいか、顔色が少し悪いだけだ。	그녀가 병상에서 놀라 일어났고, 의료 직원은 그녀의 생각을 읽은 듯 거울을 건네줬다. 거울 속에는 아리따운 얼굴이 비추어졌다, 입술도 창백하지 않고 화려한 색이긴 했지만 화장도 되어있었다.	When she jolted awake in the hospital bed, it was as if the nurses had read her mind. They handed her a mirror, and in it, she saw her radiant reflection — her lipstick still perfectly in place, though slightly smudged.						0
119	看着镜子里依旧光彩照人的自己冷静下来后，她想起烙印在心中的沉稳身影，脑中好像有个声音促使她去靠近，于是想方设法拿到了分析员的通讯号码。	看著鏡子裡依舊光彩照人的自己冷靜下來後，她想起烙印在心中的沉穩身影，腦中好像有個聲音促使她去靠近，於是想方設法拿到了分析員的通訊號碼。	自分の輝きが損なわれていないことを確認して、彼女は安堵した。自信を取り戻した後、彼女はすぐに自分を救った分析員のことを思い出した。分析員の勇姿に強く心を惹かれた彼女は無理を通して、スタッフから分析員の連絡先を聞き出した。	거울 속 여전히 아름다운 본인의 모습을 확인한 후, 그녀는 마음속 깊은 곳에 자리 잡은 어두운 그림자를 떠올렸고, 머릿속에서는 누군가 계속 가까이 가라고 속삭이는 듯했다. 그래서 그녀는 수단과 방법을 가리지 않고 분석가의 번호를 알아냈다.	Reassured that she still looked radiant, she couldn't help but think of that reliable figure etched into her memory. A voice inside urged her to get closer to him. Eventually, she managed to get his contact info.						0
120	本来以为否极泰来的自己将拥有从未接触过的恋情，可结果却是……	原本以為否極泰來的自己將擁有從未接觸過的戀情，但結果卻是……	しかし、彼女が期待していた恋は訪れなかった……	그녀는 고생 끝에 낙이 올 거라고 생각했고, 한 번도 가져보지 못한 사랑이라는 감정을 얻을 수 있을 거라 생각했다, 하지만 결과는…	She thought, maybe this was it — her luck had finally turned, and a life-changing romance was within reach. But instead...						0
121	他消失的第一天	他消失的第一天	彼が消えてから、一日目——	그가 사라진 첫째 날	The first day he was gone...						0
122	请问你是？	請問你是？	どちら様ですか？	누구시죠?	Excuse me, Miss, who are you?						0
123	我想知道，playername的去向。	我想知道，playername的去向。	playernameはどこ？	playername의 행방을 알고 싶어.	I want to know where playername is.						0
124	他去了哪里？为什么我联系不上他了？	他去了哪裡？為什麼我聯絡不上他了？	彼の連絡先なのに、なんで知らない人が出るのよ？	어디로 간 거지? 왜 연락이 안 되는 거야?	Where did he go? Why can't I reach him?						0
125	…抱歉，我们无可奉告。	……抱歉，我們無可奉告。	申し訳ございません。それについて説明することはできません。	…죄송합니다, 알려드릴 수 있는 게 없습니다.	...That's confidential, I'm sorry.						0
126	不过，如果不出意外，再过几天你应该能收到他的联系。	不過，如果不出意外，再過幾天你應該能收到他的聯絡。	ですが、あと数日もすれば、彼から折り返しの連絡が来るでしょう。	하지만 큰 이변이 없으면 며칠 뒤면 연락을 받으실 수 있을 겁니다.	But if all goes well, you should hear from him in a few days.						0
127	嗯，我会等。	嗯，我會等。	わかったわ。待ってるって伝えて。	응, 기다릴게.	Fine, I'll wait.						0
128	他消失的第三天	他消失的第三天	彼が消えてから、三日目——	그가 사라진 셋째 날	The third day he was gone...						0
129	他回来了吗？	他回來了嗎？	playernameはまだ戻ってこないの？	혹시 돌아왔어?	Has he come back?						0
130	……	……	……	……	...						0
131	他是去执行什么特殊任务了吧。	他是去執行什麼特殊任務了吧。	何か特殊な任務に行ったのよね？	특수 임무를 수행하러 간 거잖아.	He's on some special mission, isn't he?						0
132	是任务发生什么意外了吗？	是任務發生什麼意外了嗎？	任務中に何かあったの？	임무 수행 중에 무슨 사고라도 난 거야?	Did something go wrong with it?						0
133	抱歉……	抱歉……	申し訳ございませんが、それは……	죄송합니다…	Sorry...						0
134	他消失的一周	他消失的一週	彼が消えてから、一週間——	그가 사라지고 난 일주일 후	One week after he was gone...						0
135	我想要见那个女人。	我想要見那個女人。	あの女に会わせて。	그 여자를 좀 만나봐야겠어.	I want to see that woman.						0
136	那个女人？	那個女人？	どなたのことでしょう？	누구를 말씀하시는 거죠?	Which woman?						0
137	陶。应该是这个名字吧……我记得。她来找过我。	τ。應該是這個名字吧……我記得。她來找過我。	τ（タオ）……だったっけ？前に一度、会ったことがあるわ。	τ, 아마도 τ라는 이름이었는데… 그 여자가 날 찾아온 적도 있어.	τ. I think that's her name... I remember her. She came to see me once.						0
138	你是说……陶董……？	你是說……τ董……？	理事のτ（タオ）さん、ですか？	τ 이사님을… 말씀하시는 건가요?	You mean... Director τ?						0
139	或许吧。无所谓她叫什么，反正我要见她。她说过能给我力量。	或許吧。無所謂她叫什麼，反正我要見她。她說過能給我力量。	肩書きなんてどうだっていい。とにかく会わせて。彼女は、力をくれると言った。	그 여자 이름이 뭐든, 그 여자를 좀 봐야겠어. 나에게 힘을 줄 수 있다고 했거든.	Maybe. I don't care what her title is, I just need to see her. She said she could give me power.						0
140	不管是什么乱七八糟的东西……我都需要。	不管是什麼亂七八糟的東西……我都需要。	それがどんな力であっても……あたしは手に入れる。	그게 뭐가 됐든… 받아야겠어.	Whatever it is... I'll take it.						0
141	她没有得到冠军。	她沒有得到冠軍。	彼女は優勝できなかった。	그녀는 챔피언이 되지 못했다.	She didn't win the championship.						0
142	本来以为会得到一份比冠军更加珍贵的礼物，可在一切开始前就被夺走了。	本來以為會得到一份比冠軍更珍貴的禮物，可在一切開始前就被奪走了。	かわりに、もっと尊いものを手に入れたと思ったけれど、それも始まる前に潰えた。	챔피언보다 더 귀한 선물을 받을 수 있을 줄 알았지만, 모든 게 시작하기도 전에 빼앗겨버렸다.	She thought she'd receive something even more precious than a title, but it was snatched away before anything could start.						0
143	明明……约好的，可你还什么都没做。	明明……約好的，可你還什麼都沒做。	約束……したのに。まだ何もしていないじゃない。	분명… 약속했잖아, 근데 왜 아직 아무 소식이 없는 거야.	We had a deal... but you were gone before we could do anything.						0
144	救了本小姐，将我从瓦砾中拉出来，见过本小姐那样狼狈的一面，还没有见证我的闪耀，被我的魅力征服，就想这么……逃掉吗？	救了本小姐，將我從瓦礫中拉出來，見過本小姐那樣狼狽的一面，還沒有見證我的閃耀，被我的魅力征服，就想這麼……逃掉嗎？	あの瓦礫の下からあたしを助け出して、あたしのみっともない姿を見ておいて……まだあたしの輝きを見てないのに、まだあたしの魅力に骨抜きにされてないのに……そのまま逃げるつもり？	이 몸을 폐허에서 꺼내서 구해주고, 나의 처량한 모습을 봤으면서, 나의 눈부신 모습도 못 보고, 나의 매력을 느껴보지도 못했으면서, 이렇게… 도망가 버린 거야?	You saved me, pulled me out of the rubble, saw me at my lowest... But before you get the chance to see me shine for real, before I make you fall for me, you think you can just... run away?						0
145	拜托，开什么玩笑？她可是芬妮·戈尔登！绝不可能是什么悲情剧的女主角！	拜託，開什麼玩笑？她可是芬妮·戈爾登！絕不是什麼悲情劇的女主角！	ファニー・ゴールデンがそれを許すはずがない。彼女は悲劇のヒロインになんかならない。	제발, 장난치지 마! 난 페니 골든이야! 비련의 여주인공 따위가 아니란 말이야!	That's not funny! She's Fenny Golden! She's no weepy damsel in distress waiting to be saved by a man.						0
146	所以……	所以……	だから……	그래서…	So...						0
147	所以……其实不会有人知道吧。	所以……其實不會有人知道吧。	だから……知っている人は少ないかもしれないが……	그래서… 사실은 아무도 알지 못할 것이다.	So... maybe no one will ever truly understand.						0
148	她的争强好胜，不是想要赢过里芙。	她的爭強好勝，不是想要贏過里芙。	彼女が負けず嫌いなのは、別にリフに勝ちたいからではない。	그녀의 강한 승부욕은 리브를 이기기 위해서가 아니었다.	Her fierce desire to win was never just about beating Lyfe.						0
149	她只是想要赢回本来就属于自己的。只是想要……重新拥有他。	她只是想要贏回本來就屬於自己的。只是想要……重新擁有他。	ただ、自分の幸せを取り戻したいだけなのだ。ただ……もう一度彼の隣に立ちたいだけだ。	그녀는 원래 자신의 것이었던 것을 되찾고 싶었던 것이다. 단지… 그를 다시 갖고 싶었던 것이다.	She only wanted to reclaim what was rightfully hers. All she ever wanted... was to have him by her side again.						0
150	……有谁能……	……有誰能……	……誰か……	…누구…	...Can anyone...						0
151	……有谁能听得到吗？！	……有誰能聽得到嗎？！	……誰か、私の声が聞こえるか……！？	…누구 없어?!	...Can anyone hear me!?						0
152	……龙舌兰……凯茜娅……望，莫罕达斯……任何人！	……龍舌蘭……凱茜婭……望，莫罕達斯……任何人！	……アガベ……カーシア……ノゾム、ムハンダス……誰でもいい！	…아가베…캐시아…노조미, 모한다스… 아무도 없어?	...Agave... Katya... Nozomi, Modak... anyone!						0
153	求求你们……去心流园……保护好里芙……和芬妮……！	求你們……去心流園……保護好里芙……和芬妮……！	頼む……フローガーデンに行って……リフと……ファニーを守ってくれ！	부탁할게… 마음의 정원에 가서… 리브와… 페니를 지켜줘…!	Please... go to Heartflow Garden... protect Lyfe... and Fenny...!						0
154	——分析员？！	——分析員？！	……分析員！？	…분석가?!	Adjutant!?						0
155	在新恒提罗，听到分析员声音的时候，还在治疗舱里沉睡的芬妮，其实也被勾起了几年前的回忆，被唤醒了几年前的恐惧，几年前一直积蓄的……怒气。	在新恆提羅，聽到分析員聲音的時候，還在治療艙裡沉睡的芬妮，其實也被勾起了幾年前的回憶，被喚醒了幾年前的恐懼，幾年前一直積蓄的……怒氣。	ニューガントラで分析員の声を聞いた時、治療カプセルの中にいたファニーは、数年前に感じた恐怖と、蓄積されてきた怒りが込み上げていた。	뉴헨틸로에서 분석가의 목소리를 들었을 때, 치료 캡슐 속에서 깊은 잠에 빠졌던 페니도 사실은 몇 년 전의 기억을 떠올랐고, 몇 년 전의 공포와 몇 년 동안 축적되어 온… 분노가 되살아났다.	In New Hentiro, the sound of the Adjutant's voice pierced through Fenny's slumber in the treatment pod, pulling her back to the memories of years past. It dredged up long-buried fears, and... the resentment that had been festering within her.						0
156	我不会再失去他……！	我不會再失去他……！	もう二度と、失いたくない……！	두 번 다시는 그를 잃지 않을 거야…!	I will not lose him again...!						0
157	把分析员，还给我……！！	把分析員，還給我……！！	分析員を……返せ！！	분석가를 나에게 돌려줘…!!	Give my Adjutant back to me...!!						0
158	……那天的她，可是带着积攒比三年还要久的愤怒，一口气从沉重的意识渊底脱出！	……那天的她，可是帶著累積比三年還要久的憤怒，一口氣從沉重的意識淵底脫出！	あの日の彼女は、三年分の怒りを力に変えて、意識の底から抜け出した。	…그날의 그녀는 3년 동안 참아온 화보다 더 많은 분노를 느꼈고, 단숨에 의식 깊은 곳에서 빠져나올 수 있었다.	That day, she surged from the depths of her heavy slumber, fueled by a rage that had simmered for more than three years!						0
159	思绪从有些遥远的地方转过一圈，芬妮才按捺下充斥灵魂的情感重新回归现实。	思緒從有些遙遠的地方轉過一圈，芬妮才按捺下充斥靈魂的情感重新回歸現實。	ファニーは込み上げる感情をなんとか抑えて、意識を現実に引き戻す。	감정은 먼 곳을 한 바퀴 돌고 나서야, 페니는 영혼이 가득 찬 감정을 억누르고 현실로 돌아올 수 있었다.	Her thoughts, having circled back from distant memories, finally returned to the present as she calmed the storm within her soul.						0
160	她的目光，看向收藏记录的最后两段对话——三年时光过去，她与从空间站返回的分析员重逢后，第一次的通讯交流。	她的目光，看向收藏紀錄的最後兩段對話——三年時光過去，她與從太空站返回的分析員重逢後，第一次的通訊交流。	そして、ブックマークページの最後にある2行のチャットを読み返した。それは、三年の月日を経て、ようやく宇宙ステーションから帰還した分析員と交わした、最初のやり取り。	그녀는 시선을 즐겨찾기 기록의 마지막 대화 기록으로 돌렸다… 3년이라는 시간이 흘러, 우주정거장에서 돌아온 분석가와 재회하고 나서 첫 번째 대화 내용이다.	Her eyes fell on the last two saved chats — the first exchange between her and the Adjutant after his return from Mistilteinn Station, three long years later.						0
161	<span color="#FDAE6FFF">分析员的小狮子</>\n喂，你还记得我吗？	<span color="#FDAE6FFF">分析員的小獅子</>\n喂，你還記得我嗎？	<span color="#FDAE6FFF">分析員のライオンちゃん</>\nあたしのこと、覚えてる？	<span color="#FDAE6FFF">분석가의 리틀 라이언</>\n이봐, 내가 누군지 알겠어?	<span color="#FDAE6FFF">The Adjutant's Little Lioness</>\nHey, do you remember me?						0
