xxx_198747837	A	A	A	A	A	A	A	A	A	A	A
124	没有什么好道歉的，晴。	沒有什麼好道歉的，晴。	謝る必要はない、晴。	사과할 필요 없어요, 하루.	There's nothing to apologize for, Haru.						0
125	失去重要的亲人，会感到悲伤是再正常不过的事哦。	失去重要的親人，會感到悲傷是再正常不過的事喔。	大切な家族を失って悲しくなるのは当たり前だ。	소중한 가족을 잃고 슬퍼하는 건 너무나 당연한 일이잖아요.	Losing a loved one is bound to hurt. It's perfectly normal to feel sad.						0
126	可是……我是您的剑，我不应该……	可是……我是您的劍，我不應該……	でも、分析員の剣でありながら、こんなことを……	하지만… 너의 검으로서, 이러면 안 되는데…	But... I'm your blade. I shouldn't...						0
127	晴还是跟过去一样，无论什么时候，都这么喜欢较真……	晴還是跟過去一樣，無論什麼時候，都這麼喜歡較真……	君はいつになっても、真面目だな……	하루는 정말 여전하네요. 이런 상황에서도 그렇게 진지하다니…	You haven't changed, Haru. Always so hard on yourself.						0
128	即便再锋利的剑，也会有疲惫的时候，也是可以贪慕剑鞘的温暖的啊。	即便再鋒利的劍，也會有疲憊的時候，也是可以貪慕劍鞘的溫暖的啊。	剣がどんなに鋭くても、疲れるときはある。そんな時は、鞘の温もりに甘えてもいいんだ。	아무리 날카로운 검이라도 지칠 때가 있고, 검집의 따뜻함을 그리워할 수 있죠.	Even the sharpest blade grows weary and longs for the warm embrace of its scabbard.						0
129	你已经足够坚强了。	你已經夠堅強了。	君は十分に強い。	하루는 이미 충분히 강해요.	You're already very brave.						0
130	所以偶尔脆弱一下也无所谓。	所以偶爾脆弱一下也無所謂。	だから、たまに泣いてもいいんだよ。	그러니까 가끔은 약해져도 괜찮아요.	It's alright to bend a little once in a while.						0
131	分析员……	分析員……	分析員……	분석가…	Adjutant...						0
132	至少在我怀里，就先卸下那些重担吧……	至少在我懷裡，就先卸下那些重擔吧……	少なくとも、私の腕のなかでは、重荷をおろして甘えていいんだ。	적어도 내 품에서는 그 무거운 부담을 내려놓아요…	Just for now, while you're in my arms, set down the weight of your duty.						0
133	因为，即便晴自己重复了无数遍，你是我的剑，但我自己现在却很清楚。	因為，就算晴自己重複了無數遍，你是我的劍，但我自己現在卻很清楚。	君が私の剣だと何遍繰り返し言っても、私にはわかる。	하루가 저의 검이라는 말은 수없이 반복해서 말했지만, 그래도 저는 분명히 알고 있어요.	You keep calling yourself my blade, but I know better.						0
134	现在在我怀里颤抖的，并不是什么冰冷的武器。	現在在我懷裡顫抖的，並不是什麼冰冷的武器。	私の腕のなかで震えている君は冷たい兵器なんかじゃない。	지금 제 품에서 떨고 있는 건 차가운 무기가 아니에요.	What's trembling in my arms isn't some cold, unfeeling weapon.						0
135	而是一个会痛苦，会悲伤，会为父母离去而哭泣的女孩子。	而是一個會痛苦，會悲傷，會為父母離去而哭泣的女孩。	悲しみ、苦しみを感じる、両親の死で泣くような少女だってね。	고통스러워하고, 슬퍼하고, 부모님과의 작별을 슬퍼하며 우는 한 소녀일 뿐이죠.	It's a girl who hurts, who grieves, who cries when she misses her parents.						0
136	呜……	嗚……	うう……	흑…	Uhh...						0
137	爸爸妈妈，也一定希望晴能坦然面对自己的心情吧？	爸爸媽媽，也一定希望晴能坦然面對自己的心情吧？	ご両親も君に、自分の気持ちに素直になってほしいんだろう。	부모님께서도 분명 하루가 자기 감정을 솔직하게 마주하길 바라시지 않을까요?	Wouldn't your parents want you to be true to your feelings?						0
138	呜呜呜…………呜呜呜哇啊……	嗚嗚嗚…………嗚嗚嗚哇啊……	うう…うあああ……	흐으윽… 흐아앙…	*sniff*... *sob*...						0
139	晴，为了至亲之人而流下的眼泪并不可耻……	晴，為了至親之人而流下的眼淚並不可恥……	愛する人のために涙を流すのは、全然恥ずかしいことじゃないから。	하루, 소중한 사람을 위해 흘리는 눈물은 부끄러운 게 아니에요…	Crying for the people you love doesn't make you weak. There's nothing to be ashamed of.						0
140	一直以来，你已经做得非常好了。	一直以來，你已經做得非常好了。	君はこれまでずっと頑張ってきた。	하루는 여태까지 정말 잘 해냈어요.	You've been strong for so long.						0
141	真的，真的非常好了。	真的，真的非常好了。	本当によく頑張ったよ。	정말, 정말 잘했어요.	I'm proud of you, Haru.						0
142	所以，尽情哭泣吧，并不是作为剑……	所以，盡情地哭吧，並不是作為劍……	だから、思う存分泣けばいい。剣としてではなく……	그러니까 마음껏 울어요. 검으로서가 아니라…	So let it out. Cry as loud as you want. Not as my sword...						0
143	而仅仅是作为一个女孩子，尽情哭泣吧。	而是僅身為一個女孩子，盡情哭泣吧。	ただの女の子として、ね。	그저 한 소녀로서, 마음껏 울어요.	But just as a girl... my girl.						0
144	呜呜…………呜……啊……	嗚嗚…………嗚……啊……	う……うう……	흑흑… 흑… 흐아…	*sob*... ahhh... *sob*...						0
145	许久过后，少女的眼泪流尽，但她的身体依旧微微颤抖。她攥紧我那被泪水沾湿的前衣襟，久久不愿松手，好似，在害怕着我会消失在眼前一般……于是，我俯身，给予了她回应。证明，我绝对不会离开的回应……	許久過後，少女的眼淚流尽，但她的身體依舊微微顫抖。她攥緊我那被淚水沾濕的前衣襟，久久不願鬆手，好似，在害怕著我會消失在眼前一般……於是，我俯身，給予了她回應。證明，我絕對不會離開的回應……	涙は尽きても彼女は震え、濡れた襟を握りしめて離さなかった。\n私が消えるのを恐れているかのように。\nだから私は身をかがめ、決して離れないと応えた。	한참이 지나서야 소녀는 마침내 마음을 추슬렀다.	After a long while, Haru's sobs quieted, yet her body still trembled faintly. She clutched the front of my tear-soaked coat, unwilling to let go, as if afraid I might vanish before her eyes. So I leaned down and held her close... showing her, without words, that I would never go.						0
146	在那之后……我们再次踏上归途。	在那之後……我們再次踏上歸途。	しばらくして、私たちは再び出発した。	그리고 우리는 다시 돌아가는 길에 올랐다.	Afterward... with warmth still between us, we began our journey back.						0
147	唔，分析员和晴姐姐怎么现在才出来，不会是背着我们偷偷去做什么色色的事情了吧~	唔，分析員和晴姐姐怎麼現在才出來，不會是背著我們偷偷去做什麼色色的事情了吧~	ちょっと～、分析員も晴姉も遅すぎっ！もしかして……こっそりイチャイチャしてたとかじゃないよねっ？	흠, 분석가랑 하루 언니는 왜 이렇게 늦게 왔어? 설마 우리 몰래 야한 짓이라도 한 건 아니겠지~	Hmm? What took you two so long, Adjutant, Miss Haru? Don't tell me you were off doing something naughty behind our backs~?						0
148	晴的脸颊突然泛起一抹红晕，但很快，她就扬起嘴角。她轻轻挽住我的胳膊，动作自然又亲密，和早上那次手忙脚乱的回应完全不同，此刻的她从容而又淡定。	晴的臉頰突然泛起一抹紅暈，但很快，她就揚起嘴角。她輕輕挽住我的手，動作自然又親密，和早上那次手忙腳亂的回應完全不同，此刻的她從容而又淡定。	晴は顔を赤らめたが、すぐに口元をほころばせた。彼女はそっと自然に私の腕に手を回した。朝の慌てた反応とは違い、今の彼女は落ち着いていた。	하루의 얼굴이 갑자기 발그레해졌다가, 이내 미소를 지었다. 그녀는 자연스럽고 다정하게 내 팔에 팔짱을 끼었고, 아침의 허둥대던 모습과는 달리 지금은 침착하고 평온해 보였다.	A faint blush rose on Haru's cheeks, but it was quickly replaced by a smile. She gently slipped her arm through mine, the movement was natural and intimate, completely unlike her flustered reaction when Mia first teased her. This time, she was composed and at ease.						0
149	……嗯。	……嗯。	....うん。	… 응.	...Mm.						0
150	分析员阁下，出口，已经准备好了。	分析員閣下，出口，已經準備好了。	分析員さん、出口の準備が整いマシタ。	분석가님, 출구가 준비되었습니다.	Adjutant, the exit is ready.						0
151	嗯，让你们久等了。	嗯，讓你們久等了。	ああ。すまない、待たせてしまって。	응, 오래 기다렸지?	Mm. Sorry to keep you waiting.						0
152	既然全员都到齐了……那么就抓紧回去吧。	既然全員都到齊了……那就趕快回去吧。	全員揃ったな。じゃあ帰るか。	이제 모두 모였으니… 빨리 돌아가자.	Now that we're all here, let's head back.						0
153	嗯嗯，大家一起回去吧~	嗯嗯，大家一起回去吧~	うん、みんなで一緒に帰ろう~	응응, 다 같이 돌아가자~	Mhm~ Let's go home~!						0
154	……	……	……	……	...						0
155	我们转身迈向那个连通着现实世界的出口。	我們轉身邁向那個連通著現實世界的出口。	私たちは現実世界に繋がる出口に向かった。	우리는 현실 세계로 이어진 출구를 향해 돌아섰다.	We turned and started toward the exit that would return us to reality.						0
156	但唯独，只有一个女孩子没有跟上来。	但唯獨，只有一個女孩子沒有跟上來。	しかし、ひとりだけがついてこなかった。	하지만 한 소녀는 따라오지 않았다.	But one girl fell behind.						0
157	她悄悄地停下脚步，自以为不会有任何人察觉，但是——	她悄悄地停下腳步，自以為不會有任何人察覺，但是——	こっそり足を止めれば、誰にも気づかれないとでも思ったのだろう――	아무도 눈치채지 못할 거라 생각한듯, 그녀는 살며시 발걸음을 멈췄지만…	She slowed to a stop, hoping no one would notice, until...						0
158	果然……	果然……	やっぱり……	역시…	Ah, I knew it...						0
159	分析员？	分析員？	分析員？	분석가?	Adjutant?						0
160	米娅，你是要留在这里吗？	米婭，你是要留在這裡嗎？	ミア。ここに残るつもりなのか？	미아는 여기 남으려고?	Mia. You're staying, aren't you?						0
161	嘿嘿嘿，被分析员看出来了啊……	嘿嘿嘿，被分析員看出來了啊……	あはは……やっぱりバレたか……	헤헤헤, 분석가한테 들켜버렸네…	Heheh... busted. You're really sharp, Adjutant...						0
162	这种程度的伪装怎么可能骗得过人，天真也要有个限度啊。	這種程度的偽裝怎麼可能騙得過人，天真也要有個限度啊。	その程度でバレないわけないだろ。甘いよ。	그렇게 어설퍼서 누굴 속이려고 그래, 순진한 것도 정도가 있지.	You really thought that bluff would work on me? I expected better from you.						0
163	……	……	……	……	...						0
164	唔……对不起。	唔……對不起。	うーん……ごめんなさい。	으음… 미안해.	Ah... Sorry.						0
165	等等，“要留在这里”是指……	等等，「要留在這裡」是指……	待て。ここに残るって、まさか……	잠깐, '여기 남는다'라는 건…	Wait — "staying"...?						0
166	我明白了，米娅是要留在这里重启恒沙系统吗？	我明白了，米婭是要留在這裡重啟恆沙系統嗎？	ゴウシャシステムを再起動するために、ここに残るというのか？	그렇구나, 미아는 여기 남아서 항사 시스템을 리부팅하려는 거지?	I get it. Mia, you're staying behind to reboot the GANGES system, aren't you?						0
167	晴反应了过来，没错，虽然幕后黑手已经被铲除，但是其造成的破坏并未被修复。	晴反應了過來，沒錯，雖然幕後黑手已經被剷除，但是其造成的破壞並未被修復。	晴も状況を掴めたようだ。確かに黒幕を倒したが、破壊は修復されていない。	하루는 문득 깨달았다. 그렇다. 배후 세력은 제거됐지만, 그들이 파괴한 것들은 아직 복구되지 않았다.	Haru caught on. The mastermind was gone, but the damage remained.						0
168	一切又绕回了起点。	一切又繞回了原點。	すべては振り出しに戻っただけだ。	모든 것이 다시 원점으로 돌아왔다.	We were right back where we started.						0
169	嗯，我刚刚已经和宇迦确认过了。	嗯，我剛剛已經跟宇迦確認過了。	うん、さっきユガと確認したよ。	응, 방금 우카랑 확인했어.	Yeah. I just confirmed it with YUGA.						0
170	现在我是唯一的最高权限者，所以这个任务，必须交由我来完成。	現在我是唯一的最高權限者，所以這個任務，必須交由我來完成。	現在の最高権限者はあたしなの。だからこの任務は……あたしがやるしかないっしょ。	지금은 내가 유일한 최고 권한자라서, 이 임무는 내가 완수해야만 해.	I'm the only one with top clearance left, so... it has to be me.						0
171	难道没有其他方案吗？或者等我们出去后再从长计议。	難道沒有其他方案嗎？或者等我們出去後再從長計議。	ほかに方法はないのか？出てからまた対策を考えるとか。	다른 방법은 없을까? 아니면 같이 나가서 천천히 의논해 보는 건…	Isn't there another way? Couldn't we get out first and figure out a plan?						0
172	抱歉……必须在歧路宇宙完全崩塌前完成重启。	抱歉……必須在歧路宇宙完全崩塌前完成重啟。	残念デスが……歧路宇宙が完全に崩壊する前に、再起動を完了しなければなりマセン。	죄송하지만… 크로스버스가 완전히 붕괴되기 전에 리부팅을 완료해야 합니다.	Apologies... the reboot must be completed before the Divergent Cosmos collapses entirely.						0
173	宇迦摇了摇头。	宇迦搖了搖頭。	ユガは首を横に振った。	우카가 고개를 저었다.	YUGA shook her head.						0
174	否则，所有升格体数据都将永久丢失……	否則，所有升格體資料都將永久遺失……	さもなくば、すべての昇格体データが完全に失われマス……	그렇지 않으면, 모든 승격체 데이터가 영구적으로 손실됩니다…	Otherwise, all transcendent data will be permanently lost...						0
175	的确，她所说的是事实，也是我们不得不面对的问题。	的確，她所說的是事實，也是我們必須面對的問題。	確かに彼女の言う通りで、私たちもこの問題をちゃんと考えなければならない。	그렇다. 그녀의 말은 사실이고, 우리가 직면해야 할 문제이기도 했다.	She was right, and it was the one problem we couldn't bypass.						0
176	怎么这样……	怎麼這樣……	くっ……	어떻게 이럴 수가…	How can this be...?						0
177	哎呀，没关系的没关系的，比起冲进黑洞砍核心什么的，这任务安全多啦！	哎呀，沒關係的沒關係的，比起衝進黑洞砍核心什麼的，這任務安全多了啦！	もう、心配しすぎ～！黒い渦に突っ込んで、コアぶっ壊すとかに比べたら楽勝っしょ～！	에이, 괜찮아, 괜찮아. 블랙홀에 쳐들어가서 코어를 베는 것보다는 이 임무가 훨씬 안전하지!	Pfft, it's nothing! Compared to diving into a black hole and slicing up its core, this job's a walk in the park!						0
178	米娅拍了拍自己的胸脯，用“若无其事”的语气，安慰着我们。	米婭拍了拍自己的胸脯，用「若無其事」的語氣，安慰著我們。	ミアは自分の胸を軽く叩き、ケロッとした様子で私たちを安心させようとした。	미아는 자기 가슴팍을 팡팡 두드리며 '아무렇지도 않은' 말투로 우리를 안심시켰다.	Mia patted her chest, trying to lighten the mood with a breezy tone.						0
179	放心，我现在也算是个天启者了，不过就是十年而已。	放心，我現在也算是個天啟者了，不過就是十年而已。	こう見えてもあたし、立派な覚醒者なんだから、10年なんて余裕余裕！	걱정 마. 나도 이제 나름 계시자라고. 10년만 버티면 되잖아.	Relax~ I'm basically a Manifestation now. Ten years in there? Piece of cake~!						0
180	卡尔帕娜女士能做到的事，作为新恒提罗的继任者，我一定可以做到！	卡爾帕娜女士能做到的事，身為新恆提羅的繼任者，我一定可以做到！	カルパナさんにできるなら、ニューガントラの後継者であるあたしにだってできるっしょ！	칼파나 여사가 하실 수 있는 일이라면, 나도 뉴헨틸로의 계승자로서 반드시 해낼 수 있을 거야!	Lady Kalpana did it once, so as the successor of New Hentiro, I can do it too!						0
181	正好，利用这段时间我也可以好好沉淀一下。	剛好，利用這段時間我也可以好好沉澱一下。	自分磨きのいい機会だよ！	마침 잘됐지. 이참에 나도 차분하게 마음을 정리해 볼 수 있겠어.	Besides, I could use some quiet time to train and reflect.						0
182	没错！就像是《龙球》里主人公在神天殿里修行那样！	沒錯！就像是《龍球》裡主角在神天殿裡修行那樣！	これって、少年漫画の主人公みたいじゃん？	그래! <드래곤 마블> 속 주인공이 신들의 궁전에서 수행하는 것처럼 말이야!	Yup! Like those manga heroes who vanish for years to hone their strength.						0
183	哼哼，十年过后，等出来的时候，我的实力一定会超越所有天启者！	哼哼，十年過後，等出來的時候，我的實力一定會超越所有天啟者！	ふふ～ん♪10年後、ここから出たら、すべての覚醒者よりも強くなってるし！	흐흥, 10년이 지나고 내가 나올 때가 되면, 분명 모든 계시자를 뛰어넘을 만큼 성장해 있을 거야!	That's right! Ten years from now, when I walk out, I'll be the strongest Manifestation of all!						0
184	啊，另外休息的时候，我还可以继续完善演绎桌团，把这次冒险经历都做成新模组~	啊，另外休息的時候，我還可以繼續完善演繹桌團，把這次冒險經歷都做成新模組~	休憩中に、リアルRPGのシナリオに今回の冒険内容を組み入れよっかな！	아, 그리고 쉴 때는 테이블 추리단 시나리오를 보완해 나가도 되겠네. 이번 모험을 새로운 모듈로 만들어보는 거야~	Oh, and during breaks, I'll keep working on Tabletop Expedition. I'll even turn this whole adventure into a brand-new expansion~!						0
185	不过，可能还要增加些特殊的细节，总之需要补充的内容还真不少~	不過，可能還要增加點特殊的細節，總之需要補充的內容還真不少~	いろいろと細かいところを書き足さないといけないけどね～	물론 특별히 디테일한 부분도 좀 추가해야겠지. 이렇게 보니 보충할 내용이 정말 많다~	Of course, I'll have to cook up some special rules. That's gonna be a ton of work~						0
186	拯救了新恒提罗的英雄，还有……追逐着他，爱上了他的少女的故事。	拯救了新恆提羅的英雄，還有……追逐著他，愛上了他的少女的故事。	ニューガントラのヒーローを助けたり……彼を追いかけて、恋する乙女の話にするんだから。	뉴헨틸로를 구한 영웅과… 그를 따라가다 사랑에 빠진 소녀의 이야기.	The hero who saved New Hentiro... and the girl who chased after him, and fell in love with him.						0
187	光是设计这些，可能就要花上……	光是設計這些，可能就要花上……	これだけでも……	이것들을 구상하는 데만 해도…	Just writing that backstory alone could take...						0
188	好长好长，好长的时间呢……	好長好長，好長的時間呢……	ずっと、ずーっと……長い時間が……必要なんだから……	긴 시간… 정말 긴 시간이 필요하겠네…	A very, very long time...						0
189	她的声音越来越小，拳头也渐渐握紧了起来。	她的聲音越來越小，拳頭也漸漸握緊了起來。	彼女の声は次第に小さくなり、拳をゆっくりと握り締めた。	그녀는 목소리가 점점 작아졌고, 주먹에도 힘이 더 들어갔다.	Her voice grew softer, and her fists slowly tightened.						0
190	没错，还有好多好多故事要讲……	沒錯，還好多好多故事要講……	うん、いろんな物語も書けるし……	그래, 아직도 많은 이야기가 남아 있어…	That's right... I've got so many stories to tell...						0
191	这些故事…足够我坚持下去了……	這些故事……足夠我堅持下去了……	そういうことができるだけで……最後まで頑張れる……	이 이야기들로… 난 충분히 잘 버틸 수 있을 거야…	Those stories... they'll be enough to carry me through all those years...						0
192	嗯…我一定没问题的……	嗯……我一定沒問題的……	うん……大丈夫だよ。	응… 분명 잘 해낼 수 있을 거야…	Mm... I can do this...						0
193	一定……	一定……	たぶん……	반드시…	Absolutely...						0
b-5											0
194	将手轻轻放到米娅的头上。	將手輕輕放到米婭的頭上。	そっとミアの頭に手を置く	미아의 머리에 살짝 손을 얹는다.	Reach out and gently place a hand on her head						0
195	没错，米娅一定能做好的。	沒錯，米婭一定能做好的。	そうだ、ミアならきっとやれる。	그래, 미아는 분명 잘 해낼 거야.	That's right. You'll do great, Mia.						0
196	分析员？	分析員？	分析員？	분석가?	Adjutant?						0
197	虽然和你相处的时间并不长，但无论你如何看待自己……我都可以肯定——	雖然和你相處的時間並不長，但無論你如何看待自己……我都可以肯定——	君と過ごした時間は短かったが、君が自分のことをどう評価していようと、私は断言できる――	함께한 시간이 길진 않았지만, 네가 너 자신을 어떻게 생각하든… 나는 확신해.	We haven't known each other that long. But no matter how you see yourself... there's one thing I know for sure:						0
198	那个仰望着英雄的背影，拼命追赶的少女，如今早已成为新恒提罗当之无愧的英雄。	那個仰望著英雄的背影，拼命追趕的少女，如今早已成為新恆提羅當之無愧的英雄。	ヒーローの背中を必死に追いかけた君は、今ではニューガントラで誰もが認めるヒーローになった。	영웅의 뒷모습을 바라보며 필사적으로 따라가던 그 소녀는, 이제 뉴헨틸로의 당당한 영웅이 되었어.	The girl who once chased after her hero... is now the true hero of New Hentiro.						0
199	更是我心中……	更是我心中……	私から見ても……	게다가 내 마음속에서는…	And to me, she's already...						0
b-6											0
200	真正的天启者了。	真正的天啟者了。	十分に立派な覚醒者だ	진정한 계시자가 되었지.	A true Manifestation.						0
201	我……我也想加入海姆达尔，成为天启者！	我……我也想加入海姆達爾，成為天啟者！	あ……あたしもヘイムダルに入って、覚醒者になりたい！	나… 나도 헤임달에 가입해서 계시자가 되고 싶어!	I... I want to join Heimdall! I want to become a Manifestation!						0
202	穿越闪耀的帷幕，跨过幽暗的门扉——	穿越閃耀的帷幕，跨過幽暗的門扉——	輝く幕をくぐり抜け、暗闇の扉を開けて――	빛나는 장막을 뚫고, 어두운 문을 넘어…	Through the radiant veil, beyond the shadowed gate...						0
203	群星啊——	群星啊——	群星よ——	별들이여…	Stars above...						0
204	笼罩万物吧！	籠罩萬物吧！	万物を包み込め！	만물을 감싸라!	Descend and smite them all!						0
205	嗯，等我完成分析员交给我的任务后，我一定会回来跟上大家的！	嗯，等我完成分析員交給我的任務後，我一定會回來跟上大家的！	うんっ！任務を終えたら、必ず戻ってくるからねっ！	응, 분석가가 맡긴 임무만 마무리하고 나면, 곧바로 돌아와서 합류할게!	Got it! I'll catch up as soon as I'm done!						0
206	对了，那个……我刚刚说我不想成为天启者的那句，现在，我收回……	對了，那個……我剛剛說我不想成為天啟者的那句，現在，我收回……	さっきの……覚醒者になるのを諦めるって話、撤回してもいい？	아 참, 그… 아까 계시자가 되고 싶지 않다고 했던 말은, 이제 취소하고 싶은데…	Um... about what I said earlier — about not wanting to become a Manifestation... I take it back.						0
207	所以，我决定了——	所以，我決定了——	だから。あたし、決めたの――	그러니까, 결심했어…	So... I've made up my mind...						0
208	既不是刚体，也不是升格体……	既不是剛體，也不是升格體……	剛体でも、昇格者でもなく……	강체도, 승격체도 아닌…	I won't become a bionic, or a transcendent either...						0
209	我要成为，天启者。	我要成為，天啟者。	覚醒者になるって！	난, 계시자가 될 거야!	I'll become a Manifestation!						0
210	真是的……	真是的……	もう……	정말이지…	Aww...						0
211	说这种话……会让我舍不得走的啊……	說這種話……會讓我捨不得走的啊……	そんなこと言われたら……行けなくなっちゃうじゃん……	그런 말을 하면… 차마 발걸음이 떨어지질 않는다고…	Why would you say that...? That just makes saying goodbye even harder...						0
212	而且，明明这些话该是我对你说的才对。	而且，明明這些話應該是我對你說的才對。	それに、それはあたしのセリフだし。	게다가, 그런 말은 내가 너에게 해 줘야 하는데.	Besides, those are my lines, you know.						0
213	在你来到这座城市之前，我的世界就像褪了色的画卷。	在你來到這座城市之前，我的世界就像褪了色的畫卷。	分析員がこの街に来る前、あたしの世界は色褪せてた。	네가 이 도시에 오기 전까지, 내 세상은 마치 색이 바랜 그림 같았어.	Before you came to this city, my world was like a faded canvas.						0
214	是你的出现，才让我，第一次敢正视内心的憧憬，也是第一次，找到了人生的方向。	是你的出現，才讓我，第一次敢正視內心的憧憬，也是第一次，找到了人生的方向。	あなたが現れてくれたから、自分の夢にちゃんと向き合えた。そして、人生の目標が見えたの。	너의 등장으로, 내가 처음으로 마음속 동경을 직시할 수 있었고, 또 처음으로 인생의 방향을 찾을 수 있었지.	You were the one who made me stop running from my own heart... and helped me find my way forward for the first time.						0
215	所以我才会说……	所以我才會說……	だから……	그래서 내가 그랬잖아…	That's why I always say...						0
216	分析员才是米娅真正的英雄。	分析員才是米婭真正的英雄。	分析員が、あたしの真のヒーローなんだよ。	분석가야말로 미아의 진정한 영웅이라고.	You are my true hero, Adjutant.						0
217	少女仓促地擦干眼泪，挤出一抹倔强的笑容。	少女倉促地擦乾眼淚，擠出一抹倔強的笑容。	ミアは慌てて涙を拭い、意地っぱりな笑みを浮かべた。	소녀는 황급히 눈물을 닦고 강한 척 미소 지었다.	She brushed away her tears and forced a stubborn smile.						0
218	所以放心好了，既然是英雄的委托，那我一定会完美完成任务的。	所以放心好了，既然是英雄的委託，那我一定會完美完成任務的。	安心して、ヒーローから託された任務だもん。絶対、ちゃんとやり遂げてみせるから！	그러니까 걱정 마. 영웅님의 부탁이라면, 꼭 완벽하게 임무를 완수해 낼 테니까.	So don't worry. Since it's my hero's request... I'll nail it, absolutely.						0
219	只是……有个小小的请求，想要拜托分析员。	只是……有個小小的請求，想要拜託分析員。	ただ、ひとつだけ……お願いしてもいい？	하지만… 작은 부탁 하나 해도 될까, 분석가?	But... I do have one little favor to ask, Adjutant.						0
220	是什么？	是什麼？	聞こう。	뭔데?	What is it?						0
221	悬在睫毛尖的泪珠，随着她歪头的弧度，落在地上，碎成了一颗颗星星。	懸在睫毛尖的淚珠，隨著她歪頭的弧度，落在地上，碎成了一顆顆星星。	涙の粒が、彼女が首を傾げた動きに合わせて地面に落ち、星のように砕けた。	그녀가 고개를 기울이자, 속눈썹 끝에 맺힌 눈물방울이 바닥으로 뚝 떨어지며 작은 별들처럼 부서졌다.	A tear slipped from her lashes as she tilted her head, scattering on the floor like stardust.						0
222	就是等我醒来后，第一眼见到的人，必须得是分析员！	就是等我醒來後，第一眼看到的人，必須得是分析員！	あたしが目を覚ました瞬間、目の前にいて！	내가 깨어날 때 처음 보는 사람은, 꼭 분석가여야만 해!	When I wake up, the very first person I see has to be you!						0
223	仅仅是这个，就足够了吗？	僅僅是這個，就足夠了嗎？	それだけでいいのか？	그걸로 충분해?	Just that?						0
224	嘿嘿，之后当然还有更多更多的请求啦，不过，分析员先答应我这条好嘛~	嘿嘿，之後當然還有更多更多的請求啦，不過，分析員先答應我這一個好嘛~	えへへ……ほんとは他にもあるけど、今はこれだけにしとくね。	헤헤, 물론 나중에는 부탁이 더 많아지겠지만, 일단 이거 먼저 약속해 달라고~	Hehe~ There'll be plenty more after that, of course. But... can you grant me this one first?						0
225	没问题，一言为定。	沒問題，一言為定。	問題ない。約束だ。	물론이지, 약속할게.	No problem. It's a promise.						0
226	那么……就说好了哦~	那麼……就說好了喔~	じゃあ、そういうことで！	그럼… 약속한 거야~	Then... pinky swear~						0
227	一言为定。	一言為定。	約束だからね。	약속.	It's a promise.						0
228	少女勾起了我伸出的小指，用力地摇了摇又摇，仿佛要把这个约定刻进彼此的灵魂般。	少女勾起了我伸出的小指，用力地搖了搖，彷彿要把這個約定刻進彼此的靈魂般。	ミアは私が差し出した小指に自分の指を絡ませ、何度も、何度も強く揺らした。まるで、この約束を互いの魂に刻み込むかのように。	소녀는 내가 내민 새끼손가락을 걸었고, 마치 이 약속을 서로의 영혼에 새기려는 듯 세게 흔들었다.	She hooked her pinky around mine and shook it hard, again and again, as if trying to carve the promise into our very souls.						0
229	却在最用力的瞬间松开了手。	卻在最用力的瞬間鬆開了手。	だが、一番強く握ったその瞬間に、彼女は手を離した。	하지만 가장 세게 흔드는 순간, 손을 놓았다.	And at that most emotional moment, she let go.						0
230	她转身踏上星辉铺就的阶梯，那是通往歧路宇宙的道路。	她轉身踏上星輝鋪就的階梯，那是通往歧路宇宙的道路。	彼女は身を翻し、星の輝きで出来た、岐路宇宙へと続く階段に足を踏み入れた。	그녀는 뒤돌아서 별빛이 깔린 계단을 올랐다. 크로스버스로 향하는 길이었다.	She turned and stepped onto the starlit stair, the path into the Divergent Cosmos.						0
231	只是。	只是……	だが。	그러나.	However...						0
232	只是，在阶梯的中端，她停了下来。	只是，在階梯的中間，她停了下來。	階段の途中で、彼女は立ち止まった。	그러나 그녀는 계단 중간에서 멈춰 섰다.	Halfway up, she stopped.						0
233	……	……	……	……	...						0
234	似乎是突然想到了什么般，突然回首。	像是突然想到了什麼一樣，突然回首。	何かを急に思い出したかのように、ふと振り返った。	무언가가 갑자기 떠올랐다는 듯이, 갑자기 뒤돌아보았다.	As if struck by a sudden thought, she looked back.						0
235	朱红色的瞳孔中，那些不舍，爱恋与决意，正如划破夜空的赤红彗星般，熊熊燃烧着。	朱紅色的瞳孔中，那些不捨，愛戀與決意，正如劃破夜空的赤紅彗星般，熊熊燃燒著。	朱色の瞳の中には、未練と恋慕、それから決意の炎が、夜空を切り裂く赤き彗星のように燃え盛っていた。	주홍빛 눈동자 속에서, 그 미련과 사랑, 그리고 결심이 밤하늘을 가르는 진홍색 혜성처럼 맹렬히 타오르고 있었다.	In her crimson eyes, the pain of parting, admiration, and determination burned like a scarlet meteor shower across the night.						0
236	从高高的阶梯上跃下，她的身体宛若一片花瓣般，飘向了我。	從高高的階梯上躍下，她的身體宛若一片花瓣，飄向了我。	高い階段から飛び降り、彼女の体は花びらのようにひらりと私へと舞い降りた。	그녀는 높은 계단에서 폴짝 뛰어내리더니, 마치 꽃잎처럼 살랑거리며 나에게 다가왔다.	From that height, she leaped, drifting toward me like a falling petal.						0
237	我下意识地，张开了双臂——	我下意識地，張開了雙臂——	私は思わず両腕を広げた――	나는 무의식적으로 두 팔을 벌렸다.	Instinctively, I opened my arms...						0
