xxx_1307884244	A	A	A	A	A	A	A	A	A	A	A
99	不过，一个新的问题却突然浮现在我的脑海中……	不過，一個新的問題卻突然浮現在我的腦海中……	しかしネオンが輝く街を歩いていると、新しい疑問が突然頭に浮かんだ……	하지만, 문득 또 다른 문제가 떠올랐다…	But on our way there, a sudden thought struck me...						0
100	米娅，怎么刚才不接电话？夏令营玩得还开心吗？	米婭，怎麼剛才不接電話？夏令營玩得還開心嗎？	ミア、なんで電話に出ないの？サマーキャンプは楽しかった？	미아, 아까는 왜 전화 안 받았니? 캠프에서 재미있게 놀고 있어?	Mia, why didn't you pick up before? How's summer camp?						0
101	米娅的家中，并非只有她一人。	米婭的家中，並非只有她一個人。	ミアの家にいるのは、彼女一人だけではない。	미아의 집에는 그녀 혼자만 있는 게 아니었다.	If I remembered right, Mia lived with her family.						0
102	咳嗯……	咳嗯……	コホン……	크흠…	Ahem...						0
103	妈妈，我回来了~	媽媽，我回來了~	ママ、ただいま～	엄마, 나 왔어~	I'm back, Mom~						0
104	稍等一下~妈妈涂完这一笔就来啦。	稍等一下~媽媽塗完這一筆就來啦。	はいはーい、おかえりなさい。	잠깐만~ 엄마 이것만 마무리하고 갈게.	Hold on, sweetheart, I'm just putting my brush down.						0
105	你呀你，是不是又忘记带钥匙啦，米……娅？	你啊你，是不是又忘記帶鑰匙啦，米……婭？	ミア、またカギを忘れたの？……あら……	미아 너, 또 열쇠 안 챙겼구… 나?	Did you leave your keys behind again, Mia? Oh...						0
106	伴随着门板被推开发出的声响，一位眯着眼的女性，出现在我们的面前。	伴隨著門板被推開發出的聲響，一位瞇著眼的女性，出現在我們的面前。	ドアを押し開ける音と共に、目を細めた女性が私たちの前に現れた。	문이 열리는 소리와 함께, 한 여성이 눈을 가늘게 뜨며 우리 앞에 나타났다.	The door creaked open, revealing a woman with smiling eyes standing in the doorway.						0
107	哎……他们是……那个，那个那个……我的同学！对，是我的同学。	欸……他們是……那個，那個那個……我的同學！對，是我的同學。	あ、その……えっと……同級生！そうそう、みんな同級生なの。	어… 이 사람들은… 그, 그게, 그게… 학교 친구들! 그래, 우리 학교 친구들이야.	Ah — um, they're... my friends! From school! Yep, just school friends!						0
108	哦~同学啊，呵呵呵，穿得还真正式。	喔~同學啊，呵呵呵，穿得還真正式。	あら、そう……ふふ、よそ行きの服まで着てきちゃって。	어머~ 학교 친구구나, 호호호, 옷을 꽤 어른스럽게 입었네.	School friends, huh? You're all dressed pretty sharp for class.						0
109	呜……	嗚……	えっと……	앗…	Uhh...						0
110	阿姨，打扰了。	阿姨，打擾了。	すみません、お邪魔しマス。	실례합니다, 아주머니.	Apologies for the intrusion, ma'am.						0
111	呀，这孩子真可爱。	唉呀，這孩子真可愛。	あら、かわいい子ね。	어머나, 정말 귀여운 아이네.	Oh my~ What a lovely young lady!						0
112	哪里是打扰了，米娅第一次带朋友来做客，阿姨高兴还来不及呢~	哪裡打擾了，米婭第一次帶朋友來作客，阿姨高興還來不及呢~	さあ遠慮しないで、ミアがお友だちを連れてくるなんて初めてだから、うれしいくらいよ。	실례는 무슨, 미아가 처음으로 친구를 데려와서 아줌마가 얼마나 기쁜지 몰라~	An intrusion? Not at all. It's the first time Mia's brought friends home — I couldn't be happier to have you here.						0
113	妈妈……	媽媽……	ママ……	엄마…	Mooom...!						0
114	来请进，家里平时比较乱，大家不要介意啊~	來請進，家裡平常比較亂，大家不要介意啊~	さあ、入って。ちょっと散らかってるけど、気にしないでね。	어서 들어와, 집이 좀 지저분한데, 너무 신경 쓰진 말고~	Please, come on in! It's a little messy, hope you don't mind~						0
115	请问，拖鞋…	請問，拖鞋……	あの、スリッパは……	혹시, 슬리퍼는…	Pardon me. Might I trouble you for a pair of slippers?						0
116	啊呀~抱歉抱歉，因为家里面平时只有我们母女俩嘛……哎，大家如果不介意的话，就直接光脚进来吧。	唉呀~抱歉抱歉，因為家裡面平常只有我們母女兩個嘛……欸，大家如果不介意的話，就直接光腳進來吧。	あっ、ごめんなさい、普段は私とミアしかいないから……そのままで大丈夫よ。	어머~ 미안해서 어쩌지, 집에 우리 모녀밖에 없다 보니… 어휴, 다들 괜찮다면 그냥 맨발로 들어와.	Oh! Slippers... sorry about that. It's usually just the two of us here, so I forget sometimes. If you don't mind, you can go barefoot.						0
117	对了，要小心地上的颜料哦~	對了，要小心地上的顏料喔~	あ、床に絵の具が置いてあるから、気を付けてね。	아 참, 바닥의 물감 조심하고~	Ah, and do watch out for the paint on the floor~						0
118	颜料？	顏料？	絵の具？	물감?	Paint?						0
119	我疑惑地重复道，目光下意识扫向地板。还没等我反应过来，米娅已经蹲在了我脚边，手里捧着一双粉色的毛绒拖鞋。	我疑惑地重複道，目光下意識掃向地板。還沒等我反應過來，米婭已經蹲在我腳邊，手裡捧著一雙粉紅色的毛絨拖鞋。	私は訝しげに繰り返し、無意識に床へと視線を落とした。状況を飲み込む前に、ミアはすでに私の足元にしゃがみ込み、ピンク色のもふもふスリッパを差し出してきた。	의아한 나머지 읊조리며 무심코 바닥을 살펴보자, 어느새 미아는 이미 내 발 옆에 쪼그리고 앉아 분홍색 털 슬리퍼를 들고 있었다.	I echoed the word, puzzled. My gaze instinctively dropped to the floor — but before I could react, Mia was already crouched beside me, holding out a pair of fluffy pink slippers.						0
120	分析员，请穿这个吧！	分析員，請穿這個吧！	分析員、これ履いて！	분석가, 이거 신어!	Here, Adjutant — wear these!						0
121	这是米娅的拖鞋吗？	這是米婭的拖鞋嗎？	これは、ミアのか？	이게 미아의 슬리퍼야?	Are these yours, Mia?						0
122	嗯嗯！	嗯嗯！	うん！	응응!	Uh-huh!						0
123	她仰起脸，眼睛里闪着期待的光芒。	她仰起臉，眼睛裡閃著期待的光芒。	彼女は顔を上げ、期待に満ちた瞳で私を見つめた。	그녀는 고개를 들어 기대하는 눈빛으로 바라봤다.	She looked up, eyes sparkling with eager anticipation.						0
b-2											0
124	接过拖鞋穿上	接過拖鞋穿上	スリッパを履く	슬리퍼를 받아 신는다	Take the slippers and wear them						0
125	谢谢你米娅。	謝謝你米婭。	ありがとう、ミア。	고마워, 미아.	Thanks, Mia.						0
126	嘿嘿，米娅的<yincang>（拖鞋）</>里面很舒服吧~	嘿嘿，米婭的<yincang>（拖鞋）</>裡面很舒服吧~	えへへ～、ミアの……<yincang>スリッパ</>、気持ちいいでしょ～。	헤헤, 미아의 <yincang>(슬리퍼)</> 안쪽이 참 편안하지~?	Hehe~ Feels nice and tight inside <yincang>(my slippers)</>, doesn't it~?						0
127	少女歪头一笑。	少女歪頭一笑。	ミアは首を傾けて微笑んだ。	소녀가 갸우뚱거리며 웃었다.	The girl tilted her head with a playful smile.						0
128	还是米娅穿着就好	還是米婭穿著就好	これはミアが履いてくれ	미아가 신는 게 좋겠어	Let Mia wear them						0
129	谢谢米娅，不过……我的脚可能穿不下这双鞋哦。	謝謝米婭，不過……我的腳可能穿不下這雙鞋喔。	ありがとう。でも、私のサイズに合わないと思うんだ。	고마워, 미아. 하지만… 이 슬리퍼는 내 발에 좀 작을 것 같아.	Thanks, Mia, but... I think my feet might be a little too big for these.						0
130	哎……哎？！果然，分析员<yincang>（脚）</>的尺寸……好像有点大过头了呢~	欸……欸？！果然，分析員<yincang>（腳）</>的尺寸……好像有點大過頭了呢~	え……あ！そうよね……分析員の…<yincang>足</>、おっきくて入らないかも。	어… 엉?! 역시, 분석가는 <yincang>(발)</> 사이즈가… 너무너무 크단 말이지~	Mm... huh!? Whoa — you're really big down there <yincang>(your feet)</>, Adjutant~!						0
131	少女不由得发出了惊呼。	少女不由得發出了驚呼。	ミアは思わず驚きの声をあげた。	소녀가 저도 모르게 놀라 소리쳤다.	She blurted it out without thinking.						0
132	糟糕……她似乎又在无意间，不，绝对是有意省略了某些关键的词语吧！	糟糕……她似乎又在無意間，不，絕對是有意省略了某些關鍵的詞語吧！	まずい……さっきから無意識に、いや、意図的に危ない単語ばかり言っていないか？	이런… 또 무심결에, 아니, 의도적으로 중요한 단어를 생략한 게 틀림없다!	Oof... it came out so wrong — and yeah, she totally said that on purpose.						0
133	……	……	……	……	...						0
134	盯……	盯……	ジロリー……	(빤히 쳐다본다)…	*staring*...						0
135	……	……	……	잠깐… 뭔가 오해가 있는 게 분명해.	...						0
136	原来如此，原来如此，原来你就是“那位小哥”啊。	原來如此，原來如此，原來你就是「那位小哥」啊。	あらっ、あなたが「噂の」！？	아, 그렇구나. '그 청년'이 바로 너구나?	Ah~ So you're the young man Mia's always talking about.						0
137	米娅的妈妈看了看我，又瞥了一眼米娅，随后捂嘴不怀好意地笑了笑。	米婭的媽媽看了看我，又瞥了一眼米婭，隨後摀嘴不懷好意地笑了笑。	ミアの母は私とミアを交互に見てから、手を口元に当てて、意味深な笑みを浮かべた。	미아의 엄마는 나를 보다가, 또 미아를 힐끗 보더니, 입을 가리며 장난스럽게 웃었다.	She glanced at me, then at Mia, then covered her mouth with a knowing little smile.						0
138	看来刚刚觉得她和米娅的气质完全不同是个误判。	看來剛剛覺得她和米婭的氣質完全不同是個誤判。	母娘なのに雰囲気が全然違うと一瞬でも思った自分がバカみたいだ。	아까는 그녀와 미아의 분위기가 완전히 다르다고 생각했는데, 그건 오해였나 보다.	Guess I was wrong about her — they were definitely cut from the same cloth.						0
139	嗯~看上去倒是挺正经的一小哥，难怪能把我家丫头迷得整天晚上都……	嗯~看起來倒是很正經的一位小哥，難怪能把我家這丫頭迷得整天晚上都……	ふ～ん、真面目そうな好青年じゃない……だからミアったら、毎晩あんなことを……	음~ 꽤 진중해 보이는 청년이네. 어쩐지 우리 딸이 밤마다 그렇게…	Mhm~ Such a proper young man. No wonder my Mia's been losing sleep lately becau—						0
140	妈妈求求你别说了，别说了！	媽媽求求你別說了，別說了！	ママ！言わないでよ！	엄마 제발, 제발 그만해. 그만!	MOM! I'm begging you — please stop talking!!						0
141	似乎只有在妈妈面前，米娅才会这般害羞，她急忙起身捂住了妈妈的嘴巴。	似乎只有在媽媽面前，米婭才會這麼害羞，她急忙起身摀住了媽媽的嘴巴。	母の前だと普段よりも恥ずかしくなりやすいようで、ミアは急いで母の口を手で塞いだ。	미아는 엄마 앞에서만 이렇게 수줍어하나 보다. 그녀는 급히 일어나 엄마의 입을 막았다.	It seemed only her mom could fluster Mia this badly. She shot up, red-faced, and rushed to cover her mother's mouth.						0
142	呵呵呵，行行行。那妈妈就先去做饭了，你们在客厅随便玩就好……小心别碰倒画架就行~	呵呵呵，好好好。那媽媽就先去煮飯了，你們在客廳隨便玩就好……小心別碰倒畫架就好~	ふふふ、わかったわ。ごはんを作ってくるから、くつろいでて。でもキャンバスに気を付けてね。	호호호, 알았어, 알았어. 그럼 엄마는 밥하러 가볼 테니까, 너희는 거실에서 편하게 있으렴… 이젤만 건드리지 않게 조심해 줘~	Alright, alright. I'll get dinner started. You kids make yourselves at home — just be careful not to knock over the easel, okay~?						0
143	见女儿以及面前的年轻人被自己逗得面红耳赤，米娅的妈妈便笑了笑，挥手作罢转身走入了厨房。	看女兒以及面前的年輕人被自己逗得臉紅耳赤，米婭的媽媽便笑了笑，揮手作罷轉身走入了廚房。	娘と目の前の若者が自分の一言で顔を赤らめたのを見たあと、ミアの母は笑いながら手を振り、キッチンに入っていった。	자신의 장난에 앞에 있는 청년과 딸이 얼굴을 붉히자, 미아의 엄마는 웃으며 손을 흔들고는 주방으로 들어갔다.	Watching her daughter and the young man blush to their ears, Mia's mom chuckled, waved them off, and slipped into the kitchen.						0
144	我们才不碰呢！	我們才不碰呢！	絶対触んないし！	안 건드릴 거거든!	We're not knocking anything over!						0
145	分析员，我们回房间吧。	分析員，我們回房間吧。	分析員、部屋に行こ？	분석가, 내 방으로 들어가자.	Adjutant — let's go to my room!						0
146	赌气似的她拉着了我的手，走向和妈妈反方向的房间。	賭氣似的她拉著我的手，走向和媽媽反方向的房間。	ふてくされたミアは私の腕を引いて、母と真逆の方向にある自室へ向かおうとした。	삐진 듯한 그녀는 내 손을 잡고 엄마와 반대 방향의 방으로 향했다.	Pouting, she grabbed my hand and dragged me away from her mom.						0
147	喂，等等！	喂，等等！	おい、待て！	잠깐, 기다려!	Hey! Wait up!						0
148	身后的晴这才回过神来，急忙上前挽住了我的另一条手臂。	身後的晴這才回過神來，急忙上前挽住了我的另一條手臂。	すると、後ろに立っていた晴がやっと我に返ったようで、急いで私のもう片方の腕を引き止めた。	뒤에 있던 하루는 그제야 정신을 차리고, 급히 내 다른 팔을 붙잡았다.	Snapping out of it, Haru hurried up and clung to my other arm.						0
149	……	……	……	……	...						0
150	哎~现在的年轻人还真有意思呢~	欸~現在的年輕人還真有趣呢~	あら～今どきの若者って、おもしろいわね～	어머~ 요즘 젊은이들은 참 재미있다니까~	Aww~ Kids these days really do get... creative with these things~						0
151	嗯，人际关系复杂程度远远超出预期。	嗯，人際關係複雜程度遠遠超出預期。	ふむ。人間関係は思ったより複雑なようデスね。	음, 대인관계의 복잡성이 예상을 훨씬 뛰어넘는군요.	Previous observation reaffirmed. The complexity of human relationships exceeds all initial projections.						0
152	我果然，还需要多加学习。	我果然，還需要多加學習。	ワタシは、まだまだ勉強が足らないようデス。	역시 전 아직 배울 게 더 많군요.	Clearly, I still have much to learn.						0
153	米娅的房间是一间十五平左右的温馨小屋，正如印象中普通少女的闺房该有的模样。这个狭小的空间里塞满了各式各样的兴趣爱好。	米婭的房間是一間十五平方公尺左右的溫馨小屋，正如印象中普通少女的閨房該有的模樣。這個狹小的空間塞滿了各式各樣的興趣愛好。	ミアの部屋は15平方メートルほどの、普通の少女の部屋だった。狭い空間には様々な趣味の品が詰め込まれていた。	미아의 방은 15평 정도 되는 아늑한 방으로, 전형적인 소녀의 방이었다. 이 좁은 공간은 다양한 취미 생활의 흔적으로 가득했다.	Mia's bedroom was a cozy little space, maybe fifteen square meters — exactly the kind of room you'd expect from a girl her age. Every corner overflowed with hints of her hobbies.						0
154	墙上贴满五颜六色的贴纸，书桌上散落着跑团用的骰子，架子上摆着手工雕刻的印章，还有各式各样精巧的小手工。虽然拥挤，却意外地井然有序。	牆上貼滿五顏六色的貼紙，書桌上散落著跑團用的骰子，架子上擺著手工雕刻的印章，還有各式各樣精巧的小手工。雖然擁擠，卻意外地井然有序。	壁にはシールがびっしり貼られ、机にはリアルRPG用のダイスが散らかり、棚には手作りのスタンプや小物が並んでいる。狭いのに、意外と整然としていた。	벽에는 알록달록한 스티커가 가득 붙어있고, 책상 위에는 테이블 추리단 주사위가 흩어져 있으며, 선반에는 수제 도장과 아기자기한 수공예품이 많이 놓여있었다. 좁긴 해도 의외로 잘 정돈되어 있었다.	Colorful stickers blanketed the walls. Dice from tabletop games lay scattered across the desk. Hand-carved stamps and delicate crafts lined the shelves. Cluttered as it was, there was a strange harmony to it all.						0
155	当然，这些不过是匆匆一瞥的印象。眼下我们确实无暇顾及这些细节。	當然，這些不過是匆匆一瞥的印象。現在我們確實無暇顧及這些細節。	もちろん、これはざっと見ただけの印象だ。女の子の部屋をじっくり見るのはどうかと思うし、何より今は些細なことに構っている暇なんてない。	물론, 이것들은 짧게 보고 지나간 기억일 뿐, 당장 우리는 이런 세세한 것들에 신경 쓸 여유가 없었다.	That was just my brief impression, of course. Besides, we had more pressing matters to deal with.						0
156	正中间的小圆桌上，宇迦正全神贯注地操作着终端，她正与猫汐尔她们远程协作，试图夺回控制系统并改造登入装置。	正中間的小圓桌上，宇迦正全神貫注地操作著終端，她正與貓汐爾她們遠端協作，試圖奪回控制系統並改造登入裝置。	中央の丸い小机では、ユガが端末の操作に集中していた。彼女はマーシルたちと遠隔で協力し、制御システムの奪還とログインデバイスの改造を試みている。	우카는 중앙의 작은 원형 테이블에서 단말기를 조작하는 데 몰두하고 있었다. 그녀는 캣 시에라 일행과 원격으로 협력하며 제어 시스템을 탈환하고 로그인 장치를 개조하려 하고 있었다.	At the center table, YUGA focused intently on the terminal, working remotely with Mauxir to retake system control and retrofit the login device.						0
157	而我和晴则坐在两侧，低声商讨着接下来的作战计划。房间里只有键盘敲击声和我们偶尔的交谈声。	而我和晴則坐在兩側，低聲商討著接下來的作戰計畫。房間裡只有鍵盤敲擊聲和我們偶爾的交談聲。	私と晴は両側に座り、今後の作戦計画を小声で話し合っていた。部屋にはキーボードを叩く音と、時折の会話だけが響いていた。	나와 하루는 양쪽에 앉아 앞으로의 전투 계획을 조용히 의논하고 있었다. 방 안에는 키보드 두드리는 소리와 우리의 간간한 대화 소리만이 들렸다.	Haru and I sat on either side, quietly working out the battle plan. The only sounds were the tapping of keys and the occasional whispered exchange.						0
158	……不知过了多久，米娅轻快的声音打破了这份专注。	……不知過了多久，米婭輕快的聲音打破了這份專注。	……どれくらい経っただろうか、ミアの元気な声がその静けさを破った。	… 시간이 얼마나 흘렀을까, 미아의 경쾌한 목소리가 이 집중된 분위기를 깨뜨렸다.	After a long stretch of tense focus, Mia's upbeat voice suddenly cut through the room.						0
159	海姆达尔的各位来宾，请喝茶咯~	海姆達爾的各位來賓，請喝茶囉~	ヘイムダルのみんな～！お茶持って来たよ～っ！	헤임달의 손님 여러분, 차 한잔 하세요~	Ahem~ Tea time for my honored guests from Heimdall~!						0
160	米娅端着茶盘轻快地转了个圈，方才的慌乱早已一扫而空。她故意端着腔调，用夸张的语调说道。	米婭端著茶盤輕快地轉了個圈，剛才的慌亂早已一掃而空。她故意端著腔調，用誇張的語調說道。	ミアは湯呑みを乗せたトレーを持って、軽快に一回転した。さっきまでの余裕の無さはとっくに消えた様子で、彼女はわざと誇張した口調で私たちに話しかけた。	미아는 쟁반을 들고 경쾌하게 한 바퀴 돌았다. 아까의 당황스러움은 이미 사라진 지 오래였다. 그녀는 일부러 톤을 높이며 과장된 말투로 말했다.	She twirled lightly, a tray balanced in her hands — her earlier flusteredness completely gone. Her voice was dramatic, her delivery over-the-top, clearly playing it up on purpose.						0
161	啊，谢谢……	啊，謝謝……	あ、ありがとう……	아, 고마워…	Ah, thank you...						0
162	接过茶水，我放下手中的平板。	接過茶水，我放下手中的平板。	私はお茶を受け取り、タブレットを置いた。	차를 받아들며, 나는 손에 들고 있던 태블릿을 내려놓았다.	I set my tablet aside and accepted a cup from her.						0
163	大致的作战方案已经拟定完成，是时候该让大脑稍微放松一下了。	大致的作戰方案已經擬定完成，是時候該讓大腦稍微放鬆一下了。	おおまかな作戦は決まった。そろそろ頭を休めようか。	대략적인 작전 계획은 이미 완성되었으니, 이제 잠시 머리를 식혀야겠다.	The plan was in place — now we could finally take a moment to relax.						0
164	这些画都是米娅妈妈画的吗？	這些畫都是米婭媽媽畫的嗎？	この絵は全部ミアのお母さんが描いたのか？	이 그림들은 전부 어머님이 그리신 거야?	Mia, did your mom paint all of these?						0
165	这时，悬挂在房间中的那些画映入眼帘。	這時，懸掛在房間中的那些畫映入眼簾。	ふと、部屋に掛けられた絵が視界に入った。	그때, 방에 걸려있는 그림들이 눈에 들어왔다.	That's when my gaze drifted to the paintings adorning the room.						0
166	明明都是挂在很显眼的位置，但不知道为什么却在一开始被忽略了。	明明都是掛在很顯眼的位置，但不知道為什麼卻在一開始被忽略了。	どれも目立つ場所にかかっているのに、最初はなぜか見落としていた。	분명 눈에 잘 띄는 위치에 걸려있었는데, 왜인지 처음에는 눈에 들어오지 않았다.	They'd been right there in plain sight, yet somehow I hadn't noticed them until now.						0
167	嗯，老妈最爱画新恒提罗的天空了。	嗯，老媽最愛畫新恆提羅的天空了。	うん、ママはニューガントラの空を描くのが大好きなの。	응, 엄마는 뉴헨틸로의 하늘을 그리는 걸 제일 좋아하셔.	Yup. New Hentiro's sky has always been her favorite subject.						0
168	我仔细端详着这些画作，突然意识到原因，这些画的题材都是天空，是日复一日包裹着新恒提罗的那片天空。	我仔細端詳著這些畫作，突然意識到原因，這些畫的題材都是天空，是日復一日包裹著新恆提羅的那片天空。	私は絵をよく確認して、急に見逃した理由に気づいた。絵のテーマはすべて空……ニューガントラを覆うありふれた空の景色だった。	이 그림들을 자세히 살펴보다가 문득 그 이유를 깨달았다. 이 그림들은 모두 하늘을 그린 것이었다. 언제나 뉴헨틸로를 감싸고 있는 그 하늘이었다.	As I looked more closely, I realized why they hadn't registered at first. Every single one depicted the same subject — the sky above New Hentiro, in all its countless moods.						0
169	人类总会下意识地忽略那些习以为常的风景。但其中，也有例外。	人類總會下意識地忽略那些習以為常的風景。但其中，也有例外。	人間は無意識に慣れ親しんだ風景を見落としがちだ。ただし、例外もある。	사람들은 늘 보는 풍경을 무심코 지나치기 마련이다. 하지만 예외도 있다.	People tend to overlook the familiar. But there are exceptions.						0
170	从我记事起就一直在画，印象中的就已经有200多幅了……	從我有記憶以來就一直在畫，印象中的就已經有200多幅了……	あたしが物心あるときから描いてるから……最低でも200枚以上描いてるんじゃない？	내가 기억하기 시작할 때부터 계속 그려 왔으니, 기억나는 것만 해도 200점이 넘을 거야…	She's been painting them since I was little. I think she's past two hundred by now...						0
171	持续记录同个主题两百次……实在是令人惊叹的毅力。	持續記錄同個主題兩百次……實在是令人驚嘆的毅力。	同じテーマを200回以上記録し続けたんデスね……すばらしい忍耐力デス。	같은 대상을 200번이나 기록하다니… 정말 놀라운 의지입니다.	To depict the same subject over two hundred times... That's extraordinary persistence.						0
172	与其说是毅力，不如说是对这片天空的痴迷吧。	與其說是毅力，不如說是對這片天空的迷戀吧。	持久力というか、空の大ファンって感じ？	의지라기보다는, 이 하늘에 대한 집착이랄까.	It's not really persistence... She's just completely obsessed with it.						0
173	少女叹了一口气，仰面躺在了床上。	少女嘆了一口氣，仰躺在了床上。	ミアはため息をつき、仰向けでベッドに倒れ込んだ。	소녀는 한숨을 쉬며 침대에 누워 천장을 바라봤다.	Mia let out a sigh and flopped back onto her bed.						0
174	我的家人们一直都深爱着这片天空，还有，这座城市呢……	我的家人們一直都深愛著這片天空，還有，這座城市呢……	あたしの家族は、この空と街がずっと大好きなんだ……	우리 가족들은 언제나 이 하늘을, 그리고 이 도시를 많이 사랑해 왔어…	My family's always had this deep love for that sky... And for this city, too.						0
175	我顺着她的视线看去，注意到了床头的一幅画。	我順著她的視線看去，注意到了床頭的一幅畫。	私は彼女の視線を追って、ベッドサイドの一枚の絵に気づいた。	나는 그녀의 시선을 따라가다 침대 머리맡의 어느 그림을 발견했다.	Following her gaze, I noticed a painting hanging above the headboard.						0
176	虽然描绘的主题也是天空，但似乎却与其他的画不同。	雖然描繪的主題也是天空，但似乎與其他的畫不同。	描かれたテーマは同じく空だが、他の絵とは少し雰囲気が違うようだ。	마찬가지로 하늘을 그린 그림이긴 했지만, 다른 그림들과는 뭔가 달라 보였다.	It was sky-themed as well, but something about it set it apart.						0
177	这幅画采用了罕见的仰视视角。	這幅畫採用了罕見的仰視視角。	この絵だけは珍しいアオリ視点で描かれている。	이 그림은 드물게도 올려다보는 시점이었다.	The angle was different, as if looking up from far below.						0
178	云层被光线撕开一道道裂痕。	雲層被光線撕開一道道裂痕。	雲が光によって裂けている。	구름층이 빛에 의해 여러 갈래로 찢어져 있었다.	Ribbons of light split the clouds like open seams.						0
179	金色的光柱如天使降下的阶梯般，从漆黑的“地面”向上延伸开来……	金色的光柱如天使降下的階梯般，從漆黑的「地面」向上延伸來……	金色の光の柱は、天使が降ろした階段のように、漆黒の「地面」から上へと伸びていく……	황금빛 기둥은 천사가 내려올 계단처럼, 칠흑 같은 '지상'에서부터 위로 뻗어나가고 있었다…	Golden beams stretched skyward, like stairways cast by angels, rising from the pitch-black "earth."						0
180	心头突然涌起一阵莫名的熟悉感，这样的场景，我确实在哪里见过。	心頭突然湧起一陣莫名的熟悉感，這樣的場景，我確實在哪裡看過。	奇妙な既視感に襲われた。確かにこの光景をどこかで見た気がする。	갑자기 알 수 없는 익숙함이 강하게 느껴졌다. 이런 장면을 분명 어디선가 본 적이 있었다.	A strange sense of familiarity stirred inside me. I'd seen this sky before. I was sure of it.						0
181	啊~分析员是在看那一幅画吗？	啊~分析員是在看那一幅畫嗎？	あ～、分析員、もしかして……その絵に興味あるの？	아~ 분석가는 저 그림을 보고 있었구나?	Ah~ Adjutant, are you looking at that one?						0
182	嗯，稍微有点眼熟呢。	嗯，稍微有點眼熟呢。	うん、なんだか見覚えがあるような気がする。	응. 좀 익숙한 것 같아서.	Yeah... it feels oddly familiar.						0
183	……	……	……	……	...						0
184	这张画，是我自己画的哦~	這幅畫，是我自己畫的喔~	その絵はあたしが描いたの。	내가 그린 그림이야~	Well — I painted that one myself~						0
185	那里是我的起点，是我第一次…遇见光的地方。	那裡是我的起點，是我第一次……遇見光的地方。	ここは、あたしの「はじまり」なの。あたしが初めて光を見た場所なの。	저긴 내 출발점이야. 내가 처음으로… 빛을 만난 곳이지.	That's where it all started for me... The first time I ever... met my light.						0
186	女孩喃喃自语，似乎是在说给我听，又似乎是在说给自己听。	女孩喃喃自語，像在說給我聽，又像是在說給自己聽。	ミアは独り言のように呟いた。私に聞かせているのか、それとも自分自身に言い聞かせているのか。	소녀는 중얼거렸다. 나에게 하는 말 같기도, 혼잣말 같기도 했다.	She spoke softly, maybe to me — or maybe just to herself.						0
187	正当我还想问个明白时——	正當我還想問個明白時——	私がさらに詳しく聞こうとした時――	좀 더 자세히 물어보려는 순간…	I was about to ask what she meant, when...						0
188	搞定了！	搞定了！	これでよしっと！	해냈다!	All set!						0
189	身后传来了芙提雅的欢呼。	身後傳來了芙提雅的歡呼。	背後からフリティアの歓声が聞こえた。	뒤에서 프티야의 환호성이 들렸다.	Fritia's cheerful voice rang out from behind me.						0
190	哎？！这么快？！不愧是海姆达尔最强的科学家，芙提雅姐姐！	欸？！這麼快？！不愧是海姆達爾最強的科學家，芙提雅姐姐！	えっ、はやっ！？さすがヘイムダル一の科学者、フリティア姉ね！	어머?! 벌써?! 역시 헤임달 최고의 과학자, 프티야 언니야!	Whaaat? Already!? You really are Heimdall's ace scientist, big sis Fritia!						0
191	等等等等，她刚刚，喊我姐姐了……	等等等等，她剛剛，叫我姐姐了……	え、え、今私のこと、フリティア姉って呼ばなかった？	잠깐, 잠깐, 쟤 방금, 나한테 언니라고…	Wait... did she just call me big sis...?						0
192	哎嘿嘿……明明比我“大”那么多，但我果然还是当之无愧的前辈啊~	欸嘿嘿……明明比我“大”那麼多，但我果然還是當之無愧的前輩啊~	えへへ……果実のサイズじゃ敵わないけど……やっぱ私って先輩なんだね～！	에헤헤… 분명 나보다 그렇게나 “크”면서. 역시 나는 어엿한 선배라니까~	She's certainly much "bigger" than me, but I guess I really am the elder here~						0
193	露出了有趣的表情啊。	露出了有趣的表情啊。	面白そうな表情をしているなあ。	그녀는 재미있다는 듯한 표정을 지었다.	Fritia barely hid her smug grin.						0
194	在海姆达尔的各位的协助下，登入装置顺利升级完毕。	在海姆達爾各位的協助下，登入裝置順利升級完畢。	ヘイムダルのみなさんの協力のもと、ログイン装置を無事アップデートすることができマシタ。	헤임달 여러분의 도움으로 로그인 장치 업그레이드가 순조롭게 완료되었습니다.	Thanks to Heimdall's assistance, the login device has been fully upgraded.						0
195	接上纺锤系统后，现在已经可以将大家的战斗参数连同意识一并同步至天界乐土了。	接上紡錘系統後，現在已經可以將大家的戰鬥參數連同意識一併同步至天界樂土了。	「スピンドル」システムに接続したから、みんなのバトルデータや意識を天界楽土と同期できるようになったよ。	방추 시스템을 연결했다. 이제 너희의 전투 데이터와 의식을 천계 낙원에 동기화할 수 있다.	Now that it's linked to the Spindle System, we can sync your combat data and consciousness into the Elysium.						0
