xxx_3412841009	A	A	A	A	A	A	A	A	A	A	A
81	在果实被不断逗弄之后，酸涩的汁液迸溅出来，身上人不自觉地缩紧身子，在渴求与欢愉间动摇荡漾。	在果實被不斷逗弄之後，酸澀的汁液迸濺出來，身上人不自覺地縮緊身子，在渴求與歡愉間動搖蕩漾。	果実を揺さぶると、ほろ苦い雫が弾け飛び、彼女の身体が縮こまった。渇きと甘やかな揺らぎのあいだで、心もまた大きく波打った。	계속되는 장난에 열매는 시큼한 즙을 터뜨렸고, 그녀는 무의식중에 몸을 움츠리며 갈망과 환희 사이에서 흔들리고 일렁였다.	Under my teasing, the fruit quivered, and a spray of nectar spilled out. Acacia's body tightened, and I felt a quiet tremor running through her as she swayed under the rising wave of pleasure.						0
82	安卡希雅红着眼眶，泪水控制不住地溢了出来。我一边为她擦拭着，一边将手指插入她的发间，引导着节奏。	安卡希雅紅著眼眶，淚水控制不住地溢了出來。我一邊為她擦拭著，一邊將手指插入她的髮間，引導著節奏。	アカシアの赤くなった目元から絶え間なく溢れる涙を拭いてあげながら、私は指を彼女の髪に入れて、リードしてみせた。	아카시아는 눈시울을 붉히며 주체할 수 없는 눈물을 흘렸다. 나는 그녀의 눈물을 닦아주면서 손가락을 그녀의 머리카락 사이에 넣어 리듬을 이끌었다.	Acacia's eyes glistened with tears. I brushed them away with my other hand, threading my fingers through her hair and gently guiding her to my rhythm.						0
83	她的唇有些红肿，但小手依旧颤颤巍巍地紧握着。	她的唇有些紅腫，但小手依舊認真地緊握著。	彼女の唇はすっかり赤くなっていたが、小さな手はまだ震えながらも、必死にそれを離すまいと握りしめていた。	그녀의 입술은 마찰로 인해 약간 붉게 부어올랐지만, 작은 손은 여전히 떨리며 꽉 쥐고 있었다.	Her lips were flushed and slightly swollen. Her delicate hands strained to maintain grip, yet still she held on tight.						0
84	随着慢慢深入，欲望被挤进了狭窄的甬道，在被不断地压缩后，爆发出了惊人的力量。	隨著慢慢深入，慾望被擠進了狹窄的道裡，在被不斷地壓縮後，爆發出了驚人的力量。	重なり合う距離がさらに近づくたびに、抑えていた衝動が狭い通り道へ押し込められ、ついには堰を切ったように解き放たれる。	천천히 깊게, 욕망은 좁은 통로로 밀려들어갔고, 계속 압축되다가 놀라운 힘을 폭발시켰다.	As she slowly pressed deeper, the fire of my desire was squeezed into a tight channel. And when at last it could be contained no more, pleasure erupted in an incredibly powerful torrent.						0
85	唔！	唔！	んっ！	읏!	Nnh...!						0
86	少女眨了眨眼，忽闪的睫毛上挂了些银白的露珠。没等她彻底睁开眼，我握住她的腰，将身体的一部分彻底嵌合进去。	少女眨了眨眼，忽閃的睫毛上掛了些銀白的露珠。沒等她徹底睜開眼，我握住她的腰，將身體的一部分徹底嵌合進去。	ぱちぱちと瞬いた彼女のまつげに、透き通った雫がしたたる。まだ目を開ききる前に、私はその腰を抱き寄せ、お互いの形がぴたりと噛み合うように引き寄せた。	소녀가 눈을 깜빡이자 속눈썹에 은백색 이슬방울이 맺혔다. 그녀가 완전히 눈을 뜨기도 전에, 나는 그녀의 허리를 잡고 몸의 일부를 완전히 밀착시켰다.	A soft cry escaped her lips. She blinked, milky droplets caught on her fluttering eyelashes. Before she could fully open her eyes, I took hold of her waist, and completely embedded myself into her.						0
87	啊……啊……不……不是说好让我来的吗？	啊……啊……不……不是說好讓我來的嗎？	あっ、あっ……話が違うよ、私が頑張るって言ったのに……！	아… 아… 내가… 하기로 한 거 아니었어?	Ah... Ah... I thought... Nnh... I was taking the lead...?						0
88	少女一边喘息，一边焦急地问着。	少女一邊喘息，一邊焦急地問著。	アカシアは荒い息を繰り返しながら、困ったように言葉をこぼす。	소녀는 숨을 헐떡이며 다급하게 물었다.	She managed the words between shaky breaths, caught between protest and longing.						0
89	新手引导结束了，现在已经进入实战环节了哦。	新手引導結束了，現在已經進入實戰環節了哦。	チュートリアルはここまでだ。ここから先は本番ってことだな。	튜토리얼은 끝났어. 이제 실전 단계야.	Tutorial's over. Now we're playing for real.						0
90	话音落下，两人便陷入了火热的纠缠之中。	話音落下，兩人便陷入了火熱的糾纏之中。	その言葉を合図にしたかのように、ふたりは熱に浮かされたように何度も抱き合った。	말이 끝나자마자 두 사람은 뜨겁게 얽혀들었다.	With that, we gave ourselves fully to each other, lost in waves of heat and longing.						0
91	少女的眉在战栗中反复蹙起，又目眩神迷地快要向后倒去。	少女的眉在戰慄中反覆皺起，又目眩神迷地快要向後倒去。	高鳴りの波が押し寄せるたびに、彼女の眉が震え、やがて意識が遠のきそうになるほど、力が抜けていく。	전율 속에서 소녀의 눈썹이 반복해서 찌푸려졌고, 눈앞이 캄캄해지는 현기증에 뒤로 넘어가기 직전이었다.	Acacia's brows drew tight again and again. Each little peak made her body quiver and fall back with eye-rolling delight.						0
92	白露翻腾烧灼着，在不断张合中，沸到了极点。	白露翻騰燒灼著，在不斷張合中，沸到了極點。	熱を帯びた雫が揺れながら燃え立つように弾け、開いては閉じるたびに、その勢いは頂点へと達していった。	끓어오르는 하얀 이슬은 반복되는 수축과 이완에 그 온도가 극에 달했다.	White dew boiled where our bodies met, and in what seemed like an eternal repetition of expansion and retreat, the little peaks culminated at a highest point.						0
93	直到天边挂起一轮清冷的明月，一切才渐渐平息。	直到天邊掛起一輪清冷的明月，一切才漸漸平息。	やがて、天の端に冷ややかな月が昇るころ、激しかった波も少しずつ静まっていく。	하늘가에 차가운 보름달이 걸리고 나서야 모든 것이 점차 잠잠해졌다.	It wasn't until a cool moon rose in the sky that we were utterly spent and content.						0
94	外面是罗森兰寒冷的冬夜，房间里却是温暖的盛夏时分，甚至两人身上都沁着细密的汗珠。	外面是羅森蘭寒冷的冬夜，房間裡卻是溫暖的盛夏時分，甚至兩人身上都沁著細密的汗珠。	外は冷たい冬の夜だが、部屋の中は真夏のようで、ふたりとも汗まみれだった。	밖은 로젠란의 추운 겨울밤이었지만, 방 안은 뜨거운 한여름이었다. 심지어 두 사람의 몸은 모두 땀방울이 맺혀 있었다.	Outside, Luchellan's winter breathed a cold hush, but inside our little world, it was the height of summer: sweat-slick skin, tangled bodies, and breath mingling in the warmth we'd made.						0
95	力气耗尽的安卡希雅有些恍惚，但眼神却执着地追随着我，片刻不离。	力氣耗盡的安卡希雅有些恍惚，但眼神卻執著地追隨著我，片刻不離。	力を使い果たしたアカシアはどこか夢見心地だったが、その瞳だけはしつこいほどに私を追い続けていた。	아카시아는 힘이 다 빠져 약간 멍한 상태였음에도 눈빛은 집요하게 나를 따라다니며 한순간도 떠나지 않았다.	Utterly spent, Acacia was still entranced, yet her gaze held fast to me, unwilling to look away.						0
96	不知道过了多久，轻轻的敲门声响起。	不知道過了多久，輕輕的敲門聲響起。	どれほど時間が過ぎたのか分からない。ふと、控えめなノックの音が耳に届いた。	시간이 얼마나 흘렀을까, 가벼운 노크 소리가 들려왔다.	No one knew how long that stillness lasted before a gentle knock tapped at the door.						0
96	和安卡希雅的亲昵结束后，轻轻的敲门声也正好响起。	和安卡希雅的親暱結束後，輕輕的敲門聲也正好響起。	どれほど時間が過ぎたのか分からない。ふと、控えめなノックの音が耳に届いた。	아카시아와의 오붓한 시간이 막 끝났을 때, 가볍게 문을 두드리는 소리가 들려왔다.	Just as our intimate moment came to an end, a soft knock sounded at the door.						0
97	咚、咚、咚。	叩、叩、叩。	コン、コン、と小さく扉が叩かれる音が続く。	똑, 똑, 똑.	Thump, thump, thump.						0
98	我去看看。	我去看看。	見てくる。	내가 가볼게.	I'll go take a look.						0
99	为安卡希雅盖好被子后，我披上外衣，打开门走了出去。	為安卡希雅蓋好被子後，我披上外衣，打開門走了出去。	アカシアにそっと布団を掛けてから、私は上着を羽織り、静かに扉を開けて部屋を後にした。	아카시아에게 이불을 덮어준 후, 나는 겉옷을 걸치고 문을 열고 나갔다.	I pulled the blanket snug around her, shrugged into my jacket, and slipped quietly into the hall.	
100	庭院中忽然起了一阵风，各种草木香气涌了进来，其中还掺杂着一丝树莓的甜。	庭院中忽然起了一陣風，各種草木香氣湧了進來，其中還摻雜著一絲樹莓的甜。	突然、庭を風が駆け抜けた。様々な草や木の香りの中にラズベリーの甘い匂いが混じっていた。	갑자기 불어온 바람에 정원으로 밀려 들어온 각종 풀과 나무 향 사이에는 라즈베리의 달콤함도 섞여 있었다.	A sudden gust swept through the courtyard, bringing with it the scent of grass and leaves, touched by the faintest hint of raspberry.						0
101	玫色长发少女站在阴影与月光的交界处，银白的辉光洒在身上，使她多了几分清冷的气质。	玫色長髮少女站在陰影與月光的交界處，銀白的輝光灑在身上，使她多了幾分清冷的氣質。	長いバラ色の髪の少女が影と月明かりの境界線に立っていた。銀の光に照らされた彼女は、冷たい雰囲気をまとっていた。	장밋빛 긴 머리의 소녀가 그림자와 달빛의 경계에 서 있었고, 은백색의 빛이 몸에 쏟아져 그녀에게 청량한 기운을 더했다.	A girl with long, rose-colored hair stood at the seam of moonlight and shadow. Silver washed over her, lending her an almost cool, distant elegance.						0
102	抱歉，主管，打扰到您了，我……找您有些事。	抱歉主管，打擾到您了，我……找您有些事。	お邪魔してすみません、部長……少し、用件が……。	방해해서 죄송합니다, 관리자님. 저… 드릴 말씀이 있어서요.	Sorry to come by so late, Chief. I... needed to talk to you.						0
103	找我？这么晚？	找我？這麼晚？	用件？こんな時間に？	나한테? 이렇게 늦게?	You have something to tell me? At this hour?						0
104	习惯了，以前都是这么晚。	習慣了，以前都是這麼晚。	はい。昔から遅い時間にお会いしていましたので、慣れています。	습관이 되었나 봐요. 전에도 항상 이렇게 늦은 시간에 찾아뵀거든요.	I'm used to hours like this. Back then... this was the only time that I could reach you.						0
105	在那段被我遗忘的日子里，她作为我的下属潜伏于降临团中。	在那段被我遺忘的日子裡，她作為我的下屬潛伏於降臨團中。	私の記憶にはないが、彼女はかつて、私の部下として降臨団に潜入していた。	내가 잊어버린 그 시절, 그녀는 내 부하로서 강림단에 잠입해 있었다.	In those days erased from my mind, she'd worked undercover among the Adventists under my command.						0
106	我想“习惯”的意思，应该是指那时候的她只有在午夜才能找到传递情报的机会。	我想「習慣」的意思，應該是指那時候的她只有在午夜才能找到傳遞情報的機會。	「慣れた」というのはつまり、当時の彼女も真夜中にのみ、私に情報を伝えるチャンスがあった、ということなのかもしれない。	 '습관이 되었다'는 말은, 아마도 당시 그녀는 한밤중에만 정보를 전달할 기회가 있었다는 뜻일 것이다.	I could guess what she meant. Back then, midnight had probably been the only time she could safely pass intel along.						0
107	我探听到一些和安德烈奥蒂家有关的事情，在洪水问题上，他们似乎有自己的应对之策。	我探聽到一些和安德烈奧蒂家有關的事情，在洪水問題上，他們似乎有自己的應對之策。	アンドレオッチ家に関する情報を入手しました。どうやら洪水の件で、彼女たちにはほかの計画があるようです。	안드레오티 가문과 관련된 것들을 좀 알아냈어요. 홍수 문제에 대해 그들은 자신들만의 대응책이 있는 것 같아요.	I've picked up a few things about the Andreotti family. Looks like they've got their own plan for dealing with the flood.						0
108	如果您需要，我可以再深入查查。	如果您需要，我可以再深入查查。	必要であれば、もっと探ってみます。	필요하시다면 제가 더 깊이 조사해 볼게요.	If you'd like, I can dig deeper.						0
109	嗯……我的意思是，您不一定非得用恒约这样的方式……	嗯……我的意思是，您不一定非得用恆約這樣的方式……	その……つまり、誓約を結ばなくても済む方法はあるって、お伝えしたいだけです……	음… 제 말은, 꼭 언약을 맺을 필요는 없다는 뜻이에요…	I mean... you don't have to enter into a Covenant just for this...						0
110	你是怎么做到这么快渗透安德烈奥蒂家的？	你是怎麼做到這麼快滲透安德烈奧蒂家的？	もうアンドレオッチ家を調査していたのか？	어떻게 이렇게 빨리 안드레오티 가문에 침투한 거야?	You infiltrated the Andreottis this fast and pulled intel already?						0
111	我笑了笑，语气里更多是轻松和好奇。但瑟茜还是那副一本正经、又怯生生的模样。	我笑了笑，語氣裡更多是輕鬆和好奇。但瑟茜還是那副一本正經、又怯生生的模樣。	私は笑いながら、気軽にそう聞いた。しかしセシルは真剣で、どこか怯えた様子のまま答えた。	웃으며 말하는 내 말투는 가볍고 호기심이 가득했지만, 세르시는 여전히 진지하면서도 소심한 모습이었다.	I couldn't help but smile, part curiosity, part amusement. Sersie, on the other hand, stayed as serious and timid as ever.						0
112	我也是天启者，能力偏精神系，所以这对我来说不算难事。	我也是天啟者，能力偏精神系，所以這對我來說不算難事。	私も覚醒者です。精神系に近い力を持っているので、私にとって、そう難しいことではありません。	저도 계시자잖아요. 정신계 능력이 있는 제게 이건 어려운 일이 아니에요.	I'm a Manifestation too. My abilities lean toward mental manipulation, so... things like this aren't that hard for me.						0
113	但我记得，你是在降临事件前就潜伏在了降临团。	但我記得，你是在降臨事件前就潛伏在了降臨團。	でも覚えている限り、君は降臨事件の前から降臨団に潜んでいたはずだ。	하지만 내 기억에 넌 강림 사건 전에 이미 강림단에 잠입해 있었는데.	But if I remember correctly, you went undercover before the Descent even happened.						0
114	对，那时候没有能力，只能借助一些更传统的手段。	對，那時候沒有能力，只能藉助一些更傳統的手段。	はい。当時はまだアポカリプスを迎えていなかったので、伝統的な手段に頼るしかありませんでした。	네, 그때는 능력이 없어서 더 전통적인 수단에 의지할 수밖에 없었어요.	Right. Back then, I didn't have any abilities. I had to do things the old-fashioned way.						0
115	不过好在降临团内部一直都很混乱，除了苏菲，几乎没人注意到我的小动作。	不過好在降臨團內部一直都很混亂，除了蘇菲，幾乎沒人注意到我的小動作。	幸い、降臨団内部はずっと混沌としていたので、私の計画はソフィー以外にはバレませんでした。	하지만 다행히 강림단 내부가 계속 혼란스러워서, 소피를 제외하고는 거의 아무도 제 움직임을 눈치채지 못했죠.	The Adventists were a mess, though. Aside from Sophie, almost nobody noticed what I was doing.						0
116	辛苦了。	辛苦了。	お疲れ様。	고생했어.	You've worked hard.						0
117	我拍了拍她的肩膀，她没说话，只是默默把头低下了。	我拍了拍她的肩膀，她沒說話，只是默默把頭低下了。	彼女の肩を叩くと、彼女は黙ったまま、うつむいた。	나는 그녀의 어깨를 두드렸고, 그녀는 말없이 고개를 숙였다.	I gave her a light pat on the shoulder. She lowered her head without saying a word.						0
118	借着月光，我看到了她浓密的睫毛上沾着水渍，多年的委屈好像将在此刻决堤而出。	藉著月光，我看到了她濃密的睫毛上沾著水漬，多年的委屈好像将在此刻決堤而出。	月明かりが彼女のまつげに付いた雫を照らす。長年抑え込んでいた気持ちが今にも溢れ出そうとしていた。	달빛 아래 그녀의 풍성한 속눈썹에 물기가 묻어 있는 것이 보였다. 수년간의 억울함이 이 순간 터져 나올 것 같았다.	In the moonlight, I caught a faint shimmer on her lashes, as if years of buried frustration were about to spill over.						0
119	但她还是克制住了，再抬头，脸上已是淡淡的微笑。	但她還是克制住了，再抬頭，臉上已是淡淡的微笑。	しかし、彼女はその気持ちを抑え込んだ。顔を上げると、彼女は微笑みを浮かべていた。	하지만 그녀는 꾹 참았고, 다시 고개를 들었을 때는 얼굴에 옅은 미소가 떠올라 있었다.	But she held it back. When she looked up again, there was only a faint smile on her face.						0
120	不过，那个更为激进的方案，我已经知道了。	不過，那個更為激進的方案，我已經知道了。	でも、アンドレオッチ家の計画のことなら、もう知っているよ。	그런데, 더 급진적인 방안이라면 이미 알고 있어.	As for that plan you mentioned... I already know about it. It was a rather bold one.						0
121	诶？	欸？	え……	네?	Huh?						0
122	安德烈奥蒂家也会跟着罗森兰居民一起撤往内陆吗？	安德烈奧蒂家也會跟著羅森蘭居民一起撤往內陸嗎？	アンドレオッチ家もローズランの住民と一緒に内陸へ避難しますか？	안드레오티 가문도 로젠란 주민들과 함께 내륙으로 철수하나요?	Will your whole family be evacuating with the people heading inland?						0
123	至少，我和老安德烈奥蒂不会。	至少，我和老安德烈奧蒂不會。	いいえ、わたくしたち夫婦はしないわ。	적어도 저희 부부는 안 갈 거예요.	At the very least, my husband and I won't.						0
124	罗森兰是我们的家园，就算死，我也只想死在祖祖辈辈传下来的柠檬林里。	羅森蘭是我們的家園，就算死，我也只想死在祖祖輩輩傳下來的檸檬林裡。	ローズランはわたくしたちが生まれ育った場所。たとえ助からなくても、代々伝わるレモンの森に骨を埋められるなら、本望だわ。	로젠란은 우리의 고향이에요, 죽더라도 조상 대대로 물려받은 레몬 숲에서 죽고 싶어요.	Luchellan is our home. If we're ever to meet our end, I'd rather it be in the lemon groves our family has tended for generations.						0
125	况且，想用一场洪水淹没这里，也不是那么容易的事情。	況且，想用一場洪水淹沒這裡，也不是那麼容易的事情。	それに、洪水が襲ってきたとしても、ここはそんな簡単に壊れないわ。	게다가 홍수 한 번으로 이곳을 침수시키는 게 말처럼 쉬운 일도 아니고요.	But truth be told, this city won't fall to a single flood so easily.						0
126	还记得人们对罗森兰的另一个称呼吗？分析员先生。	還記得人們對羅森蘭的另一個稱呼嗎？分析員先生。	ローズランの別名をご存じかしら？	로젠란의 또 다른 이름을 기억하시나요? 분석가님.	Tell me, Mr. Adjutant... do you remember the other name people use for Luchellan?						0
127	就在我思考的时候，安德烈奥蒂夫人拿起桌上的小摇铃。轻轻一晃，清脆动听的声音就传向四面八方。	就在我思考的時候，安德烈奧蒂夫人拿起桌上的小搖鈴。輕輕一晃，清脆動聽的聲音就傳向四面八方。	私が答えを考えていると、マダム・アンドレオッチがテーブルの呼び鈴を軽く振った。カランと澄んだ音が響き渡る。	내가 생각에 잠겨 있을 때, 안드레오티 부인이 탁자 위의 작은 종을 집어 들었다. 가볍게 흔들자 맑고 아름다운 소리가 사방으로 퍼져나갔다.	As I searched for an answer, Mrs. Andreotti picked up the small service bell on the table. With a gentle shake, its clear chime rang through the room.						0
128	不出十秒，女仆长就恭敬地站在了她的身后。	不出十秒，女僕長就恭敬地站在了她的身後。	10秒もしないうちに、メイド長は慎ましく彼女の後ろに立っていた。	10초도 되지 않아 수석 메이드가 공손하게 그녀의 뒤에 섰다.	Within seconds, the head maid appeared behind her with a courteous bow.						0
129	夫人，请问有什么吩咐。	夫人，請問有什麼吩咐？	はい、奥様。	부인님, 무슨 분부이신지요.	How may I assist you, Madam?						0
130	把我放在书桌上的那封信送出去。你亲自去，务必要交到胧嫣小姐手上。	把我放在書桌上的那封信送出去。你親自去，務必要交到朧嫣小姐手上。	机にある手紙を取ってきてちょうだい。必ず、あなた自身の手でロウエンさんにお渡しなさい。	책상 위에 둔 편지를 보내거라. 네가 직접, 반드시 로엔 씨 손에 전해야 한다.	Deliver the letter that's on my desk. Personally. Make sure it goes straight to Miss Longyan.						0
131	是，夫人。	是，夫人。	かしこまりました。	네, 부인님.	Yes, Madam.						0
132	小小的插曲间，我也想到了问题的答案。	小小的插曲間，我也想到了問題的答案。	この出来事の合間に、私は答えを思いついた。	잠깐 사이에, 나도 문제의 답을 생각해 냈다.	During their brief exchange, the answer came to me.						0
133	罗森兰——水上都市，这座城市从建立之初就和水分不开关系。	羅森蘭——水上都市，這座城市從建立之初就和水分不開關係。	ローズラン――水上都市であるこの街は、設立以来ずっと水と深く結びついている。	수상 도시 로젠란. 이곳은 건립 초기부터 물과 떼려야 뗄 수 없는 도시다.	Luchellan, the city on the water, had been shaped by water since the day it was founded.						0
134	随着海平面不断上升，罗森兰人更是一直在和“洪水”搏斗。	隨著海平面不斷上升，羅森蘭人更是一直在和「洪水」搏鬥。	海面が上昇し続ける中、ローズラン人はずっと「洪水」と戦い続けてきた。	해수면이 계속 상승하면서 로젠란 사람들은 줄곧 '홍수'와 싸워왔다.	As the sea level continued to rise, its people spent generations fighting one flood after another.						0
135	也因此，这座城市汲取了不少过往的经验，从而形成了一套完善的应对天灾的策略。	也因此，這座城市汲取了不少過往的經驗，從而形成了一套完善的應對天災的策略。	そのため、昔から経験を積み、災害に対応する完璧な対策を作り上げることができた。	그 때문에 이 도시는 과거의 수많은 경험을 바탕으로 천재지변에 대응하는 완벽한 전략 체계를 구축했다.	Over time, they built a comprehensive system for managing natural disasters.						0
136	但想要策略顺利实施，一般而言需要两个方向的支持——技术和财力。	但想要策略順利實施，一般而言需要兩個方向的支援——技術和財力。	だが、対策を実行するには、技術と財力のどっちも必要だ。	하지만 전략을 순조롭게 실행하려면 보통 기술과 재력이라는 양방향 지원이 필요하다.	But for that system to work, it needed two pillars: technology and funding.						0
137	如果安德烈奥蒂家手中的阴极科技代表着技术，那她们寻求合作的这位胧嫣小姐代表的就是财力，而且是远超一个地区巨企的财力。	如果安德烈奧蒂家手中的陰極科技代表著技術，那她們尋求合作的這位朧嫣小姐代表的就是財力，而且是遠超一個地區巨型企業的財力。	アンドレオッチの持つカソードテクノロジーが技術なら、協力を結ぼうとしている「ロウエン」は財力を持っている。しかも地域の大財閥を遥かに超える財力だ。	안드레오티 가문의 케소드 테크윈이 기술을 대표한다면, 그들이 협력을 모색하는 로엔은 재력을 대표한다. 그것도 한 지역의 거대 기업을 훨씬 뛰어넘는 재력이다.	If Cathode Technologies represented the former, then Miss Longyan, the partner they hoped to secure, embodied the latter. And her resources far exceeded anything a regional conglomerate could match.						0
138	如果我这位朔州朋友肯帮忙，我们的胜算会大很多。	如果我這位朔州朋友肯幫忙，我們的勝算會大很多。	朔州の友人が手伝ってくれれば、わたくしたちの勝算は大きく跳ね上がるわ。	저의 이 삭주 친구가 도와주기만 한다면, 우리의 승산은 훨씬 커질 거예요.	If my friend from Shuozhou is willing to help, our chances will improve significantly.						0
139	需要我出面跟她谈谈吗？	需要我出面跟她談談嗎？	私から彼女を訪ねてみましょうか？	제가 그녀와 이야기해 볼까요?	Do you need me to step in?						0
140	她从不轻易露面，是个作风神秘的人。冒昧叨扰只会适得其反，还是耐心等等吧。	她從不輕易露面，是個作風神秘的人。冒昧打擾只會適得其反，還是耐心等等吧。	あまり顔を見せない、ちょっとミステリアスな子なの。むやみに訪ねるのは失礼だから、辛抱強く待つしかないわ。	그녀는 좀처럼 모습을 드러내지 않는, 신비로운 인물이에요. 경솔하게 찾아가면 오히려 역효과만 날 테니 인내심을 갖고 기다리는 게 좋겠어요.	She almost never appears in public, and her ways are deliberately discreet. Pushing for a meeting would only backfire. For the time being, we should wait.						0
141	事情就是这样，她们从来没想过隐瞒我。我也不是因为被欺骗，才答应和茉莉安恒约的。	事情就是這樣，她們從來沒想過隱瞞我。我也不是因為被欺騙，才答應和茉莉安恆約的。	というわけだ。彼女たちは、最初から私に内緒で計画を進めるつもりなんてなかったし、私だって、騙されたからマリアンと誓約を結ぼうとしているわけじゃない。	이런 상황이야. 그들은 나한테 뭔가를 숨기려 하지 않았어. 내가 그들에게 속아서 마리안과 언약을 맺는 것도 아니고.	That's the truth of it. They never meant to hide anything from me. And I was never tricked into forming a Covenant with Marian.						0
142	听到自己的猜疑被这么直白地摆了出来，瑟茜的脸上忽然没了血色，双唇紧抿，眼睫下翕动着戒备。	聽到自己的猜疑被這樣直白地擺了出來，瑟茜的臉上忽然沒了血色，雙唇緊抿，眼睫下眨動戒備著。	自分の疑念を明確に指摘され、セシルは顔から途端に血の気が引き、唇を固く結び、まつ毛を震わせ、警戒心を露わにしていた。	자신의 의심이 적나라하게 드러나자 얼굴에서 갑자기 핏기가 사라진 세르시는 입술을 앙다물었고, 속눈썹 아래로는 경계심이 일렁였다.	Hearing her own suspicion laid out like this, the color drained from Sersie's face. Her lips pressed into a thin line, and her lashes fluttered with quiet wariness.						0
143	瑟茜，针对安德烈奥蒂家的调查，你必须马上停下来，因为他们是世界树可以信任的盟友。	瑟茜，針對安德烈奧蒂家的調查，你必須馬上停下來，因為他們是世界樹可以信任的盟友。	セシル、アンドレオッチ家の調査を今すぐ止めてくれ。彼らはユグドラシルの信頼できる盟友だ。	세르시, 안드레오티 가문에 대한 조사는 당장 멈춰야 해. 그들은 위그드라실이 신뢰할 수 있는 동맹이야.	Sersie, you need to stop investigating the Andreottis immediately. They're trusted allies of Yggdrasil.						0
144	好的……对不起，给您添麻烦了。	好的……對不起，給您添麻煩了。	はい……すみません、ご迷惑をおかけして。	알겠습니다… 죄송해요, 폐를 끼쳤네요.	Understood... I'm sorry for causing you trouble, Chief.						0
145	感受到我们之间的氛围变得有些疏离，我轻轻抬起手，摸了摸瑟茜的头。	感受到我們之間的氛圍變得有些疏離，我輕輕抬起手，摸了摸瑟茜的頭。	二人の間に生まれたかすかな距離感を感じ、私はそっと手を伸ばして、セシルの頭を撫でた。	우리 사이의 분위기가 다소 소원해진 것을 느낀 나는 살며시 손을 들어 세르시의 머리를 쓰다듬었다.	Feeling the space growing between us, I raised my hand and softly ruffled Sersie's hair.						0
146	少女显然没料到我会这么做，愣住后又眨巴眨巴眼睛，像一只被偷走松果的松鼠。	少女顯然沒料到我會這麼做，愣住後又眨著眼睛，像一隻被偷走松果的松鼠。	その行動を予想できなかったのか、きょとんとしたあとに何度も瞬きし、松ぼっくりを盗まれた子リスのような表情になった。	소녀는 내 이런 반응은 전혀 예상하지 못했는지 멍하니 있다가 눈을 깜빡였다. 그 모습은 꼭 솔방울을 도둑맞은 다람쥐 같았다.	She clearly hadn't expected that. She went still, then gave a few small, bewildered blinks, like a startled squirrel that had just lost its stash.						0
147	这算什么麻烦，瑟茜也是为我考虑，是我该对你说声谢谢。	這算什麼麻煩，瑟茜也是為我考慮，是我該對你說聲謝謝。	迷惑じゃないさ。私のために考えて動いてくれたんだろう？こちらこそ礼を言わないと。	폐는 무슨, 세르시도 날 생각해서 그런 거잖아. 오히려 내가 고맙다고 해야지.	This isn't trouble. You were looking out for me. I'm the one who should be thanking you.						0
148	不用……不用谢的主管。	不用……不用謝的主管。	そ、そんな……お礼なんて。	고맙긴요… 관리자님.	...I—It's nothing, Chief.						0
149	好了，现在已经很晚了，早点回去睡吧。	好了，現在已經很晚了，早點回去睡吧。	もう遅いから、早く帰って休むんだぞ。	아무튼, 많이 늦었으니 일찍 들어가서 자.	All right. It's late. Get some rest.						0
150	嗯，主管晚安，还有……提前祝您……恒约快乐。	嗯，主管晚安，還有……提前祝您……恆約快樂。	はい。おやすみなさい、部長……それから、誓約の儀式がうまくいくよう祈っています。	네, 관리자님, 안녕히 주무세요. 그리고… 미리… 언약 축하드려요.	Okay. Good night, Chief. And... congratulations in advance... on the Covenant.						0
151	少女挥挥手，带着苦闷的表情走入了回廊。	少女揮揮手，帶著苦悶的表情走入了迴廊。	セシルは手を振って、悶々とした表情で回廊に入っていった。	소녀는 손을 흔들고는 답답한 표정으로 회랑 안으로 걸어갔다.	She gave a small wave, then shuffled back into the corridor, frustration clouding her expression.						0
152	等到确定身后人看不到自己后，她的步子开始变得又快又急，想要甩掉盘踞在心中的疑惑与不解。	等到確定身後人看不到自己後，她的步子開始變得又快又急，想要甩掉盤踞在心中的疑惑與不解。	後ろの人から見えない場所に来たと確信したのち、彼女は歩みを早めて、戸惑いと不可解な気持ちを振り切ろうとした。	뒤에 있는 사람이 자신을 볼 수 없다는 걸 확인한 그녀의 걸음이 빠르고 급해지기 시작했다. 마음속에 자리 잡은 의혹과 당혹감을 떨쳐버리고 싶었다.	Once she was sure she was out of sight, her steps quickened, as if trying to outrun the doubt and confusion rising in her chest.						0
153	事情就是这样，她们从来没想过隐瞒我。我也不是因为被欺骗，才答应和茉莉安恒约的。	事情就是這樣，她們從來沒想過隱瞞我。我也不是因為被欺騙，才答應和茉莉安恆約的。	というわけだ。彼女たちは、最初から私に内緒で計画を進めるつもりなんてなかったし、私だって、騙されたからマリアンと誓約を結ぼうとしているわけじゃない。	이런 상황이야. 그들은 나한테 뭔가를 숨기려 하지 않았어. 내가 그들에게 속아서 마리안과 언약을 맺는 것도 아니고.	That's the truth of it. They never meant to hide anything from me. And I was never tricked into forming a Covenant with Marian.						0
