xxx_987887790	A	A	A	A	A	A	A	A	A	A	A
91	没想到的是，这次从小球中流出的，是十分可口的味道。	沒想到的是，這次從小球中流出的，是十分可口的味道。	意外にも、今回の味は非常においしかった。	뜻밖에도 이번에는 작은 구슬에서 무척 맛있는 향이 흘러나왔다.	To my surprise, the liquid that burst out tasted great.						0
92	凯茜娅似乎使用了数种我所青睐的水果，将其打成了混合果汁后又冷藏起来。	凱茜婭似乎使用了數種我所青睞的水果，將其打成了混合果汁後又冷藏起來。	私が好きなフルーツを何種類も選んで、果汁にしてから冷蔵保存したような味わいだった。	캐시아는 내가 좋아하는 과일을 몇 가지 섞어서 주스를 만든 뒤 차갑게 보관해 둔 것 같았다.	Katya had apparently blended several of my favorite fruits into a juice, then chilled it.						0
93	客人，您对这道菜满意吗？	客人，您對這道菜滿意嗎？	いかがでしたでしょうか？	손님, 이 요리는 마음에 드시나요?	Dear customer, how did you like this dish?						0
94	她一定是看出了我的表情，于是故意捏着主厨似的腔调凑近过来。	她一定是看出了我的表情，於是故意捏著主廚似的腔調靠近過來。	私の表情からなにか読み取れたのか、カーシアはわざとシェフのような口調で近づいてきた。	그녀는 분명 내 표정을 읽고는 일부러 주방장인 척하며 가까이 다가온 듯했다.	She must have seen the look on my face and, leaning closer, put on her best head chef voice.						0
95	很不错，我已经迫不及待了。	很不錯，我已經迫不及待了。	素晴らしい。次が待ち遠しいよ。	훌륭해. 더 먹고 싶어지는걸.	It's great. I can't wait to taste what's next.						0
96	那下一道菜，可要品尝得慢一些。啊~	那下一道菜，可要品嚐得慢一點。啊~	じゃあ、次はゆっくり味わってね。あ～ん。	그럼, 다음 요리는 좀 더 천천히 음미해 보시죠. 아~	Then be sure to savor this next dish. Open up~						0
97	我按照她的提示张开了嘴，但等待了几秒后，却并没有感觉到食物被送入口中。	我按照她的提示張開了嘴，但等待了幾秒後，卻並沒有感覺到食物被送入口中。	彼女の指示通りに口を開く。しかし、数秒待っても食べ物が入ってこない。	그녀의 지시대로 입을 벌렸지만, 몇 초가 지나도록 음식이 입안으로 들어오는 느낌이 없었다.	I opened my mouth as she said, but nothing touched my lips for a few seconds.						0
98	凯茜娅？	凱茜婭？	カーシア？	캐시아?	Katya?						0
99	无人应答。	無人應答。	返事はない。	대답이 없었다.	No response.						0
100	我刚张开嘴想再说什么，嘴唇却被温热的触感封住了——柔软、轻巧，又带着她独有的狡黠。	我剛張開嘴想再說什麼，嘴唇卻被溫熱的觸感封住了——柔軟、輕巧，又帶著她獨有的狡黠。	またなにか言おうとしたら、私の唇が暖かいものに覆われた。柔らかくて、ふんわりとした、彼女らしい狡猾さのあるキス……	뭔가 말하려 입을 열자, 따뜻한 감촉이 내 입술을 막아왔다. 부드럽고 가벼우면서도 그녀만의 장난스러움이 묻어났다.	Just as I started to speak, my lips were sealed by a warm touch — gentle, light, and tinged with her mischievous charm.						0
101	失策了。	失策了。	しまった。	실수했다.	It caught me completely off guard.						0
102	事到如今，我只能平静地接受又一次被凯茜娅推倒的事实。	事到如今，我只能平靜地接受又一次被凱茜婭推倒的事實。	仕方ない。私は大人しくカーシアに貪られることにした。	이제는 캐시아에게 또다시 당했다는 현실을 담담히 받아들일 수밖에 없었다.	At this point, all I could do was calmly accept that Katya had pinned me down once again.						0
