xxx_2179237169	A	A	A	A	A	A	A	A	A	A	A
84	一起去赏花吧，playername。	一起去賞花吧，playername。	一緒に花を見に行きましょう、playernameさん。	같이 꽃구경 가자, playername.	Let's go see the flowers, playername.						0
85	小花，在哪里呢，我们来看你了哦。	小花，在哪裡呢，我們來看你了喔。	お花さん、どこにいるの？会いに来たわよ。	꽃들아, 어디 있니? 우리가 보러 왔어.	Little flowers, prepare yourselves. We've come to visit you.						0
86	我从未见过这样的克罗瑞娜，以前只觉得她活泼灵动，但今天她醒了之后，感觉怎么说呢……	我從未看過這樣的克羅瑞娜，以前只覺得她活潑靈動，但今天她醒了之後，感覺怎麼說呢……	こんなクラウリナ、初めて見た。以前は活発で愛らしいと思っていたが、今日の彼女は、なんというか……	이런 클라리나는 처음 본다. 그저 활발하고 영리하다고만 생각했는데, 오늘 잠에서 깨어난 후에는 뭐랄까…	I'd never seen Clarina like this before. She'd always been lively and spirited, but after waking up today... something about her had changed.						0
87	现在她处于一种彻底放松下来的状态。	現在她處於一種徹底放鬆下來的狀態。	完全にリラックスした状態のようだ。	지금 그녀는 완전히 긴장을 푼 듯 여유로웠다.	She seemed completely relaxed and unguarded.						0
88	虽然眼神亮晶晶的，神志也应该是清醒的，但双颊的红晕一直没有消退下去。	雖然眼神亮晶晶的，神智也應該是清醒的，但雙頰的紅暈一直沒有消退下去。	目がきらきらと輝いていて、意識もはっきりしているが、頬の赤みはずっと消えなかった。	눈빛은 반짝반짝 빛나고 정신도 또렷해 보였지만, 뺨의 홍조는 여전히 가시지 않았다.	Her eyes were bright, clear as gems, yet the blush on her cheeks lingered stubbornly.						0
89	有点像……喝了假的小麦饮料。	有點像……喝了假的小麥飲料。	なんだか……酔っているようにも見えた。	마치… 가짜 보리차라도 마신 사람 같았다.	It was as if she'd had a sip of something intoxicating, not enough to cloud her mind, but just enough to leave her a little giddy.						0
90	虽然不可能，不过这是我现在能想到的最恰当的比喻了。	雖然不可能，不過這是我現在能想到的最恰當的比喻了。	もちろんあり得ないことだが、それが今私が思いつく中で最も適切な比喩だった。	그럴 리가 없겠지만, 지금 내가 떠올릴 수 있는 가장 적절한 비유다.	She couldn't have, but that was the closest description I could think of.						0
91	小花，小花，你怎么还不开呀？	小花，小花，你怎麼還不開呀？	お花さん、お花さん、どうしてまだ咲かないのかしら？	꽃들아, 꽃들아, 왜 아직 안 피니?	Come on, little buds... don't be shy.						0
92	克罗瑞娜一边像哼歌似的，一边轻轻戳着那几朵刚冒出来的花苞。	克羅瑞娜一邊像哼歌一樣，一邊輕輕戳著那幾朵剛冒出來的花苞。	クラウリナは歌を口ずさむように、芽を出したばかりの蕾をそっと突いた。	클라리나는 노래를 흥얼거리듯 하면서, 갓 나온 꽃봉오리들을 톡톡 건드렸다.	Clarina hummed softly, gently poking at the buds just beginning to open.						0
93	也许是到了夜晚的缘故，那些花苞虽然垂着头，但并不萎靡。	也許是到了夜晚的緣故，那些花苞雖然垂著頭，但並不萎靡。	夜になったせいで、蕾は頭を垂れているが、しおれてはいなかった。	밤이 되어서 그런지, 꽃봉오리들은 고개를 숙이고 있었지만 시들지는 않았다.	It was night already. Though the buds drooped slightly, they still seemed to be thriving.						0
94	快快长大，快快开花，把惊喜送给分析员。	快快長大，快快開花，把驚喜送給分析員。	早く大きくなって、早く咲いて、分析員さんにサプライズを届けてちょうだいね。	빨리 자라고, 빨리 피어나서 분석가에게 깜짝선물을 줘야지.	Grow quick, bloom soon, so you can surprise the Adjutant.						0
95	宽敞的天台上，散布着一些接近一人高的凸起平台，这是为了满足建筑内部采光而特意修建的屋顶斜天窗。	寬敞的樓頂上，散布著一些接近一人高的凸起平台，這是為了滿足建築內部採光而特地修建的屋頂斜天窗。	広々とした屋上には、人の背丈ほどの高さの突起したプラットフォームがいくつか点在していた。建物内部の採光を確保するために、屋根に特別に設置された斜めの天窓だ。	넓은 옥상에는 사람 키 정도 높이의 볼록한 구조물들이 있었는데, 건물 내부 채광을 위해 특별히 만든 경사진 천창이다.	Scattered across the spacious rooftop were several raised platforms, each about the height of a person. They were angled skylights to let sunlight into the rooms below.						0
96	考虑到经常有人到天台来活动，因此这些天窗也是按照足够承重的标准建设的，并且使用了双侧防窥材料。	考慮到經常有人到頂樓來活動，因此這些天窗也是按照足夠承重的標準建設的，並且使用了雙側防窺材料。	屋上に人がよく来ることを考慮し、これらの天窓は十分な耐荷重基準で建設され、両側には覗き見防止の素材が使用されている。	옥상에 와서 자주 활동하는 사람들이 있다 보니, 이 천창들도 충분한 하중을 견딜 수 있을 만큼 만들어졌으며, 양면에 방음 재료가 사용되었다.	Since the rooftop was open for regular use, the skylights were reinforced to bear weight and treated with mirrored coating for privacy.						0
97	克罗瑞娜东张西望，最后目光锁定了那些台子。	克羅瑞娜東張西望，最後目光鎖定了那些台子。	クラウリナはキョロキョロと周りを見回し、最後に天窓に視線を留めた。	클라리나는 두리번거리다가, 그 구조물들을 바라봤다.	Clarina looked around, then fixed her gaze on one of the platforms.						0
98	来，分析员，我们到那顶上去坐一会。	來，分析員，我們到那上面去坐一下。	分析員さん、その上に座りましょう。	이리 와, 분석가, 저 위에 올라가서 잠깐 앉아 있자.	Come on, Adjutant, let's sit up there for a bit.						0
99	克罗瑞娜飞快地从天窗后面搬出来一架小型梯子，我都没发现还有这种东西放在那里。	克羅瑞娜飛快地從天窗後面搬出來一架小型梯子，我都沒發現還有這種東西放在那裡。	クラウリナは素早く天窓の後ろから小型のはしごを運び出した。そんなものが置いてあったことすら気づかなかった。	클라리나는 재빨리 천창 뒤에서 작은 사다리를 가져왔다. 나는 거기에 그런 게 있는 줄도 몰랐다.	She quickly pulled out a tiny ladder from behind the skylights. I hadn't even noticed it was there.						0
100	等等——	等等——	待ってくれ――	잠깐만…	Wait—						0
101	不等我说完，克罗瑞娜已经支好了梯子然后手脚麻利地爬了上去，坐到了天窗上面。	沒等我說完，克羅瑞娜已經架好了梯子然後手腳俐落地爬了上去，坐到了天窗上面。	私が言い終わる前に、クラウリナは既にはしごを立てて、手際よく登り、天窓の上に座っていた。	내 말이 끝나기도 전에, 클라리나는 이미 사다리를 세우고 손발을 척척 움직이며 올라가 천창 위에 앉았다.	Before I could voice any concern, Clarina had already set up the ladder and climbed up nimbly.						0
105	你看，我都不怕这么高，你也快来。	你看，我都不怕這麼高，你也快來。	大丈夫よ、分析員さんも登ってきて。	봐, 난 이렇게 높은 곳도 안 무서워 한다? 너도 빨리 와.	See? I'm not afraid of the height. So come on up.						0
106	……好吧，虽然坐上去的克罗瑞娜双脚悬空，但这里定期有人检查，还是安全的。	……好吧，雖然坐上去的克羅瑞娜雙腳懸空，但這裡定期有人檢查，還是安全的。	……座ったクラウリナの足は宙ぶらりんだが、まあいい。定期的に点検されているから、安全のはずだ。	… 어쩔 수가 없었다. 클라리나가 두 발을 허공에 띄운 채 앉아 있긴 했지만, 여기는 정기적으로 점검하는 곳이니 안전할 것이다.	Even though her feet were dangling over the edge, the area was regularly inspected, so it should be safe.						0
107	用不着梯子，单手一撑，我和她并排坐在了一起。	不用梯子，單手一撐，我和她並排坐在了一起。	はしごを使わずに、片手で軽く体を支えて、私は彼女と並んで座った。	나는 사다리를 쓰지 않고 한 손으로 짚고 올라가 그녀 옆에 나란히 앉았다.	Not needing the ladder, I vaulted up beside her with a single push of my hand.						0
108	天黑得越来越早，晴朗而凉爽的晚上，不一会儿天空中就满是星星。	天黑得越來越早，晴朗而涼爽的晚上，不一會兒天空中就滿是星星。	日が暮れるのがますます早くなり、晴れていて涼しい夜では、星が空を彩った。	밤은 점점 더 일찍 찾아오고, 맑고 시원한 밤하늘은 금세 별들로 가득 찼다.	Night fell early this time of year. Accompanied by a refreshing breeze, stars just started to dot the sky.						0
109	啦啦啦…啦啦……	啦啦啦……啦啦……	ラララ…ララ……	랄라라… 랄라…	La la la... La la...						0
110	和克罗瑞娜并排坐在屋顶上，她哼着歌，双脚不自觉地跟随着歌声晃动。	和克羅瑞娜並排坐在屋頂上，她哼著歌，雙腳不自覺地跟隨著歌聲晃動。	クラウリナと並んで天窓の上に座ると、彼女は歌を口ずさみ、歌声に合わせて足を揺らした。	클라리나와 나란히 옥상에 앉아 있는 동안, 그녀는 노래를 흥얼거리며 두 발을 노랫소리에 맞춰 자연스럽게 흔들었다.	Sitting beside me, she hummed quietly, her legs swinging to the rhythm.						0
111	你哼的是什么歌？很好听。	你哼的是什麼歌？很好聽。	いい曲だな。なんて歌だ？	무슨 노래야? 듣기 좋네.	What's this song? It sounds nice.						0
112	是一首舞曲。	是一首舞曲。	ダンスの曲よ。	무도곡이야.	It's a dance tune.						0
113	趁着这么好的夜色，分析员，我们来跳舞吧。	趁著這麼好的夜色，分析員，我們來跳舞吧。	ねえ、分析員さん、こんな素敵な夜だから、一緒に踊らない？	정말 좋은 밤이네. 그러니까 분석가, 우리 춤추자.	Actually... Adjutant, on a night this beautiful, why don't we dance?						0
114	嗯？	嗯？	え？	응?	Huh?						0
115	这是我小时候学的一种古典双人舞蹈，不过，因为没有舞伴，在学的时候也只能一个人练习。	這是我小時候學的一種古典雙人舞蹈，不過，因為沒有舞伴，在學的時候也只能一個人練習。	これはわたくしが小さい頃に習った、古典のパートナーダンスなんだけど、パートナーがいないから一人で練習するしかなかったの。	내가 어렸을 때 배운 클래식 2인무야. 근데 파트너가 없어서 배울 때도 혼자 연습할 수밖에 없었어.	Let's try this old-style partnered dance I learned as a child. Since I never had a partner, I could only ever practice alone.						0
116	当时教我的老师说，这支舞只能和最心爱的人一起跳，以后等我有了心爱的人，这支舞也就有舞伴了。	當時教我的老師說，這支舞只能和最心愛的人一起跳，以後等我有了心愛的人，這支舞也就有舞伴了。	その時教えてくれた先生は、一番愛する人としか踊ってはいけないダンスって言ってたわ。いつかそんな人ができたら、このダンスにもパートナーができるって。	그때 가르쳐 주신 선생님이 그러셨는데, 이 춤은 가장 사랑하는 사람과 같이 춰야 한대. 나중에 사랑하는 사람이 생기면, 이 춤에도 파트너가 생길 거라면서.	My teacher told me this dance could only be shared with my one true love. She said that when I find that person, I will finally have a partner for this dance.						0
117	首先是节拍和舞步。	首先是節拍和舞步。	まずは、リズムとステップ。	박자와 스텝부터 알려줄게.	Let me show you the rhythm and the steps.						0
118	来，把手给我。	來，把手給我。	手を貸しくれるかしら。	자, 손 이리 줘.	Here, give me your hand.						0
119	克罗瑞娜拉起我的手，用她的食指和中指模仿两条腿，在我的掌心跳起舞来。	克羅瑞娜拉起我的手，用她的食指和中指模仿兩條腿，在我的掌心跳起舞來。	クラウリナは私の手を引き、自分の人差し指と中指を2本の足に見立てて、私の手のひらの上で踊り始めた。	클라리나는 내 손을 잡고, 검지와 중지로 두 다리를 흉내 내며 내 손바닥 위에서 춤을 추기 시작했다.	Clarina took my hand and used her index and middle fingers to dance in my palm.						0
120	哒——哒——哒！哒——哒——哒——	Da——Da——Da！Da——Da——Da——	タッ――タッ――タッ！タッ――タッ――タッ――	하나, 둘, 셋~ 하나, 둘, 셋~	Tap — Tap — Tap! Tap — Tap — Tap —						0
121	即便只是用手指模仿，也尽显出这支舞蹈的优雅美丽。	即使只是用手指模仿，也盡顯出這支舞蹈的優雅美麗。	指で真似ているだけなのに、ダンスの優雅さと美しさが存分に伝わってきた。	손가락으로 흉내만 내도, 우아하고 아름다운 춤 선이 고스란히 드러났다.	Even though it was only a demonstration with her fingers, it showed the elegance and beauty of the dance.						0
122	少女纤细的手指轻盈地在我掌心跃动，挠得手掌痒痒的，一直痒到心底。	少女纖細的手指輕盈地在我掌心躍動，撓得手掌癢癢的，一直癢到心底。	少女の細い指が私の手のひらで軽やかに跳ね、手のひらをくすぐる。そのくすぐったさは心の奥まで届いた。	소녀의 가느다란 손가락이 내 손바닥 위에서 가볍게 뛰놀며 손바닥을 간질였고, 내 마음속까지 간지럽혔다.	Her slender fingers fluttered nimbly in my palm, tickling all the way into my heart.						0
123	月至中天，银光照亮了我们所在的屋顶一角。	月至中天，銀光照亮了我們所在的屋頂一角。	月が空の真ん中に昇り、銀色の月明りが私たちのいる屋上の一角を照らした。	달이 중천에 떠오르자, 깨끗한 달빛이 우리가 있는 옥상 한구석을 밝혔다.	The moon climbed high, spilling silver light over the corner of the rooftop.						0
124	看，这就是分析员要跳的那一部分舞蹈，要好好记住。	看，這就是分析員要跳的那一部分舞蹈，要好好記住。	見て、これが分析員さんが踊るパートよ。しっかり覚えてちょうだい。	봐, 이게 분석가가 춰야 할 부분이야. 잘 기억해 둬.	Watch closely, Adjutant, this is your part.						0
125	月光照进了克罗瑞娜的眸子，像在她微醺的眸中又镀上一层粉红的光。	月光照進了克羅瑞娜的眼眸，像在她微醺的眸中又鍍上一層粉紅的光。	月光がクラウリナの瞳に差し込み、まるで彼女のほろ酔いの瞳に、さらにピンク色の光を重ねたかのようだった。	클라리나의 눈동자에 달빛이 비치자, 취기가 살짝 오른 듯한 그녀의 눈동자에 부드러운 분홍빛이 드리워진 듯했다.	Moonlight shone into Clarina's eyes, tinting the faintly giddy eyes with a soft pink glow.						0
126	她抬头看看月亮，眼神又回到我身上。这样静静地看着我，一言不发。	她抬頭看看月亮，眼神又回到我身上。這樣靜靜地看著我，一言不發。	彼女は月を見上げ、また私に視線を戻した。そして彼女は静かに私を見つめ、何も言わなかった。	그녀는 달을 올려다보다가 다시 나를 바라보았다. 그렇게 가만히 나를 바라보면서 아무 말도 하지 않았다.	She looked up at the moon and back at me without saying a word.						0
127	她将我的手拢住握成拳，像是要让我将那些舞步好好地攥在手里。	她將我的手收攏握成拳，像是要讓我將那些舞步好好地攥在手裡。	彼女は私の手を包み込むように握りしめた。それはまるで先ほど教えたステップを、私にしっかりと握らせようとしているかのようだった。	그녀는 내 손을 감싸며 주먹을 쥐게 했다. 마치 그 춤 동작들을 내 손에 꼭 쥐여주려는 것 같았다.	Then, she cupped my hand and closed it into a fist, as though tucking the steps safely within it.						0
128	自然，刚才那份痒也留在了我心底。	當然，剛才那份癢也留在了我心底。	当然、先ほどのくすぐったさも私の心の中に残っていた。	물론, 방금 전해졌던 그 간지러움은 여전히 내 마음속에 남아있었다.	And naturally, that ticklish warmth lingered deep in my heart.						0
129	记不住也没关系，我会提醒你的。	記不住也沒關係，我會提醒你的。	覚えられなくても大丈夫。わたくしが教えてあげるから。	기억 못 해도 괜찮아. 내가 알려줄게.	It's okay if you forget, you know. I'll take the lead.						0
130	说完，她率先跳下台子，轻巧的动作仿佛背后生出了羽翼一般。	說完，她率先跳下台子，輕巧的動作彷彿背後生出了羽翼一般。	そう言うと、彼女は先に天窓から飛び降りた。その軽やかな動きは、まるで背中に翼が生えたかのようだった。	그러자 그녀가 먼저 단상에서 폴짝 뛰어내렸고, 등에 날개라도 달린 듯 가뿐한 동작이었다.	With that, she jumped gracefully down from the platform, landing so softly, as if invisible wings had carried her.						0
131	月亮的银光倾泻一地，在深夜无人的天台上，我和克罗瑞娜十指相扣，缓缓跳着她刚才教给我的舞蹈。	月亮的銀光傾瀉一地，在深夜無人的樓頂上，我和克羅瑞娜十指相扣，緩緩跳著她剛才教給我的舞蹈。	銀色の月明りが地面に降り注ぐ誰もいない屋上で、私とクラウリナは指を絡ませ、彼女が教えてくれたダンスをゆっくりと踊った。	달의 은빛이 온 땅에 쏟아지는 깊은 밤, 아무도 없는 옥상에서 나와 클라리나는 손을 맞잡은 채 그녀가 방금 가르쳐준 춤을 여유롭게 추었다.	Silver moonlight poured across the empty rooftop. Under its glow, Clarina and I laced our fingers together and began to dance — slowly, gently, to the steps she'd just shown me.						0
132	分析员，你知道吗。	分析員，你知道嗎。	分析員さん、知ってるかしら？	분석가, 그거 알아?	Adjutant, you know...						0
133	以前，我还不知道什么叫作心爱之人。	以前，我還不知道什麼叫作心愛之人。	昔は「一番愛する人」というのがなんなのかわからなかったの。	예전에 난, 사랑하는 사람이 뭔지 몰랐어.	I didn't know what it meant to have someone you love.						0
134	小姨说，那是世界上唯一配得上我的人。	小姨說，那是世界上唯一配得上我的人。	叔母さんは、それが世界で唯一わたくしにふさわしい人だって言ってたわ。	이모는, 세상에서 나와 어울릴만한 유일한 사람이라고 하셨고.	Aunt Myra said he would be the only one in the world worthy of me.						0
135	老师说，等我见到了那个人，我就会知道的。	老師說，等我見到了那個人，我就會知道的。	先生は、その人に会えばわかるって言ったわ。	선생님은, 그 사람을 만나면 알게 될 거라고 하셨어.	My teacher said that when I met him, I'd simply know.						0
136	她们说得都太玄乎了，我也没怎么放在心上，很快就把这件事情忘记了。	她們說得都太玄妙了，我也沒怎麼放在心上，很快就把這件事情忘記了。	二人とも、言い方が曖昧だったし、わたくしもあまり気にしてないから、すぐに忘れちゃったの。	너무 어려운 말들이라 나도 더 생각하지 않고 금방 그 일을 잊어 버렸지.	I thought they were exaggerating, so I never gave it much thought...						0
137	而且后来，当我知道自己得了成年病……总之，关于这支舞蹈，还有舞蹈背后的传说，我几乎再也没想起过。	而且後來，當我知道自己得了成年病……總之，關於這支舞蹈，還有舞蹈背後的傳說，我幾乎再也沒想起過。	それにあのあと、自分がティーン症候群だと知って……とにかく、このダンスのことや、ダンスにまつわる伝説のことは、ほとんど思い出さなくなったわ。	게다가 나중에 내가 성인병에 걸렸다는 걸 알게 되었을 때… 아무튼 이 춤이나 춤 뒤에 숨겨진 전설 같은 건 다시는 떠올리지 않았어.	And after I learned about my Juvosis, I stopped thinking about this dance and what it was supposed to mean altogether.						0
138	直到……遇见你。	直到……遇見你。	……貴方に出会うまでは。	그러다가… 너를 만났어.	Until... I met you.						0
139	在缓缓的悠荡舞步中，克罗瑞娜将头靠在面前的胸膛。	在緩緩且悠蕩的舞步中，克羅瑞娜將頭靠在面前的胸膛。	ゆっくりとした揺れるステップの中で、クラウリナは頭を私の胸元に寄せた。	여유롭게 스텝을 밟으면서, 클라리나는 내 가슴에 머리를 기댔다.	As we swayed gently, Clarina rested her head against my chest.						0
140	要说出接下来的话，她还需要一些勇气。	要說出接下來的話，她還需要一些勇氣。	これからの言葉を口にするのに、彼女はまだ少し勇気が必要だ。	다음 말을 꺼내기 위해서, 그녀는 조금 더 용기가 필요했다.	She needed a bit of courage to say what came next.						0
141	勇气来自她正在靠着的胸膛，胸膛里的心脏坚实而有力地跳动着。	勇氣來自她正在靠著的胸膛，胸膛裡的心臟堅實而有力地跳動著。	その勇気は、彼女が寄りかかっている胸から来ていた。その胸の中の心臓は力強く、しっかりと跳ねていていた。	그녀가 기댄 가슴에서 용기가 전해졌고, 가슴 속 심장은 견고하고 힘차게 뛰고 있었다.	And she drew that courage from the chest she was leaning on — the heartbeat beneath her cheek, steady and strong.						0
142	这是她第一眼就爱上的男人。	這是她第一眼就愛上的男人。	これが彼女が一目惚れした男性だ。	그는 그녀가 첫눈에 사랑에 빠진 남자다.	This was the man she'd fallen for at first sight.						0
143	只是……要怎么实现呢？	只是……要怎麼實現呢？	でも……どうすればこの恋は叶うの？	그런데… 어떻게 이루어야 할까?	But... how am I supposed to make this love possible?						0
144	以前看书里的故事，那些爱着却不能在一起的人，总会觉得不理解。	以前看書裡的故事，那些愛著卻不能在一起的人，總會覺得不理解。	昔、本で、愛し合ってるのに一緒になれない人たちの話を読んだとき、いつも理解できなかったわ。	예전에는 책을 읽으면서, 사랑하지만 이루어질 수 없는 사람들을 볼 때마다 이해할 수 없었어.	When I read stories about people who loved each other but couldn't be together, I never quite understood them.						0
145	能找到一个爱的人已经很难了，再说，这世界上能有什么阻力不让两个相爱的人在一起呢？	能找到一個愛的人已經很難了，再說，這世界上能有什麼阻力不讓兩個相愛的人在一起呢？	愛する人を見つけるだけでも難しいのに。それ以上に、この世界で愛し合う二人の仲を阻むものなんてあるの？	사랑하는 사람을 찾는 것만으로도 충분히 어렵잖아. 게다가, 서로 사랑하는 사람들을 떨어뜨릴 만한 장애물이 이 세상에 뭐가 있겠어?	Finding someone you love is hard enough. What could possibly stop two people who love each other from being together?						0
146	贫穷？疾病？逆境？对我来说，这些都从来不是让人在意的问题。	貧窮？疾病？逆境？對我來說，這些從來都不是讓人在意的問題。	貧しさ？病気？逆境？わたくしにとって、どれも気にするほどのことじゃなかったわ。	가난? 질병? 역경? 이런 것들은 애초에 신경 쓸만한 문제가 아니라고 생각했어.	Poverty? Illness? Adversity? None of these ever frightened me.						0
147	原本以为找到这个人是最难的……	原本以為找到這個人是最難的……	その人を見つけることが、一番難しいと思ってたの……	원래는 그런 사람을 찾는 게 가장 어렵다고 생각했는데…	I used to think that finding the one would be the hardest part...						0
148	没想到真的找到之后，如何与他在一起，却成了百倍千倍更困难的事情。	沒想到真的找到之後，如何與他在一起，卻成了百倍千倍更困難的事情。	まさか見つけたその人とどうやって一緒になるのかが、何百倍、何千倍も難しいだなんて。	정작 진짜로 찾고 나니, 그 사람과 어떻게 사귈지가 백배 천배 더 어려운 일이 되어버렸어.	But now that I've found him, it isn't the world standing in our way — it's me.						0
149	顿了顿，克罗瑞娜在我怀里深深地吸了一口气。	頓了頓，克羅瑞娜在我懷裡深深地吸了一口氣。	一呼吸おいて、クラウリナは私の腕の中で深く息を吸った。	클라리나는 잠시 멈추고는 내 품에서 깊게 숨을 들이마셨다.	Clarina paused, then took a deep breath against my chest.						0
150	也许我应该更坦诚地告诉你我的心意，playername，我……	也許我應該更坦誠地告訴你我的心意，playername，我……	もっと素直に、わたくしの気持ちを伝えるべきだったのかもしれないわ。playernameさん、わたくし……	내 마음을 좀 더 솔직하게 말해야 할 것 같아. playername, 나는…	Maybe I should be more honest about my feelings, playername. I...						0
151	克罗瑞娜涨红了脸，有什么滚烫的字句翻到了她的嘴边。	克羅瑞娜漲紅了臉，有什麼滾燙的字句翻到了她的嘴邊。	クラウリナの顔が真っ赤になり、何か熱い言葉が彼女の口元までこみ上がってきた。	클라리나는 얼굴을 붉혔고, 꺼내기 부끄러운 말들이 입가에 맴돌았다.	Clarina's face flushed bright red, as if words burning inside had risen to her lips.						0
152	我一直……我……	我一直……我……	わたくしはずっと……えっと……	처음부터 난… 난…	I've always... I...						0
153	其实我对你说这些也是一样的，如果你觉得难为情……	其實我對你說這些也是一樣的，如果你覺得難為情……	私も君に同じことを言おうとしていた。もし君が恥ずかしいと思うのなら……	사실 나였어도 이런 말을 쉽게 꺼내지 못할 거야. 네가 부담스러우면…	I know how you feel, and I feel the same toward you too... If it's too embarrassing to say...						0
154	我握了握克罗瑞娜的手，感觉到她指尖的颤抖。	我握了握克羅瑞娜的手，感覺到她指尖的顫抖。	私はクラウリナの手を握りしめ、彼女の指先の震えを感じた。	클라리나의 손을 꽉 잡자, 그녀의 떨리는 손끝이 느껴졌다.	I gave her hand an encouraging squeeze, feeling her trembling fingers.						0
155	不！让我来说，我想清清楚楚地让你知道。	不！讓我來說，我想清清楚楚地讓你知道。	ううん！わたくしに言わせて。はっきりと、貴方に伝えたいの。	아니! 내가 말할게. 네가 분명하게 알아줬으면 해.	No! Let me say it. I want you to know exactly how I feel.						0
156	playername，我想和你在一起。	playername，我想跟你在一起。	playernameさん、貴方と一緒にいたい。	playername, 너랑 사귀고 싶어.	playername, I want to be with you.						0
157	哪怕已经互道了喜欢，我却渐渐觉得还是不够，哪怕已经与你生活在一起，我也觉得还是不够。	哪怕已經互道了喜歡，我卻漸漸覺得還是不夠，就算已經跟你生活在一起，我也覺得還是不夠。	好きだと伝え合っても、だんだんと足りなくなってくるの。貴方と一緒に暮らしてる今でさえ、まだ足りないと思うわ。	서로 좋아한다고 말했는데도, 그것만으로는 부족하다는 생각이 자꾸 들어. 이미 너랑 같이 살고 있는데도, 역시 뭔가 부족한 것 같고.	Even though we've confessed our love for each other, somehow it still doesn't feel like enough. Even living together here doesn't feel like enough.						0
158	我想要——想你了就可以去找你，不需要解释原因也能一直抱着你，可以盖你的被子，鼻尖和身上全都是你好闻的气味……	我想要——想你了就可以去找你，不需要解釋原因也能一直抱著你，可以蓋你的被子，鼻尖和身上全都是你好聞的氣味……	会いたくなったらすぐに会いに行けて、理由を説明しなくてもずっと抱きしめていられて、貴方の布団をかぶって、鼻先も体も全部貴方のいい匂いでいっぱいになる……そんなふうになりたいの。	내가 원하는 건… 네가 보고 싶을 때 찾아갈 수 있고, 특별한 이유가 없어도 널 계속 안고 있고 싶어. 네 이불을 덮을 수 있고, 코끝에도, 온몸에도 너만의 좋은 향기가 가득했으면 좋겠어…	I want — I want to be able to just go find you when I miss you, to hold you without needing a reason, to sleep under your blanket, with the scent of you in my nose, on my skin...						0
159	playername也可以对我这么做。或者不如说，从很久以前，我就总是期待着你的出现。	playername也可以對我這麼做。或者不如說，從很久以前，我就總是期待著你的出現。	playernameさんも、わたくしにそうしていいから。というか、ずっと前から、わたくしは貴方が来るのを待ってたの。	playername도 나한테 그렇게 해 줬으면 해. 아니, 다시 말하자면, 아주 오래전부터 난 네가 나타나 주길 기다려왔어.	And I want you to do the same. Or rather, I've always hoped that you would do so, long ago.						0
160	期待着你在我身边放松地休息，和我开心地聊天，或者做一些更亲密的举动。	期待著你在我身邊放鬆地休息，和我開心地聊天，或者做一些更親密的舉動。	貴方がわたくしのそばでくつろぐのを、楽しくおしゃべりするのを、あるいはもっと親密なことをするのを期待してたわ。	네가 내 곁에서 편하게 쉬길, 나랑 재밌게 수다를 떨거나 더 다정한 행동을 하길 기대해 왔어.	I want you to feel at ease with me, to talk and laugh with me... or do more intimate things with me.						0
161	没错，这就是我心底最深处的秘密，我不想再隐藏了，我想让它被你清楚地知道。	沒錯，這就是我心底最深處的秘密，我不想再隱藏了，我想讓它被你清楚地知道。	これがわたくしの心の奥底の秘密なの。もう隠したくない。貴方に知られてほしい。	그래, 이게 내 마음속 가장 깊은 곳의 비밀이야. 더 이상 숨기고 싶지 않아. 네가 분명히 알았으면 좋겠어.	There, that's my deepest secret. I don't want to hide it anymore. I want you to know.						0
162	我不想再压抑自己的感觉，我不仅想和你彼此拥有，我也想要与你更深的交融……	我不想再壓抑自己的感覺，我不僅想和你彼此擁有，我也想要與你更深的交融……	もう自分の気持ちを抑えたくないわ。お互いを自分のものにするだけじゃなくて、もっと深く貴方と交わりたい……	더 이상 내 감정을 억누르고 싶지 않아. 우리가 서로의 것이 되었으면 좋겠고, 너랑 더 깊게 얽히고 싶어…	I don't want to suppress my urges any longer. I don't just want us to spend time together. I want to be one with you, completely...						0
163	克罗瑞娜抬起脸，平静的面孔，眼神深邃，细微地闪着光。	克羅瑞娜抬起臉，平靜的面孔，眼神深邃，細微地閃著光。	クラウリナは顔を上げた。表情は穏やかで、瞳も微かに輝いていた。	클라리나가 눈을 들었다. 평온한 얼굴에 깊은 눈빛이 희미하게 빛나고 있었다.	Clarina lifted her face. Her expression was calm, her eyes deep and gleaming.						0
164	可她毕竟是个那样优雅知礼的女孩，身体还是下意识地紧张，哪怕脊背挺得笔直，扶着我腰间的手也在下意识揪紧我的衣角。	但她畢竟是個那麼優雅知禮的女孩，身體還是下意識地緊張，就算背挺得筆直，扶著我腰間的手也不知不覺揪緊我的衣角。	しかし、あの優雅で礼儀正しい彼女だから、体は無意識に強張っていた。背筋をまっすぐに伸ばしていても、私の腰に置いた手は無意識に服の裾を掴んできた。	하지만 그녀는 결국 우아하고 예의 바른 소녀였기에, 몸은 여전히 무의식적으로 긴장했다. 허리를 꼿꼿하게 세웠지만, 내 허리를 잡은 손은 무의식적으로 내 옷자락을 꽉 움켜쥐고 있었다.	She was, after all, a lady of refined upbringing, and the subject left her quietly tense. Her posture remained impeccable, yet I could feel her fingers tighten at my waist.						0
165	你……愿意吗？	你……願意嗎？	わたくしと……一緒にいてくれる？	너는… 괜찮아?	Would you... be willing?						0
166	当然。	當然。	もちろんだ。	당연하지.	Yes, I would.						0
