xxx_1317129503	A	A	A	A	A	A	A	A	A	A	A
92	我印象中……你应该是不信这个的吧。	我印象中……你應該是不信這個的吧。	君はそんなことを信じないタイプだった気がするが。	내 기억으로는… 너 원래 이런 거 잘 안 믿지 않던가?	But I thought... you didn't believe in things like that.						0
93	嗯哼，虽然比起传说，我更相信科学。	嗯哼，雖然比起傳說，我更相信科學。	ふふっ、もちろんオカルトより科学を信じるけども。	으흠, 전설보다는 과학을 더 믿긴 하지.	Mm-hmm, I'll take science over legends any day.						0
94	但是出现概率很低，同时又很美丽的事件发生时，我还是愿意寄托美好的愿望的。	但是出現機率很低，同時又很美麗的事件發生時，我還是願意寄託美好的願望的。	めったに起きない、美しいことが起きたときは、やっぱり願いを託してみたいの。	하지만 발생 확률이 매우 낮으면서도 아름다운 사건이 일어날 때는, 그래도 아름다운 소원을 빌어보고 싶어.	But when something so rare and beautiful actually happens, I can't help wanting to wish for something good.						0
95	仪式感还是要有的嘛。	儀式感還是要有的嘛。	特別感は大切にしなくちゃね。	그래야 의미가 있잖아.	Make the moment special, you know.						0
96	好吧，那让我想想……先听听你的愿望好了。	好吧，那讓我想想……先聽聽你的願望好了。	そうか。じゃあ、考えてみるか……まずは君の願い事を聞かせてくれ。	그렇구나. 그럼 생각 좀 해볼게… 네 소원부터 들어볼까?	Alright, give me a second to think... Let's hear your wish first.						0
97	如果看到了红色的月亮，你准备许什么心愿？	如果看到了紅色的月亮，你準備許什麼心願？	赤い月にどんな願い事をするんだ？	붉은 달을 본다면, 무슨 소원을 빌 거야?	If we see a blood moon, what would you wish for?						0
98	我的心愿是……以后每一次天上有好看的月亮时，我都能和分析员一起看。	我的心願是……以後每一次天上有好看的月亮時，我都能和分析員一起看。	わたくしは……これから先、空にきれいな月が出るたびに、分析員さんと一緒に見られますように。	내 소원은… 앞으로 하늘에 예쁜 달이 뜰 때마다 분석가랑 같이 볼 수 있으면 좋겠어.	My wish would be... that every time there's a beautiful moon in the sky, I can watch it with you.						0
99	这样啊，那我的心愿也想好了，我希望——	這樣啊，那我的心願也想好了，我希望——	そうか。じゃあ、私も願いを決めたよ。	그래? 그럼 나도 소원 정했어. 내 소원은…	I see. Then I know what mine would be.						0
100	嗯嗯——	嗯嗯——	ええ。	응응?	Which is?						0
101	你把被子还给我。	你把被子還給我。	君が私の布団を返してくれますように。	내 이불을 돌려받는 거야.	That you'll give me back my blanket.						0
102	诶？居然只是这样的愿望吗？	欸？居然只是這樣的願望嗎？	え？それだけ？	엥? 소원이 그게 다야?	Huh? That's your wish?						0
103	你觉得这个愿望好实现吗？	你覺得這個願望好實現嗎？	この願いは、叶えられると思う？	넌 이 소원이 이루기 쉽다고 생각해?	Do you think it's an easy one to make come true?						0
104	克罗瑞娜想了一会，调皮地笑起来。	克羅瑞娜想了一會，調皮地笑起來。	クラウリナは少し考え込むと、悪戯っぽく笑った。	클라리나는 잠시 고민하더니 장난스럽게 웃었다.	Clarina thought for a moment and grinned mischievously.						0
105	我觉得……很难，嘿嘿。	我覺得……很難，嘿嘿。	難しいかもしれないわね。えへへ…	내가 볼 땐… 어렵겠는데, 헤헤.	Not really... Hehe.						0
106	除非，分析员愿意每天都把被子分享给我一半！	除非，分析員願意每天都把被子分享給我一半！	分析員さんが同じ布団で寝てくれたら、話は別だけれどもね！	아니면, 분석가가 매일 나한테 이불을 절반씩 나눠줘!	Unless you share it with me every day!						0
107	那天直到很晚，我们都没有看到传说中会出现的红色月亮。	那天直到很晚，我們都沒有看到傳說中會出現的紅色月亮。	その日、遅くまで伝説の赤い月は現れなかった。	그날 밤늦게까지도, 우리는 전설의 붉은 달을 보지 못했다.	The night went on, and we never did see the blood moon.						0
108	才刚刚午夜，克罗瑞娜就困得忍不住打哈欠。	才剛剛午夜，克羅瑞娜就睏得忍不住打哈欠。	深夜になったばかりなのに、クラウリナはあくびをこらえきれなくなっていた。	자정이 되자, 클라리나는 졸려서 연신 하품했다.	Just past midnight, Clarina was already yawning.						0
109	我们都很喜欢那种“更近的距离”，现在克罗瑞娜已经不会失眠，反而还比以前更容易犯困。	我們都很喜歡那種「更近的距離」，現在克羅瑞娜已經不會失眠，反而還比以前更容易睏。	二人ともあの「より近い距離」が好きで、今ではクラウリナは不眠症じゃなくなったが、前より寝不足になっていた。	우리 둘 다 소위 '더 가까운 거리'를 좋아했고, 이제 클라리나는 불면증도 없어져 오히려 예전보다 더 쉽게 졸음이 왔다.	We'd been enjoying "being close," and she never had trouble sleeping anymore. In fact, she could hardly stay up late.						0
110	不过好在入夜还没有多久，花圃的花苞就渐次开放。	不過好在入夜還沒有多久，花圃的花苞就漸次開放。	幸い、深夜になってすぐ、花壇の蕾が次々と咲いた。	다행히도 너무 늦기 전에 화단의 꽃봉오리가 하나둘씩 피어났다.	Fortunately, not long after nightfall, the flower buds began to bloom one by one.						0
111	纯白的花苞，居然开放出了娇美嫣红的花朵。在夜色里张扬而美丽，一改之前阳光下拘谨的姿态。	純白的花苞，居然開出了嬌美嫣紅的花朵。在夜色裡張揚而美麗，一改之前陽光下拘謹的姿態。	純白の蕾から、なんと可憐な赤い花が咲いた。闇の中で、華やかで美しくなったその姿は、日中の控えめな姿とまるで違っていた。	순백의 꽃봉오리는 뜻밖에도 선홍색 꽃으로 곱게 피어났다. 전에 봤던 햇볕 아래 수줍은 자태와는 다르게, 밤하늘 아래서 화려하고 아름다웠다.	From pure white buds unfurled delicate crimson blossoms, radiant and beautiful in the night, shedding the restraint they showed under sunlight.						0
112	花朵绽放，香气就更浓，不过也可能我闻到的是克罗瑞娜身上的味道，因为她现在困得支撑不住挂在我身上。	花朵綻放，香氣就更濃，不過也可能我聞到的是克羅瑞娜身上的味道，因為她現在睏得支撐不住掛在我身上了。	花が咲くと香りが一段と強くなる。でも、もしかすると私が嗅いでいるのはクラウリナの香りなのかもしれない。彼女が今、眠気に耐えられず、私に寄りかかっているからだ。	꽃이 피어나자, 향기는 더 진해졌다. 어쩌면 내가 맡은 건 클라리나에게서 나는 향기일지도 모르겠다. 지금 그녀는 졸린 나머지 몸을 못 가누고 내 몸에 매달려 있으니까.	As the flowers opened, their fragrance grew stronger, or maybe it was just the scent of Clarina, since she was too sleepy to keep herself upright and was hanging off me.						0
113	好闻的味道混合在一起，渐渐分不清楚。	好聞的味道混合在一起，漸漸分不清楚。	良い香りが混ざり合い、次第に区別がつかなくなっていった。	좋은 향기가 섞여 점점 구별할 수 없게 되었다.	The pleasant scents blended together until I couldn't tell them apart.						0
114	抱紧……喜欢分析员的味道……	抱緊……喜歡分析員的味道……	ぎゅってして……分析員さんの香り、好き……	꼭 안아 줘… 분석가의 향기가 좋아…	Hold me tighter... You smell great, Adjutant...						0
115	克罗瑞娜突然站直身体，摆出她优雅端庄的模样。	克羅瑞娜突然站直身體，擺出她優雅端莊的模樣。	クラウリナは突然、すっと体勢を直し、優雅な振る舞いのまま質問してきた。	클라리나가 갑자기 몸을 꼿꼿이 세우고 우아하고 단정한 자세를 취했다.	Suddenly, Clarina straightened up, putting on her graceful, elegant demeanor.						0
116	现在，分析员闻到的花香是什么味道呢？	現在，分析員聞到的花香是什麼味道呢？	今、分析員さんはどんな香りを嗅いでるの？	지금, 분석가가 맡는 꽃향기는 어떤 향기야?	Now then, what kind of fragrance would you say the flowers have?						0
117	依然很好闻，令人开心，但感觉还是很难用语言描述出来。	依然很好聞，令人開心，但感覺還是很難用語言描述出來。	相変わらず良い香りで、心地いいけど、言葉で表現するのは難しい感じだな。	기분이 좋아지는 향기인 건 여전한데, 그래도 말로 표현하기는 좀 어려워.	I still think it's pleasantly wonderful, but it's hard to describe with words.						0
118	试着说说嘛——	試著說說嘛——	そこは頑張ってみてほしいわ――	그래도 한번 말해 봐.	Try anyway—						0
119	和那个夜晚一样，克罗瑞娜身上的香味再一次和花香混在一起，难以分清。	和那個夜晚一樣，克羅瑞娜身上的香味再一次和花香混在一起，難以分清。	あの夜と同じように、クラウリナの香りが再び花の香りと混ざり合い、区別がつかなくなっていた。	그날 밤처럼, 클라리나에게서 나는 향기가 또다시 꽃향기와 섞여 구별하기 어려워졌다.	Just like that other night, Clarina's scent and the flowers' fragrance mixed together, impossible to distinguish.						0
120	那应该是……	那應該是……	それはたぶん……	이건 아마…	I think it's...						0
b-1											0
121	有点像是汉堡的烘烤香气	有點像是漢堡的烘烤香氣	ハンバーグみたいな香ばしい香り	햄버거를 구울 때 나는 맛있는 향기 같네	The toasty aroma of a burger						0
122	符合夜晚氛围的凉爽香气	符合夜晚氣氛的涼爽香氣	夜の雰囲気に合った涼しげな香り	밤의 분위기에 어울리는 시원한 향기	A refreshing scent like the night air						0
123	也许是月亮的清甜香气	也許是月亮的清甜香氣	月のような、清らかで甘い香り	달빛의 청량한 향기가 아닐까	The soft sweetness of moonlight						0
124	让人会想到克罗瑞娜的特别香气	讓人會想到克羅瑞娜的特別香氣	クラウリナを思い出させる特別な香り	클라리나를 떠올리게 하는 특별한 향기	A special fragrance that reminds me of Clarina						0
125	好哎！	好欸！	やったわ！	좋아!	Hehe, I like that!						0
126	我也想告诉分析员！今晚我闻到的花香，也比任何时候都要更好闻。	我也想告訴分析員！今晚我聞到的花香，也比任何時候都還好聞。	わたくしも、今夜嗅いだ花の香りは、いつもに増していい匂いだったの。	나도 분석가한테 말해주고 싶어! 오늘 밤 내가 맡은 꽃향기도 그 어느 때보다 더 좋았어.	You know, the flowers smell better to me tonight than ever before.						0
127	是因为花朵盛开影响了气味？	是因為花朵盛開影響了氣味？	花が咲くと、香りが変わるのか？	꽃이 피어서 향기가 달라졌나?	Because they bloomed?						0
128	不是，是因为这项培育成功了，这份为你准备的礼物，真的可以让你闻到令你开心的味道。	不是，是因為這項培育成功了，這份為你準備的禮物，真的可以讓你聞到令你開心的味道。	ううん、この栽培が成功したから変わるの。貴方のために用意したこのプレゼントが、本当に貴方を幸せにする香りを届けられたから。	아니, 이 재배 작업이 성공했거든. 널 위해 준비한 이 선물이 정말로 네가 기뻐할 만한 향기를 선사하다니.	No, because this project succeeded. This gift I made for you... it really brings happiness through its scent.						0
129	这就是最让我开心的事情。	這就是最讓我開心的事情。	それが、わたくしにとって一番嬉しいことなの。	그게 나를 가장 기쁘게 하는 일이야.	That's what makes me happiest of all.						0
130	而且，花朵盛开的那一刻，是我们一起见证的。	而且，花朵盛開的那一刻，是我們一起見證的。	それに、わたくしたちは一緒に花が咲いた瞬間を見届けたわ。	게다가, 꽃이 피어나는 순간을 우리가 같이 눈에 담았잖아.	And, we witnessed the blooming together.						0
131	克罗瑞娜搂住我的脖子，吻了上来。	克羅瑞娜摟住我的脖子，吻了上來。	クラウリナは私の首に腕を回し、キスをしてきた。	클라리나는 내 목을 감싸안고 입 맞췄다.	Clarina wrapped her arms around my neck and kissed me.						0
132	你的怀抱中，就是世界上最最好闻的味道。	你的懷抱中，就是世界上最最最好聞的味道。	貴方の腕の中が、世界で一番いい香りがする場所。	네 품이야말로 세상에서 가장, 가장 좋은 향기가 나는 곳이야.	The most wonderful scent to me is when you're holding me in your arms.						0
133	当我抱着克罗瑞娜回到基地走廊时，她早已睡眼朦胧。	當我抱著克羅瑞娜回到基地走廊時，她早已睡眼朦朧。	私がクラウリナを抱き上げて、寮の廊下に戻ったとき、彼女はとっくに眠たそうにしていた。	클라리나를 안고 숙소 복도로 돌아왔을 때, 그녀는 이미 잠들어 있었다.	When I carried Clarina back to the hallway, she was already half-asleep.						0
134	嗯……我要和分析员一起睡。	嗯……我要跟分析員一起睡。	ん……分析員さんと一緒に寝たいわ。	으음… 나 분석가랑 같이 잘래.	Mmm... I want to stay with you tonight.						0
135	嗯，行。	嗯，好。	いいよ。	응, 그래.	Alright.						0
136	唔，我还要盖分析员的被子。	嗯……我還要蓋分析員的被子。	んー、あと、分析員さんの布団をかぶりたい。	음, 분석가의 이불도 덮을 거야.	And I want to use your blanket.						0
137	不是已经被你拿走了吗，我都没计较你不还给我。	不是已經被你拿走了嗎，我都沒計較你不還給我。	それはもう持って行っただろう。返してくれないことに、まだ文句も言ってないが。	그건 네가 가져갔잖아. 나한테 안 돌려줘도 뭐라 안 했는데.	Didn't you already take it? I didn't even complain about that.						0
138	那就……去你房间？	那就……去你房間？	それじゃあ……君の部屋に行く？	그럼… 네 방으로 갈까?	Should we go to your room then?						0
139	不要不要，去你房间。我要盖有浓浓的分析员味道的被子！	不要不要，去你房間。我要蓋有濃濃的分析員味道的被子！	ううん、貴方の部屋に行きたい。分析員さんの香りがたっぷり染みついた布団がいいの！	싫어, 싫어, 네 방으로 갈래. 분석가의 향기가 진하게 밴 이불을 덮고 싶다고!	No, no — your room! I want the one that smells like you!						0
140	我还要分析员的床单和枕套……全都是我的！	我還要分析員的床單和枕套……全都是我的！	分析員さんのシーツと枕カバーも……全部わたくしのものよ！	분석가의 침대 시트랑 베개 커버도 가질 거야… 전부 다 내 거야!	And I want your sheets and pillowcases... They're all mine now!						0
141	嘿嘿，请求你……	嘿嘿，請求你……	えへへ、お願い……	헤헤, 부탁할게…	Hehe, pretty please...?						0
142	……	……	……	……	...						0
143	自从我们“完全交融”之后，她这种奇奇怪怪的“请求”就越来越多了。	自從我們「完全交融」之後，她這種奇奇怪怪的「請求」就越來越多了。	私たちが「完全に溶け合って」から、彼女のこういう奇妙な「お願い」がますます増えてきた。	우리가 '완전히 얽힌' 이후로, 그녀는 이런 이상한 '부탁'을 할 때가 점점 더 많아졌다.	Ever since that night when we truly became one, she'd started making more and more of these whimsical little requests.						0
144	不过这也是以前的克罗瑞娜从没有向我展示过的一面。	不過這也是以前的克羅瑞娜從沒有向我展示過的一面。	しかしこれも、以前のクラウリナが私に見せたことのない一面だ。	하지만 이것 역시 예전의 클라리나가 내게 보여준 적 없는 모습이다.	But I didn't mind in the slightest. It was a side of Clarina I'd never seen before.						0
145	克罗瑞娜小姐，你的愿望太多了，今天可并没有看到红色的月亮啊。	克羅瑞娜小姐，你的願望太多了，今天可並沒有看到紅色的月亮啊。	クラウリナお嬢様、願い事が多いぞ。今日は赤い月を見れなかったはずだけど。	클라리나 아가씨, 소원이 너무 많네. 오늘 붉은 달도 못 봤잖아.	You sure have a lot of wishes tonight, Miss Genoura. And we didn't even see the blood moon.						0
146	花香弥漫的氛围里，她勾住我的脖子，脸上还是那副不太清醒又美滋滋的表情。	花香瀰漫的氣氛裡，她勾住我的脖子，臉上還是那副不太清醒又美滋滋的表情。	花の香りが漂う中、彼女は私の首に腕を回し、うっとりとした表情のままだが……	자욱한 꽃향기 속에서, 그녀는 내 목을 감싸안으며 여전히 몽롱한 듯 행복한 표정을 짓고 있었다.	In the lingering scent of flowers, she looped her arms around my neck, her face still sleepy but blissful.						0
147	眼神却一点都不迷离地、认真地看着我。	眼神卻一點都不迷離地、認真地看著我。	真剣な目で私を見つめた。	하지만 눈빛만은 전혀 흐려지지 않고, 진지하게 나를 바라보고 있었다.	Yet she stared at me with all seriousness.						0
148	我不就是你的“红色月亮”吗？	我不就是你的「紅色月亮」嗎？	貴方の「赤い月」は、わたくしだと思うけど？	내가 바로 너만의 '붉은 달'이잖아?	Aren't you forgetting, Adjutant? I'm your crimson moon.						0
