xxx_2878837819	A	A	A	A	A	A	A	A	A	A	A
85	得到了允许，终于躺到了属于他的床上。	得到了允許，終於躺到了屬於他的床上。	許可をもらい、ついに彼のベッドに横たわった。	허락을 받은 그녀는 드디어 그의 침대에 누웠다.	With his permission, she finally curled up on his bed.						0
86	一想到他，那种感觉又袭来了，而且有越来越严重的趋势。	一想到他，那種感覺又襲來了，而且有越來越嚴重的趨勢。	彼のことを思い出すと、あの感覚がまた襲ってきて、しかもどんどんひどくなる。	그를 떠올리자, 그 느낌이 또다시 밀려왔다. 심지어 점점 더 심해졌다.	Just thinking about him made that familiar feeling stir again, and it felt stronger this time.						0
87	克罗瑞娜抱着他的被子，埋在充满他的气息的枕头上，难耐地蹭了蹭。	克羅瑞娜抱著他的被子，埋在充滿他的氣息的枕頭上，難耐地蹭了蹭。	クラウリナは彼の布団を抱きしめ、彼の匂いが染みついた枕に顔をうずめ、耐え難そうにこすりつけた。	클라리나는 그의 이불을 껴안고 그의 향기가 가득한 베개에 얼굴을 묻은 채 참지 못하고 비볐다.	Clarina hugged his blanket, buried her face in the pillow that still carried his scent, and rubbed against it restlessly.						0
88	越来越难以克制了，这种对他的渴求。	越來越難以克制了，這種對他的渴求。	ますます抑えきれなくなってきた、彼への渇望。	그를 향한 이런 갈망은 점점 더 참기 어려워졌다.	Her urges for him were becoming harder and harder to contain.						0
89	克罗瑞娜伸手抚上身体，在被窝建立起的隐秘世界里，逐渐向下探索。	克羅瑞娜伸手撫上身體，在被窩建立起的隱密世界裡，逐漸向下探索。	クラウリナは手を伸ばして自分の体に触れ、布団が作り出す秘密の世界で、徐々に下へと探索していった。	클라리나는 손을 뻗어 몸을 어루만지며 이불 속에 만들어진 비밀 세계에서 점점 아래로 탐색했다.	Her hand moved down along her body, exploring within the safety beneath the blanket.						0
90	她不知道自己变成了什么，只觉得似乎在沼泽里无限地沉沦。	她不知道自己變成了什麼，只覺得似乎在沼澤裡無限地沉淪。	自分がどうなってしまったのかはわからず、ただ沼の中で無限に沈んでいくように感じた。	그녀는 자신이 무엇이 되었는지도 모른 채, 그저 늪 속에서 끝없이 가라앉는 기분이었다.	She didn't know what she was turning into, only that it felt like sinking endlessly into a swamp.						0
91	她的手指探索抚摸着，寻求可以逃出生天的光点。	她的手指探索撫摸著，尋求可以逃出生天的光點。	彼女の指は探り、撫で、出口へ続く光を求めて動いていた。	그녀의 손가락은 탐색하고 어루만지며 빠져나갈 수 있는 빛을 찾아다녔다.	Her finger searched and caressed, reaching in for that spot of light that might offer her salvation.						0
92	鼻尖溢满他的气息，像是和他交缠着沉沦到尽头。	鼻尖溢滿他的氣息，像是和他交纏著沉淪到盡頭。	鼻先には彼の気配が溢れ、彼と絡み合いながら果てまで沈んでいくような錯覚に陥った。	그의 향기가 가득 밀려와 그와 서로 뒤얽힌 채 끝까지 가라앉는 것 같았다.	The air around her was thick with his scent, as though she were entwined with him, sinking together into thrilling depths.						0
93	她在尽头找到了水底倒映的月亮，伸手抚摸上去，盲目的手指终于找到正确的对象。	她在盡頭找到了水底倒映的月亮，伸手撫摸上去，盲目的手指終於找到正確的對象。	彼女は果てで水面に映った月を見つけ、手を伸ばして撫でた。盲目の指はついに正しい対象を見つけた。	그 끝에서 물에 비친 달을 발견한 그녀는 손을 뻗어 어루만졌다. 갈 곳 없던 손가락이 마침내 올바른 대상을 찾은 것이다.	There, deep within, her fumbling finger came upon a moon, reflected upon the water. Finally, she had found the spot.						0
94	水花飞溅，月亮也颤抖起来。	水花飛濺，月亮也顫抖起來。	水しぶきが飛び散り、月も震え出した。	물보라가 튀고 달도 전율했다.	And so, water splashed, and the moon quivered.						0
95	她就这样蒙在被窝里，悄悄搅乱了皎洁的月亮。	她就這樣蒙在被窩裡，悄悄攪亂了皎潔的月亮。	彼女は布団の中で、こっそりと清らかな月をかき乱した。	그녀는 그렇게 이불 속에서 몰래 새하얀 달을 뒤흔들었다.	Hidden beneath his blanket, amidst muffled moans, she stirred the pure moonlight.						0
96	又像是自我惩罚一样，将月亮重新拼凑，看着它变得绯红，越来越大，占满整个天空。	又像是自我懲罰一樣，將月亮重新拼湊，看著它變得緋紅，越來越大，佔滿整個天空。	そして、まるで自分を罰するかのように、再び月を組み立てると、それが緋色に変わり、どんどん大きくなって空全体を覆うのを見つめた。	또 마치 자신에게 벌을 주듯 달을 다시 맞추며 그것이 붉게 물들고 점점 커져 온 하늘을 가득 채우는 걸 지켜봤다.	Then, as if in self-punishment, she pieced the moon back together and watched it turn crimson and swell bigger, until it took up the entire sky.						0
97	焦躁的感觉并没有平息。	焦躁的感覺並沒有平息。	焦燥感は収まらなかった。	초조한 감정은 가라앉지 않았다.	But the restlessness hadn't subsided.						0
98	没有他，怎么可能平息呢？	沒有他，怎麼可能平息呢？	彼がいない場で収まるはずがなかった。	그가 없는데 어떻게 가라앉을 수 있겠는가?	How could it, without him?						0
99	“……滴滴，滴滴”	「……嗶嗶，嗶嗶。」	「……ピピッ、ピピッ」	 '… 삐삐, 삐삐'	*beep—* *beep—*						0
100	克罗瑞娜猛地睁开眼睛，额上汗珠密布。	克羅瑞娜猛地睜開眼睛，額上汗珠密佈。	クラウリナははっと目を開けた。額は汗でびっしょりだった。	클라리나는 번뜩 눈을 떴다. 이마에는 땀방울이 송골송골 맺혀 있었다.	Clarina's eyes flew open, beads of sweat dotting her forehead.						0
101	而她的眼中，绯红的月影也倏地一下散去。	而她的眼中，緋紅的月影也一下子散去。	そして彼女の瞳の中にある緋色の月影も、さっと消え去った。	그녀의 눈 속 붉은 달의 그림자도 순식간에 흩어졌다.	And the crimson moon in her eyes dissolved in an instant.						0
102	惊疑片刻，才意识到刚才的动静是自己的终端发出的响声。	驚疑片刻，才意識到剛才的動靜是自己的終端發出的響聲。	一瞬驚いた後、先の音は自分の端末からのものだと気づいた。	잠시 허둥대다가 자신의 단말기에서 나는 소리라는 걸 깨달았다.	For a moment, she was dazed before realizing the sound came from her terminal.						0
103	克罗瑞娜。	克羅瑞娜。	クラウリナ。	클라리나.	Clarina.						0
104	……嗯，playername。	……嗯，playername。	……ええ、playernameさん。	… 응, playername.	...Mmm, playername.						0
105	声音怎么这么哑？身体不舒服吗？	聲音怎麼這麼沙啞？身體不舒服嗎？	声がかすれているな。体調が悪いのか？	목소리가 왜 이렇게 쉬었어? 몸이 안 좋아?	Why is your voice so hoarse? Are you not feeling well?						0
106	没有啊。哦，刚刚在你的房间，觉得很安心，就不小心睡过去了。	沒有啊。哦，剛剛在你的房間，覺得很安心，就不小心睡過去了。	ううん、そんなことないわ。さっきまで貴方の部屋にいて、安心して寝ちゃってたみたい。	아닌데? 아, 네 방에 있다 보니 너무 편해서 깜빡 잠들어버렸어.	No, I'm fine. Oh, I'm still in your room. It felt so safe, and I accidentally fell asleep.						0
107	现在这个时间？好吧，我还特意选了早些的时候通话。	現在這個時間？好吧，我還特地選了早一點的時候通話。	この時間に、もう寝たのか？そうか。早めに通話をかけたつもりだったんだけどな。	이 시간에? 그랬구나, 일부러 좀 이른 시간에 전화를 걸었는데.	At this hour? There goes my attempt not to wake you up.						0
108	原来是这样，抱歉。	原來是這樣，抱歉。	あ……なんかごめんなさい。	그랬구나, 미안.	Yeah... Sorry.						0
109	没关系，能睡着我反而放心了，外面还在下雨吗？	沒關係，能睡著我反而放心了，外面還在下雨嗎？	いや、大丈夫だ。眠れるならむしろ安心したよ。外はまだ雨が降っているのか？	아니야, 잠들었다니 오히려 마음이 놓이네. 밖에 아직도 비 와?	No problem, I'm glad you got some rest. Is it still raining?						0
110	啊？雨？哦！稍等，我去看看。	啊？雨？哦！稍等，我去看看。	え？雨？あ！ちょっと待って、見てくるわ。	응? 비? 아, 맞다! 잠깐만, 보고 올게.	Huh? Oh! Wait, let me check.						0
111	没事，别去了。	沒事，別去了。	いいよ、行かなくていい。	괜찮아, 가지 마.	No, no, don't get up.						0
112	本来就是想通个话问问你在我的房间有没有什么需要的，现在看来，你觉得舒适就好。	本來就是想通個話問問你在我的房間有沒有什麼需要的，現在看來，你覺得舒適就好。	通話をかけたのも、私の部屋で何か足りないものはないか聞くつもりだっただけだ。どうやら快適に過ごせているようだな。	내 방에서 필요한 건 없는지 물어보려고 전화한 거였는데, 네가 편하다면 됐어.	I just wanted to call and see if you needed anything in my room. It sounds like you're comfortable there.						0
113	嗯，我觉得很安心，谢谢你playername。	嗯，我覺得很安心，謝謝你playername。	うん、穏やかに過ごしてるわ。ありがとう、playernameさん。	응, 마음이 정말 편해졌어. 고마워, playername.	Yes, I am. Thank you, playername.						0
114	那你好好休息，对了，别饿着肚子睡。	那你好好休息，對了，別餓著肚子睡。	じゃあ、ゆっくり休むといい。あと、ちゃんとごはんは食べるんだぞ。	그럼 푹 쉬어. 아, 그리고 배고픈 채로 자지는 마.	I'll let you rest then. Oh, and don't go to sleep on an empty stomach.						0
115	好。	好。	ええ。待ってるわ！	알겠어.	Okay.						0
116	那就先这样。	那就先這樣。	じゃあ、また。	그럼 끊을게.	Alright, talk to you later then.						0
117	哎——稍等一下！	欸——稍等一下！	あっ……ちょっと待って！	아앗… 잠깐만!	Umm, wait!						0
118	怎么了？	怎麼了？	どうかしたのか？	왜 그래?	What's wrong?						0
119	你什么时候回来啊？	你什麼時候回來啊？	帰りはいつになるのかしら？	언제 돌아와?	When are you coming back?						0
120	她听到他在那边笑了一声，真好听，让她耳朵和脸颊又要烧起来。	她聽到他在那邊笑了一聲，真好聽，讓她耳朵和臉頰又要燒起來。	彼が向こうでくすりと笑ったのが聞こえた。とても素敵な声で、クラウリナの耳と頬がまた熱くなりそうだった。	그의 웃음소리가 들렸다. 너무나도 듣기 좋은 그 목소리에, 귀와 뺨이 또다시 뜨거워지려 했다.	She heard him chuckle. It was such a pleasant sound that her ears and cheeks burned again.						0
121	很快，不会让你独守我的房间很久的。	很快，不會讓你獨守我的房間很久的。	すぐだ。私の部屋で長く待たせたりしないさ。	곧. 네가 내 방에 오래 머물게 두진 않을게.	Soon. You won't be in my room alone for long.						0
122	挂断电话，克罗瑞娜发现自己比想象中更平静。	掛斷電話，克羅瑞娜發現自己比想像中更平靜。	電話を切った後、クラウリナは自分が思ったよりも落ち着いていることに気づいた。	전화를 끊은 클라리나는 뜻밖에도 마음이 한결 평온해진 자신을 발견했다.	Hanging up, Clarina realized she felt calmer than she'd expected.						0
123	虽然她看上去一直都很淡定，但刚才接起通话的那一瞬间，她还是狠狠地紧张了一下的。	雖然她看上去一直都很淡定，但剛才接起通話的那一瞬間，她還是有緊張了一下。	彼女はいつも冷静そうに見えるが、通話に出たときはかなり緊張していた。	겉으로는 항상 침착해 보이는 그녀였지만, 방금 전화받는 순간만큼은 굉장히 긴장했다.	Though she'd made herself sound composed, in that instant when she'd answered the call, she'd been intensely nervous.						0
124	她的手指下意识地抚摸着被子，刚才被子被猛地翻开来，搭在床边，有分析员身体的味道。	她的手指下意識地撫摸著被子，剛才被子被猛然翻開來，搭在床邊，有分析員身體的味道。	彼女の指が無意識に布団を撫でた。さっき思いっきりめくった布団はベッドの端にかかっていて、分析員の身体の匂いがした。	그녀의 손끝은 저도 모르게 이불을 쓰다듬고 있었다. 아까 갑자기 걷어 올려져 침대 가장자리에 걸쳐진 그 이불에는 분석가의 체취가 배어 있었다.	Her fingers subconsciously brushed across the blanket. It had been pulled back hastily earlier. It draped over the edge of the bed, still carrying his scent.						0
125	现在也染上了一点属于她的味道。	現在也染上了一點屬於她的味道。	今では彼女の匂いも少し染みついている。	이제는 그녀의 향기도 조금 섞여 있다.	Now, it also carried her scent.						0
126	从来只躲藏在隐秘之处的心思，也就这样猝不及防地跟着翻到了表面。	從來只躲藏在隱密之處的心思，也就這樣猝不及防地跟著翻到了表面。	いつも秘めていた想いが、こうして不意に表に出てきてしまった。	항상 비밀스럽게 숨겨두었던 마음이 이렇게 예고 없이 표면으로 드러나 버렸다.	And as if an imaginary blanket had also been pulled back over her thoughts, her secret was now laid bare.						0
127	也许她，本就是这样的人。	也許她，本來就是這樣的人。	もしかしたら彼女は、最初からこんな人間だったのかもしれない。	어쩌면 그녀는, 원래 이런 사람이었는지도 모른다.	Perhaps this was just the kind of person she was all along.						0
128	她打开柜子，找出一床崭新的被子，在床上铺好。	她打開櫃子，找出一床嶄新的被子，在床上鋪好。	彼女はクローゼットを開け、新品の布団を取り出し、ベッドに敷いた。	그녀는 옷장을 열어 새 이불을 꺼내 침대에 깔았다.	She opened the closet, took out a fresh blanket, and neatly spread it across the bed.						0
129	而被自己弄脏的那一床……	而被自己弄髒的那一床……	そして、自分が汚してしまった布団は……	그리고 자신이 더럽힌 그 이불은…	As for the one she'd stained...						0
130	她眨了眨眼，生平第一次不告而拿走了别人的东西。	她眨了眨眼，生平第一次不說就拿走了別人的東西。	彼女は瞬いたあと、生まれて初めて無断で他人の物を持ち去った。	그녀는 눈을 깜빡이더니, 태어나서 처음으로 남의 물건을 허락 없이 가져갔다.	She blinked, and for the first time in her life, took something that belonged to someone else without asking.						0
131	沾染着两个人的味道的被子，现在属于自己了。	沾染著兩個人的味道的被子，現在屬於自己了。	二人の匂いが染みついた布団は、今、自分のものになった。	두 사람의 향기가 배어든 이불은 이제 자신의 것이 되었다.	The blanket carrying the scent of both of them now belonged to her.						0
