xxx_343125310	A	A	A	A	A	A	A	A	A	A	A
72	遇到了意外情况？	遇到了意外狀況？	予想外のことでも起きたのか？	예상치 못한 상황이라도 있었어?	Did something happen?						0
73	克罗瑞娜扭头看向一边，眼中还带着刚才忍俊不禁的笑意，但也有一丝丝委屈。	克羅瑞娜扭頭看向一邊，眼中還帶著剛才忍不住的笑意，但也有一絲絲委屈。	クラウリナはぷいと横を向いた。その目はまだ笑っているが、少しだけ悔しそうな色も見えた。	클라리나는 고개를 옆으로 돌렸다. 방금 새어 나온 웃음기가 눈빛에 남아 있으면서도 약간의 억울함도 섞여 있었다.	She turned slightly, her eyes bright with the quiet joy of seeing me, tinged with a hint of shyness.						0
74	我也有点意外，没想到你训练时也注意到我过来了，早知道我就晚些再过来看你了。	我也有點意外，沒想到你訓練時也注意到我過來了，早知道我就晚點再過來看你了。	しかし驚いたよ。訓練中でも、私に気づくなんてな。もう少しあとに来るべきだった。	나도 좀 놀랐어. 훈련 중에도 내가 온 걸 알아챌 줄이야. 이럴 줄 알았더라면 좀 더 늦게 보러 왔을 텐데.	Well, I didn't expect you to notice me. If I'd known, I would've waited to check on you.						0
75	完全不是分析员的原因啦，是我分心了。	完全不是分析員的原因啦，是我分心了。	分析員さんのせいじゃないわ。わたくしが集中できてなかっただけ。	절대 분석가 때문이 아니야. 내 집중력이 흐트러진 거지.	It wasn't your fault at all, Adjutant. I was simply... distracted.						0
76	刚才注意到分析员出现，然后就……有点慌乱……	剛才注意到分析員出現，然後就……有點慌亂……	分析員さんに気づいたら、ちょっと……慌ててしまって……	아까 분석가가 온 걸 알아차리고 나니까… 좀 당황했거든…	When I realized you were there, I... got flustered...						0
77	这样啊，那克罗瑞娜是怎么发现我过来的？在不接通讯的情况下，你应该听不见也看不见场外的情况吧。	這樣啊，那克羅瑞娜是怎麼發現我過來的？在不接通訊的情況下，你應該聽不到也看不見場外的情況吧。	そうか。それにしても、どうやって私に気づいたんだ？通信でも繋いでいない限り、中からは外の様子がわからないはずだが。	그렇구나. 그럼 클라리나는 내가 온 걸 어떻게 알아챈 거야? 통신을 연결하지 않으면 바깥 상황을 듣지도 보지도 못할 텐데.	I see. But how did you even notice me? Without a comm link, you shouldn't be able to see or hear anything outside.						0
78	这个么……	這個嘛……	それは……	그건…	Well...						0
79	其实，之前好像没有对分析员说起过，我对你有一种很特殊的感觉。	其實，之前好像沒有對分析員說起過，我對你有一種很特殊的感覺。	貴方には言ったことがないけど、実はわたくし、ずっと分析員さんに特別な感覚を持っているの。	사실 분석가에게 말하지 못한 게 있는데, 난 너에 대해 아주 특별한 감각을 가지고 있어.	I don't think I've told you this before, but I have a special sense for you.						0
80	感觉？怎么说？	感覺？怎麼說？	特別な感覚？	감각이라니? 무슨 말이야?	A special sense?						0
81	这种感觉应该并不属于五感之一，但如果硬要说的话，比较像是嗅到了只属于你的味道。	這種感覺應該並不屬於五感之一，但如果硬要說的話，比較像是嗅到了只屬於你的味道。	五感のどれかじゃないと思うけど、強いて言うなら、貴方の香りを嗅ぎつけた、みたいな。	오감에 속하는 감각은 아니지만, 굳이 말하자면 너의 향기를 맡는 것과 비슷해.	It's not one of the usual five. But if I had to describe it... it's like catching your scent, one that belongs to you alone.						0
82	总之，当分析员靠近，我就能感受到分析员的气息，和气味。	總之，當分析員靠近，我就能感受到分析員的氣息，和氣味。	とにかく、分析員さんが近づくと、その気配と匂いを感じることができるの。	아무튼, 분석가가 가까이 오면 분석가의 기운과 향기를 느낄 수 있어.	Like when you're nearby, I can sense your presence, your scent.						0
83	当时，发现分析员过来之后，我也不知道自己怎么了，很着急想向你靠近，所以就分神了。	當時，發現分析員過來之後，我也不知道自己怎麼了，很著急想向你靠近，所以就分心了。	さっきは、分析員さんに気づいたあと、なんだか今すぐにでも貴方に近づきたくなって、そのせいで集中できなかったの。	조금 전에도 분석가가 왔다는 걸 눈치챘는데, 내가 어떻게 되기라도 한 건지 너한테 빨리 다가가고 싶더라. 그런 생각 때문에 집중력이 흐려졌어.	When I noticed you were there, I don't even know what came over me. I felt like I just had to get closer to you. That's why I lost focus.						0
84	这么严重？现在还有不适的感觉吗？	這麼嚴重？現在還有不適的感覺嗎？	そんなことになっていたのか……今は大丈夫か？	듣고 보니 꽤 심각한데? 지금도 불편한 느낌이 있어?	That sounds serious. Do you still feel anything right now?						0
85	现在我和分析员离得近了很多，没事啦。	現在我和分析員離得近了很多，沒事啦。	ええ、今は分析員さんの近くにいるから、大丈夫よ。	지금은 분석가랑 가까워졌으니까 괜찮아.	No, now that I'm much closer to you, I feel fine.						0
86	说着，克罗瑞娜向我靠得更近，挽住我的胳膊。	說著，克羅瑞娜向我靠得更近，挽住我的手。	そう言って、クラウリナは私により近づき、腕を絡めてきた。	그렇게 말하면서 클라리나는 내게 더 가까이 다가와 팔짱을 끼었다.	Clarina stepped closer and wrapped her arm around mine.						0
87	感觉克罗瑞娜最近比之前更黏人了，当然，对此我乐意接受。	感覺克羅瑞娜最近比之前更黏人了，當然，對此我樂意接受。	最近のクラウリナは以前よりも甘えん坊になった気がする。もちろん、それはそれで歓迎だが。	요즘 클라리나는 전보다 애교가 더 많아진 것 같다. 물론 나는 그런 모습이 좋았다.	She'd been more clingy lately. Though honestly, I didn't mind at all.						0
88	像这样和分析员说说话，已经感觉心里平静了一些，分析员也不用担心啦。	像這樣和分析員說說話，已經感覺心裡平靜了一些，分析員也不用擔心啦。	こうして分析員さんと話すだけでも落ち着くから、心配しないで。	이렇게 분석가랑 얘기하니까 마음이 좀 편안해진 것 같아. 분석가도 걱정 안 해도 돼.	Talking with you like this already helps calm me down. So you don't need to worry, okay?						0
89	那你说的这种感觉还挺特别的……嗯……	那你說的這種感覺還蠻特別的……嗯……	なら、君が言うその感覚は、確かに特別なものだな……うーん……	그럼 네가 말한 그 감각은 정말 특별한가 보네… 음…	That sense you described is really something... Hmm...						0
90	嗯……	嗯……	うーん……	응…	Hmm...						0
91	学着我思考的神情，克罗瑞娜歪着头看我。	學著我思考的神情，克羅瑞娜歪著頭看我。	私が考え込む様子を真似て、クラウリナは首をかしげて私を見た。	생각에 잠긴 내 표정에 클라리나도 고개를 갸우뚱하고 나를 쳐다봤다.	Mimicking my thoughtful expression, Clarina tilted her head at me.						0
92	没事啦，走，庆祝一下，一起去吃饭。	沒事啦，走，慶祝一下，一起去吃飯。	大丈夫だから。さ、お祝いに、一緒にご飯を食べに行きましょう。	별일 아니야. 가자, 축하할 겸 같이 밥 먹으러 가자고.	It's nothing, really. Come on, let's celebrate and grab something to eat.						0
93	嗯？庆祝什么？	嗯？慶祝什麼？	ん？何を祝うんだ？	응? 뭘 축하하는데?	Huh? Celebrate what?						0
94	庆祝，我想想，就庆祝分析员来接我结束训练好了。	慶祝，我想想，就慶祝分析員來接我結束訓練好了。	えっと……分析員さんがわたくしを迎えに来てくれたことのお祝い、かしら。	축하는, 음… 분석가가 훈련을 끝낸 나를 데리러 온 걸 축하해야겠다.	Let's see. We'll celebrate... that you came to see me finish my training.						0
95	我们走吧。	我們走吧。	行きましょ？	어서 가자.	Come on, let's go.						0
96	久等了。	久等了。	お待たせ。	오래 기다렸지?	Sorry to keep you waiting.						0
97	尝尝我今天为你准备的美味吧！	嚐嚐我今天為你準備的美味吧！	さあ、どうぞ召し上がれ！	널 위해 맛있는 음식을 준비했어. 먹어 봐!	I made something special for you today — hope you like it!						0
98	克罗瑞娜还是坚持“自己做的食物才是最好吃的”，拉着我来到餐厅，然后她去厨房三下五除二做了一桌食物出来。	克羅瑞娜還是堅持「自己做的食物才是最好吃的」，拉著我來到餐廳，然後她去廚房一下子做了一桌食物出來。	クラウリナは相変わらず「自分で作ったものが一番美味しい」と主張し、私を食堂に連れて行くと、厨房で手際よく食事を用意してくれた。	클라리나는 여전히 '직접 만든 음식이 제일 맛있다'라고 고집하며 나를 식당으로 데려가더니, 주방에 들어가 일사천리로 한 상 가득 음식을 만들어 냈다.	Clarina, ever insistent that "nothing beats a homemade meal," dragged me to the canteen. In no time at all, she whipped up a full spread.						0
99	请分析员品尝，新菜谱登场！	請分析員品嚐，新菜登場！	味わってみて。今日は新しいレシピで作ってみたの！	분석가, 맛봐 봐, 신메뉴라고!	Allow me to present my new recipe!						0
100	虽然主食依旧是汉堡，但这次我往里面加了烤过的热带水果片。	雖然主食依舊是漢堡，但這次我在裡面加了烤過的熱帶水果片。	メインは相変わらずハンバーガーだけれど、今回は焼いたトロピカルフルーツのスライスを入れてみたの。	메인은 여전히 햄버거지만, 이번엔 구운 열대 과일 조각을 넣었어.	Burger's still the main dish, but this time I added slices of grilled tropical fruit.						0
101	……行。	……好。	……そうか。	… 좋아.	...Alright.						0
102	别这样嘛，做饭和做实验一样，都要有创新精神，而且我试过了，味道超级棒！	別這樣嘛，煮飯和做實驗一樣，都要有創新精神，而且我試過了，味道超級棒！	そんな顔しないで。料理も実験も、革新が必要なの。それに、試食してみたけど、すっごく美味しかったのよ！	그러지 마, 요리도 실험처럼 창의성이 필요하다고. 그리고 내가 먹어봤는데, 맛이 진짜 끝내 줘!	Oh, don't make that face! Cooking is like research, you have to innovate! Trust me, it's amazing.						0
103	对了还有这个，香草奶油浓汤，我觉得和汉堡是绝配！	對了還有這個，香草奶油濃湯，我覺得和漢堡是絕配！	あとこれ、バニラクリームシチューよ。ハンバーガーと絶妙に合うと思うの！	아, 그리고 이것도, 바닐라 크림수프야. 햄버거랑 완전 찰떡궁합이지!	Oh, and this vanilla cream soup! I think it goes perfectly with the burger!						0
104	现熬的浓汤散发出奶呼呼的甜香，和汉堡表层的焦香混在一起，确实很搭。	現熬的濃湯散發出奶油的甜香，和漢堡表層的焦香混在一起，的確很搭。	作りたてのシチューはミルクの甘い香りを放ち、ハンバーガーの香ばしさと混ざり合って、確かにとてもよく合っていた。	갓 끓인 수프에서 달콤한 우유 향이 풍겼다. 햄버거 빵의 고소한 향과 섞이니, 정말 잘 어울렸다.	The freshly cooked soup released a creamy sweetness that blended with the toasty aroma of the burger. They did complement each other well.						0
105	嗯，味道不错。	嗯，味道不錯。	確かにおいしいな。	음, 맛있네.	Mmm, not bad at all.						0
106	分析员吃得嘴角上都有酱汁了。	分析員吃得嘴角上都有醬汁了。	分析員さん、ソースがついてるわよ。	분석가, 입가에 소스가 묻었어.	Adjutant, you got a bit of sauce there.						0
107	她站起身，向我倾斜过来，轻轻用手指揩走了我嘴角上的一点酱汁，然后自然地舔进了自己嘴里。	她站起身，向我傾斜過來，輕輕用手指抹走了我嘴角上的一點醬汁，然後自然地舔進了自己嘴裡。	彼女は立ち上がって、身を乗り出すと、指でそっと私の口元のソースを拭い、そして自然に指を自分の口に運んだ。	그녀는 일어나 내게 몸을 기울이더니, 손가락으로 내 입가의 소스를 살짝 닦아내고는 자연스럽게 자기 입가로 가져가 핥았다.	She leaned toward me and gently wiped the sauce from the corner of my mouth, then brought it to her lips without a thought.						0
108	唔？	嗯？	ん？	음?	Huh?						0
109	她定定地看着舔过的指尖，眼神格外清透明亮，像是陷入了沉思。	她定定地看著舔過的指尖，眼神格外清透明亮，像是陷入了沉思。	彼女は舐めた指先をじっと見つめ、瞳を輝かせ、何か考え込んでいるようだった。	그녀는 핥은 손끝을 가만히 바라보았다. 유난히 맑고도 밝은 그 눈빛을 보니, 무언가를 깊이 생각하는 것 같았다.	She stared at her finger, eyes clear and bright, lost in thought.						0
110	怎么了？	怎麼了？	どうかしたか？	왜 그래?	What's wrong?						0
111	嗯，好吃。	嗯，好吃。	うん、おいしい。	음, 맛있어.	It's... so good.						0
112	克罗瑞娜抬起脸来看向我，舌尖伸出来，不满足地舔了舔嘴角。	克羅瑞娜抬起臉來看向我，舌尖伸出來，不滿足地舔了舔嘴角。	クラウリナは顔を上げて私を見つめ、物足りなさそうに舌で口元をペロリと舐めた。	클라리나는 고개를 들어 나를 바라보면서 혀끝을 내밀어 아쉬운 듯 입가를 핥았다.	Clarina looked up at me, her tongue flicking out to lick the corner of her lips.						0
113	与她清亮眼神形成对比的是，她的双颊升起了绯红的颜色。	與她清亮眼神形成對比的是，她的雙頰升起了緋紅的顏色。	その眼差しとは対照的に、彼女の頬は赤く染まっていた。	그녀의 맑은 눈빛과는 다르게, 두 뺨에는 붉은빛이 올라왔다.	Her cheeks dusted red, a striking contrast to her bright eyes.						0
114	不、有点不对……	不、有點不對……	ちょっと違うかも…	아니, 뭔가 이상한데…	Something doesn't feel right...						0
115	但是，我还想吃。	但是，我還想吃。	でも、もっと食べたいわ。	근데 더 먹고 싶어.	But I want more.						0
116	克罗瑞娜站起身来走向我，双颊泛起的潮红越来越明显。	克羅瑞娜站起身來走向我，雙頰泛起的潮紅越來越明顯。	クラウリナが立ち上がって私に近づこうとすると、頬に広がる紅潮がますます鮮明になっていった。	몸을 일으켜 나에게 다가오는 클라리나의 얼굴에 홍조가 점점 더 선명해졌다.	Clarina stood and walked toward me, the flush on her face deepening.						0
117	她的神情变得有些迷乱，是从未出现在她脸上的一种神态。	她的神情變得有些迷亂，是從未出現在她臉上的一種神態。	彼女の表情はどこか錯乱した、今までに見たことのないものになった。	살짝 몽롱한 듯한 표정. 그것은 그녀에게서 한 번도 본 적 없는 표정이었다.	She looked completely overcome, cheeks flushed and breathing shallow, a look I'd never seen on her before.						0
118	走路也有些摇晃，只是从餐桌对面走向我的几步路，她几乎都不能站稳，还带翻了身后的椅子。	走路也有點搖晃，只是從餐桌對面走向我的幾步路，她幾乎都要站不穩，還弄翻了身後的椅子。	歩く姿もふらつくようになり、食卓の向こうからこっちに来る数歩の間でも、彼女はまともに立てず、後ろの椅子まで倒してしまった。	걸음걸이도 약간 비틀거렸고, 식탁 건너편에서 나에게 다가오는 몇 걸음도 제대로 서 있지 못해, 뒤에 있던 의자까지 넘어뜨렸다.	She could hardly keep her balance as she crossed the short distance between us, nearly stumbling and sending a chair clattering behind her.						0
119	好在此时不是饭点，餐厅里除了我俩之外空无一人。	幸好此時不是吃飯時間，餐廳裡除了我們之外空無一人。	幸い、今は食事の時間帯ではなく、食堂には私たち二人以外誰もいなかった。	다행히 지금은 식사 시간이 아니라, 식당에는 우리 둘 외에 아무도 없었다.	Fortunately, it wasn't mealtime. The canteen was empty except for the two of us.						0
120	克罗瑞娜，你怎么了？	克羅瑞娜，你怎麼了？	クラウリナ、どうしたんだ？	클라리나, 왜 그래?	Clarina, what's wrong?						0
121	我扶住快要昏倒的克罗瑞娜，就这么一会儿，她的脸已经酡红如霞，身上也很烫。	我扶住快要昏倒的克羅瑞娜，就這麼一下子，她的臉已經紅得跟什麼一樣，身上也很燙。	私は倒れそうになるクラウリナを支えた。彼女の顔はすっかり真っ赤になり、体も炎のように熱かった。	곧 쓰러질 듯한 클라리나를 부축해 주었다. 그 짧은 순간에 그녀의 얼굴은 이미 노을처럼 붉어졌고, 몸도 뜨거웠다.	I caught her as she nearly collapsed. Her face was burning red, and her skin felt hot to the touch.						0
122	是刚才使用了天启能力的缘故？还是今天训练太累了？	是剛才使用了天啟能力的緣故？還是今天訓練太累了？	さっき覚醒者の力を使ったせいか？それとも、疲れのせい？	아까 계시 능력을 사용해서 그래? 아니면 오늘 훈련이 너무 힘들었나?	Is this a side effect of your Manifestation power? Are you too exhausted from today's training?						0
123	虽然可能性不大，但我一时也想不到别的潜在原因。	雖然可能性不大，但我一時也想不到別的潛在原因。	可能性は低いが、他に考えられる原因がとっさに思いつかなかった。	그럴 가능성은 낮지만, 나는 다른 잠재적 원인이 떠오르지 않았다.	It didn't seem likely, but I couldn't think of any other explanation.						0
124	不是，和那个没有关系。	不是，跟那個沒有關係。	ううん、違うわ。	아니야, 그거랑은 상관없어.	No... it's not that.						0
125	我带你去医疗部。	我帶你去醫療部。	医療部に行こう。	의료부에 데려다줄게.	Let's go to the Medical Department.						0
126	不！不……我不想去那里。	不！不……我不想去那裡。	いや！い……行きたくない。	아니! 아니야… 거긴 안 갈래.	No! No... I don't want to.						0
127	我只想和你待在一块儿。	我只想跟你待在一起。	貴方と一緒にいたいだけなの。	그냥 너랑 같이 있고 싶어.	I just want to stay here... with you.						0
128	可是你现在明显身体不适，而且在发热，检查清楚我才能放心。	可是你現在明顯身體不適，而且在發燒，檢查清楚我才能放心。	でも、明らかに体調が悪いじゃないか。体も熱い。検査を受けてもらわないと、安心できないぞ。	하지만 지금은 몸도 안 좋고 열도 나는데, 제대로 확인해 봐야 마음이 놓이지.	But you're clearly not feeling well, and you're burning up. I have to find out what's causing all this.						0
129	没事……不需要药……	沒事……不需要藥……	平気……薬はいらないわ……	괜찮아… 약 같은 건 필요 없어…	It's fine... No medicine...						0
130	她轻轻地摸上我的脸，指尖也一样滚烫。	她輕輕地摸上我的臉，指尖也一樣滾燙。	彼女はそっと私の顔に触れた。その指先も同じように熱かった。	그녀가 내 얼굴을 살짝 어루만지자, 손끝에서도 뜨거움이 느껴졌다.	She gently placed her hand on my face, her fingertips just as hot.						0
131	我需要……你。	我需要……你。	わたくしに必要なのは……貴方なの。	내게 필요한 건… 너야.	What I need... is you.						0
132	她努力凑近我的脸，吻了上来。	她努力靠近我的臉，吻了上來。	彼女は必死に私の顔に近づき、キスしてきた。	그녀는 힘겹게 내 얼굴에 다가와 입을 맞췄다.	She leaned in toward me, struggling as she did, and kissed me.						0
133	唇齿厮磨间，我回想起一些以前的画面 。	唇齒相磨間，我回想起一些以前的畫面。	唇と歯が触れ合う中で、私は以前のいくつかの光景を思い出した。	입술이 맞닿는 사이에, 나는 예전 기억이 떠올랐다.	As our lips brushed together, fragments of memories came flooding into my mind.						0
134	手术之后，我的身体有点奇怪。	手術之後，我的身體有點奇怪。	手術を受けたあと、何か、体が変な感じがしてて、	수술 이후로, 내 몸이 좀 이상해졌어.	Ever since the surgery, my body's been... different.						0
135	总是想……咬你。	總是想……咬你。	よく貴方を……噛みたくなっちゃうの。	자꾸… 널 물고 싶어져.	I keep getting this weird urge to... bite you.						0
136	还有那一晚在天台。	還有那一晚在樓頂。	そして、あの夜の屋上も。	그리고 옥상에서의 그날 밤도.	And that night, on the rooftop—						0
137	出乎意料的，她偏头吻上我的喉结，似乎还……轻轻咬了咬。	出乎意料的，她側頭吻上我的喉結，似乎還……輕輕咬了咬。	予想外にも、彼女は首を傾けて私の喉仏にキスをし、そして……軽く歯を立てたようだった。	뜻밖에도 그녀는 고개를 기울여 내 목젖에 키스했다. 심지어는 살짝… 깨무는 것 같았다.	Without warning, she tilted her head and pressed her lips to my Adam's apple. It even felt like she... took a nibble.						0
138	（？！）	（？！）	（！？）	(?!)	(!?)						0
139	喉结周围细薄的皮肤，感受到湿湿软软的东西，在我轻微汗湿的皮肤上蹭了几下。	喉結周圍細薄的皮膚，感受到濕濕軟軟的東西，在我輕微汗濕的皮膚上摩擦了幾下。	湿っていて柔らかいものが喉仏の周りの薄い皮膚に触れ、少し汗ばんだ肌を軽く擦り上げた。	목젖 주변의 얇은 피부에 촉촉하고 부드러운 것이 맞닿더니, 땀에 약간 젖은 내 피부를 살짝 비볐다.	I felt her lips, soft and wet, rubbing against my faintly sweat-damp skin.						0
140	天亮了，这是今天的问候，早安，playername。	天亮了，這是今天的問候，早安，playername。	朝になったわね。今日の挨拶よ。おはよう、playernameさん。	날이 밝았네. 이게 내가 오늘 해주려는 인사였어. 좋은 아침이야, playername.	I wanted to give you a morning kiss. Good morning, playername.						0
141	眼前的克罗瑞娜眼里满是迷茫与挣扎，那种瑰丽的嫣红似有似无地在她的瞳孔中聚集。	眼前的克羅瑞娜眼裡滿是迷茫與掙扎，那種瑰麗的嫣紅似有似無地在她的瞳孔中聚集。	目の前のクラウリナは、迷いと葛藤を目に秘め、その美しい紅潮が彼女の瞳に集まりつつある。	클라리나는 혼란과 갈등이 가득한 눈빛으로 내 앞에 있었고, 그 아름다운 선홍빛이 그녀의 눈동자에 어렴풋이 모여들었다.	My attention returned to the flustered Clarina before me. Her eyes were clouded with confusion and struggle, that faint and exquisite crimson gathering within them.						0
142	她曾对我诉说的想要咬我的欲望，现在回想起来，似乎没有那么简单。	她曾對我訴說的想要咬我的慾望，現在回想起來，似乎沒有那麼簡單。	かつての彼女は私を噛みたいという欲望を語ってくれたが、今思えば、単純な話ではなさそうだ。	그녀가 알려주었던 나를 깨물고 싶다는 욕망은, 지금 생각해 보니 그리 간단한 일이 아닌 듯했다.	That urge to bite me she'd confessed suddenly seemed far less simple than I'd thought.						0
143	更准确一点应该说，对我来说是很简单的事情，如果她需要，她可以随时那么做。	更準確一點應該說，對我來說是很簡單的事情，如果她需要，她可以隨時那麼做。	もっと言えば、私にとっては単純な話なのだ。もし彼女が望むなら、いつだってそうすればいい。	더 정확히 말하자면 나에게는 꽤 간단한 일이었고, 그녀가 필요하다면 언제든 그렇게 할 수 있었다.	To be precise, for me, it had always been a simple matter. If she wanted to, she could do it anytime.						0
144	但对她来说，显然并没有那么简单。	但對她來說，顯然並沒有那麼簡單。	しかし、彼女にとってそうじゃないのは確かだ。	하지만 그녀에게는 분명 그리 간단한 일이 아니었다.	But for her, clearly, it was far more complicated.						0
145	亲吻持续，但嘴角并没有传来预想中的疼痛。	親吻持續，但嘴角並沒有傳來預想中的疼痛。	キスは続いたが、予想していた痛みはなかった。	키스가 이어졌지만, 입가에는 예상했던 통증이 전해지지 않았다.	The kiss continued, but the pain I'd expected never came.						0
146	克罗瑞娜只是深深地探入我的口腔，软绵绵地、长久地吸吮。	克羅瑞娜只是深深地探入我的口腔，軟綿綿地、長久地吸吮。	クラウリナはただ深く私の口の中を探り、柔らかく、長く吸い続けた。	클라리나는 그저 깊이 내 입안을 파고들면서 부드럽게, 오랫동안 빨아들였다.	Clarina simply pressed closer, the tip of her tongue slipping deeper and her breath trembling with each slow, lingering pull.						0
147	我感觉得到她露出了尖利的小虎牙，却只是颤抖着蹭过我的唇，并不刺入皮肤。	我感覺得到她露出了尖利的小虎牙，卻只是顫抖著摩擦過我的唇，並不刺入皮膚。	彼女の小さな犬歯がむき出しになったのを感じられたが、それはただ震えながら私の唇をかすめるだけで、皮膚には食い込んでこなかった。	그녀가 드러내는 날카로운 송곳니가 느껴졌지만, 그저 떨리며 내 입술을 스칠 뿐 살갗을 파고들지는 않았다.	I could feel the delicate points of her fangs brushing against my lips, shivering, never piercing.						0
148	唔。	唔。	ん……	으음.	Nngh.						0
149	克罗瑞娜，如果你能觉得好受一些，可以咬的，没关系。	克羅瑞娜，如果你能覺得好受一點，可以咬的，沒關係。	クラウリナ、噛めば楽になるなら、噛んでいいぞ。大丈夫だ。	클라리나, 깨물어야 좀 나아질 것 같으면 그래도 돼. 괜찮아.	Clarina, if it makes you feel better, you can bite me.						0
150	不，我不要伤害你。	不，我不要傷害你。	嫌よ……貴方を傷つけたくないわ。	싫어, 널 다치게 하는 건 싫어.	No, I won't hurt you.						0
151	可是你会撑不住的。	可是你會撐不住的。	だが噛まないと、耐えられなくなるぞ。	하지만 네가 못 버틸 텐데.	You'll only suffer if you keep resisting.						0
152	没事，我知道该怎么解决……应该……	沒關係，我知道該怎麼解決……應該……	大丈夫。どうすればいいか分かってる……はず……	괜찮아. 어떻게 해결해야 하는지 알아… 아마…	It's okay. I know how to handle it... I think...						0
153	她半眯着眼睛靠在我的怀中，我只得把她横抱起来。	她半瞇著眼睛靠在我的懷中，我只好把她橫抱起來。	彼女は目を細めたまま私の腕の中に寄りかかっていた。私は仕方なく、彼女を横抱きにした。	그녀가 눈이 풀린 채 내 품에 기대자, 나는 하는 수 없이 그녀를 안아 들었다.	Squinting, she leaned against my chest, and I could only lift her into my arms.						0
154	我想，如果能回房间待一会儿，应该就会好了。	我想，如果能回房間待一下，應該就會好了。	部屋に戻って少し休めば、よくなると思うわ。	아마, 방에 가서 잠시 쉬면 괜찮아질 거야.	If we could rest a little in my room, I might feel better.						0
155	克罗瑞娜将脸又往我胸口深处埋了埋，用从没有过的撒娇语气。	克羅瑞娜將臉又往我胸口深處埋了埋，用從沒有過的撒嬌語氣。	クラウリナは私の胸に顔をさらにうずめ、今までになく甘えた声で言った。	클라리나는 얼굴을 내 가슴 깊숙이 더 파묻으며, 처음 들어보는 애교 섞인 말투로 말했다.	Clarina buried her face deeper in my chest, her voice softening into a timid, coquettish sweetness I'd never known she possessed.						0
156	被你这样抱着，感觉很好，可以抱着我回房间吗？	被你這樣抱著，感覺很好，可以抱著我回房間嗎？	こうして抱きしめられるの、気持ちいいわ。このままわたくしを部屋に連れてってくれるかしら？	네가 이렇게 안아주니까 기분이 너무 좋아. 이대로 방까지 데려다줄래?	It feels so nice like this. Can you carry me back?						0
157	你抱着我去嘛，好不好？	你抱著我去嘛，好不好？	ねえ。いいでしょ？	이대로 안고 가 줘, 응?	Carry me there, please?						0
158	好吧。	好吧。	分かったよ。	알겠어.	Alright.						0
159	我抱着克罗瑞娜，以最快的速度向她的房间走去。	我抱著克羅瑞娜，以最快的速度向她的房間走去。	私はクラウリナを抱きあげて、最速で彼女の部屋へと向かった。	나는 클라리나를 안고 최대한 빠르게 그녀의 방으로 향했다.	I held Clarina and hurried toward her room as fast as I could.						0
160	我将克罗瑞娜抱回了她的房间，好在这一路上她的状态还算稳定。	我將克羅瑞娜抱回了她的房間，幸好這一路上她的狀態還算穩定。	クラウリナを彼女の部屋まで運んだ。幸い、道中の彼女の状態は安定していた。	클라리나를 방까지 안고 돌아가는 동안, 다행히도 그녀의 상태는 안정적이었다.	By the time we got there, her condition was thankfully stable.						0
161	回到房间时，她的脸颊上只剩下一层淡淡的粉红色。	回到房間時，她的臉頰上只剩下一層淡淡的粉紅色。	部屋に戻った時、彼女の頬にはほのかなピンク色しか残らなかった。	방에 도착하자, 그녀의 뺨에는 옅은 분홍빛만 남아 있었다.	By the time we arrived, the flush on her face had faded to a soft pink.						0
165	克罗瑞娜躺到了床上，除了脸红得不像话，其他方面看起来就像一个准备睡觉的乖孩子。	克羅瑞娜躺到了床上，除了臉紅得不像話，其他方面看起來就像一個準備睡覺的乖孩子。	クラウリナはベッドに横になった。顔がとんでもなく赤いことを除けば、就寝前の従順な子どものように見えた。	클라리나는 침대에 누웠다. 새빨개진 얼굴을 제외하면, 잠들 준비를 하는 착한 어린이처럼 보였다.	Clarina snuggled on the bed. Aside from the flush on her face, she was like a well-behaved child getting ready for bed.						0
166	那么，playername，晚安。	那麼，playername，晚安。	じゃあ、playernameさん、おやすみなさい。	그럼 playername, 잘 자.	Sweet dreams, playername.						0
167	我拉起被子准备给克罗瑞娜盖好，却发现手下的被子触感异常熟悉。	我拉起被子準備幫克羅瑞娜蓋好，卻發現手下的被子觸感異常熟悉。	私はクラウリナに布団をかけようとしたが、手にした布団の感触が異常に馴染み深いことに気づいた。	이불을 들어 클라리나에게 덮어주려는데, 이불의 촉감이 유난히 익숙했다.	I reached out to tuck her in, but the texture of the blanket felt strangely familiar.						0
168	嗯？这床被子……这不是……	嗯？這床被子……這不是……	ん？この布団は……	응? 이 이불은… 설마…	Hmm? Isn't this...?						0
169	被发现了！	被發現了！	あっ！	앗, 들켰네!	Oh no!						0
170	嗯？	嗯？	ん？	응?	Huh?						0
171	唔。	唔。	うう……	흑.	Nngh.						0
172	克罗瑞娜的脸红得像是要烧起来，整个人以最快的速度滑进了被窝，连头都蒙住。	克羅瑞娜的臉紅得像是要燒起來，整個人以最快的速度滑進了被窩，連頭都蓋住。	クラウリナは顔が燃え上がりそうなくらい赤くなったかと思うと、最速で布団の中に滑り込み、頭に布団をかぶってしまった。	클라리나의 얼굴이 불타오를 것처럼 빨개지더니, 잽싸게 이불 속으로 파고들어 머리까지 덮어버렸다.	Clarina's face turned crimson again, and she slipped entirely under the blanket at lightning speed.						0
