xxx_3024281522	A	A	A	A	A	A	A	A	A	A	A
94	她笑而不语。	她笑而不語。	彼女はただ微笑むだけで、なにも答えなかった。	그녀는 대답하지 않고 미소만 지었다.	She simply smiled and remained silent.						0
95	我没有强迫她回答，而是轻轻揉着她的长发，感受着她每一根发丝穿过指尖的丝滑感。	我沒有強迫她回答，而是輕輕揉著她的長髮，感受著她每一根髮絲穿過指尖的絲滑感。	私は追求せず、彼女の髪を撫でて、髪の毛が指の間を通る滑らかな感触を堪能した。	나는 그녀의 답을 강요하는 대신 그녀의 긴 머리를 부드럽게 쓰다듬으며 손끝을 스치는 머리카락의 매끄러운 감촉을 느꼈다.	I didn't press her for an answer. Instead, I reached out, gently running my fingers through her long hair, feeling each silken strand slip between my fingertips.						0
96	不管恩雅表现出怎样的模样，在面对你的时候，我都不可能有害怕这样的情绪。	不管恩雅表現出怎樣的模樣，在面對你的時候，我都不可能有害怕這樣的情緒。	どんなエンヤを見ても、私は怯えないさ。	엔야가 어떤 모습을 보여주든, 당신을 마주하는 순간, 두려움 같은 감정은 존재할 수 없어.	No matter what you show me, I could never be scared of you.						0
97	嗯~	嗯~	ふふ。	그래~	Mmm~						0
98	她点头，表情似笑非笑。	她點頭，表情似笑非笑。	彼女は頷いて、曖昧な表情を見せる。	그녀는 고개를 끄덕이며 의미심장한 미소를 지었다.	She nodded, her lips curling into a smile that was neither agreement nor denial.						0
99	这样的语气，恩雅是不信吗？	這樣的語氣，恩雅是不信嗎？	その口調は、私を信じていないのか？	지금 이 반응… 혹시 믿지 않는 거야?	You don't believe me, do you?						0
100	嗯~	嗯~	ふふ。	음~	Mmm~						0
101	她轻飘飘应着。	她輕飄飄回應著。	彼女は飄々とした口調でまた答えた。	그녀는 사뿐하게 대답했다.	Another soft, ambiguous hum.						0
102	我会盛满你的“贪心”。	我會盛滿你的「貪心」。	君の「貪欲」なところもすべて受け止めるよ。	당신의 '욕심'을 가득 담아 올릴게요.	Then let me prove it. I'll take in all your "greed" — and I'll fill it to the brim.						0
103	我认真对上她的双眼。	我認真對上她的雙眼。	彼女の目を見つめながら、私はそう言い放った。	나는 진지하게 그녀의 눈을 바라보았다.	I held her gaze, resolute and earnest.						0
104	嗯~我有你这句话就够了。	嗯~我有你這句話就夠了。	そう言ってもらえるだけで、私は満足です。	응~ 그 말이면 충분해.	Mmm~ I'm already content hearing this promise.						0
105	看着她露出姐姐一样的笑容。	看著她露出姐姐一樣的笑容。	彼女はお姉さんっぽい笑顔を見せる。	그녀가 누님 같은 미소를 짓는 걸 보며,	Her indulgent smile was as sweet and warm as always.						0
106	我知道自己并未能“占据”上风。	我知道自己並未能「佔」上風。	どうやら私は、相変わらず優勢ではないようだ。	나는 결국 그녀에게 '주도권'을 빼앗기고 말았다는 걸 깨달았다.	And in that moment, I knew — I didn't hold the upper hand.						0
