xxx_883132838	A	A	A	A	A	A	A	A	A	A	A
101	她眼神微微湿润，紧紧地抱住了我，身体彼此贴合，感受着彼此之间的温度。	她眼神微微濕潤，緊緊地抱住了我，身體彼此貼合，感受著彼此之間的溫度。	瞳がわずかに潤み、彼女は私をぎゅっと抱きしめた。身体がぴたりと重なって、互いの温度が一つに溶けていく。	그녀는 눈빛이 살짝 촉촉해지며 나를 꽉 껴안았고, 몸이 밀착되면서 서로의 온기를 느꼈다.	Her eyes grew moist as she hugged me tightly, our bodies pressed together, sharing each other's warmth.						0
102	……	……	……	……	...						0
103	稍许，怀中的她缓缓抬起头。	片刻後，懷中的她緩緩抬起頭。	しばらくして、腕の中の彼女がゆっくり顔を上げる。	잠시 후, 품 안의 그녀가 천천히 고개를 들었다.	After a moment, she slowly lifted her head in my arms.						0
104	她嘴角挂过一丝微笑，将红唇贴到我的耳畔，棉花糖般绵柔甜蜜的话语响起。	她嘴角掛起一絲微笑，將紅唇貼到我的耳畔，棉花糖般綿柔甜蜜的話語響起。	口元に小さな笑み。赤い唇が私の耳たぶに寄り、綿菓子みたいに甘い声が囁く。	그녀의 입가에 미소가 스쳤고, 붉은 입술이 내 귓가에 다가와 솜사탕처럼 부드럽고 달콤한 말을 전했다.	A faint smile played at the corner of her lips as she brought them to my ear. Her words were as soft and sweet as cotton candy.						0
105	现实中，亲爱的要不要也触发下，安卡希雅的特殊CG呢？	現實中，親愛的要不要也觸發一下，安卡希雅的特殊CG呢？	ねえ、現実でも……「アカシアのスペシャルCG」、解放してみる？	자기, 현실에서도 아카시아의 특수 CG를 발동시켜 볼래?	So... darling, would you like to trigger my special cutscene in real life as well?						0
106	相变核心的启动声响起，怀中安卡希雅的触感突然发生一些变化。	相變核心的啟動聲響起，懷中安卡希雅的觸感突然發生一些變化。	フェーズコアの起動音がして、抱きしめた感触が、ふっと変わる。	페이즈 코어의 작동음이 울리고, 품속 아카시아의 촉감이 조금 변했다.	The activation hum of the Transphase Core rang out, and the feeling in my arms suddenly changed.						0
107	看来安卡希雅是早有准备啊。	看來安卡希雅是早有準備啊。	抜かりないな、アカシア。	아카시아는 일찍부터 준비했던 모양이네.	I see you came prepared.						0
108	那、是、当、然、	那、是、當、然！	あ・た・り・ま・え。	당.연.하.지.	But of course.						0
109	现实中的甜蜜故事，也请由亲、爱、的、一起填补。	現實中的甜蜜故事，也請由親、愛、的一起填補。	現実の「甘い続き」も――あ・な・たが、一緒に埋めて。	현실 속 달콤 스토리도 자.기.가 함께 채워줘.	I was hoping you'd help me... fill in this part of the story, too. Here, in real life.						0
110	她说着，手掌不断摸索，身体也逐渐变得炽热。	她說著，手掌不斷摸索，身體也逐漸變得熾熱。	そう言いながら、指先が探るみたいに撫でてくる。体温が、じわりじわりと上がっていく。	그녀는 그렇게 말하며 손길을 멈추지 않았고, 체온도 점점 뜨거워졌다.	As she spoke, her hands kept roaming, and her body grew steadily hotter.						0
111	不知不觉间，欲望的战场已经转移到了床铺上。	不知不覺間，慾望的戰場已經轉移到了床上。	気づけば――「欲望の戦場」は、すでに柔らかなシーツの上へ。	어느새 욕망의 전장은 침대 위로 옮겨져 있었다.	Before we knew it, the battlefield of desire had shifted onto the bed.						0
112	很快，我便陷入了她的温柔之中，与她的世界彼此交融。	很快，我便陷入了她的溫柔之中，與她的世界彼此交融。	彼女のやわらかさに沈み、彼女の世界と、私の世界がほどけるように重なっていく。	나는 그녀의 온화함 속으로 빠져들었고, 그녀의 세계에 녹아들었다.	Soon, I was completely lost in her tenderness, our worlds blending into one.						0
113	喘息声不断传来，洁白的床铺上凌乱地洒落着几件衣物。	喘息聲不斷傳來，潔白的床上凌亂地撒落著幾件衣物。	息が絡み、白いシーツの上には、脱ぎ捨てた衣服がいくつも散らばった。	거친 숨소리가 이어졌고, 깨끗한 침대 위로 옷들이 어지럽게 흩어졌다.	Our breathing grew heavy, and pieces of clothing lay scattered messily across the white sheets.						0
114	时光漫长，我们还有很长很长的时间，去留下更多美好的回忆。	時光漫長，我們還有很長很長的時間，去留下更多美好的回憶。	時間は長い。私たちはこれからも、いくらでも――「続き」を書ける。	시간은 길고, 우리는 앞으로도 아주 아주 긴 시간을 함께하며, 아름다운 추억을 더 많이 쌓아갈 것이다.	Time stretched on, unhurried. We still had a long, long future ahead of us. One filled with moments like this, and countless more memories yet to be made.						0
