xxx_3368881736	A	A	A	A	A	A	A	A	A	A	A
85	这么说来，米娅的确是没有参加高中毕业典礼的，如果我没记错的话，那时候的她应该和我在一起。	這麼說來，米婭的確是沒有參加高中畢業典禮的，如果我沒記錯的話，那時候的她應該和我在一起。	そういえば、ミアは本当に高校の卒業式に出ていない。記憶が正しければ、その時間、彼女は私と一緒にいたはずだ。	그러고 보니 미아는 정말 고등학교 졸업식에 참석하지 않았다. 내 기억이 맞다면, 그때 그녀는 나와 함께 있었다.	Come to think of it, Mia really hadn't attended her high school graduation. If I remembered right, she'd been with me at the time.						0
86	在与我一同解决恒沙崩溃的问题后，米娅在世界树公司办理了不少手续，似乎无意间错过了毕业典礼的时段。	在與我一同解決恆沙崩潰的問題後，米婭在世界樹公司辦理了不少手續，似乎無意間錯過了畢業典禮的時段。	「ゴウシャ崩壊」問題を共に解決したあと、ミアはユグドラシル社で各種手続きに追われ、そのあいだにいつのまにか卒業式のタイミングを逃してしまった。	나와 함께 항사 붕괴 문제를 해결한 후, 미아는 위그드라실에서 여러 절차를 밟느라 졸업식 시기를 놓쳤던 것 같다.	After we resolved the GANGES crisis, Mia had to stay at Yggdrasil for further arrangements and apparently missed the ceremony.						0
87	好啦好啦，那不重要，不重要！	好啦好啦，那不重要，不重要！	もーもー、その話はいいの！いいのいいの！	자, 자, 그건 중요하지 않아. 전혀!	Anyway, that's not important, really!						0
88	毕业典礼什么的……不算在回忆范围内！	畢業典禮什麼的……不算在回憶範圍內！	卒業式とか、そういうのは……ミア的に、思い出カウントには入れてないから！	졸업식이니 뭐니 하는 건… 추억에 포함 안 돼!	Graduation ceremonies and stuff... don't count as precious memories!						0
89	她连忙将目光抛向其他方向。	她連忙將目光拋向其他方向。	そう言うと、彼女は視線をあわてて別の方向へそらす。	그녀는 다른 방향으로 급히 시선을 돌렸다.	She hurriedly turned her gaze in another direction.						0
90	唔……要不我们去图书馆吧，在图书馆这么庄重严肃的地方，我们光明正大地做一些奇奇怪怪的事情，其实很有反差感哦……	唔……要不我們去圖書館吧，在圖書館這麼莊重嚴肅的地方，我們光明正大地做一些奇奇怪怪的事情，其實很有反差感哦……	ん～……じゃあさ、図書館はどう？あんなキリッとした厳粛な場所で、堂々とヘンなことしたら、ギャップすごくて楽しそうじゃない？	음… 도서관 갈래? 도서관처럼 엄숙하고 진지한 곳에서 우리가 당당하게 이상한 짓을 하면 그 간극에서 느껴지는 재미를 맛볼 수 있을걸…	Well... why don't we go to the library? In a serious place like that, doing all sorts of things in broad daylight could be extra thrilling, you know...						0
91	她一边咕哝着一边偷偷看我的神色。	她一邊咕噥著一邊偷偷看我的神色。	ぶつぶつ言いながらも、ちらちらとこちらの表情をうかがってくる。	그녀는 중얼거리며 슬쩍 내 표정을 살폈다.	She muttered while sneaking a glance at my expression.						0
92	我是说……我说的事情是一起学习！是学习！	我是說……我說的事情是一起學習！是學習！	あ、今のヘンなことって、その……一緒にお勉強って意味だからね？勉・強・だよ、勉強！	그니까… 내 말은, 같이 공부하자고! 공부!	I... I meant we could do some studying! Studying!						0
93	虽然我也只是听说啦，但如果和playername前辈一起的话，试一试特殊的“学习方法”也不是不可以诶……	雖然我也只是聽說啦，但如果和playername前輩一起的話，試一試特殊的「學習方法」也不是不可以欸……	ま、噂ではいろいろ聞くけどさ～でもplayername先輩と一緒なら、ちょっとくらい「スペシャルな勉強法」試してみるのもアリかな～、なんて？	그냥 들은 얘기긴 한데, playername 선배랑 함께라면 특별한 '공부 방법'도 한번 시도해 볼만하지 않을까…	I've only heard about it, but while I've got you here, playername senpai, we could try some "special study sessions" if you're interested...						0
94	见米娅兴致如此昂扬，我突然有些逗逗她的冲动。	見米婭興致如此昂揚，我突然有些逗逗她的衝動。	そこまで楽しそうに話されると、少しからかってみたくなる。	이렇게 신이 난 미아를 보니 갑자기 놀려주고 싶은 충동이 들었다.	Seeing Mia in such high spirits, I suddenly felt the urge to tease her a little.						0
95	既然你都这么说了，我们来试试你说的“学习方法”？	既然你都這麼說了，我們來試試你說的「學習方法」？	そこまで言うなら、ミアのいう「スペシャルな勉強法」とやら、試してみるか。	정 그렇게 말하니, 그럼 네가 말한 '공부 방법' 대로 해볼까?	Since you put it like that, why not? Let's give these "special sessions" a try.						0
96	……诶？	……欸？	……えっ？	…어?	...Huh?						0
97	她似是没料到我会这么回答，稍稍愣了一愣，随即眼眸轻轻眨动着，眸子里的光芒跳动。	她似是沒料到我會這麼回答，稍稍愣了一愣，隨即眼眸輕輕眨動著，眸子裡的光芒跳動。	予想外だったのか、一瞬きょとんと目を丸くする。だがすぐに、瞳の奥で光がぱちぱちと跳ねた。	그녀는 내가 이렇게 대답할 거라고 예상하지 못했는지 잠깐 멍해졌다. 이내 작게 깜빡이는 눈동자 속 빛이 흔들렸다.	Clearly not expecting that answer, she froze for a second. Then her lashes fluttered, the light in her eyes beginning to dance.						0
98	我是陪你来的，所以今天的事情，你来把握。	我是陪你來的，所以今天的事情，你來把握。	今日はミアに付き合って来ているからな。これから何をするかは、ミアが決めればいい。	난 널 위해 여기 와준 거야. 그러니 오늘 일은 네가 결정해.	I'm here for you today, so you're in charge of what we do.						0
99	如果你觉得图书馆很重要，我当然可以陪着你一起。	如果你覺得圖書館很重要，我當然可以陪著你一起。	ミアが図書館を大事な場所だと思うなら、そこへ一緒に行こう。	너에게 도서관이 중요하다면 당연히 같이 가줄 수 있어.	If you think the library is important, of course I'll go with you.						0
100	但你这次带着我来你的学校，应该不仅仅只有“图书馆”这么简单吧？	但你這次帶著我來你的學校，應該不僅僅只有「圖書館」這麼簡單吧？	でも、今回わざわざ私を学校まで連れてきたのは――「図書館だけ」が目的ってわけでもないんだろう？	하지만 이번에 나를 너희 학교에 데려온 게 '도서관' 같은 단순한 이유만은 아니겠지?	But I'm guessing you brought me to your school today for more than just "visiting the library," right?						0
101	米娅这才像是想起了什么似的，若有所思地眨了眨双眼。	米婭這才像是想起了什麼似的，若有所思地眨了眨雙眼。	そう水を向けると、ミアは何かを思い出したように、ぱちぱちと瞬きをした。	그제야 뭔가 떠오른 걸까, 미아는 생각에 잠긴 듯 눈을 깜빡였다.	Only then did Mia seem to remember something. She blinked thoughtfully a couple of times.						0
102	这么说来——当然是有的！	這麼說來——當然是有的！	そうそう、それそれ！もちろん他にもあるに決まってるじゃん！	그러고 보니… 당연히 있지!	Now that you mention it... yeah, of course!						0
103	有一个很重要的地方，我想带分析员去！	有一個很重要的地方，我想帶分析員去！	すっごく大事な場所が一つあってね。そこに、分析員を連れていきたいの！	아주 중요한 곳이 있어. 분석가를 꼭 데려가고 싶은 곳!	There's somewhere really important that I want to take you!						0
104	这么说着，米娅抱住了我的手臂，胸前的柔软不经意地将我的手臂包裹。	這麼說著，米婭抱住了我的手臂，胸前的柔軟不經意地將我的手臂包裹。	そう言って、ミアは私の腕にぎゅっと抱きついてくる。柔らかな感触が、わざとらしいくらい自然に、私の腕を包み込んだ。	그 말과 함께 미아가 내 팔을 껴안자 부드러운 가슴이 자연스럽게 내 팔에 포개졌다.	Mia hugged my arm, the softness of her chest casually wrapping around it.						0
105	——其实我怀疑她是故意的。	——其實我懷疑她是故意的。	――どう考えても、わざとだと思う。	…고의성이 다분해 보이는걸.	Honestly, I suspected she was doing it on purpose.						0
106	保持着那个暧昧的姿势，我们沿着新恒提罗中央学院的主干道一路抵达了教学楼。	保持著那個曖昧的姿勢，我們沿著新恆提羅中央學院的主幹道一路抵達了教學樓。	そんな甘い体勢のまま、ニューガントラ中央学院のメインストリートを歩き抜け、教室棟までたどり着いた。	우리는 그 미묘한 자세로 뉴헨틸로 센트럴 아카데미 길을 따라 강의동까지 오게 되었다.	Staying intimately close, we followed the main path of Central Academy all the way to the lecture building.						0
107	哇呼——就是这里了！是我的班级！	哇呼——就是這裡了！是我的班級！	ワフー――ここー！ここがあたしのクラスだよ！	와후!! 바로 여기야! 우리 반!	Waahoo — This is it! My classroom!						0
108	我们正穿梭于空旷的教室楼梯间，米娅突然满脸惊喜地看向了一间教室。	我們正穿梭於空曠的教室樓梯間，米婭突然滿臉驚喜地看向了一間教室。	人影のない階段を上っていると、ミアがふいに目を輝かせて、とある教室を指さす。	함께 텅 빈 교실 계단을 지나는데, 미아가 갑자기 놀란 얼굴로 어느 교실을 바라봤다.	We were walking through the empty stairwell when Mia suddenly spotted one of the rooms, her face lighting up with cheerful surprise.						0
109	米娅的班级？	米婭的班級？	ミアのクラスか。	미아의 반이라고?	Your classroom?						0
110	米娅连忙推门钻了进去，一步一摸索地找到了一个窗边靠后排的座位坐了下来。	米婭連忙推門鑽了進去，一步一摸索地找到了一個窗邊靠後排的座位坐了下來。	ミアは勢いよくドアを開けて中へ駆け込み、手探りするようにして窓際の一番後ろの席へ腰を下ろす。	서둘러 문을 밀고 들어간 미아는 한 걸음 한 걸음 더듬으며 창가 뒷자리를 찾아 앉았다.	Mia hurried to push the door open and slipped inside, feeling her way step by step until she found a seat by the window in the back row and plopped down.						0
111	找到了，我的座位！果然故事里的主角都是要坐在后排靠窗座位的嘛！	找到了，我的座位！果然故事裡的主角都是要坐在後排靠窗座位的嘛！	あったあった、あたしの席！やっぱりさ、物語の主人公って後ろの窓際に座る運命なんだって～	찾았다, 내 자리! 역시 이야기 속 주인공은 뒷자리 창가에 앉아야지!	Found it, my seat! The protagonists in stories always sit by the window in the back, right?						0
112	playername前辈，这里这里！	playername前輩，這裡這裡。	ね、先輩、こっちこっち！	playername 선배, 여기야, 여기!	playername senpai, over here!						0
113	她的手在半空中舞动，头顶上的小耳朵扑腾扑腾的，眼眸中的兴奋几欲流溢出来。	她的手在半空中舞動，頭頂上的小耳朵撲騰撲騰的，眼眸中的興奮幾欲流溢出來。	空中でぶんぶん手を振るたび、頭の上の「耳」みたいな毛先がぴょこんと揺れる。瞳の奥では、抑えきれない高揚がきらきらとあふれていた。	그녀의 손이 허공에서 춤추듯 움직였다. 머리 위 작은 귀는 팔랑팔랑 흔들리고, 눈동자에 담긴 흥분은 넘쳐흐를 듯했다.	She waved at me, the little ears on top of her head twitching, her eyes brimming with excitement.						0
114	来坐我旁边嘛！	來坐我旁邊嘛！	あたしの隣座ってよ～	내 옆에 앉아!	Come sit next to me!						0
115	我自然不能扫了她的兴，点点头，在她身旁的椅子上坐了下来。	我自然不能掃了她的興，點點頭，在她身旁的椅子上坐了下來。	ここで水を差すわけにはいかない。私はうなずき、彼女の隣の椅子に腰を下ろす。	당연히 그녀의 흥을 깰 수 없었던 나는 고개를 끄덕이며 그녀의 옆자리에 앉았다.	Not wanting to disappoint her, I nodded and took the chair beside her.						0
116	于是米娅也烂漫地笑着，晃悠着双腿，声音里捎着怀念的意味。	於是米婭也爛漫地笑著，晃悠著雙腿，聲音裡捎著懷念的意味。	ミアは満足そうににぱっと笑い、足をぶらぶらと揺らしながら、どこか名残惜しそうな声でぽつりぽつりと話し出す。	그러자 미아도 찬란하게 웃었다. 두 다리를 흔들며 말하는 목소리에는 그리움이 담겨 있었다.	Mia gave a bright, carefree laugh, kicking her legs lightly, her voice tinged with nostalgia.						0
117	啊……熟悉的感觉又回来了呀，我上学的时候总喜欢一边听着课一边看窗户外面飞过的鸟，一只又一只地数，总幻想有一天它会飞到我的窗户边……	啊……熟悉的感覺又回來了呀，我上學的時候總喜歡一邊聽著課一邊看窗戶外面飛過的鳥，一隻又一隻地數，總幻想有一天它會飛到我的窗戶邊……	あー……この感じ、懐かしすぎ。あたし、授業中よく窓の外見てた。飛んでる鳥を一羽ずつ数えて、いつかこの窓のところまで来てくれないかな～って妄想してたんだ。	아… 또다시 느껴지는 이 익숙함. 난 학교 다닐 때 수업 들으면서 창밖으로 날아가는 새를 보는 걸 좋아했어. 한 마리 한 마리 세면서 언젠가 내 창가로 날아와 주지 않을까 상상하곤 했지…	Ah... this feels so familiar. I used to love listening to the lesson while counting the birds flying past the window, always imagining that someday one of them would land right on this windowsill...						0
118	她一边嘟哝着，目光看向我的方向。	她一邊嘟囔著，目光看向我的方向。	そう言いながら、視線がそっと私のほうへと流れてくる。	그녀는 그렇게 중얼거리며 내 쪽으로 시선을 돌렸다.	She muttered, her eyes drifting in my direction.						0
119	如果那个时候分析员就在我的身边就好了，这样我们就可以当同桌，一起卿卿我我了——	如果那個時候分析員就在我的身邊就好了，這樣我們就可以當同桌，一起卿卿我我了——	もしあのとき、隣に分析員がいてくれたらさ。同じ机で並んで座って、堂々といちゃいちゃできたのに――って。	그때 분석가가 내 옆에 있었다면 좋았을 텐데. 그럼 우린 짝꿍이 되어 함께 알콩달콩할 수 있었겠지…	If only you had been here back then, we could've shared a desk and been all sweet together in class—						0
120	而听着她的描述，我突然觉得自己似乎能想象出那样的情境了。	而聽著她的描述，我突然覺得自己似乎能想像出那樣的情境了。	その光景は、意外なほど容易に脳裏に浮かんできた。	그녀의 묘사를 듣자, 문득 그런 상황이 머릿속에 그려졌다.	Listening to her daydream, I suddenly felt like I could picture the whole scene.						0
121	身边女孩温软的眼神，身后椅子坚实冰凉的质感，周遭本该嘈杂的空间，本该近在咫尺的嬉戏人群，空气里逐渐升温的温度……	身邊女孩溫軟的眼神，身後椅子堅實冰涼的質感，周遭本該嘈雜的空間，本該近在咫尺的嬉戲人群，空氣裡逐漸升溫的溫度……	隣でこちらを見上げる柔らかな眼差し。背を預けた椅子の冷たさ。騒がしいはずの教室と、すぐそばの友人たちの気配。その全部を溶かしていく、じわり高まる体温――	옆자리 소녀의 부드러운 눈빛, 등 뒤에서 느껴지는 의자의 단단하고 차가운 질감, 시끌벅적했을 주변, 가까이에서 장난쳤을 사람들, 점점 올라가는 온도…	The soft warmth in her gaze, the hard chill of the chair at my back, the bustling noise of the classroom, the playful peers around us, the steadily rising heat in the air...						0
122	的确，如果我和米娅能一同度过那样的时光，那该是多么的幸福啊。	的確，如果我和米婭能一同度過那樣的時光，那該是多麼的幸福啊。	もし本当に、ミアとそんな時間を過ごしていたなら。それはきっと、言葉どおりの「しあわせな青春」だったのだろう。	만약 나와 미아가 그런 시간을 함께 보낼 수 있었다면, 얼마나 행복했을까.	If Mia and I had really spent that time together, we would have been so happy.						0
123	而米娅的笑声打断了我的思绪。	而米婭的笑聲打斷了我的思緒。	そんな想像をかき消すように、ミアの笑い声が弾む。	미아의 웃음소리가 내 생각을 끊었다.	Mia's laughter broke my train of thought.						0
124	嘿嘿，其实……我今天带着分析员来我的母校，就是想让分析员看看我上课的地方，让分析员感受我的高中时代——	嘿嘿，其實……我今天帶著分析員來我的母校，就是想讓分析員看看我上課的地方，讓分析員感受我的高中時代——	えへへ、実はね――今日はどうしても分析員に、あたしの学校を見てほしかったの。あたしがどんな教室で、どんな高校生活送ってたか、ちゃんと感じてほしくてさ。	헤헤, 사실… 오늘 분석가를 내 모교로 데려온 건, 분석가에게 내가 수업 듣던 곳을 보여주고 내 고등학교 시절을 느껴보게 하고 싶어서야…	Hehe, actually... I brought you here today because I wanted you to see where I used to study, to let you feel what my high school days were like—						0
125	分析员能喜欢，真是太棒了！	分析員能喜歡，真是太棒了！	分析員が「いいね」って言ってくれるなら、それだけで大成功～！	분석가가 마음에 든다니, 정말 잘됐어!	I'm so glad you like it!						0
126	她忽地目光流转，似乎有什么俏皮的想法正在显现。	她忽地目光流轉，似乎有什麼俏皮的想法正在顯現。	そう言いつつ、彼女の瞳にいたずらっぽい光がふっと灯る。	그녀의 눈빛이 반짝였다. 무언가 장난스러운 생각을 떠올린 듯했다.	Her gaze suddenly shifted, like some mischievous idea was taking shape.						0
127	说起来，教室、校园……听起来像是什么激烈甜蜜的爱情故事该发生的地方不是吗？	說起來，教室、校園……聽起來像是什麼激烈甜蜜的愛情故事該發生的地方不是嗎？	……でさ。教室とか、キャンパスとかってさ？なんかこう、激しめで甘～いラブストーリーが起きそうな場所って感じしない？	그러고 보니 교실, 캠퍼스… 뭔가 격렬하고 달콤한 사랑 이야기가 벌어질 법한 장소 같지 않아?	Speaking of which, a classroom... doesn't it sound like the perfect place for a passionate, sweet love story?						0
128	我觉得……有点想试一次诶？	我覺得……有點想試一次欸？	あたしね……一回くらい、ホントに試してみたくなっちゃったんだよね。	나… 한번 해보고 싶은데?	I kind of... want to give it a try, you know?						0
129	她眨了眨眼，手不安分地落在了我的膝盖上，一点一点儿轻轻滑动往上。	她眨了眨眼，手不安分地落在了我的膝蓋上，一點一點輕輕滑動往上。	ぱちりとまつげを瞬かせると同時に、落ち着きなく伸びた手が、そっと私の膝に触れる。そのまま、指先がゆっくりと上のほうへと滑っていく。	그녀는 눈을 깜빡이며 손을 내 무릎에 올려놓고는 조금씩 가볍게 미끄러지듯 위로 올라갔다.	She batted her lashes, and a restless hand landed on my knee, slowly sliding upward.						0
130	随即，温热的气息夹杂着声音落在了我的耳畔。	隨即，溫熱的氣息夾雜著聲音落在了我的耳畔。	すぐ耳もとで、吐息まじりの声が落ちた。	곧이어 뜨거운 숨결과 함께 그녀의 목소리가 내 귓가에 내려앉았다.	Then warm breath, laced with her voice, brushed against my ear.						0
131	playername前辈，你也很想试一试的，对吧？	playername前輩，你也很想試一試的，對吧？	ね、先輩。先輩も……本当は一度くらい、試してみたいって思ってるっしょ？	playername 선배도 해보고 싶잖아, 그렇지?	playername senpai, you want to give it a try too, don't you?						0
132	我注视着她的眸子，笑了笑。	我注視著她的眸子，笑了笑。	その瞳をまっすぐ見つめ、口元に笑みを浮かべる。	나는 그녀의 눈동자를 바라보며 미소 지었다.	I looked into her eyes and smiled.						0
133	你说得有道理。	你說得有道理。	ミアの言うことにも、一理あるからな。	일리 있네.	Can't argue with that.						0
134	诶？	欸？	えっ？	응?	Huh?						0
135	米娅似乎没有料到我的回答，微微一愣。	米婭似乎沒有料到我的回答，微微一愣。	想像していなかった返答だったのか、ミアはぽかんと目を丸くする。	미아는 내 대답을 예상하지 못했는지, 잠시 멍해졌다.	Mia clearly hadn't expected that answer and froze for a moment.						0
136	我没有给她继续回话的时间，伸手便揽住她的腰肢，手头用力，随后吻在了她的唇上。	我沒有給她繼續回話的時間，伸手便攬住她的腰肢，手頭用力，隨後吻在了她的唇上。	その隙を逃さず、彼女の腰を抱き寄せ、そのまま唇を重ねる。	나는 그녀에게 대답할 시간을 주지 않았다. 손을 뻗어 그녀의 허리를 힘껏 감싸안고는 그녀의 입술에 키스했다.	I didn't give her the chance to respond. I reached out, wrapped my arm around her waist, pulled her in, and pressed my lips to hers.						0
137	唔……呜呜呜？	嗚嗚嗚……嗚嗚嗚……	ん……っ、んんっ！？	음… 으으응?	Mmph... Nngh?						0
138	那个吻轻且柔和，倒也算不得太过用力，只是少女的身躯却仿佛被一股力量钳制住了，一再颤动，不出几秒便瘫软了下去。	那個吻輕且柔和，倒也算不得太過用力，只是少女的身軀卻彷彿被一股力量鉗制住了，一再顫動，不出幾秒便癱軟了下去。	軽く、けれど決して逃がさないように、そっと触れるだけのキス。なのにミアの身体は何かに捕まれたみたいにびくびくと震え、数秒も経たないうちに力が抜けていく。	키스는 가볍고 부드러웠다. 그다지 강한 힘도 아니었건만, 소녀의 몸은 마치 어떤 힘에 붙잡힌 듯 계속 떨리더니 얼마 지나지 않아 힘이 쭉 빠졌다.	The kiss was light and gentle, not exactly forceful, yet she seemed pinned in place by some unseen force, trembling. Within seconds, she went limp.						0
139	良久，她才喘着气，似乎连学妹的人设也忘了保持。	良久，她才喘著氣，似乎連學妹的人設也忘了保持。	やっと唇を離すころには、彼女は肩で息をしていて、「後輩」のキャラなどきれいさっぱり吹き飛んでいた。	한참 뒤에야 그녀는 숨을 몰아쉬었다. 후배 컨셉도 잊은 듯했다.	It was a long while before she finally caught her breath, even forgetting to keep up her "cute classmate" persona.						0
140	唔……分析员一亲上来，我身上就没有力气了……	唔……分析員一親上來，我身上就沒有力氣了……	ん……はぁ……分析員にキスされるとさ、あたし、体から力抜けちゃうんだよね……	으… 분석가가 키스하니까 몸에 힘이 안 들어가…	Nngh... Adjutant, the second you kiss me, my strength just melts away...						0
141	现实生活中，和歧路宇宙里，还是有那么点儿不一样的……	現實生活中，和歧路宇宙裡，還是有那麼一點不一樣的……	同じキスなのに、現実と岐路宇宙じゃ、やっぱちょっと違うっていうか……	현실이랑 크로스버스는 좀 다른 것 같아…	It really feels different in real life compared to Divergent Cosmos...						0
142	此刻的米娅脸颊早已染上了红色，有那么点儿心荡神怡地抿了抿嘴唇。	此刻的米婭臉頰早已染上了紅色，有那麼一點心蕩神怡地抿了抿嘴唇。	さっきまで以上に頬を染めたミアが、少し不満そうに唇をつまんでみせる。	이 순간 미아는 뺨을 붉히며 약간 설레는 듯 입술을 물었다.	Mia's cheeks were flushed red, and she gently pursed her lips, fluttery delight stirring in her.						0
143	我突然对此有些感兴趣。	我突然對此有些感興趣。	その違いが、どれくらいのものなのか――急に知りたくなった。	갑자기 흥미가 생겼다.	My interest was suddenly piqued.						0
144	有多不一样呢？	有多不一樣呢？	どれくらい違うのか、試してみるか。	얼마나 다른데?	How different?						0
145	我的手指在她的腰间轻轻使劲，而嘴唇则再度用力吻了下去。	我的手指在她的腰間輕輕使勁，而嘴唇則再度用力吻了下去。	そう心の中でつぶやきながら、私は腰に添えた指先に力をこめ、もう一度、深く口づける。	나는 손가락으로 그녀의 허리를 가볍게 힘주어 누르고, 입술로 다시 힘껏 키스했다.	My fingers tightened ever so slightly at her waist, and I pressed my lips to hers again with more force.						0
146	唔……唔？	唔……唔唔……	んっ……！？	음… 으응?	Ah... Nngh?						0
147	刹那间的低声娇嗔，也不知是我手指起了作用还是唇齿起了作用。	剎那間的低聲嬌嗔，也不知是我手指起了作用還是唇齒起了作用。	漏れた小さな声は、指のせいなのか、唇のせいなのか。どちらにせよ、彼女の反応は正直だった。	순간의 낮은 교태 섞인 신음은 내 손가락 때문인지 입술 때문인지 알 수 없었다.	Drawn out by my fingers, or perhaps my lips, a soft, breathy whimper escaped from her.						0
148	果然不太一样。	果然不太一樣。	やはり、かなり違うみたいだな。	역시 좀 다르네.	It does seem a bit different.						0
149	心里这么琢磨着，我的手指微微一动，便顺着米娅的腰肢悄悄滑动了下去。	心裡這麼琢磨著，我的手指微微一動，便順著米婭的腰肢悄悄滑動了下去。	そんなことを考えながら、指先を少しだけ動かし、ミアの腰のラインに沿って、そっと下へとすべらせる。	나는 마음속으로 이렇게 생각하며 손가락을 살짝 움직여 미아의 허리를 따라 살며시 아래로 미끄러져 갔다.	Thinking that to myself, I shifted my fingers, letting them slide down along Mia's waist.						0
150	诶？那个……现在吗？现在的话……	誒？那個……現在嗎？現在的話……	えっ？ちょ、今？今それ、やる感じ……？	응? 그게… 지금? 지금이면…	Eh? Um... right now? But...						0
151	她想要挣扎，浑身却瘫软如泥，好似一道电流倏然掠过，抽走她所有的力气。	她想要掙扎，渾身卻癱軟如泥，好似一道電流倏然掠過，抽走她所有的力氣。	逃げようとする意思とは裏腹に、彼女の身体からは力が抜けていく。稲妻のような感覚が全身を駆け抜けて、足元の踏ん張りまでさらっていくかのようだった。	그녀는 몸부림치려 했지만, 온몸에 힘이 없었다. 마치 순식간에 스쳐 지나간 전류가 그녀의 힘을 전부 빼앗아 간 것 같았다.	She tried to resist, but her body had already gone soft, like a sudden jolt had rushed through her and quietly stolen all her strength.						0
152	诶？等等，唔咿——	誒？等等，唔咿——	え、ま、待って――んむっ……！	응? 잠깐만, 으응…	Eh? Wait, ahh—						0
153	教学楼里只回荡着桃红色的呜咽声。	教學樓裡只迴盪著桃紅色的嗚咽聲。	静まり返った教室棟には、どこか桃色めいた、くぐもった息づかいだけがこだましていた。	강의동 안에는 복숭앗빛 신음소리만 울려 퍼졌다.	Only rosy, muffled whimpers echoed through the building.						0
154	……	……	……	……	...						0
155	米娅整理着衣襟，满脸通红地走出了教室，甚至连皮肤都带着几分粉红色。	米婭整理著衣襟，滿臉通紅地走出了教室，甚至連皮膚都帶著幾分粉紅色。	やがてミアは服の乱れを直しながら教室を出てきた。顔は真っ赤、肌のあちこちまでうっすらと桜色に染まっている。	옷을 정리하며 새빨갛게 달아오른 얼굴로 교실을 빠져나가는 미아는 피부마저 분홍빛으로 살짝 물들어 있었다.	Mia walked out of the classroom, flushing bright red as she straightened her clothes. Even her skin seemed tinged with pink.						0
156	一定是……一定是分析员太用力的原因！对，一定是这样！	一定是……一定是分析員太用力的原因！對，一定是這樣！	ぜ、絶対さ……絶対、分析員がやりすぎなだけなんだってば！うん、絶対そう！	분명… 분명 분석가가 너무 세게 한 거야! 그래, 분명 그거야!	It's definitely... definitely because you went overboard! Yeah, that has to be it!						0
157	哦？你真这么认为？	哦？你真這麼認為？	ほう、本気でそう思っているのか。	오호? 정말 그렇게 생각해?	Oh? You really think so?						0
158	唔……那肯定是因为现实和歧路宇宙里不一样……	唔……那肯定是因為現實和歧路宇宙裡不一樣……	うぅ……き、きっとね、現実と岐路宇宙じゃ勝手が違うってことだし……	으… 분명 현실이랑 크로스버스 안이랑 달라서 그런 거라고…	Urgh... it must be how different reality and Divergent Cosmos are...						0
159	委屈的音调充斥了她的呜咽。	委屈的音調充斥了她的嗚咽。	今にも泣き出しそうな声音には、拗ねた色がたっぷり混ざっていた。	억눌린 그녀의 목소리에 억울함이 가득했다.	Her voice was thick with frustrated little whines.						0
160	如果你觉得太过激烈，下次我会更温柔一些。	如果你覺得太過激烈，下次我會更溫柔一些。	もし強すぎたなら、次はもっと優しくしてやる。	너무 격렬했다면, 다음엔 좀 더 부드럽게 할게.	If you think it was too intense, I'll be gentler next time.						0
161	唔……才不是这样的啦……	唔……才不是這樣的！	そ、そういう話じゃないんだけどなぁ……	으… 그런 거 아니거든…	Well... That's not what I meant...						0
162	好了好了，不想了不想了，我们该去其他的地方了！	好了好了，不想了不想了，我們該去其他的地方了！	もーもー！考えるのやめた！やめやめ！次、次いこ、次の場所！	됐어, 됐어. 그만 생각할래, 그만. 이제 다른 곳으로 가야지!	Okay, okay, I'm not thinking about this anymore. We should head somewhere else!						0
163	她连忙拍拍自己两边脸颊，试图恢复了元气少女的模样，却怎么也褪不下脸颊的红晕。	她連忙拍拍自己兩邊臉頰，試圖恢復了元氣少女的模樣，卻怎麼也褪不下臉頰的紅暈。	両頬をぺちん、と軽く叩いて気合を入れ直そうとするものの、火照った紅はなかなか引いてくれない。	그녀는 서둘러 양쪽 볼을 탁탁 두드리며 활기찬 소녀의 모습을 되찾으려 했지만, 볼의 홍조는 어떻게 해도 가시지 않았다.	She hurriedly patted her cheeks, trying to get back into her energetic mode, but the blush on her face wouldn't fade.						0
164	那个……走，走吧？	那個……走，走吧？	えっと、その……い、行こっか。	그… 가, 갈까?	Um... Sh—Shall we?						0
165	我微微一笑，跟上了她略显局促的步伐。	我微微一笑，跟上了她略顯局促的步伐。	小さく笑い、少し早足のミアのあとを追う。	나는 미소를 지으며 다소 어색하게 걷는 그녀를 따라갔다.	I smiled faintly and followed her slightly flustered steps.						0
