xxx_3492133469	A	A	A	A	A	A	A	A	A	A	A
111	不用在意是不是给我丢脸这种事，卜卜只要勇敢地去做就好了。	不用在意是不是會給我丟臉這種事，卜卜只要勇敢去做就好了。	「恥をかかせない」とか考えなくていい。好きに挑戦していい。	내 체면을 구길까 봐 근심할 필요 없어, 보보는 그냥 당당하게 나아가면 돼.	So don't worry about whether you'll ever "let me down." That's never been what matters. All you need to do is be brave, and keep moving forward.						0
112	我也会一直陪着你，指导你。	我也會一直陪著你，指導你。	ずっと見守っているから。	나도 언제나 네 곁에서 도와줄 거니까.	And I'll be right here, guiding you, every step of the way.						0
113	嗯、毕竟、毕竟我们是不会、不会分开的，要一起往前走。	嗯……畢竟……畢竟我們是不會……不會分開的，要一起往前走。	うん…だって、わたしたち絶対離れないし…一緒に進むもんね…	어, 어쨌든 우린 떠, 떨어지지 않고 함께 나아갈 거야.	Right... B—Because we're never gonna be a—apart! We'll move forward together!						0
114	灰色的眼睛里盛满泪水，一开口就是止不住的抽抽搭搭。	灰色的眼睛裡盛滿淚水，一開口就是止不住的抽泣。	灰色の瞳に涙があふれて、言葉も詰まる。	그녀의 회색 눈동자에는 눈물이 가득 고였고, 입만 열면 눈물이 주룩주룩 떨어졌다.	Her gray eyes shimmered with tears, words tumbling out between quiet sobs.						0
115	对，不会分开，一起往前走。	對，不會分開，一起往前走。	ああ、離れずに共に進もう。	맞아, 우리 언제나 함께 나아갈 거야.	That's right. We'll never be apart. We move forward together.						0
116	果然不能小瞧小天师的好奇心。	果然不能小看小天師的好奇心。	やっぱり、天師ブブの好奇心は侮れない。	역시 점술사의 호기심을 과소평가해서는 안 된다.	Once again, I'd underestimated the little Geomancer's curiosity.						0
116_1	才被哄好止住了眼泪，下一刻卜卜便抱着我的胳膊追问起训练场上的事。	才被哄好止住了眼淚，下一刻卜卜便抱著我的手臂追問起訓練場上的事。	涙がやっと止まったと思ったら、ブブはすぐに私の腕に抱きついて、訓練場の話を聞きたがっている。	겨우 달래서 울음이 그치자마자, 곧바로 다음 순간에 보보는 내 팔을 끌어안고 훈련장에 대해 물었다.	She'd just stopped crying after a little soothing, and in the next second, she was holding onto my arm, pestering me about the training fields.						0
117	给她讲了不少以前的趣事，这才听着故事在我怀中沉沉睡去。	給她講了不少以前的趣事，這才聽著故事在我懷中沉沉睡去。	昔のあれこれを話してあげたら、安心したかのように、ブブはそのまま私の胸の中で眠りについてしまう。	전에 훈련장에서 있었던 일을 들려준 후에야, 그녀는 내 품에서 깊이 잠들었다.	I told her many stories. Finally, nestled in my arms, she drifted off into a deep, peaceful sleep.						0
118	夜已深了，混乱的房间就明天交给智能管家打扫，但至少先把灯关上。	夜已深了，混亂的房間就明天再交給智慧管家打掃，但至少先把燈關掉。	夜も遅いし、散らかった部屋は明日に掃除しよう。とりあえず照明を落とす。	밤이 이미 깊었으니 혼란스러운 방 안의 상태는 내일 스마트 집사에게 맡겨야 할 것 같다. 일단 먼저 불이나 끄자.	It was already deep into the night. The smart butler would handle the remnants of our... eventful evening. For now, at least, I could turn off the light.						0
119	啪嗒。	啪嗒。	パチッ。	타닥.	*click*						0
120	起身时不知在哪里碰掉了什么东西，一个不起眼却很精巧的灰色锦袋掉到床边。	起身時不知道在哪裡弄掉了什麼東西，一個不起眼卻很精巧的灰色錦袋掉到床邊。	立ち上がるとき何かに触れたのか、小さな灰色の巾着が床に転がった。	일어설 때 어디선가 부딪혔는지, 눈에 띄지 않지만 정교한 회색 비단 주머니가 침대 옆으로 떨어졌다.	As I stood, I knocked something over — a small gray brocade pouch slipped to the floor beside the bed. Unassuming at first glance, the fine craftsmanship hinted at something ceremonial.						0
b-6											0
121	打开它	打開它	（開けてみる）	열어본다	Open it						0
122	锦袋中放着一个木质小牌，边缘磨得光滑温润，样子也很是眼熟。	錦袋中放著一個木製小牌，邊緣磨得光滑溫潤，看起來也很眼熟。	中には木製の小さな札――縁が丸く滑らかな「願い札」が入っていた。どこか見覚えのある形。	비단 주머니에는 모서리가 다듬어진 친숙한 느낌의 나무패가 있었다.	Inside lay a small wooden tag, its edges worn smooth with care —and it looked unmistakably familiar.						0
123	在陪卜卜去看望干娘的时候——	在陪卜卜去探望乾娘的時候——	そう、それは「お義母さん」の大樹の下に…	저번에 보보와 함께 양어머니를 만나러 갈 때…	I remembered it from when we visited Bubu's godmother...						0
124	我要许愿了，分析员不许偷听哦！	我要許願了，分析員不准偷聽喔！	お願いするから、盗み聞き禁止ね！	소원을 빌 거니까 엿듣지 마, 분석가!	I'm gonna make a wish now! No eavesdropping, Adjutant!						0
125	卜卜跑开一段距离，站在树下双手合掌，虔诚地念叨起来。	卜卜跑開一段距離，站在樹下雙手合掌，虔誠地唸著。	少し離れたところで両手を合わせ、何やら呟いている。	보보는 어느 정도 거리를 달려 나무 아래에 서서 합장하고 경건하게 읊기 시작했다.	She scampered a few steps away, stood beneath the grand old tree, pressed her palms together, and whispered her wish with quiet sincerity.						0
126	……愿此心所向，皆得圆满。嗯！	……願此心所向，皆得圓滿。嗯！	…この想いがちゃんと叶いますように。よしっ！	… 이 마음이 원하는 대로 이루어지길 바랍니다!	...May the longing of my heart be met with its destined end. Mhm!						0
127	卜卜又吧嗒吧嗒地跑回来。	卜卜又登登登地跑回來。	バタバタと戻ってきたブブ。	보보가 총총거리며 달려왔다.	Then she scampered back.						0
128	分析员，我想把愿望系得高高的！可是你看这里……	分析員，我想把願望綁得高高的！可是你看這裡……	分析員、高いとこに結びたいんだけど…ここ何も足場がないよ…	분석가, 소원을 최대한 높게 매달고 싶어! 그런데 여기 봐봐, 여기…	Adjutant, I wanna hang my wish tag way up high! But look — there's nothing tall enough around here...						0
129	环顾四周，除了花草和碎石再没有什么了，唯一的办法只能是——	環顧四周，除了花草和碎石以外也沒有什麼其他的了，唯一的辦法只能是──	周囲を見回しても、花や石ころ以外何もない。できることは一つしか思いつかなかった。	주위를 둘러보니 화초와 자갈밖에 없네, 유일한 방법은…	She was right. All that surrounded us were flowers and gravel — nothing suitable to climb. Which left just one option.						0
130	好吧，我来帮你。	好吧，我來幫你。	ほら、手伝ってやるよ。	그래, 내가 도와줄게.	Fine... come on.						0
131	分析员再等一下，马上就能好！	分析員再等一下，馬上就好了！	ちょ、もう少し！あともうちょっと！	분석가, 조금만 더 버텨, 금방이면 돼!	Hold still, Adjutant... just a sec!						0
132	卜卜坐在我肩膀上，两只手极力够到高处的树枝，把她的宝贝愿签系了上去。	卜卜坐在我肩膀上，兩隻手努力碰到高處的樹枝，把她的寶貝祈願籤綁了上去。	私の肩に乗り、大事そうな札をぎりぎり高い枝に結びつける。	보보는 내 어깨에 앉아 두 손을 최대한 높은 나뭇가지에 올려 그녀의 보물 같은 소원패를 묶었다.	Perched atop my shoulders, Bubu stretched toward a lofty branch, carefully tying her cherished wish tag in place.						0
133	好了！这下就没什么遗憾了。	好了！這樣就沒什麼遺憾了。	できた！これでもう心残りなし。	됐어! 이제 여한이 없어.	Done! No regrets now.						0
134	接下来，好好做就行了。	接下來，好好做就可以了。	あとはちゃんと行動あるのみ！	이제부터 잘하는 일만 남았어.	From here on out — it's all about putting in the work.						0
135	看得出来，卜卜心情很好，边哼歌边在附近采起了花花草草。	看得出來，卜卜心情很好，邊哼歌邊在附近摘起了花花草草。	嬉しそうに鼻歌を歌い、まわりの草花を摘むブブ。	보보는 기분이 너무 좋아 보였다. 그녀는 콧노래를 부르며 근처에서 꽃을 따기 시작했다.	She seemed buoyant afterward, humming to herself as she gathered wildflowers nearby.						0
136	趁她转到背面的时候，我回到树下。	趁她轉到背面的時候，我回到樹下。	その間に私はこっそり戻って、木を見上げる。	그녀가 뒤로 돌아섰을 때, 난 나무 아래로 돌아갔다.	While she was busy, I returned to the tree.						0
137	正如此刻手里拿着的，树上也紧紧地系着一枚愿签。	正如此刻手裡拿著的，樹上也緊緊地綁著一枚祈願籤。	まさに今、手に持っているのと同じ、そこに札一枚がしっかり結ばれていた。	손에 쥐고 있는 것과 같이 나무에도 소원패를 단단히 달아맸다.	High among its branches was a wish tag — exactly like the one in my hand at the moment.						0
138	“做一个更好的卜卜，留在分析员身边。”	「做一個更好的卜卜，留在分析員身邊。」	「より良いブブになって、分析員のそばにずっといられるように」	 '더 나은 보보가 되어서 분석가 옆에 남고 싶어'	"Become a better Bubu — good enough to stay by the Adjutant's side."						0
139	我把那个空白的愿签收进锦袋，放在卜卜一睁眼便能看到的地方。	我把那個空白的祈願籤收進錦袋，放在卜卜一睜開眼睛就能看到的地方。	空白の願い札を巾着に入れ、目覚めたブブがすぐ気づけるように、そっと彼女の枕元に置いておく。	난 아무것도 적지 않은 소원패를 비단 주머니에 넣어, 보보가 한눈에 볼 수 있는 곳에 놓았다.	I placed the blank tag back into the pouch, setting it somewhere she'd see the moment she woke.						0
140	就由我们来一起完成吧。	就由我們來一起完成吧。	二人で叶えよう。	그 소원을 우리 함께 완성하자.	This time, we'll make this wish come true — together.						0
140_1	你为你我二人而许下的心愿。	你為你我二人而許下的心願。	ブブが二人のために願ったことを。	네가 우리 두 사람을 위해 빌어준 소원.	The wish you made for the two of us.						0
140_2	以及未来，属于我们的，每一个心愿。	以及未來，屬於我們的，每一個心願。	そして、これから先も――すべての想いを。	그리고 미래의 우리를 위한 모든 소원.	And every wish we will make in the future.						0
