xxx_1929177499	A	A	A	A	A	A	A	A	A	A	A
97	“是当你被荆棘扎痛爪子时，我也能懂得那份刺痛。”	「是當你被荊棘扎痛爪子時，我也能懂得那份刺痛。」	「あなたがイバラで手を刺されたときの痛みも知りたかった。」	"네가 가시에 발을 찔렸을 때, 나도 그 따끔함을 알 수 있는 것."	"When thorns prick your paws, I want to feel that sting."						0
98	“是当与你依偎在一起时，能通过这份温暖，体会到你所有的喜悦与安心。”	「是當與你依偎在一起時，能透過這份溫暖，體會到你所有的喜悅與安心。」	「あなたと寄り添っているときのよろこびも安心も、全部感じていたかった。」	"너와 의지할 때, 이 온기를 통해 네 기쁨과 안심을 온전히 느낄 수 있는 것."	"And when we're pressed close together like this, I want to feel all your joy and comfort."						0
99	“没错，我想要的不只是变成真正的猫。”	「沒錯，我想要的不只是變成真正的貓。」	「そう、私は本物の猫になりたかっただけじゃない。」	"맞아, 내가 원했던 건 진짜 고양이가 되는 것만이 아니었어."	"That's right. I don't just want to become a real cat."						0
100	“我想要的只是……真正地与你感同身受。”	「我想要的只是……真正地與你感同身受。」	「私は……あなたと気持ちを分かち合いたかった。」	"내가 원했던 건 단지… 진정으로 너와 공감하는 거였어."	"What I truly want is... to feel what you feel."						0
101	“因为我喜欢着你。”	「因為我喜歡著你。」	「だって私は、あなたのことが好きだから。」	"너를 좋아하니까."	"Because I'm captivated by you."						0
102	“比喜欢春天的第一缕阳光还要喜欢你。”	「比喜歡春天的第一縷陽光還要喜歡你。」	「春のいちばん最初の陽ざしよりも、もっとずっと好き。」	"봄의 첫 햇살보다 더 너를 좋아해."	"More captivated than by the first beam of spring sunlight."						0
103	“因为我迷恋着你。”	「因為我迷戀著你。」	「だって私は、あなたに夢中だから。」	"너에게 빠졌거든."	"Because I'm enchanted by you."						0
104	“比迷恋这个五彩斑斓的世界还要迷恋你。”	「比迷戀這個五彩斑斕的世界還要迷戀你。」	「この色とりどりの世界よりも、もっとずっと夢中。」	"이 형형색색의 세상 너에게 더 빠져 있어."	"More enchanted than by the vibrant, beautiful world itself."						0
105	“……”	「……」	「……」	"……"	"..."						0
106	“因为我……”	「因為我……」	「だって私は……」	"나는…"	"Because I..."						0
107	“爱着你。”	「愛著你。」	「あなたを愛してる。」	"너를 사랑하고 있어."	"I love you."						0
108	……	……	……	……	...						0
109	故事到此戛然而止。	故事到此戛然而止。	物語はそこでぴたりと終わった。	이야기는 여기서 갑자기 멈췄다.	The story stopped there.						0
110	不，或许应该说，它尚未结束，它真正的结局，正等待着我亲手去书写。	不，或許應該說，它尚未結束，它真正的結局，正等待著我親手去書寫。	いや、まだ終わっていない。本当の結末は、これから私が書いていくのだ。	아니, 어쩌면 아직 끝나지 않았다고 해야 할지도 모른다. 내가 직접 진짜 결말을 써 내려가기를 기다리고 있는 것이다.	Or rather, it hadn't truly ended. Its true ending was still waiting for me to finish.						0
111	我的心脏，正以前所未有的方式悸动着。	我的心臟，正以前所未有的方式悸動著。	胸の鼓動は、これまでにないかたちで高鳴っていた。	내 심장이 전에 없던 방식으로 두근거렸다.	My heart was pounding harder than ever.						0
112	胸口的皮肤，仿佛正贪婪地汲取着怀中女孩脸颊上滚烫的温度与汗液。	胸口的皮膚，彷彿正貪婪地汲取著懷中女孩臉頰上滾燙的溫度與汗液。	胸元の肌が、抱き寄せた少女の頬の熱と汗を吸うように受けとめ、じんじんと熱を帯びていった。	가슴의 피부가 마치 품 안의 소녀 볼에서 뜨거운 온도와 땀을 탐욕스럽게 빨아들이는 것 같았다.	The skin of my chest was thirsting, feasting on the heat and sweat from the girl's face nestled there.						0
113	分析员……觉得怎么样呢。	分析員……覺得怎麼樣呢？	分析員……どうだった？	분석가는… 어떻게 생각해?	So, Adjutant... what did you think?						0
114	她的鼻息渐渐粗重起来。	她的鼻息漸漸粗重起來。	彼女の吐息は次第に荒くなっていく。	그녀의 숨결이 점점 거칠어졌다.	Her breathing grew heavier.						0
115	在这个距离下，她呼出的热气变得格外明显。	在這個距離下，她呼出的熱氣變得格外明顯。	この距離では、彼女が吐き出す熱がいやに鮮明だった。	이 거리에선 그녀가 내뱉는 뜨거운 숨결이 유난히 뚜렷했다.	She was so close now that I could feel the warmth of her breath.						0
116	我从其中能感受到她明显的情绪变化。	我從其中能感受到她明顯的情緒變化。	私は彼女の感情の揺れをはっきり感じ取った。	나는 그 속에서 그녀의 명백한 감정 변화를 느낄 수 있었다.	I could feel the changes in her emotions.						0
117	从起初带着撒娇的期待，到倾诉衷肠后的深切迷恋，再到此刻某种近乎……迷醉的状态？	從起初帶著撒嬌的期待，到傾訴衷腸後的深切迷戀，再到此刻某種近乎……迷醉的狀態？	最初は甘えを含んだ期待、次に気持ちを打ち明けたあとの深い愛着。そして今は、どこか……恍惚に近い状態？	처음의 애교 섞인 기대, 속마음을 털어놓은 후의 깊은 애착, 그리고 지금은… 황홀에 가까운 상태?	From playful anticipation at the start, to the deep longing in her confession, and now to something almost... entranced?						0
118	嗯，不光光是呼吸，她望向我的眼神也蒙上了一层氤氲的水光，变得朦胧起来。	嗯，不光是呼吸，她望向我的眼神也蒙上了一層氤氲的水光，變得朦朧起來。	呼吸だけじゃなく、私を見るまなざしも、水気を帯びてどこか霞んでいた。	그렇다. 숨결뿐만 아니라 나를 바라보는 그녀의 눈빛도 아른한 물기를 머금어 몽롱해졌다.	And it wasn't just her breathing. Her eyes had gained a filmy shimmer, softening when they meet mine.						0
119	我明白，此刻的她，除了想听到一个“观后感”之外，更在无声地索求着别的东西……	我明白，此刻的她，除了想聽到一個「觀後感」之外，更在無聲地索求著別的東西……	今の彼女は、「感想」を聞きたいだけじゃなく、別の何かを求めている……	나는 알았다. 지금 그녀는 단순한 '감상평' 외에도, 다른 무언가를 말없이 갈구하고 있다는 것을…	I knew. She didn't just want feedback on her story. She was asking something else quietly, eagerly...						0
120	猫汐尔，我很喜欢。	貓汐爾，我很喜歡。	私は好きだよ、マーシル。	캣 시에라, 너를 좋아해.	I love it, Mauxir.						0
121	那就好喵……	那就好喵……	よかったニャン……	다행이다냥…	Glad to hear, nya.						0
122	她松了一口气。与此同时，她的手也悄然滑向我的腰际，带着一丝试探。	她鬆了一口氣。與此同時，她的手也悄然滑向我的腰際，帶著一絲試探。	彼女はほっと息を吐いた。そして探るようにそっと私の腰へ手を滑らせた。	그녀는 안도의 한숨을 내쉬었다. 동시에 그녀의 손도 살며시 내 허리로 미끄러져 들어가며 조심스럽게 탐색했다.	She breathed a sigh of relief. Meanwhile, her hand slid toward my waist — slow, careful, testing.						0
123	作为回应，我轻轻地握住了她的手，然后将其按在了那里，让她能牢牢固定住我。	作為回應，我輕輕地握住了她的手，然後將其按在了那裡，讓她能牢牢固定住我。	私はその手をやさしく包み込み、そのまましっかりと腰に添えるよう導いた。	그 대답으로 나는 가볍게 그녀의 손을 눌러 잡아 그녀가 나를 단단히 붙잡을 수 있게 했다.	In response, I gently took her hand and pressed it firmly into place, letting her hold on.						0
124	无论接下来的动作多么激烈，也不会滑脱。	無論接下來的動作多麼激烈，也不會滑脫。	これからどんなに激しく動いても、決して離れないように。	앞으로 어떤 격렬한 움직임이 있어도 미끄러지지 않도록.	No matter how wild things might get next, she wouldn't lose her grip.						0
125	无论是这个故事，还是你。	無論是這個故事，還是你。	この物語も……君も。	이 이야기도, 너도.	And not just the story. But you.						0
126	我都很喜欢。	我都很喜歡。	どっちも好きだよ。	정말 좋아해.	I like both very much.						0
127	我深吸一口气，随即低下头，将鼻尖轻埋进她滚烫的脸颊。	我深吸一口氣，隨即低下頭，將鼻尖輕埋進她滾燙的臉頰。	私は深呼吸し、彼女の熱い頬へ鼻先を埋めた。	나는 깊이 숨을 들이마시고, 고개를 숙여 코끝을 그녀의 뜨거운 볼에 살짝 묻었다.	I drew in a slow breath, then lowered my head, brushing the tip of my nose against her burning cheek.						0
128	接着，带着温存的力道，缓缓蹭向她血脉奔流，温度灼人的颈侧，最终滑落至那饱满而小巧的唇边。	接著，帶著溫存的力道，緩緩蹭向她血脈奔流，溫度灼人的頸側，最終滑落至那飽滿而小巧的唇邊。	そして、愛おしさを込めてゆっくりと頬を寄せ、熱を帯びた首すじへと滑らせ、最後にふっくらした小さな唇のそばまで降ろした。	이어서 천천히 뛰고 있는 그녀의 맥박을 느끼며 뜨거운 목덜미를 다정하게 쓸어 내려가, 마침내 그 통통하고 작은 입가로 미끄러졌다.	Then, I traced, almost teasingly, my nose down the side of her neck, where her pulse ran wild and hot, until I finally reached the soft curve of her lips.						0
129	唔——	唔——	んっ——	으음…	Mmhh...						0
130	在我的反复摩擦之下，少女发出了可爱的娇喘。	在我的反覆摩擦之下，少女發出了可愛的嬌喘。	その繰り返しに、少女は可愛い息を漏らした。	계속되는 마찰에 소녀는 사랑스러운 신음을 흘렸다.	With every slow stroke, the girl let out an adorable little gasp.						0
131	呵，这是她平常常用的向我索爱的手段，没想到反用在她身上的效果也这么好……	呵，這是她平常常用的向我索愛的手段，沒想到反用在她身上的效果也這麼好……	いつもは彼女がしている甘える仕草だが、こうして返してみると効果は抜群らしい。	하, 그녀가 평소 자주 내게 애정을 구할 때 쓰는 방법을 거꾸로 그녀에게 사용하는 것이 이렇게 효과가 좋을 줄이야……	Heh. This was the trick she always used to demand affection from me... Didn't expect it to work so well on her.						0
132	我的嘴唇在即将触碰到她的前一刻停住，悬在仅隔一层呼吸的距离。	我的嘴唇在即將觸碰到她的前一刻停住，懸在僅隔一層呼吸的距離。	私の唇は、触れる寸前で止まった。息が触れ合うほど近いのに、触れない。	내 입술이 그녀의 입술에 닿기 직전, 단 한 숨결 거리에 멈췄다.	Just before my lips finally touched hers, I stopped and hovered there, close enough that our breaths intertwined.						0
133	我得意地笑着，继续轻声捉弄她，声音低得几乎只剩气息。	我得意地笑著，繼續輕聲捉弄她，聲音低得幾乎只剩氣息。	私は得意げに笑い、彼女をからかうように、息に溶けるほど低い声で囁いた。	나는 득의양양하게 웃으며, 숨결만 느껴질 정도로 낮은 목소리로 그녀를 놀렸다.	Smiling, I teased her in a low voice, just enough for her alone to hear.						0
134	抱歉，每次都让猫汐尔先开口说“喜欢”。	抱歉，每次都讓貓汐爾先開口說「喜歡」。	ごめん、いつもマーシルに「好き」って言わせて。	미안해, 매번 캣 시에라가 먼저 '좋아한다'고 말하게 해서.	Sorry. Every time, I make you say "I like you" first.						0
135	所以这一次，就换我“主动”些吧。	所以這一次，就換我「主動」些吧。	だから今は、私が積極的になるよ。	그러니 이번엔 내가 좀 더 '적극적으로' 할게.	So this time... let me be the one who starts.						0
136	呼……	呼……	ふぅ……	후우…	Hah...						0
137	少女闭上双眼，轻轻叹出一口气。	少女閉上雙眼，輕輕嘆出一口氣。	彼女は目を閉じ、小さく息をこぼした。	소녀는 두 눈을 감고 가볍게 한숨을 내쉬었다.	Mauxir closed her eyes and exhaled softly.						0
138	她没有用语言回答，但搂在我腰际的手臂却无声地收紧，将我的衣服扯得更紧。	她沒有用語言回答，但摟在我腰際的手臂卻無聲地收緊，將我的衣服扯得更緊。	言葉は返さず、腰に回した腕に力を込め、きゅっと引き寄せた。	그녀는 말로 대답하지 않았지만, 내 허리를 감싼 팔에 조용히 힘을 주며 내 옷을 더욱 세게 움켜쥐었다.	She didn't answer. Instead, her arm tightened around my waist, refusing even the smallest distance.						0
139	要继续吗？	要繼續嗎？	続けるか？	계속할 거야?	Should we keep going?						0
140	嗯喵……请继续……	嗯喵……請繼續……	ウニャ……続けて……	으냥… 계속해 줘…	Mm, nya... Please...						0
141	她的声音轻若耳语，却藏着无尽的恳求。	她的聲音輕若耳語，卻藏著無盡的懇求。	かすかな囁きに、抑えきれない願いがにじんでいた。	속삭임처럼 작은 그녀의 목소리엔 무한한 간청이 담겨 있었다.	Her voice was barely a whisper, but it held a depth of longing.						0
142	继续……给我更多的爱吧……	繼續……給我更多的愛吧……	もっと……私に愛を……	계속… 더 많은 사랑을 줘…	Go ahead... Give me more of your love...						0
143	啾咪——	啾——	ちゅっ——	쪽…	*kiss*...						0
144	唔……	唔……	ん……	으음…	Mm...						0
145	当我们的嘴唇贴合在一起，一股绵软而温润的触感，便从唇间蔓延开来。	當我們的嘴唇貼合在一起，一股綿軟而溫潤的觸感，便從唇間蔓延開來。	唇が触れ合った瞬間、柔らかく温かい感触がふわりと広がった。	우리의 입술이 맞닿자, 부드럽고 촉촉한 감촉이 입술 사이로 퍼져나갔다.	My lips pressed hard against hers. A soft, moist sensation spread through the space between us.						0
146	呜喵……	嗚喵……	ウニャ……	냥…	Nya...						0
147	……	……	……	……	...						0
148	她终于到了极限，微微松开了唇瓣，在我怀中大口喘息着。	她終於到了極限，微微鬆開了唇瓣，在我懷中大口喘息著。	彼女はついに限界を迎えたように、唇を離し、私の胸の中で大きく息をついた。	그녀는 마침내 한계에 다다랐는지, 살짝 입술을 떼고 내 품에서 거칠게 숨을 몰아쉬었다.	When she had finally reached her limit, she broke the kiss, gasping for air against my chest.						0
149	温润而湿热的气息不断涌入我的口腔与鼻腔，带着她独有的类似烤熟的蜜薯的甜香。	溫潤而濕熱的氣息不斷湧入我的口腔與鼻腔，帶著她獨有的類似烤熟的番薯的甜香。	彼女の吐息はしっとりと熱を帯び、焼きたての蜜芋のような甘い香りが、私の口と鼻を満たした。	그녀만의 따뜻하고 끈적한 숨결이 끊임없이 내 입안과 코안으로 밀려 들어왔다. 그녀만이 가진, 마치 갓 구운 고구마 같은 달콤한 향기와 함께.	Warm, unsteady breaths spilled across my lips and cheeks, carrying a faint unique sweetness, like honey roasted sweet potato.						0
150	但仅仅是片刻——	但僅僅是片刻——	しかし、ほんの一瞬ののち——	하지만 그것도 잠시뿐…	It was only a moment, but...						0
151	她又像是无法忍受任何分离般，迫不及待地重新贴合上来。	她又像是無法忍受任何分離般，迫不及待地重新貼合上來。	離れることに耐えられないように、彼女はまた唇を重ねてきた。	그녀는 마치 조금도 떨어질 수 없다는 듯, 다급하게 다시 입술을 맞춰왔다.	She couldn't bear even a second apart, and leaned back against me. Urgently.						0
152	噗喵……	噗喵……	フニャ……	냥…	Heh, nya...						0
153	哈啊……哈…………	哈啊……哈…………	はぁ……は……	하아… 하…	Ha... Ha...						0
154	继续吻我，更用力一些……	繼續吻我，更用力一點……	キスして、もっと強く……	계속 키스해 줘, 더 강렬하게…	Kiss me more. And harder...						0
155	嗯……	嗯……	ん……	응…	Okay...						0
156	我含住她柔嫩的嘴唇，贪婪地吮吸起来。	我含住她柔嫩的嘴唇，貪婪地吮吸起來。	私は彼女の柔らかな唇を深く捉え、むさぼるように吸い上げた。	나는 그녀의 부드러운 입술을 물고 탐욕스럽게 빨아들였다.	I took her soft lips into mine, greedily deepening the kiss.						0
157	让彼此的唇紧密相贴，不留一丝缝隙，交织起只属于我们两人的纽带。	讓彼此的唇緊密相貼，不留一絲縫隙，交織起只屬於我們兩人的紐帶。	二人の唇は隙間なくぴたりと重なり、私たちだけの絆を紡いでいった。	서로의 입술을 틈 없이 밀착시키며 오직 우리 둘만의 실을 엮었다.	I pressed even closer, leaving no space between us — only intertwining warmth.						0
158	呜唔……	嗚唔……	んん……	으음…	Nngh...						0
159	伴随着她的手臂慢慢脱力，一声模糊的呜咽从交合的唇间逸出。	伴隨著她的手臂慢慢乏力，一聲模糊的嗚咽從交合的唇間逸出。	彼女の腕から徐々に力が抜けていき、合わさった唇のあいだから、くぐもったうめき声がもれた。	그녀의 팔에서 서서히 힘이 빠지더니, 겹쳐진 입술 사이로 흐릿한 신음이 새어 나왔다.	Her arms trembled, and a muffled sound escaped between our joined lips.						0
160	一股暖流从她身体深处传来，悄然浸湿了我的小腹。	一股暖流從她身體深處傳來，悄然浸濕了我的小腹。	彼女の身体の奥から伝わる温かな流れが、私の下腹を濡らした。	그녀의 몸 깊은 곳에서 전해지는 따뜻한 기운이 은밀히 내 아랫배를 적셨다.	A soft warmth spread from deep inside her, slowly soaking against my lower abdomen.						0
161	稍微……有些过分了吗？	稍微……有點過分了嗎？	やりすぎたか？	조금… 심했나?	Maybe... I went a little too far?						0
162	……唔！	……嗯！	……ん！	… 음!	...Mm!						0
163	就在这个念头闪过的瞬间，她却用更猛烈的动作打断了我。	就在這個念頭閃過的瞬間，她卻用更猛烈的動作打斷了我。	そう思っていると、彼女はさらに強い口づけで私を遮った。	그 생각이 스치는 순간, 그녀는 오히려 더 격렬한 동작으로 나를 가로막았다.	But the thought barely formed before she cut it off with another fierce kiss.						0
164	那是比我更加用力的吮吸。	那是比我更加用力的吮吸。	それは、私より強く吸い寄せるような口づけだった。	나보다 훨씬 더 강한 흡입이었다.	This time, she kissed harder than I had.						0
165	她将小巧灵活的舌探入我的口腔，近乎疯狂地搅动起来。	她將小巧靈活的舌探入我的口腔，近乎瘋狂地攪動起來。	彼女は小さな舌を私の口の中へと差し入れ、必死に深く絡めてきた。	그녀는 작고 유연한 혀를 내 입안에 밀어 넣고, 미친 듯이 휘저었다.	Her small, warm tongue slipped past my lips, exploring hungrily, almost desperately.						0
166	那软糯，湿热的触感，仿佛要将我体内的一切都翻搅而出。	那柔軟、濕熱的觸感，彷彿要將我體內的一切都翻攪而出。	その柔らかく湿った熱の感触は、私の内側をかき混ぜているようだった。	그 부드럽고 뜨거운 감촉은, 마치 내 안의 모든 것을 뒤집어내려는 듯했다.	That tender, unrestrained heat felt like it was stirring up everything inside of me.						0
167	我的气息，我的唾液，以及……我那深藏于心底的，全部的爱意。	我的氣息、我的唾液，以及……我那深藏於心底的，全部的愛意。	私の息、唾液……そして心の奥底にある全ての愛情。	내 숨결, 내 타액, 그리고… 내 마음 깊은 곳에 숨겨둔, 모든 애정까지.	My breath, my voice, and... the love buried in the deepest part of me.						0
168	……	……	……	……	...						0
169	无需再多思考，我以同样炽热的激情回应了她。	無需再多思考，我以同樣熾熱的激情回應了她。	考えるまでもなく、私は同じ熱で彼女に応えた。	더 이상 생각할 필요 없이, 나는 똑같이 타는 듯한 열정으로 그녀에게 응답했다.	No hesitation anymore. I met her passion with my own.						0
170	用我的舌紧紧包裹住她不安分的小舌，纠缠，揉捏，在这场甜蜜的争夺中不再保留分毫。	用我的舌緊緊包裹住她不安分的小舌，糾纏、揉捏，在這場甜蜜的爭奪中不再保留分毫。	私の舌で彼女の小さな舌を包み込み、深く絡め取り、甘く求め合うように応じた。この甘い争いには、一片のためらいもなかった。	내 혀로 그녀의 요동치는 작은 혀를 단단히 감싸고 뒤엉켜 주무르며, 이 달콤한 쟁탈전에서 더 이상 조금도 물러서지 않았다.	My tongue captured her restless one, twining around it in a sweet contest where I held nothing back.						0
171	哈啊……哈啊……	哈啊……哈啊……	はあ……はあ……	하아… 하아…	Haaah... Agh...						0
172	直到咽下彼此口中最后一丝气息，女孩才终于恋恋不舍地收回双唇，微微喘息着……	直到嚥下彼此口中最後一絲氣息，女孩才終於戀戀不捨地收回雙唇，微微喘息著……	そして互いの息を最後の一片まで分け合ったのち、彼女は名残惜しそうに唇を離し、息を弾ませた……	서로의 입안에 남은 마지막 숨결까지 삼키고 나서야, 소녀는 마침내 아쉬운 듯 입술을 떼고 가볍게 숨을 몰아쉬었다…	Only when we finally swallowed the last shared breath between us did she reluctantly stop and pant softly.						0
173	然后……	然後……	そして……	그리고…	Now...						0
174	呜……	嗚……	うぅ……	으음…	Nghh...						0
175	她氤氲着水汽的眼眶再也承载不住那份满溢的情感，晶莹的泪珠无声地滑落。	她氤氳著水汽的眼眶再也承載不住那份滿溢的情感，晶瑩的淚珠無聲地滑落。	彼女の潤んだ瞳は、あふれる想いをもう支えきれず、透明な涙が頬を伝って落ちた。	수증기로 흐려진 그녀의 눈가는 더 이상 넘치는 감정을 담아내지 못했고, 영롱한 눈물방울이 조용히 흘러내렸다.	Her eyes, glazed with shimmering tears, could no longer contain everything she felt. A tear rolled down her face.						0
176	呜呜呜呜……	嗚嗚嗚嗚……	ううぅ……	으으으으…	*sobbing*...						0
177	抱歉，弄疼你了吗……	抱歉，弄痛你了嗎……	ごめん、痛かったか……	미안, 아팠어…?	Sorry. Did I hurt you?						0
178	没有……不是因为疼痛……	沒有……不是因為疼痛……	ちがうニャン……痛みじゃなくて……	아니… 아픈 게 아니라…	No... It's not the pain...						0
179	应该只是……	應該只是……	ただ……	그냥…	It must be...						0
180	只是，幸福过头了喵！	只是，幸福過頭了喵！	ただ、幸せすぎただけニャン！	그냥, 너무 행복해서 그렇다냥!	I'm just... so happy, nya!						0
181	她说着，再次埋首钻进我的怀里，仿佛要将自己彻底融入我的气息之中。	她說著，再次埋首鑽進我的懷裡，彷彿要將自己徹底融入我的氣息之中。	そう言うと、彼女は再び私の胸元へ顔をうずめ、自分を私の息の中へ溶け込ませるように抱きついてきた。	그녀는 그렇게 말하며 다시 내 품에 얼굴을 파묻었다. 마치 자신을 완전히 내 숨결 속으로 녹여내려는 듯했다.	With that, she buried her face against my chest again, trying to melt entirely into my warmth.						0
182	……	……	……	……	...						0
183	是啊，人并非只有在悲伤或者疼痛时才会流泪。	是啊，人並非只有在悲傷或者疼痛時才會流淚。	そうだ、涙は、悲しい時やつらい時だけのものじゃない。	그래, 사람은 슬프거나 아플 때만 눈물을 흘리는 게 아니니까.	Indeed. People didn't only cry from sadness or pain.						0
184	喜悦，感动，爱慕，希望……每一滴泪，都是心跳悦动的证明。	喜悅、感動、愛慕、希望……每一滴淚，都是心跳躍動的證明。	喜び、感動、恋しさ、願い……その一滴一滴が、心が震えている証なんだ。	기쁨, 감동, 사랑, 희망… 눈물은 심장이 뛰고 있다는 증거다.	Happy tears, moved tears, lovesick tears, hopeful tears... each one was proof of a beating heart.						0
185	而这些微笑的幸福，则会在岁月中不断沉淀。	而這些微笑的幸福，則會在歲月中不斷沉澱。	そして笑顔で流すこの幸せは、時を重ねるたびに少しずつ積み重なっていく。	그리고 이 미소 짓는 행복들은 세월 속에서 계속 쌓여갈 것이다.	And these small, certain pieces of happiness settled quietly with time.						0
186	最终，将往日的悸动，此刻的温暖以及明天的期许……	最終，將往日的悸動，此刻的溫暖以及明天的期許……	やがて昔のときめきも、今のぬくもりも、明日への期待も……	끝내, 지난날의 설렘과 지금 이 순간의 온기, 그리고 내일의 기대를…	Shaping yesterday's memories, today's warmth, and tomorrow's promise...						0
187	都塑造成最美好的模样。	都塑造成最美好的模樣。	全てをいちばん美しい形へと育ててくれる。	가장 아름다운 모습으로 빚어낼 것이다.	Into something beautiful.						0
188	如今的猫汐尔，终于真正理解了这一切。	如今的貓汐爾，終於真正理解了這一切。	今のマーシルは、ようやくその全てを理解したのだ。	이제 캣 시에라는 마침내 이 모든 것을 진정으로 이해하게 되었다.	Now, Mauxir finally truly understood it all.						0
