xxx_3039299800	A	A	A	A	A	A	A	A	A	A	A
103	房间昏暗的光线下，那对小巧的虎牙若隐若现，而温热灵巧的舌头则微微蜷缩着。	房間昏暗的光線下，那對小巧的虎牙若隱若現，而溫熱靈巧的舌頭則微微蜷縮著。	薄暗い部屋の灯りの下、小さな八重歯がちらりと覗き、温かくしなやかな舌はほんのりと丸く縮んでいた。	어두운 조명 아래, 작고 귀여운 송곳니가 살짝 보였고, 따뜻하고 민첩한 혀는 살짝 움츠러들어 있었다.	In the dim room, her tiny canine teeth were just visible, and her warm, flexible tongue curled ever so slightly.						0
104	不过幸好，只有舌尖处微微翻红。	不過幸好，只有舌尖處微微翻紅。	幸い、赤くなっているのは舌先だけだった。	다행히도, 혀끝만 살짝 빨갛게 부어 있을 뿐이었다.	Fortunately, only the tip of her tongue was slightly burned.						0
105	fen xi yuan ……	昏……析……員……	ぶん…せき…いん…	분석가…	Ad—ju—tant...						0
106	kou shui kuai yao liu cu lai le miao ……	口水快要牛出來惹喵……	よだれが…こぼれちゃう…ニャン……	침 나올 것 같다냥…	I'm—gunna—drooool—nya...						0
107	长时间的仰头张嘴，让一丝晶莹的津液不由自主地从她嘴角滑落。或许是有些难为情，少女的脸颊渐渐染上绯红。	長時間的仰頭張嘴，讓一絲晶瑩的津液不由自主地從她嘴角滑落。或許是有些難為情，少女的臉頰漸漸染上緋紅。	上を向いて口を開け続けたせいで、透明な唾液がひとすじ、彼女の口元からつうっとこぼれ落ちた。少し恥ずかしいのか、少女の頬は徐々に赤みを帯びていく。	오랫동안 고개를 들고 입을 벌리고 있었던 탓에 투명하게 반짝이는 침이 저절로 입가를 타고 흘러내렸다. 부끄러웠는지, 소녀의 볼이 점점 붉게 물들었다.	Her head had been thrown back for so long that a thin line of saliva slipped from the corner of her mouth. Maybe embarrassed, her cheeks flushed pink.						0
108	见状，我便松手将冰水递到了她手中。	見狀，我便鬆手將冰水遞到了她手中。	それを見て、私は手を離し、氷水の入ったグラスを彼女に手渡した。	나는 손을 놓고 얼음물을 그녀의 손에 건넸다.	I let go and handed her the cold water.						0
109	……含一会儿。	……含一下子。	……しばらく含んでて。	… 잠깐 물고 있어.	Hold it in your mouth for a bit...						0
110	wu miao ~~~	唔喵~~~	ウニャ——	으냥~~~	Ngh—nya~						0
111	可能会有点冰，不过最后等一会儿再吐掉。	可能會有點冰，不過最好等一下再吐掉。	ちょっと冷たいかもしれないけど、少し待ってから吐き出して。	차갑겠지만 조금 더 있다가 뱉어.	It'll be cold, but wait a bit before you spit it.						0
112	知道了喵。	知道了喵。	わかったニャン。	알았다냥.	Got it, nya.						0
113	你该不会已经咽下去了吧……	你該不會已经吞下去了吧……	もう飲んだんじゃないだろうな……	설마 벌써 삼킨 거 아니지…?	...You didn't swallow it already, did you?						0
114	是条件反射喵。	是條件反射喵。	条件反射ニャン。	조건반사다냥.	Reflex, nya.						0
115	毕竟平时，分析员放进我嘴里的东西，不都是这样……	畢竟平常，分析員放進我嘴裡的東西，不是都這樣……	だって普段、分析員が私の口に入れるものって、いつも……	평소에도 분석가가 내 입에 넣어주는 건 다 이렇게…	Everything you put in my mouth is usually meant to be—						0
b-3											0
116	轻敲两次猫猫头	輕敲兩次貓貓頭	頭を軽く叩く	냥이의 머리를 톡톡 두 번 두드린다	Tap on her head twice						0
117	唔喵——	唔喵——	フニャ！	으냥!	Ngh, nya...						0
118	这次一定要多含一会儿。	這次一定要多含一下。	今度はちゃんと長めに含んでおくこと。	… 이번엔 꼭 물고 있어야 돼.	This time, hold it in your mouth longer.						0
119	zhu dao le niao ……	豬道了喵……	わかったニャン……	아라따냥…	I—knuw—nya...						0
120	最终，猫汐尔还是乖乖含住了冰水。	最終，貓汐爾還是乖乖含住了冰水。	マーシルは素直に氷水を含んだ。	결국 캣 시에라는 얌전히 얼음물을 머금었다.	In the end, Mauxir did as I said.						0
121	并在我的注视下认真刷完牙后才躺回床上。	並在我的注視下認真刷完牙後才躺回床上。	そして私の見守る中、きちんと歯を磨き終えてからベッドに横になった。	그리고 내가 지켜보는 동안 착실하게 양치를 마친 후에야 침대로 돌아갔다.	And I made sure she brushed her teeth before she climbed back into bed.						0
122	快睡吧，再过四个小时闹钟就要响了。	快睡吧，再過四個小時鬧鐘就要響了。	早く寝なよ。あと四時間でアラームが鳴るからね。	빨리 자, 4시간 후에 알람이 울릴 거야.	Get some sleep. The alarm goes off in four hours.						0
123	呼噜噜……	呼嚕嚕……	ゴロゴロ……	쿨쿨…	Purrrrrr...						0
124	已经睡着了吗……	已經睡著了嗎……	もう寝たか……	벌써 잠든 건가…?	Asleep, already...?						0
125	看着怀中紧紧抓着我衣角的女孩，我不由轻轻笑了笑。	看著懷中緊緊抓著我衣角的女孩，我不由自主輕輕笑了笑。	腕の中で私の服の裾をぎゅっとつかむ女の子を見て、私は思わず微笑んだ。	내 옷깃을 꼭 붙잡고 있는 소녀를 보며, 나는 저절로 미소가 지어졌다.	Watching the girl tightly clutching the hem of my shirt, I couldn't help but smile softly.						0
126	原本从耶洛沙回到公司后，我们都以为这次任务已经圆满结束。	原本從耶洛沙回到公司後，我們都以為這次任務已經圓滿結束。	イェロシャから会社に戻って、今回の任務は全て終わったと思っていた。	옐로샤에서 회사로 돌아온 후, 우리는 이번 임무가 성공적으로 끝났다고 생각했다.	We had thought the operation was over when we returned from Yehrus.						0
127	但就在两天前，突然接到通知，北部林区疑似发现了残党的活动据点。	但就在兩天前，突然接到通知，北部林區疑似發現了殘黨的活動據點。	だが二日前、急な知らせが届いた。北部の森林地帯で残党の拠点と思しきものが確認されたそうだ。	하지만 이틀 전, 갑자기 통보가 왔다. 북부 숲에서 잔당의 활동 거점으로 의심되는 곳이 발견되었다는 것이다.	But two days ago, we had gotten notice that what appeared to be a remnant hideout had been spotted in Yehrus' northern forest.						0
128	这类任务本可由安全部全权处理，但为稳妥起见，我还是决定亲自前来。	這類任務本可由安全部全權處理，但穩妥起見，我還是決定親自前來。	本来なら安全部に任せておけば良いのだが、念のため私も現地に向かうことにした。	이런 임무는 원래 안전부가 전담 처리할 수도 있지만, 완벽히 하기 위해 내가 직접 가기로 했다.	Normally the Security Department would handle this. But to be safe, I had decided to come in person.						0
129	而猫汐尔，竟是偷偷藏进运输机的货箱里，一路跟了过来。	而貓汐爾，竟是偷偷藏進運輸機的貨箱裡，一路跟了過來。	そしてマーシルは輸送機の貨物区画にこっそり潜り込み、そのままついて来てしまった。	그런데 캣 시에라가 몰래 수송기 화물칸에 숨어들어 여기까지 따라온 것이다.	And Mauxir... had hid herself in the cargo bay of the transport plane and followed me here.						0
130	这段时间她似乎变得更加黏我了。	這段時間她似乎變得更加黏我了。	このところ、彼女は前より私に甘えるようになった気がする。	요즘 그녀가 더욱 나에게 달라붙는 것 같았다.	She had been a bit clingier lately.						0
131	我想，一部分是因为她刚刚恢复常人的感官，身体正本能地渴望与我亲近。	我想，一部分是因為她剛剛恢復常人的感官，身體正本能地渴望與我親近。	おそらく、普通の感覚を取り戻したばかりで、身体が本能的に私のぬくもりを求めているのだろう。	아마 이제 막 보통 사람의 감각을 되찾아서, 몸이 본능적으로 나와 가까이 있고 싶어 하는 것 같았다.	Part of it was because she had just regained normal perception of pain — her body naturally sought closeness with me.						0
132	另一方面，或许和她正在创作的那本绘本有关。	另一方面，或許和她正在創作的那本繪本有關。	もう一つは、彼女が作っている絵本のことが関係しているのかもしれない。	다른 한편으로는, 아마 그녀가 요즘 창작 중인 그림책과 관련이 있을지도.	The other part... probably had to do with the picture book she had been working on.						0
133	那是以我们的故事为蓝本展开的绘本……	那是以我們的故事為藍本展開的繪本……	私たちの物語をもとにした絵本……	그것은 우리의 이야기를 바탕으로 전개되는 그림책이다…	A picture book inspired by our story...						0
